"erwst","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Part-time","1997","Baden-Württemberg","Urban Area","116","0.0719782034594518","0.0589724687723074","0.0849839381465962"
"Part-time","1997","Baden-Württemberg","Rural Area","16","","",""
"Part-time","1997","Bavaria","Urban Area","67","0.0952675003930655","0.0751116202347024","0.115423380551429"
"Part-time","1997","Bavaria","Rural Area","64","0.073497937054382","0.0556043326019948","0.0913915415067693"
"Part-time","1997","Berlin","Urban Area","33","0.0633297784602595","0.0422538483582143","0.0844057085623046"
"Part-time","1997","Berlin","Rural Area","","","",""
"Part-time","1997","Brandenburg","Urban Area","3","","",""
"Part-time","1997","Brandenburg","Rural Area","30","0.047318016189519","0.0299336836664225","0.0647023487126155"
"Part-time","1997","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Part-time","1997","Mecklenburg-Western Pomerania","Rural Area","21","","",""
"Part-time","1997","Saxony","Urban Area","27","","",""
"Part-time","1997","Saxony","Rural Area","29","","",""
"Part-time","1997","Saxony-Anhalt","Urban Area","8","","",""
"Part-time","1997","Saxony-Anhalt","Rural Area","23","","",""
"Part-time","1997","Thuringia","Urban Area","14","","",""
"Part-time","1997","Thuringia","Rural Area","22","","",""
"Non-working","1997","Schleswig-Holstein","Urban Area","59","0.463866554384083","0.378469001946112","0.549264106822054"
"Non-working","1997","Schleswig-Holstein","Rural Area","53","0.436013053497166","0.354162276470488","0.517863830523844"
"Non-working","1997","Hamburg","Urban Area","55","0.480074390748993","0.392491765479062","0.567657016018923"
"Non-working","1997","Hamburg","Rural Area","","","",""
"Non-working","1997","Lower Saxony","Urban Area","244","0.489524611900412","0.448195639884631","0.530853583916194"
"Non-working","1997","Lower Saxony","Rural Area","198","0.496121980552489","0.451532597146725","0.540711363958253"
"Non-working","1997","Bremen","Urban Area","53","0.610353583384519","0.511768715935371","0.708938450833667"
"Non-working","1997","Bremen","Rural Area","","","",""
"Non-working","1997","North Rhine-Westphalia","Urban Area","1023","0.446655668728007","0.426986094032027","0.466325243423988"
"Non-working","1997","North Rhine-Westphalia","Rural Area","27","","",""
"Non-working","1997","Hesse","Urban Area","298","0.485635680010141","0.449229968851327","0.522041391168955"
"Non-working","1997","Hesse","Rural Area","64","0.570816703143686","0.486380077802264","0.655253328485109"
"Non-working","1997","Rhineland-Palatinate,Saarland","Urban Area","271","0.532826499977094","0.492011090972027","0.57364190898216"
"Non-working","1997","Rhineland-Palatinate,Saarland","Rural Area","60","0.454002380404722","0.371822978852968","0.536181781956477"
"Non-working","1997","Baden-Württemberg","Urban Area","632","0.456020708203922","0.430957378533884","0.48108403787396"
"Non-working","1997","Baden-Württemberg","Rural Area","97","0.504373476331028","0.436426550335842","0.572320402326213"
"Non-working","1997","Bavaria","Urban Area","335","0.449516850691297","0.415364996344672","0.483668705037923"
"Non-working","1997","Bavaria","Rural Area","320","0.477133905340549","0.442884546751326","0.511383263929773"
"Non-working","1997","Berlin","Urban Area","215","0.464794222830891","0.421634349095513","0.50795409656627"
"Non-working","1997","Berlin","Rural Area","","","",""
"Non-working","1997","Brandenburg","Urban Area","5","","",""
"Non-working","1997","Brandenburg","Rural Area","250","0.502421913919035","0.461483059150432","0.543360768687637"
"Non-working","1997","Mecklenburg-Western Pomerania","Urban Area","27","","",""
"Non-working","1997","Mecklenburg-Western Pomerania","Rural Area","143","0.51791140407283","0.464323592245905","0.571499215899755"
"Non-working","1997","Saxony","Urban Area","240","0.518918124342087","0.477535979628318","0.560300269055857"
"Non-working","1997","Saxony","Rural Area","221","0.482695625132024","0.440273321947066","0.525117928316981"
"Non-working","1997","Saxony-Anhalt","Urban Area","97","0.569313479533889","0.500858280833653","0.637768678234125"
"Non-working","1997","Saxony-Anhalt","Rural Area","203","0.52481729849816","0.479573449286925","0.570061147709395"
"Non-working","1997","Thuringia","Urban Area","86","0.491960714545926","0.421611203037975","0.562310226053878"
"Non-working","1997","Thuringia","Rural Area","208","0.535534183436503","0.490349042477918","0.580719324395087"
"Other","1997","Schleswig-Holstein","Urban Area","4","","",""
"Other","1997","Schleswig-Holstein","Rural Area","9","","",""
"Other","1997","Hamburg","Urban Area","7","","",""
"Other","1997","Hamburg","Rural Area","","","",""
"Other","1997","Lower Saxony","Urban Area","27","","",""
"Other","1997","Lower Saxony","Rural Area","25","","",""
"Other","1997","Bremen","Urban Area","2","","",""
"Other","1997","Bremen","Rural Area","","","",""
"Other","1997","North Rhine-Westphalia","Urban Area","142","0.0472829399687739","0.0388855365217081","0.0556803434158397"
"Other","1997","North Rhine-Westphalia","Rural Area","6","","",""
"Other","1997","Hesse","Urban Area","36","0.0458940142172439","0.0306515515115528","0.061136476922935"
"Other","1997","Hesse","Rural Area","7","","",""
"Other","1997","Rhineland-Palatinate,Saarland","Urban Area","29","","",""
"Other","1997","Rhineland-Palatinate,Saarland","Rural Area","9","","",""
"Other","1997","Baden-Württemberg","Urban Area","84","0.0549370519994286","0.0434708828462823","0.0664032211525748"
"Other","1997","Baden-Württemberg","Rural Area","14","","",""
"Other","1997","Bavaria","Urban Area","46","0.0400580726997057","0.0265952293581806","0.0535209160412309"
"Other","1997","Bavaria","Rural Area","45","0.0450467065696636","0.0308247400976526","0.0592686730416746"
"Other","1997","Berlin","Urban Area","22","","",""
"Other","1997","Berlin","Rural Area","","","",""
"Other","1997","Brandenburg","Urban Area","1","","",""
"Other","1997","Brandenburg","Rural Area","33","0.0452533318658506","0.0282340929081466","0.0622725708235545"
"Other","1997","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"Other","1997","Mecklenburg-Western Pomerania","Rural Area","13","","",""
"Other","1997","Saxony","Urban Area","32","0.0390270207911498","0.0229874639276953","0.0550665776546043"
"Other","1997","Saxony","Rural Area","29","","",""
"Other","1997","Saxony-Anhalt","Urban Area","9","","",""
"Other","1997","Saxony-Anhalt","Rural Area","24","","",""
"Other","1997","Thuringia","Urban Area","8","","",""
"Other","1997","Thuringia","Rural Area","24","","",""
"Full-time","1998","Schleswig-Holstein","Urban Area","82","0.3840745801101","0.315277608236438","0.452871551983761"
"Full-time","1998","Schleswig-Holstein","Rural Area","75","0.408169942377677","0.332947888703276","0.483391996052077"
"Full-time","1998","Hamburg","Urban Area","63","0.378195650676465","0.301605508914061","0.45478579243887"
"Full-time","1998","Hamburg","Rural Area","","","",""
"Full-time","1998","Lower Saxony","Urban Area","277","0.412339950738528","0.373778646413675","0.45090125506338"
"Full-time","1998","Lower Saxony","Rural Area","238","0.36223370943773","0.323083506181634","0.401383912693827"
"Full-time","1998","Bremen","Urban Area","40","0.308761837277125","0.218664269745494","0.398859404808756"
"Full-time","1998","Bremen","Rural Area","","","",""
"Full-time","1998","North Rhine-Westphalia","Urban Area","1199","0.413865655864514","0.39560303223032","0.432128279498709"
"Full-time","1998","North Rhine-Westphalia","Rural Area","27","","",""
"Full-time","1998","Hesse","Urban Area","342","0.378430468126865","0.344885435015462","0.411975501238269"
"Full-time","1998","Hesse","Rural Area","66","0.362827193296223","0.285882089034441","0.439772297558005"
"Full-time","1998","Rhineland-Palatinate,Saarland","Urban Area","248","0.343583761372932","0.306292245222685","0.38087527752318"
"Full-time","1998","Rhineland-Palatinate,Saarland","Rural Area","82","0.421203441294326","0.34986097724591","0.492545905342743"
"Full-time","1998","Baden-Württemberg","Urban Area","720","0.411393635314887","0.387453307535631","0.435333963094144"
"Full-time","1998","Baden-Württemberg","Rural Area","78","0.368492093261033","0.302934967172927","0.434049219349139"
"Full-time","1998","Bavaria","Urban Area","404","0.413148881398226","0.381174204731112","0.445123558065341"
"Full-time","1998","Bavaria","Rural Area","425","0.385412733947633","0.354753223151488","0.416072244743778"
"Full-time","1998","Berlin","Urban Area","252","0.437854593334765","0.395696441555108","0.480012745114422"
"Full-time","1998","Berlin","Rural Area","","","",""
"Full-time","1998","Brandenburg","Urban Area","17","","",""
"Full-time","1998","Brandenburg","Rural Area","254","0.381326065950301","0.342265905371534","0.420386226529067"
"Full-time","1998","Mecklenburg-Western Pomerania","Urban Area","19","","",""
"Full-time","1998","Mecklenburg-Western Pomerania","Rural Area","159","0.38842991833256","0.33787150508054","0.43898833158458"
"Full-time","1998","Saxony","Urban Area","278","0.414301246546033","0.374417628097699","0.454184864994368"
"Full-time","1998","Saxony","Rural Area","276","0.411125203339379","0.371820150932062","0.450430255746697"
"Full-time","1998","Saxony-Anhalt","Urban Area","82","0.393686279953835","0.324936539352734","0.462436020554936"
"Full-time","1998","Saxony-Anhalt","Rural Area","219","0.342730884143634","0.30108749648562","0.384374271801647"
"Full-time","1998","Thuringia","Urban Area","94","0.391209685903027","0.326575140275693","0.455844231530361"
"Full-time","1998","Thuringia","Rural Area","227","0.359818812920015","0.318407726235096","0.401229899604934"
"Part-time","1998","Schleswig-Holstein","Urban Area","19","","",""
"Part-time","1998","Schleswig-Holstein","Rural Area","17","","",""
"Part-time","1998","Hamburg","Urban Area","12","","",""
"Part-time","1998","Hamburg","Rural Area","","","",""
"Part-time","1998","Lower Saxony","Urban Area","57","0.0868628541723087","0.0648007984512619","0.108924909893356"
"Part-time","1998","Lower Saxony","Rural Area","57","0.0899432214195613","0.0666393930700221","0.1132470497691"
"Part-time","1998","Bremen","Urban Area","4","","",""
"Part-time","1998","Bremen","Rural Area","","","",""
"Part-time","1998","North Rhine-Westphalia","Urban Area","244","0.0865027478582744","0.0760794904138427","0.096926005302706"
"Part-time","1998","North Rhine-Westphalia","Rural Area","11","","",""
"Part-time","1998","Hesse","Urban Area","81","0.108300131695417","0.086806284255267","0.129793979135567"
"Part-time","1998","Hesse","Rural Area","9","","",""
"Part-time","1998","Rhineland-Palatinate,Saarland","Urban Area","43","0.0812591603270731","0.0598037539934309","0.102714566660715"
"Part-time","1998","Rhineland-Palatinate,Saarland","Rural Area","13","","",""
"Part-time","1998","Baden-Württemberg","Urban Area","146","0.0909841649241779","0.0769928844678197","0.104975445380536"
"Part-time","1998","Baden-Württemberg","Rural Area","17","","",""
"Part-time","1998","Bavaria","Urban Area","79","0.0878024179439566","0.0694249108596714","0.106179925028242"
"Part-time","1998","Bavaria","Rural Area","76","0.0708937743217652","0.0547261150993201","0.0870614335442103"
"Part-time","1998","Berlin","Urban Area","34","0.0635234840942164","0.042797847669446","0.0842491205189868"
"Part-time","1998","Berlin","Rural Area","","","",""
"Part-time","1998","Brandenburg","Urban Area","3","","",""
"Part-time","1998","Brandenburg","Rural Area","31","0.0579145065216512","0.0391302631310589","0.0766987499122435"
"Part-time","1998","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Part-time","1998","Mecklenburg-Western Pomerania","Rural Area","23","","",""
"Part-time","1998","Saxony","Urban Area","27","","",""
"Part-time","1998","Saxony","Rural Area","38","0.0650236514974799","0.045327297777408","0.0847200052175517"
"Part-time","1998","Saxony-Anhalt","Urban Area","9","","",""
"Part-time","1998","Saxony-Anhalt","Rural Area","21","","",""
"Part-time","1998","Thuringia","Urban Area","15","","",""
"Part-time","1998","Thuringia","Rural Area","22","","",""
"Non-working","1998","Schleswig-Holstein","Urban Area","82","0.463558102323909","0.393022088985186","0.534094115662632"
"Non-working","1998","Schleswig-Holstein","Rural Area","65","0.459771311157806","0.383495660124301","0.536046962191311"
"Non-working","1998","Hamburg","Urban Area","69","0.483693489838481","0.404766297820371","0.56262068185659"
"Non-working","1998","Hamburg","Rural Area","","","",""
"Non-working","1998","Lower Saxony","Urban Area","257","0.448930202312495","0.409967089927665","0.487893314697326"
"Non-working","1998","Lower Saxony","Rural Area","237","0.482251627630636","0.441550632164149","0.522952623097123"
"Non-working","1998","Bremen","Urban Area","52","0.626189365990405","0.531834115023561","0.720544616957249"
"Non-working","1998","Bremen","Rural Area","","","",""
"Non-working","1998","North Rhine-Westphalia","Urban Area","1220","0.462396416958163","0.443909129356193","0.480883704560133"
"Non-working","1998","North Rhine-Westphalia","Rural Area","23","","",""
"Non-working","1998","Hesse","Urban Area","332","0.46180615130967","0.427324382163126","0.496287920456214"
"Non-working","1998","Hesse","Rural Area","68","0.543977720563669","0.464272632038651","0.623682809088687"
"Non-working","1998","Rhineland-Palatinate,Saarland","Urban Area","298","0.527381823969651","0.488178593426816","0.566585054512486"
"Non-working","1998","Rhineland-Palatinate,Saarland","Rural Area","74","0.435467874404829","0.363826885698093","0.507108863111565"
"Non-working","1998","Baden-Württemberg","Urban Area","663","0.441145642010206","0.416989412416864","0.465301871603548"
"Non-working","1998","Baden-Württemberg","Rural Area","99","0.492979128945839","0.425036302671582","0.560921955220096"
"Non-working","1998","Bavaria","Urban Area","382","0.458084505653336","0.42573054239692","0.490438468909752"
"Non-working","1998","Bavaria","Rural Area","403","0.489566928418105","0.45807597198494","0.52105788485127"
"Non-working","1998","Berlin","Urban Area","222","0.468010019974817","0.425609461512755","0.510410578436878"
"Non-working","1998","Berlin","Rural Area","","","",""
"Non-working","1998","Brandenburg","Urban Area","8","","",""
"Non-working","1998","Brandenburg","Rural Area","274","0.511335135826819","0.471136321536879","0.551533950116759"
"Non-working","1998","Mecklenburg-Western Pomerania","Urban Area","23","","",""
"Non-working","1998","Mecklenburg-Western Pomerania","Rural Area","159","0.503558350589401","0.451693516965397","0.555423184213406"
