"erwst","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Other","2015","Full Time","Couple + C. LE and GT 16","91","0.108919431281512","0.0881221949354388","0.129716667627585"
"Other","2015","Part Time","1-pers.-HH","186","0.264985506428851","0.231741545102969","0.298229467754733"
"Other","2015","Part Time","(Married) couple without C. ","344","0.255272785831781","0.232815116590476","0.277730455073087"
"Other","2015","Part Time","Single parent ","208","0.251968990559797","0.223414464445454","0.280523516674139"
"Other","2015","Part Time","Couple + C. LE 16 ","333","0.126900017285468","0.113146313635334","0.140653720935601"
"Other","2015","Part Time","Couple + C. GT 16 ","258","0.290356172811612","0.261103673956073","0.319608671667152"
"Other","2015","Part Time","Couple + C. LE and GT 16","229","0.295164041043547","0.262947532022512","0.327380550064583"
"Other","2015","Not Working","1-pers.-HH","35","0.0106656128366484","0.00606966529234803","0.0152615603809487"
"Other","2015","Not Working","(Married) couple without C. ","66","0.0140123356660579","0.0104331713962067","0.0175914999359091"
"Other","2015","Not Working","Single parent ","107","0.116656591713962","0.095868253096364","0.137444930331561"
"Other","2015","Not Working","Couple + C. LE 16 ","92","0.0577769135103351","0.0464291802678715","0.0691246467527987"
"Other","2015","Not Working","Couple + C. GT 16 ","94","0.078338246947508","0.06105947227502","0.0956170216199961"
"Other","2015","Not Working","Couple + C. LE and GT 16","144","0.147582960422619","0.123905308695144","0.171260612150094"
"Full-time","2016","Full Time","1-pers.-HH","991","0.880299980423712","0.861571279978078","0.899028680869346"
"Full-time","2016","Full Time","(Married) couple without C. ","2171","0.899574057116682","0.887621089201826","0.911527025031538"
"Full-time","2016","Full Time","Single parent ","508","0.783763728921102","0.753091036743354","0.814436421098849"
"Full-time","2016","Full Time","Couple + C. LE 16 ","2409","0.88373381120085","0.871618344625816","0.895849277775885"
"Full-time","2016","Full Time","Couple + C. GT 16 ","971","0.829573728942508","0.808065244554789","0.851082213330227"
"Full-time","2016","Full Time","Couple + C. LE and GT 16","676","0.810138923792949","0.783585299862293","0.836692547723604"
"Full-time","2016","Part Time","1-pers.-HH","152","0.226370767898491","0.195123281488609","0.257618254308373"
"Full-time","2016","Part Time","(Married) couple without C. ","282","0.192397574104768","0.172129434491248","0.212665713718287"
"Full-time","2016","Part Time","Single parent ","117","0.161724617961962","0.136839969143766","0.186609266780158"
"Full-time","2016","Part Time","Couple + C. LE 16 ","368","0.214744711516261","0.197612493275332","0.231876929757191"
"Full-time","2016","Part Time","Couple + C. GT 16 ","122","0.143436862974299","0.120264851610421","0.166608874338177"
"Full-time","2016","Part Time","Couple + C. LE and GT 16","90","0.123406270623823","0.0996284407570286","0.147184100490617"
"Full-time","2016","Not Working","1-pers.-HH","56","0.00531916729144835","0.00255599627533823","0.00808233830755848"
"Full-time","2016","Not Working","(Married) couple without C. ","34","0.00536133591425195","0.00299844641003199","0.00772422541847191"
"Full-time","2016","Not Working","Single parent ","19","","",""
"Full-time","2016","Not Working","Couple + C. LE 16 ","90","0.0540830069157495","0.0457732643107593","0.0623927495207397"
"Full-time","2016","Not Working","Couple + C. GT 16 ","10","","",""
"Full-time","2016","Not Working","Couple + C. LE and GT 16","25","","",""
"Part-time","2016","Full Time","1-pers.-HH","71","0.0458294911769467","0.0337643974772937","0.0578945848765997"
"Part-time","2016","Full Time","(Married) couple without C. ","141","0.0626395747950497","0.0530032364318794","0.07227591315822"
"Part-time","2016","Full Time","Single parent ","93","0.087189381384831","0.0661701329304911","0.108208629839171"
"Part-time","2016","Full Time","Couple + C. LE 16 ","180","0.0808111466427995","0.0705098783336989","0.0911124149519001"
"Part-time","2016","Full Time","Couple + C. GT 16 ","62","0.05434669346765","0.0413788852715286","0.0673145016637715"
"Part-time","2016","Full Time","Couple + C. LE and GT 16","57","0.0485234032899408","0.0339754879969359","0.0630713185829457"
"Part-time","2016","Part Time","1-pers.-HH","187","0.266554248082271","0.233538945419289","0.299569550745253"
"Part-time","2016","Part Time","(Married) couple without C. ","526","0.358752841094837","0.334090989194642","0.383414692995032"
"Part-time","2016","Part Time","Single parent ","380","0.402149225288823","0.369010171077234","0.435288279500411"
"Part-time","2016","Part Time","Couple + C. LE 16 ","1201","0.515133792534652","0.494283223914357","0.535984361154947"
"Part-time","2016","Part Time","Couple + C. GT 16 ","349","0.387258430848347","0.35505569524064","0.419461166456054"
"Part-time","2016","Part Time","Couple + C. LE and GT 16","310","0.42983097872315","0.394041523603586","0.465620433842714"
"Part-time","2016","Not Working","1-pers.-HH","47","0.00511040741107531","0.00240171761644101","0.00781909720570961"
"Part-time","2016","Not Working","(Married) couple without C. ","22","","",""
"Part-time","2016","Not Working","Single parent ","25","","",""
"Part-time","2016","Not Working","Couple + C. LE 16 ","93","0.0583993036801458","0.0497840541042923","0.0670145532559993"
"Part-time","2016","Not Working","Couple + C. GT 16 ","10","","",""
"Part-time","2016","Not Working","Couple + C. LE and GT 16","17","","",""
"Non-working","2016","Full Time","1-pers.-HH","47","0.0349692724090705","0.0243704148473988","0.0455681299707422"
"Non-working","2016","Full Time","(Married) couple without C. ","65","0.0193549968189353","0.0138761798064846","0.0248338138313861"
"Non-working","2016","Full Time","Single parent ","24","","",""
"Non-working","2016","Full Time","Couple + C. LE 16 ","77","0.026290850722463","0.0202434376421561","0.03233826380277"
"Non-working","2016","Full Time","Couple + C. GT 16 ","31","0.0194314384503466","0.0115354682482187","0.0273274086524746"
"Non-working","2016","Full Time","Couple + C. LE and GT 16","16","","",""
"Non-working","2016","Part Time","1-pers.-HH","173","0.251991636570764","0.219573744616524","0.284409528525004"
"Non-working","2016","Part Time","(Married) couple without C. ","299","0.207193170842405","0.186353699693666","0.228032641991143"
"Non-working","2016","Part Time","Single parent ","141","0.170662648015385","0.14523624385601","0.196089052174761"
"Non-working","2016","Part Time","Couple + C. LE 16 ","329","0.166335820198956","0.150799957042935","0.181871683354977"
"Non-working","2016","Part Time","Couple + C. GT 16 ","136","0.143117648690735","0.119967123451253","0.166268173930218"
"Non-working","2016","Part Time","Couple + C. LE and GT 16","103","0.170318839413765","0.143142473564243","0.197495205263286"
"Non-working","2016","Not Working","1-pers.-HH","2448","0.978368458142715","0.97284210001848","0.983894816266951"
"Non-working","2016","Not Working","(Married) couple without C. ","3585","0.979450538537682","0.974859978071285","0.98404109900408"
"Non-working","2016","Not Working","Single parent ","1012","0.866503351648937","0.846811974661163","0.886194728636711"
"Non-working","2016","Not Working","Couple + C. LE 16 ","2543","0.826472279898829","0.812559009695133","0.840385550102524"
"Non-working","2016","Not Working","Couple + C. GT 16 ","824","0.929587331332928","0.913010250908844","0.946164411757012"
"Non-working","2016","Not Working","Couple + C. LE and GT 16","998","0.818964411965415","0.796853858094918","0.841074965835912"
"Other","2016","Full Time","1-pers.-HH","45","0.0389012559902708","0.0277451918327519","0.0500573201477898"
"Other","2016","Full Time","(Married) couple without C. ","52","0.0184313712693329","0.0130823602550552","0.0237803822836107"
"Other","2016","Full Time","Single parent ","67","0.0937248056905447","0.0720101791427807","0.115439432238309"
"Other","2016","Full Time","Couple + C. LE 16 ","23","","",""
"Other","2016","Full Time","Couple + C. GT 16 ","110","0.0966481391394954","0.0797460937906372","0.113550184488354"
"Other","2016","Full Time","Couple + C. LE and GT 16","89","0.120873979602487","0.098803180411662","0.142944778793312"
"Other","2016","Part Time","1-pers.-HH","177","0.255083347448474","0.222534667841752","0.287632027055197"
"Other","2016","Part Time","(Married) couple without C. ","346","0.241656413957991","0.219645024598955","0.263667803317026"
"Other","2016","Part Time","Single parent ","203","0.265463508733831","0.235619359956396","0.295307657511265"
"Other","2016","Part Time","Couple + C. LE 16 ","309","0.10378567575013","0.091061736889787","0.116509614610474"
"Other","2016","Part Time","Couple + C. GT 16 ","272","0.326187057486619","0.295194551747703","0.357179563225534"
"Other","2016","Part Time","Couple + C. LE and GT 16","232","0.276443911239262","0.244111057538464","0.308776764940061"
"Other","2016","Not Working","1-pers.-HH","111","0.0112019671547609","0.00720394671787683","0.015199987591645"
"Other","2016","Not Working","(Married) couple without C. ","28","","",""
"Other","2016","Not Working","Single parent ","90","0.0641842471953485","0.0499948095504738","0.0783736848402233"
"Other","2016","Not Working","Couple + C. LE 16 ","120","0.0610454095052759","0.052249526510639","0.0698412924999129"
"Other","2016","Not Working","Couple + C. GT 16 ","71","0.0520275166604409","0.0376378094249372","0.0664172238959447"
"Other","2016","Not Working","Couple + C. LE and GT 16","125","0.153198446442067","0.132515941727158","0.173880951156977"
"Full-time","2017","Full Time","1-pers.-HH","1231","0.899895118476153","0.884206705730186","0.915583531222119"
"Full-time","2017","Full Time","(Married) couple without C. ","2539","0.901889190163181","0.890949023400618","0.912829356925745"
"Full-time","2017","Full Time","Single parent ","545","0.769553133488675","0.739087881820243","0.800018385157106"
"Full-time","2017","Full Time","Couple + C. LE 16 ","2572","0.894649313456767","0.883429161163245","0.90586946575029"
"Full-time","2017","Full Time","Couple + C. GT 16 ","1145","0.79867214289876","0.77768972852863","0.819654557268889"
"Full-time","2017","Full Time","Couple + C. LE and GT 16","739","0.821669209976918","0.796960828159541","0.846377591794295"
"Full-time","2017","Part Time","1-pers.-HH","203","0.215089307530577","0.188185507919898","0.241993107141255"
"Full-time","2017","Part Time","(Married) couple without C. ","316","0.192557983544851","0.173847069025247","0.211268898064455"
"Full-time","2017","Part Time","Single parent ","127","0.125461350000857","0.103387173063476","0.147535526938237"
"Full-time","2017","Part Time","Couple + C. LE 16 ","383","0.174941662839909","0.159468903623743","0.190414422056076"
"Full-time","2017","Part Time","Couple + C. GT 16 ","159","0.14114410529134","0.120233586392653","0.162054624190027"
"Full-time","2017","Part Time","Couple + C. LE and GT 16","114","0.152732278079672","0.127583750448115","0.177880805711229"
"Full-time","2017","Not Working","1-pers.-HH","140","0.0155893430493832","0.0109760582464558","0.0202026278523106"
"Full-time","2017","Not Working","(Married) couple without C. ","52","0.00967603867359098","0.00661205031295675","0.0127400270342252"
"Full-time","2017","Not Working","Single parent ","17","","",""
"Full-time","2017","Not Working","Couple + C. LE 16 ","126","0.0576580832267415","0.0494005414154796","0.0659156250380034"
"Full-time","2017","Not Working","Couple + C. GT 16 ","15","","",""
"Full-time","2017","Not Working","Couple + C. LE and GT 16","23","","",""
"Part-time","2017","Full Time","1-pers.-HH","75","0.0383594203576304","0.0283202496419108","0.0483985910733499"
"Part-time","2017","Full Time","(Married) couple without C. ","150","0.0466326148552533","0.0388779336165128","0.0543872960939939"
"Part-time","2017","Full Time","Single parent ","87","0.0899187555657094","0.0692237624107235","0.110613748720695"
"Part-time","2017","Full Time","Couple + C. LE 16 ","199","0.0695917526495259","0.0602920446375344","0.0788914606615174"
"Part-time","2017","Full Time","Couple + C. GT 16 ","74","0.0529207303230356","0.0412061877432583","0.0646352729028129"
"Part-time","2017","Full Time","Couple + C. LE and GT 16","60","0.0528491816888338","0.038407713981172","0.0672906493964955"
"Part-time","2017","Part Time","1-pers.-HH","258","0.283637600024606","0.254122627820289","0.313152572228924"
"Part-time","2017","Part Time","(Married) couple without C. ","643","0.372496700867074","0.349554884476553","0.395438517257594"
"Part-time","2017","Part Time","Single parent ","405","0.448964908639186","0.415818546991845","0.482111270286527"
"Part-time","2017","Part Time","Couple + C. LE 16 ","1291","0.546216190165607","0.525940035452443","0.566492344878771"
"Part-time","2017","Part Time","Couple + C. GT 16 ","451","0.384481904400454","0.355265171377903","0.413698637423005"
"Part-time","2017","Part Time","Couple + C. LE and GT 16","352","0.444655045881795","0.409915043362929","0.479395048400661"
"Part-time","2017","Not Working","1-pers.-HH","50","0.00690666873635729","0.00382250410449738","0.00999083336821719"
"Part-time","2017","Not Working","(Married) couple without C. ","29","","",""
"Part-time","2017","Not Working","Single parent ","23","","",""
"Part-time","2017","Not Working","Couple + C. LE 16 ","103","0.0701811765672614","0.0611316488293129","0.0792307043052099"
"Part-time","2017","Not Working","Couple + C. GT 16 ","8","","",""
