"erwst","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Full-time","2006","Schleswig-Holstein","Not Working","3","","","","1"
"Full-time","2006","Hamburg","Full Time","99","0.872886540156609","0.811196685371663","0.934576394941556","1"
"Full-time","2006","Hamburg","Part Time","12","","","","1"
"Full-time","2006","Hamburg","Not Working","1","","","","1"
"Full-time","2006","Lower Saxony","Full Time","623","0.887279201171517","0.864033349075811","0.910525053267224","1"
"Full-time","2006","Lower Saxony","Part Time","86","0.196743483664519","0.161544724149369","0.231942243179668","1"
"Full-time","2006","Lower Saxony","Not Working","8","","","","1"
"Full-time","2006","Bremen","Full Time","45","0.863003345863506","0.768635460570253","0.957371231156759","1"
"Full-time","2006","Bremen","Part Time","9","","","","1"
"Full-time","2006","Bremen","Not Working","","","","","1"
"Full-time","2006","North Rhine-Westphalia","Full Time","1504","0.868367946756206","0.852277507985048","0.884458385527365","1"
"Full-time","2006","Bavaria","Full Time","1101","0.879867728062105","0.861866128564811","0.897869327559399","1"
"Full-time","2006","Bavaria","Part Time","135","0.188927654841743","0.161716805963344","0.216138503720142","1"
"Full-time","2006","Baden-Württemberg","Full Time","993","0.893824009528221","0.875627269092339","0.912020749964103","1"
"Full-time","2006","Baden-Württemberg","Part Time","89","0.162947455893378","0.133567313389561","0.192327598397195","1"
"Full-time","2006","Baden-Württemberg","Not Working","3","","","","1"
"Full-time","2006","Rhineland-Palatinate,Saarland","Full Time","426","0.845156502030414","0.812927974370548","0.87738502969028","1"
"Full-time","2006","Rhineland-Palatinate,Saarland","Part Time","54","0.186228830726054","0.143374662725933","0.229082998726175","1"
"Full-time","2006","Rhineland-Palatinate,Saarland","Not Working","4","","","","1"
"Full-time","2006","Hesse","Full Time","549","0.915115444447088","0.892997974004375","0.937232914889801","1"
"Full-time","2006","Hesse","Part Time","40","0.11799915948572","0.0847662961072628","0.151232022864177","1"
"Full-time","2006","Hesse","Not Working","4","","","","1"
"Full-time","2006","North Rhine-Westphalia","Part Time","164","0.168433135696537","0.14572046043538","0.191145810957694","1"
"Full-time","2006","North Rhine-Westphalia","Not Working","14","","","","1"
"Full-time","2006","Bavaria","Not Working","4","","","","1"
"Full-time","2006","Berlin","Full Time","267","0.854140672427635","0.814721769101479","0.893559575753791","1"
"Full-time","2006","Berlin","Part Time","31","0.210642263185151","0.150906933262239","0.270377593108063","1"
"Full-time","2006","Berlin","Not Working","3","","","","1"
"Full-time","2006","Brandenburg","Full Time","293","0.835718552455003","0.796619806727253","0.874817298182753","1"
"Full-time","2006","Brandenburg","Part Time","45","0.226084385420532","0.166917383215565","0.2852513876255","1"
"Full-time","2006","Brandenburg","Not Working","2","","","","1"
"Full-time","2006","Mecklenburg-Western Pomerania","Full Time","176","0.785485595939764","0.730099059752912","0.840872132126617","1"
"Full-time","2006","Mecklenburg-Western Pomerania","Part Time","27","","","","1"
"Full-time","2006","Mecklenburg-Western Pomerania","Not Working","1","","","","1"
"Full-time","2006","Saxony","Full Time","541","0.869223512167481","0.842958548553347","0.895488475781615","1"
"Full-time","2006","Saxony","Part Time","59","0.192733100910855","0.147873377309473","0.237592824512238","1"
"Full-time","2006","Saxony","Not Working","5","","","","1"
"Full-time","2006","Saxony-Anhalt","Full Time","297","0.842563965476195","0.804132047809466","0.880995883142923","1"
"Full-time","2006","Saxony-Anhalt","Part Time","37","0.252266444146484","0.188818870770141","0.315714017522828","1"
"Full-time","2006","Saxony-Anhalt","Not Working","4","","","","1"
"Full-time","2006","Thuringia","Full Time","303","0.859791748798174","0.82331283554301","0.896270662053338","1"
"Full-time","2006","Thuringia","Part Time","32","0.17715501021105","0.123974655452839","0.23033536496926","1"
"Full-time","2006","Thuringia","Not Working","6","","","","1"
"Non-working","2006","Schleswig-Holstein","Full Time","10","","","","5"
"Non-working","2006","Schleswig-Holstein","Part Time","36","0.27698573564588","0.208074074548013","0.345897396743746","5"
"Non-working","2006","Schleswig-Holstein","Not Working","267","0.971235390110951","0.951622685696911","0.990848094524991","5"
"Non-working","2006","Hamburg","Full Time","2","","","","5"
"Non-working","2006","Hamburg","Part Time","18","","","","5"
"Non-working","2006","Hamburg","Not Working","136","0.988986087598243","0.971635803475791","1.00633637172069","5"
"Non-working","2006","Lower Saxony","Full Time","21","","","","5"
"Non-working","2006","Lower Saxony","Part Time","115","0.244267114111593","0.206224818824797","0.282309409398388","5"
"Non-working","2006","Bremen","Not Working","60","1","1","1","5"
"Non-working","2006","North Rhine-Westphalia","Full Time","60","0.0357487014156617","0.0269126055601351","0.0445847972711882","5"
"Non-working","2006","Lower Saxony","Not Working","773","0.965936744519109","0.953375020363893","0.978498468674325","5"
"Non-working","2006","Bremen","Full Time","3","","","","5"
"Non-working","2006","Bremen","Part Time","7","","","","5"
"Non-working","2006","North Rhine-Westphalia","Part Time","225","0.222382311925308","0.197145230866856","0.247619392983761","5"
"Non-working","2006","Hesse","Full Time","15","","","","5"
"Non-working","2006","Hesse","Part Time","76","0.239471190937864","0.195509106332544","0.283433275543183","5"
"Non-working","2006","North Rhine-Westphalia","Not Working","1817","0.96063620063147","0.951860026616169","0.96941237464677","5"
"Non-working","2006","Hesse","Not Working","513","0.967314531608338","0.952233235223573","0.982395827993103","5"
"Non-working","2006","Rhineland-Palatinate,Saarland","Full Time","14","","","","5"
"Non-working","2006","Rhineland-Palatinate,Saarland","Not Working","493","0.951306389578677","0.932663668334972","0.969949110822382","5"
"Non-working","2006","Rhineland-Palatinate,Saarland","Part Time","62","0.226027813896118","0.17998497650604","0.272070651286196","5"
"Non-working","2006","Baden-Württemberg","Full Time","36","0.033407411411263","0.0227929594791371","0.0440218633433888","5"
"Non-working","2006","Baden-Württemberg","Part Time","115","0.217141882412769","0.184342393667244","0.249941371158294","5"
"Non-working","2006","Baden-Württemberg","Not Working","1031","0.976288306174001","0.967124615013053","0.98545199733495","5"
"Non-working","2006","Bavaria","Full Time","36","0.0321845704609302","0.0224123628496571","0.0419567780722033","5"
"Non-working","2006","Bavaria","Part Time","178","0.245549517036858","0.215630354073896","0.275468679999819","5"
"Non-working","2006","Bavaria","Not Working","1099","0.967863870141125","0.957635204911153","0.978092535371097","5"
"Non-working","2006","Berlin","Full Time","16","","","","5"
"Non-working","2006","Berlin","Part Time","36","0.184067706262426","0.127295282348109","0.240840130176743","5"
"Non-working","2006","Berlin","Not Working","298","0.958509375401456","0.936345736520123","0.98067301428279","5"
"Non-working","2006","Brandenburg","Full Time","11","","","","5"
"Non-working","2006","Mecklenburg-Western Pomerania","Not Working","236","0.985101401114456","0.969806285926218","1.00039651630269","5"
"Non-working","2006","Saxony","Full Time","17","","","","5"
"Non-working","2006","Brandenburg","Part Time","52","0.309236347570644","0.243861982668337","0.374610712472951","5"
"Non-working","2006","Brandenburg","Not Working","405","0.974110195768379","0.95892250053962","0.989297890997138","5"
"Non-working","2006","Mecklenburg-Western Pomerania","Full Time","11","","","","5"
"Non-working","2006","Mecklenburg-Western Pomerania","Part Time","41","0.393474841875808","0.303798360415826","0.48315132333579","5"
"Non-working","2006","Saxony-Anhalt","Not Working","390","0.971449510497626","0.955249997058961","0.987649023936291","5"
"Non-working","2006","Thuringia","Full Time","7","","","","5"
"Non-working","2006","Thuringia","Not Working","409","0.951405326093689","0.930962979316927","0.971847672870451","5"
"Non-working","2006","Saxony","Part Time","89","0.34080335336096","0.28689832352345","0.39470838319847","5"
"Non-working","2006","Saxony","Not Working","659","0.972615235925038","0.960375761327908","0.984854710522169","5"
"Non-working","2006","Saxony-Anhalt","Full Time","17","","","","5"
"Non-working","2006","Saxony-Anhalt","Part Time","60","0.376831779458691","0.306039116713192","0.447624442204191","5"
"Non-working","2006","Thuringia","Part Time","65","0.347624750040025","0.281293286633878","0.413956213446171","5"
"Other","2006","Lower Saxony","Part Time","100","0.198690559825565","0.163360953569799","0.234020166081331","6"
"Other","2006","Lower Saxony","Not Working","15","","","","6"
"Other","2006","Hamburg","Full Time","3","","","","6"
"Other","2006","Hamburg","Part Time","13","","","","6"
"Other","2006","Hamburg","Not Working","1","","","","6"
"Other","2006","Lower Saxony","Full Time","38","0.0558597798482132","0.0389794413980798","0.0727401182983465","6"
"Other","2006","Schleswig-Holstein","Full Time","13","","","","6"
"Other","2006","Schleswig-Holstein","Part Time","43","0.222221430779801","0.158202039596216","0.286240821963386","6"
"Other","2006","Schleswig-Holstein","Not Working","6","","","","6"
"Other","2006","Bremen","Full Time","","","","","6"
"Other","2006","Bremen","Part Time","6","","","","6"
"Other","2006","Bremen","Not Working","","","","","6"
"Other","2006","North Rhine-Westphalia","Full Time","72","0.0506511602895365","0.040214951040988","0.061087369538085","6"
"Other","2006","North Rhine-Westphalia","Part Time","229","0.215222854263489","0.190281312055554","0.240164396471425","6"
"Other","2006","North Rhine-Westphalia","Not Working","45","0.0230485361747315","0.0162762482337636","0.0298208241156994","6"
"Other","2006","Hesse","Full Time","23","","","","6"
"Other","2006","Hesse","Part Time","81","0.237335129891162","0.193508135306015","0.281162124476309","6"
"Other","2006","Hesse","Not Working","13","","","","6"
"Other","2006","Rhineland-Palatinate,Saarland","Full Time","26","","","","6"
"Other","2006","Rhineland-Palatinate,Saarland","Part Time","71","0.263165408638882","0.21469040339986","0.311640413877904","6"
"Other","2006","Rhineland-Palatinate,Saarland","Not Working","14","","","","6"
"Other","2006","Baden-Württemberg","Full Time","46","0.0523529397072853","0.0391962001444977","0.0655096792700729","6"
"Other","2006","Baden-Württemberg","Part Time","131","0.234412505476434","0.200711601580122","0.268113409372745","6"
"Other","2006","Baden-Württemberg","Not Working","20","","","","6"
"Other","2006","Bavaria","Full Time","59","0.0466056312799686","0.0349340944664026","0.0582771680935345","6"
"Other","2006","Bavaria","Part Time","178","0.218673661232249","0.189940791938112","0.247406530526386","6"
"Other","2006","Bavaria","Not Working","35","0.0226789823421837","0.0140443183977668","0.0313136462866006","6"
"Other","2006","Berlin","Full Time","16","","","","6"
"Other","2006","Berlin","Part Time","54","0.285017211251526","0.218886238274034","0.351148184229018","6"
"Other","2006","Berlin","Not Working","6","","","","6"
"Other","2006","Brandenburg","Full Time","23","","","","6"
"Other","2006","Brandenburg","Part Time","39","0.209222233143694","0.151687696679098","0.266756769608289","6"
"Other","2006","Mecklenburg-Western Pomerania","Full Time","11","","","","6"
"Other","2006","Mecklenburg-Western Pomerania","Part Time","19","","","","6"
"Other","2006","Mecklenburg-Western Pomerania","Not Working","4","","","","6"
"Other","2006","Saxony","Full Time","35","0.0577031964897058","0.0395380028898444","0.0758683900895673","6"
"Other","2006","Saxony","Part Time","60","0.229177437820068","0.181376875538723","0.276978000101413","6"
"Other","2006","Saxony","Not Working","13","","","","6"
"Other","2006","Saxony-Anhalt","Full Time","13","","","","6"
"Other","2006","Saxony-Anhalt","Part Time","39","0.189830890134473","0.132540323094176","0.24712145717477","6"
"Other","2006","Saxony-Anhalt","Not Working","10","","","","6"
"Other","2006","Thuringia","Full Time","21","","","","6"
"Other","2006","Thuringia","Part Time","40","0.165258067665355","0.113524438433567","0.216991696897143","6"
"Other","2006","Thuringia","Not Working","8","","","","6"
"Other","2006","Brandenburg","Not Working","9","","","","6"
"Part-time","2006","Hesse","Part Time","165","0.405194519685255","0.354622177500616","0.455766861869893","2"
"Part-time","2006","Hesse","Not Working","4","","","","2"
"Part-time","2006","Lower Saxony","Part Time","189","0.360298842398324","0.317790903004621","0.402806781792027","2"
"Part-time","2006","Bremen","Part Time","13","","","","2"
"Part-time","2006","Bremen","Not Working","","","","","2"
"Part-time","2006","North Rhine-Westphalia","Full Time","60","0.0452321915385954","0.0353419279566992","0.0551224551204915","2"
"Part-time","2006","North Rhine-Westphalia","Part Time","425","0.393961698114665","0.364307719263087","0.423615676966243","2"
"Part-time","2006","North Rhine-Westphalia","Not Working","10","","","","2"
"Part-time","2006","Hesse","Full Time","23","","","","2"
"Part-time","2006","Rhineland-Palatinate,Saarland","Full Time","18","","","","2"
"Part-time","2006","Rhineland-Palatinate,Saarland","Part Time","130","0.324577946738946","0.273035434517995","0.376120458959896","2"
"Part-time","2006","Rhineland-Palatinate,Saarland","Not Working","1","","","","2"
"Part-time","2006","Baden-Württemberg","Full Time","26","","","","2"
"Part-time","2006","Baden-Württemberg","Part Time","272","0.38549815621742","0.346778945721384","0.424217366713456","2"
"Part-time","2006","Baden-Württemberg","Not Working","5","","","","2"
"Part-time","2006","Bavaria","Full Time","57","0.041342070196996","0.0303190526167996","0.0523650877771925","2"
"Part-time","2006","Hamburg","Part Time","19","","","","2"
"Part-time","2006","Hamburg","Not Working","1","","","","2"
