"erwst","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Non-working","2004","Schleswig-Holstein","Not Employed","250","0.983909719068633","0.968496705985702","0.999322732151563"
"Non-working","2004","Schleswig-Holstein","Employed","52","0.135560306683795","0.102899606783957","0.168221006583632"
"Non-working","2004","Hamburg","Not Employed","106","0.981547682435129","0.956282874378232","1.00681249049203"
"Non-working","2004","Hamburg","Employed","26","","",""
"Non-working","2004","Lower Saxony","Not Employed","692","0.986743256667089","0.978318604680215","0.995167908653963"
"Non-working","2004","Lower Saxony","Employed","133","0.12014745868451","0.101643357802508","0.138651559566512"
"Non-working","2004","Bremen","Not Employed","63","0.973073962717786","0.93341720067128","1.01273072476429"
"Non-working","2004","Bremen","Employed","14","","",""
"Non-working","2004","North Rhine-Westphalia","Not Employed","1731","0.983512300447454","0.977569806733426","0.989454794161482"
"Non-working","2004","North Rhine-Westphalia","Employed","270","0.0982182036386364","0.0871888875484763","0.109247519728796"
"Non-working","2004","Hesse","Not Employed","457","0.974687774453228","0.960487488587641","0.988888060318815"
"Non-working","2004","Hesse","Employed","104","0.118152474979728","0.0979120805699179","0.138392869389538"
"Non-working","2004","Rhineland-Palatinate,Saarland","Not Employed","522","0.973309070725268","0.95961288906969","0.987005252380845"
"Non-working","2004","Rhineland-Palatinate,Saarland","Employed","74","0.126531709130438","0.103110955284171","0.149952462976706"
"Non-working","2004","Baden-Württemberg","Not Employed","912","0.977076262359305","0.967457624749494","0.986694899969115"
"Non-working","2004","Baden-Württemberg","Employed","155","0.0908435290992485","0.0771581225382099","0.104528935660287"
"Non-working","2004","Bavaria","Not Employed","1039","0.989177799437664","0.982937418502174","0.995418180373154"
"Non-working","2004","Bavaria","Employed","189","0.107148859527113","0.0936136204281128","0.120684098626113"
"Non-working","2004","Berlin","Not Employed","289","0.959021664009444","0.936626398705176","0.981416929313711"
"Non-working","2004","Berlin","Employed","59","0.121610562089276","0.0932727157278116","0.149948408450741"
"Non-working","2004","Brandenburg","Not Employed","384","0.972067865416992","0.955817995100852","0.988317735733132"
"Non-working","2004","Brandenburg","Employed","71","0.135811775999082","0.106337896857307","0.165285655140858"
"Non-working","2004","Mecklenburg-Western Pomerania","Not Employed","196","0.98879821945372","0.974212412505408","1.00338402640203"
"Non-working","2004","Mecklenburg-Western Pomerania","Employed","47","0.17831170394662","0.1360413105475","0.22058209734574"
"Non-working","2004","Saxony","Not Employed","621","0.978540947157701","0.967305446272709","0.989776448042694"
"Non-working","2004","Saxony","Employed","97","0.111275122980943","0.0911825298828304","0.131367716079056"
"Non-working","2004","Saxony-Anhalt","Not Employed","403","0.985554261453666","0.974004678356573","0.99710384455076"
"Non-working","2004","Saxony-Anhalt","Employed","57","0.163484939004518","0.131638640008899","0.195331238000136"
"Non-working","2004","Thuringia","Not Employed","376","0.966509699051745","0.948607974866044","0.984411423237445"
"Non-working","2004","Thuringia","Employed","77","0.155199229955939","0.125155564100087","0.185242895811791"
"Other","2004","Schleswig-Holstein","Not Employed","2","","",""
"Other","2004","Schleswig-Holstein","Employed","47","0.115035177419935","0.0845933862232696","0.145476968616601"
"Other","2004","Hamburg","Not Employed","2","","",""
"Other","2004","Hamburg","Employed","18","","",""
"Other","2004","Lower Saxony","Not Employed","6","","",""
"Other","2004","Lower Saxony","Employed","138","0.107082616809102","0.0894843104737513","0.124680923144453"
"Other","2004","Bremen","Not Employed","1","","",""
"Other","2004","Bremen","Employed","7","","",""
"Other","2004","North Rhine-Westphalia","Not Employed","18","","",""
"Other","2004","North Rhine-Westphalia","Employed","300","0.107492317199218","0.0960135155362256","0.11897111886221"
"Other","2004","Hesse","Not Employed","9","","",""
"Other","2004","Hesse","Employed","98","0.10312177608784","0.0840521252568626","0.122191426918817"
"Other","2004","Rhineland-Palatinate,Saarland","Not Employed","4","","",""
"Other","2004","Rhineland-Palatinate,Saarland","Employed","88","0.115990781781562","0.0934318908060568","0.138549672757067"
"Other","2004","Baden-Württemberg","Not Employed","10","","",""
"Other","2004","Baden-Württemberg","Employed","185","0.10687896714458","0.092166257282899","0.121591677006262"
"Other","2004","Bavaria","Not Employed","12","","",""
"Other","2004","Bavaria","Employed","233","0.11512709069116","0.101159810632557","0.129094370749763"
"Other","2004","Berlin","Not Employed","8","","",""
"Other","2004","Berlin","Employed","60","0.138290568529788","0.108360042808753","0.168221094250823"
"Other","2004","Brandenburg","Not Employed","9","","",""
"Other","2004","Brandenburg","Employed","52","0.11383377441087","0.0865089375949048","0.141158611226836"
"Other","2004","Mecklenburg-Western Pomerania","Not Employed","1","","",""
"Other","2004","Mecklenburg-Western Pomerania","Employed","27","","",""
"Other","2004","Saxony","Not Employed","10","","",""
"Other","2004","Saxony","Employed","81","0.0913134942301837","0.0729088341982218","0.109718154262146"
"Other","2004","Saxony-Anhalt","Not Employed","4","","",""
"Other","2004","Saxony-Anhalt","Employed","47","0.105393533421746","0.0789508083171229","0.131836258526368"
"Other","2004","Thuringia","Not Employed","6","","",""
"Other","2004","Thuringia","Employed","58","0.124621926403208","0.0972171631997134","0.152026689606703"
"Full-time","2005","Schleswig-Holstein","Not Employed","2","","",""
"Full-time","2005","Schleswig-Holstein","Employed","240","0.592759721751177","0.544968318800188","0.640551124702166"
"Full-time","2005","Hamburg","Not Employed","1","","",""
"Full-time","2005","Hamburg","Employed","106","0.612953573860767","0.541798289252644","0.684108858468889"
"Full-time","2005","Lower Saxony","Not Employed","3","","",""
"Full-time","2005","Lower Saxony","Employed","657","0.603481075579719","0.574638719143399","0.632323432016039"
"Full-time","2005","Bremen","Not Employed","","","",""
"Full-time","2005","Bremen","Employed","51","0.636136893375097","0.533251730038317","0.739022056711876"
"Full-time","2005","North Rhine-Westphalia","Not Employed","6","","",""
"Full-time","2005","North Rhine-Westphalia","Employed","1644","0.616855996979677","0.598408897482851","0.635303096476503"
"Full-time","2005","Hesse","Not Employed","2","","",""
"Full-time","2005","Hesse","Employed","568","0.623635584840054","0.592244432003854","0.655026737676254"
"Full-time","2005","Rhineland-Palatinate,Saarland","Not Employed","5","","",""
"Full-time","2005","Rhineland-Palatinate,Saarland","Employed","438","0.57393217145898","0.53856520759295","0.609299135325011"
"Full-time","2005","Baden-Württemberg","Not Employed","3","","",""
"Full-time","2005","Baden-Württemberg","Employed","1029","0.634810842350074","0.611371917372228","0.658249767327919"
"Full-time","2005","Bavaria","Not Employed","9","","",""
"Full-time","2005","Bavaria","Employed","1170","0.613707409628239","0.592046624429795","0.635368194826684"
"Full-time","2005","Berlin","Not Employed","1","","",""
"Full-time","2005","Berlin","Employed","298","0.576173092348685","0.53159229408117","0.6207538906162"
"Full-time","2005","Brandenburg","Not Employed","6","","",""
"Full-time","2005","Brandenburg","Employed","310","0.610344738523066","0.56772684564271","0.652962631403423"
"Full-time","2005","Mecklenburg-Western Pomerania","Not Employed","2","","",""
"Full-time","2005","Mecklenburg-Western Pomerania","Employed","186","0.581203371953657","0.524999286389936","0.637407457517379"
"Full-time","2005","Saxony","Not Employed","3","","",""
"Full-time","2005","Saxony","Employed","604","0.63985837544897","0.608737372672864","0.670979378225076"
"Full-time","2005","Saxony-Anhalt","Not Employed","4","","",""
"Full-time","2005","Saxony-Anhalt","Employed","338","0.654948380666216","0.613649833767183","0.696246927565249"
"Full-time","2005","Thuringia","Not Employed","3","","",""
"Full-time","2005","Thuringia","Employed","312","0.537589225324873","0.494653138396158","0.580525312253589"
"Part-time","2005","Schleswig-Holstein","Not Employed","1","","",""
"Part-time","2005","Schleswig-Holstein","Employed","67","0.16180080954108","0.1259788748426","0.197622744239559"
"Part-time","2005","Hamburg","Not Employed","","","",""
"Part-time","2005","Hamburg","Employed","31","0.156290053902333","0.103241433577582","0.209338674227085"
"Part-time","2005","Lower Saxony","Not Employed","3","","",""
"Part-time","2005","Lower Saxony","Employed","196","0.146188770448231","0.125358021255667","0.167019519640794"
"Part-time","2005","Bremen","Not Employed","","","",""
"Part-time","2005","Bremen","Employed","19","","",""
"Part-time","2005","North Rhine-Westphalia","Not Employed","5","","",""
"Part-time","2005","North Rhine-Westphalia","Employed","469","0.168820159792351","0.154606208186935","0.183034111397766"
"Part-time","2005","Hesse","Not Employed","3","","",""
"Part-time","2005","Hesse","Employed","159","0.155693540414386","0.132201383274207","0.179185697554565"
"Part-time","2005","Rhineland-Palatinate,Saarland","Not Employed","4","","",""
"Part-time","2005","Rhineland-Palatinate,Saarland","Employed","132","0.158982263562162","0.132830255708778","0.185134271415546"
"Part-time","2005","Baden-Württemberg","Not Employed","6","","",""
"Part-time","2005","Baden-Württemberg","Employed","243","0.152655277298804","0.135147034552919","0.17016352004469"
"Part-time","2005","Bavaria","Not Employed","1","","",""
"Part-time","2005","Bavaria","Employed","326","0.143346092222024","0.127756636510903","0.158935547933145"
"Part-time","2005","Berlin","Not Employed","3","","",""
"Part-time","2005","Berlin","Employed","62","0.140096762314712","0.108784392820878","0.171409131808547"
"Part-time","2005","Brandenburg","Not Employed","3","","",""
"Part-time","2005","Brandenburg","Employed","75","0.152491300387395","0.121074734218246","0.183907866556545"
"Part-time","2005","Mecklenburg-Western Pomerania","Not Employed","2","","",""
"Part-time","2005","Mecklenburg-Western Pomerania","Employed","36","0.192990540436341","0.148032273730236","0.237948807142445"
"Part-time","2005","Saxony","Not Employed","2","","",""
"Part-time","2005","Saxony","Employed","115","0.11413677409548","0.0935223537807609","0.1347511944102"
"Part-time","2005","Saxony-Anhalt","Not Employed","","","",""
"Part-time","2005","Saxony-Anhalt","Employed","62","0.124591033723847","0.0959005355231667","0.153281531924527"
"Part-time","2005","Thuringia","Not Employed","1","","",""
"Part-time","2005","Thuringia","Employed","70","0.113789097484609","0.0864425765957116","0.141135618373507"
"Non-working","2005","Schleswig-Holstein","Not Employed","242","0.973447425253493","0.953438128692398","0.993456721814589"
"Non-working","2005","Schleswig-Holstein","Employed","52","0.144108309783281","0.109946647784115","0.178269971782446"
"Non-working","2005","Hamburg","Not Employed","110","0.963945815657596","0.929420057160589","0.998471574154604"
"Non-working","2005","Hamburg","Employed","23","","",""
"Non-working","2005","Lower Saxony","Not Employed","676","0.981835816191393","0.971878634162021","0.991792998220765"
"Non-working","2005","Lower Saxony","Employed","122","0.126220131311449","0.106639247827648","0.145801014795249"
"Non-working","2005","Bremen","Not Employed","63","1","1","1"
"Non-working","2005","Bremen","Employed","7","","",""
"Non-working","2005","North Rhine-Westphalia","Not Employed","1681","0.985643141321852","0.980006600572849","0.991279682070855"
"Non-working","2005","North Rhine-Westphalia","Employed","261","0.100657628121529","0.0892409159440154","0.112074340299043"
"Non-working","2005","Hesse","Not Employed","445","0.972883308337812","0.957975479518453","0.987791137157171"
"Non-working","2005","Hesse","Employed","82","0.0958310723384422","0.0767582261259812","0.114903918550903"
"Non-working","2005","Rhineland-Palatinate,Saarland","Not Employed","478","0.963218167642767","0.946569236467784","0.97986709881775"
"Non-working","2005","Rhineland-Palatinate,Saarland","Employed","76","0.113340196533713","0.0906677381533604","0.136012654914066"
"Non-working","2005","Baden-Württemberg","Not Employed","898","0.988307498888448","0.981342239421208","0.995272758355688"
"Non-working","2005","Baden-Württemberg","Employed","174","0.101921817871842","0.0871937004816763","0.116649935262008"
"Non-working","2005","Bavaria","Not Employed","955","0.984390456302791","0.976609650352281","0.992171262253301"
"Non-working","2005","Bavaria","Employed","207","0.128197262593555","0.113324768217364","0.143069756969745"
"Non-working","2005","Berlin","Not Employed","281","0.974513122134721","0.956280072792844","0.992746171476599"
"Non-working","2005","Berlin","Employed","62","0.178026048324422","0.143515815036823","0.212536281612021"
"Non-working","2005","Brandenburg","Not Employed","371","0.961334017882525","0.942100615532523","0.980567420232528"
"Non-working","2005","Brandenburg","Employed","69","0.147300222355463","0.11632860574743","0.178271838963497"
"Non-working","2005","Mecklenburg-Western Pomerania","Not Employed","199","0.958658659668093","0.931668887146265","0.985648432189921"
"Non-working","2005","Mecklenburg-Western Pomerania","Employed","46","0.157848590056119","0.116313258742088","0.19938392137015"
"Non-working","2005","Saxony","Not Employed","606","0.97987304641618","0.968809950063841","0.990936142768519"
