"erwst","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Non-working","2013","Couple + C. LE and GT 16","vocational + Abi","32","0.150901419875306","0.0991806596332493","0.202622180117363","5"
"Non-working","2013","Couple + C. LE and GT 16","higher vocational","17","","","","5"
"Non-working","2013","Couple + C. LE and GT 16","higher education","38","0.0978236695888907","0.0667006476919409","0.128946691485841","5"
"Other","2013","1-pers.-HH","in school","","","","","6"
"Other","2013","1-pers.-HH","inadequately","6","","","","6"
"Other","2013","1-pers.-HH","general elemantary","41","0.0745674908994488","0.0519017259376721","0.0972332558612255","6"
"Other","2013","1-pers.-HH","middle vocational","142","0.0652438105672513","0.0542318825515719","0.0762557385829307","6"
"Other","2013","1-pers.-HH","vocational + Abi","14","","","","6"
"Other","2013","1-pers.-HH","higher vocational","7","","","","6"
"Other","2013","1-pers.-HH","higher education","49","0.0562526404897521","0.0412824706989287","0.0712228102805756","6"
"Other","2013","(Married) couple without C. ","in school","4","","","","6"
"Other","2013","(Married) couple without C. ","inadequately","8","","","","6"
"Other","2013","(Married) couple without C. ","general elemantary","65","0.0660584415517223","0.0484802407454732","0.0836366423579715","6"
"Other","2013","(Married) couple without C. ","middle vocational","257","0.0608968527936434","0.0537004273370052","0.0680932782502816","6"
"Other","2013","(Married) couple without C. ","vocational + Abi","17","","","","6"
"Other","2013","(Married) couple without C. ","higher vocational","17","","","","6"
"Other","2013","(Married) couple without C. ","higher education","108","0.0388026276779144","0.0309065768626017","0.046698678493227","6"
"Other","2013","Single parent ","in school","68","0.17714070599597","0.13511254038602","0.219168871605921","6"
"Other","2013","Single parent ","inadequately","8","","","","6"
"Other","2013","Single parent ","general elemantary","161","0.26825075416566","0.230352425579761","0.306149082751558","6"
"Other","2013","Single parent ","middle vocational","154","0.108943616368671","0.09240898973683","0.125478243000512","6"
"Other","2013","Couple + C. GT 16 ","inadequately","11","","","","6"
"Other","2013","Couple + C. GT 16 ","general elemantary","151","0.355176976386138","0.310662704230909","0.399691248541367","6"
"Other","2013","Couple + C. GT 16 ","middle vocational","202","0.125023688879478","0.109151224179851","0.140896153579104","6"
"Other","2013","Couple + C. GT 16 ","vocational + Abi","20","","","","6"
"Other","2013","Couple + C. GT 16 ","higher vocational","5","","","","6"
"Other","2013","Couple + C. GT 16 ","higher education","26","","","","6"
"Other","2013","Couple + C. LE and GT 16","in school","91","0.21257033135957","0.173442961321474","0.251697701397665","6"
"Other","2013","Couple + C. LE and GT 16","inadequately","18","","","","6"
"Other","2013","Couple + C. LE and GT 16","general elemantary","182","0.390021081637248","0.34661219214267","0.433429971131826","6"
"Other","2013","Couple + C. LE and GT 16","middle vocational","145","0.124645853070888","0.104121599833835","0.145170106307941","6"
"Other","2013","Couple + C. LE and GT 16","vocational + Abi","21","","","","6"
"Other","2013","Couple + C. LE and GT 16","higher vocational","8","","","","6"
"Other","2013","Couple + C. LE and GT 16","higher education","18","","","","6"
"Other","2013","Single parent ","vocational + Abi","19","","","","6"
"Other","2013","Single parent ","higher vocational","1","","","","6"
"Other","2013","Single parent ","higher education","23","","","","6"
"Other","2013","Couple + C. LE 16 ","in school","","","","","6"
"Other","2013","Couple + C. LE 16 ","inadequately","16","","","","6"
"Other","2013","Couple + C. LE 16 ","general elemantary","89","0.131984720114272","0.108617551997499","0.155351888231046","6"
"Other","2013","Couple + C. LE 16 ","middle vocational","298","0.0750832479800785","0.0664363862068596","0.0837301097532973","6"
"Other","2013","Couple + C. LE 16 ","vocational + Abi","83","0.0792328312352031","0.0615570194000339","0.0969086430703724","6"
"Other","2013","Couple + C. LE 16 ","higher vocational","18","","","","6"
"Other","2013","Couple + C. LE 16 ","higher education","94","0.0230993720420192","0.0168179446536535","0.0293807994303849","6"
"Other","2013","Couple + C. GT 16 ","in school","58","0.226786895725369","0.176558299427189","0.277015492023549","6"
"Part-time","2013","1-pers.-HH","in school","","","","","2"
"Part-time","2013","1-pers.-HH","inadequately","6","","","","2"
"Part-time","2013","1-pers.-HH","general elemantary","19","","","","2"
"Part-time","2013","1-pers.-HH","middle vocational","125","0.0575270862122914","0.0471442702185295","0.0679099022060533","2"
"Part-time","2013","1-pers.-HH","vocational + Abi","26","","","","2"
"Part-time","2013","1-pers.-HH","higher vocational","13","","","","2"
"Part-time","2013","1-pers.-HH","higher education","73","0.0772742172754344","0.0599249542950816","0.0946234802557872","2"
"Part-time","2013","(Married) couple without C. ","in school","","","","","2"
"Part-time","2013","(Married) couple without C. ","inadequately","7","","","","2"
"Part-time","2013","(Married) couple without C. ","general elemantary","51","0.0634734078144269","0.0462187491012335","0.0807280665276204","2"
"Part-time","2013","(Married) couple without C. ","middle vocational","338","0.0791169010521829","0.0709942154424498","0.087239586661916","2"
"Part-time","2013","(Married) couple without C. ","vocational + Abi","62","0.106172390055255","0.0788123776339999","0.133532402476509","2"
"Part-time","2013","(Married) couple without C. ","higher vocational","53","0.0782097708728216","0.0569546092965444","0.0994649324490988","2"
"Part-time","2013","(Married) couple without C. ","higher education","192","0.0829015342210601","0.0716279413659455","0.0941751270761746","2"
"Part-time","2013","Single parent ","in school","1","","","","2"
"Part-time","2013","Single parent ","inadequately","8","","","","2"
"Part-time","2013","Single parent ","general elemantary","61","0.0847621402767595","0.0609369496094641","0.108587330944055","2"
"Part-time","2013","Single parent ","middle vocational","382","0.212920249760272","0.191195301095649","0.234645198424895","2"
"Part-time","2013","Single parent ","vocational + Abi","95","0.273995916071341","0.218929172178801","0.329062659963881","2"
"Part-time","2013","Single parent ","higher vocational","26","","","","2"
"Part-time","2013","Single parent ","higher education","130","0.237218694093012","0.196681621454726","0.277755766731299","2"
"Part-time","2013","Couple + C. LE 16 ","in school","","","","","2"
"Part-time","2013","Couple + C. LE 16 ","inadequately","22","","","","2"
"Part-time","2013","Couple + C. LE 16 ","general elemantary","96","0.112726828349258","0.0908933520464289","0.134560304652087","2"
"Part-time","2013","Couple + C. LE 16 ","middle vocational","754","0.222209365224762","0.208568302612501","0.235850427837024","2"
"Part-time","2013","Couple + C. LE 16 ","vocational + Abi","250","0.263987367030815","0.235141335356682","0.292833398704947","2"
"Part-time","2013","Couple + C. LE 16 ","higher vocational","88","0.170917273014185","0.137311299326516","0.204523246701854","2"
"Part-time","2013","Couple + C. LE 16 ","higher education","574","0.253034337004323","0.234855206330817","0.271213467677829","2"
"Part-time","2013","Couple + C. GT 16 ","in school","2","","","","2"
"Part-time","2013","Couple + C. GT 16 ","inadequately","7","","","","2"
"Part-time","2013","Couple + C. GT 16 ","general elemantary","38","0.0874836089200847","0.0612027056172889","0.11376451222288","2"
"Part-time","2013","Couple + C. GT 16 ","middle vocational","272","0.157454576812514","0.139975263209622","0.174933890415406","2"
"Part-time","2013","Couple + C. GT 16 ","vocational + Abi","52","0.223824155008552","0.167849448172313","0.279798861844791","2"
"Part-time","2013","Couple + C. GT 16 ","higher vocational","25","","","","2"
"Part-time","2013","Couple + C. GT 16 ","higher education","83","0.134854520612662","0.10717570617299","0.162533335052334","2"
"Part-time","2013","Couple + C. LE and GT 16","in school","","","","","2"
"Part-time","2013","Couple + C. LE and GT 16","inadequately","10","","","","2"
"Part-time","2013","Couple + C. LE and GT 16","general elemantary","42","0.0852159654644858","0.0603676475835367","0.110064283345435","2"
"Part-time","2013","Couple + C. LE and GT 16","middle vocational","189","0.176553974603666","0.152862457667096","0.200245491540236","2"
"Part-time","2013","Couple + C. LE and GT 16","vocational + Abi","48","0.253284634903761","0.190446809697265","0.316122460110258","2"
"Part-time","2013","Couple + C. LE and GT 16","higher vocational","29","","","","2"
"Part-time","2013","Couple + C. LE and GT 16","higher education","78","0.232640902054369","0.188376313811154","0.276905490297583","2"
"Full-time","2014","1-pers.-HH","in school","","","","","1"
"Full-time","2014","1-pers.-HH","inadequately","5","","","","1"
"Full-time","2014","Couple + C. LE 16 ","vocational + Abi","300","0.411188831113299","0.376252340331731","0.446125321894868","1"
"Full-time","2014","1-pers.-HH","general elemantary","58","0.124206316129401","0.0942288887534136","0.154183743505388","1"
"Full-time","2014","1-pers.-HH","middle vocational","521","0.304753847238588","0.283559849192778","0.325947845284399","1"
"Full-time","2014","Single parent ","general elemantary","47","0.130355646927152","0.0984949544904105","0.162216339363893","1"
"Full-time","2014","Single parent ","middle vocational","355","0.368284961424758","0.340124566993249","0.396445355856267","1"
"Full-time","2014","Single parent ","vocational + Abi","78","0.475343605655793","0.405607724774241","0.545079486537345","1"
"Full-time","2014","Single parent ","higher vocational","37","0.590683376543304","0.474663977525816","0.706702775560793","1"
"Full-time","2014","Single parent ","higher education","184","0.516196918767591","0.465276818764918","0.567117018770264","1"
"Full-time","2014","Couple + C. LE 16 ","in school","","","","","1"
"Full-time","2014","Couple + C. LE 16 ","inadequately","36","0.30559789323505","0.233077035040374","0.378118751429726","1"
"Full-time","2014","Couple + C. LE 16 ","general elemantary","218","0.365742769982483","0.328457296337785","0.403028243627181","1"
"Full-time","2014","Couple + C. LE 16 ","middle vocational","1416","0.502315764170213","0.484152565448132","0.520478962892294","1"
"Full-time","2014","Couple + C. LE 16 ","higher vocational","276","0.655696820977458","0.610256069890344","0.701137572064571","1"
"Full-time","2014","Couple + C. LE 16 ","higher education","1024","0.553452702009196","0.531122707928669","0.575782696089723","1"
"Full-time","2014","Couple + C. GT 16 ","in school","","","","","1"
"Full-time","2014","1-pers.-HH","vocational + Abi","118","0.515236053565042","0.450507093665148","0.579965013464936","1"
"Full-time","2014","1-pers.-HH","higher vocational","82","0.441542332418389","0.372023677890112","0.511060986946666","1"
"Full-time","2014","1-pers.-HH","higher education","428","0.515135961703245","0.481888449804571","0.548383473601919","1"
"Full-time","2014","Couple + C. GT 16 ","vocational + Abi","97","0.545430024126854","0.4765933377414","0.614266710512309","1"
"Full-time","2014","(Married) couple without C. ","inadequately","14","","","","1"
"Full-time","2014","(Married) couple without C. ","general elemantary","97","0.176903993667496","0.148010187461494","0.205797799873499","1"
"Full-time","2014","Couple + C. GT 16 ","inadequately","8","","","","1"
"Full-time","2014","Couple + C. GT 16 ","middle vocational","627","0.446044850400951","0.420556040990399","0.471533659811503","1"
"Full-time","2014","Couple + C. LE and GT 16","in school","","","","","1"
"Full-time","2014","(Married) couple without C. ","in school","","","","","1"
"Full-time","2014","(Married) couple without C. ","middle vocational","1119","0.28903288269219","0.275054536470902","0.303011228913479","1"
"Full-time","2014","Single parent ","inadequately","7","","","","1"
"Full-time","2014","Couple + C. GT 16 ","general elemantary","87","0.195842228562086","0.157240311156788","0.234444145967385","1"
"Full-time","2014","Couple + C. GT 16 ","higher vocational","127","0.757667137203018","0.696578199833387","0.818756074572649","1"
"Full-time","2014","Couple + C. GT 16 ","higher education","301","0.52760685898273","0.485460436485861","0.569753281479598","1"
