"erwst","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Part-time","2005","Employed","(1c) basic vocational qualification","460","0.155517632830722","0.142355159106591","0.168680106554852"
"Part-time","2005","Employed","(2b) intermediate general qualification","31","0.0644048653798784","0.0394264748178075","0.0893832559419493"
"Part-time","2005","Employed","(2a) intermediate vocational","674","0.161832327113575","0.149924911504685","0.173739742722464"
"Part-time","2005","Employed","(2c_gen) general maturity certificate","51","0.120017385412712","0.090944602924621","0.149090167900804"
"Part-time","2005","Employed","(2c_voc) vocational maturity certificate","213","0.188536579131887","0.165851133015261","0.211222025248513"
"Part-time","2005","Employed","(3a) lower tertiary education","190","0.140648566022651","0.12088750673901","0.160409625306293"
"Part-time","2005","Employed","(3b) higher tertiary education","293","0.146101085643126","0.130559074737851","0.161643096548401"
"Non-working","2005","Not Employed","(0) in school","547","0.993691208860853","0.987086139982254","1.00029627773945"
"Non-working","2005","Not Employed","(1a) inadequately completed","157","0.995768129370457","0.985646163935903","1.00589009480501"
"Non-working","2005","Not Employed","(1b) general elementary school","1152","0.983869240110684","0.97665990539022","0.991078574831148"
"Non-working","2005","Not Employed","(1c) basic vocational qualification","2813","0.988450105963744","0.984521134719812","0.992379077207676"
"Non-working","2005","Not Employed","(2b) intermediate general qualification","196","0.954770635289151","0.926664688853378","0.982876581724923"
"Non-working","2005","Not Employed","(2a) intermediate vocational","1107","0.968217982669504","0.958048419972752","0.978387545366256"
"Non-working","2005","Not Employed","(2c_gen) general maturity certificate","305","0.953270097254067","0.930109051042326","0.976431143465807"
"Non-working","2005","Not Employed","(2c_voc) vocational maturity certificate","366","0.977732033558802","0.962876827264349","0.992587239853255"
"Non-working","2005","Not Employed","(3a) lower tertiary education","453","0.982665500779769","0.970790118326437","0.994540883233101"
"Non-working","2005","Not Employed","(3b) higher tertiary education","524","0.970588346264541","0.956377320243789","0.984799372285294"
"Non-working","2005","Employed","(0) in school","58","0.551839001032119","0.455798878858015","0.647879123206224"
"Non-working","2005","Employed","(1a) inadequately completed","18","","",""
"Non-working","2005","Employed","(1b) general elementary school","116","0.201930573283142","0.172255499701731","0.231605646864553"
"Non-working","2005","Employed","(1c) basic vocational qualification","359","0.12140261466135","0.109540520173672","0.133264709149029"
"Non-working","2005","Employed","(2b) intermediate general qualification","44","0.16441623562406","0.126699987602056","0.202132483646064"
"Non-working","2005","Employed","(2a) intermediate vocational","368","0.109723289250677","0.09961840519536","0.119828173305994"
"Non-working","2005","Employed","(2c_gen) general maturity certificate","117","0.206521037760085","0.170306968320332","0.242735107199838"
"Non-working","2005","Employed","(2c_voc) vocational maturity certificate","95","0.089867512251633","0.0732804793022383","0.106454545201028"
"Non-working","2005","Employed","(3a) lower tertiary education","82","0.0622128196737307","0.0484834925739255","0.075942146773536"
"Non-working","2005","Employed","(3b) higher tertiary education","156","0.105650833635109","0.0921248993076003","0.119176767962618"
"Other","2005","Not Employed","(0) in school","5","","",""
"Other","2005","Not Employed","(1a) inadequately completed","","","",""
"Other","2005","Not Employed","(1b) general elementary school","12","","",""
"Other","2005","Not Employed","(1c) basic vocational qualification","14","","",""
"Other","2005","Not Employed","(2b) intermediate general qualification","8","","",""
"Other","2005","Not Employed","(2a) intermediate vocational","14","","",""
"Other","2005","Not Employed","(2c_gen) general maturity certificate","9","","",""
"Other","2005","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"Other","2005","Not Employed","(3a) lower tertiary education","4","","",""
"Other","2005","Not Employed","(3b) higher tertiary education","5","","",""
"Other","2005","Employed","(0) in school","39","0.401136420393889","0.306482310253885","0.495790530533892"
"Other","2005","Employed","(1a) inadequately completed","13","","",""
"Other","2005","Employed","(1b) general elementary school","179","0.237488568638725","0.206031738086736","0.268945399190713"
"Other","2005","Employed","(1c) basic vocational qualification","233","0.0809808032824808","0.0710723529337374","0.0908892536312242"
"Other","2005","Employed","(2b) intermediate general qualification","200","0.469237836538814","0.418456090885448","0.52001958219218"
"Other","2005","Employed","(2a) intermediate vocational","219","0.061609912538603","0.0538360577996888","0.0693837672775172"
"Other","2005","Employed","(2c_gen) general maturity certificate","196","0.3880017030877","0.344408438336517","0.431594967838883"
"Other","2005","Employed","(2c_voc) vocational maturity certificate","89","0.0803412512248328","0.0645761164462208","0.0961063860034447"
"Other","2005","Employed","(3a) lower tertiary education","51","0.0495477323049901","0.0372128727040761","0.061882591905904"
"Other","2005","Employed","(3b) higher tertiary education","92","0.0545212613596399","0.044530787493998","0.0645117352252819"
"Full-time","2006","Not Employed","(0) in school","","","",""
"Full-time","2006","Not Employed","(1a) inadequately completed","1","","",""
"Full-time","2006","Not Employed","(1b) general elementary school","4","","",""
"Full-time","2006","Not Employed","(1c) basic vocational qualification","14","","",""
"Full-time","2006","Not Employed","(2b) intermediate general qualification","1","","",""
"Full-time","2006","Not Employed","(2a) intermediate vocational","11","","",""
"Full-time","2006","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Full-time","2006","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Full-time","2006","Not Employed","(3a) lower tertiary education","4","","",""
"Full-time","2006","Not Employed","(3b) higher tertiary education","13","","",""
"Full-time","2006","Employed","(0) in school","3","","",""
"Full-time","2006","Employed","(1a) inadequately completed","40","0.463213146891609","0.357207255581689","0.569219038201529"
"Full-time","2006","Employed","(1b) general elementary school","279","0.430727585252341","0.393482015949676","0.467973154555006"
"Full-time","2006","Employed","(1c) basic vocational qualification","1933","0.635863693627575","0.61880065046876","0.652926736786391"
"Full-time","2006","Employed","(2b) intermediate general qualification","101","0.319533770472539","0.27208523561196","0.366982305333118"
"Full-time","2006","Employed","(2a) intermediate vocational","2470","0.664258275692705","0.649325499505447","0.679191051879963"
"Full-time","2006","Employed","(2c_gen) general maturity certificate","109","0.26677839266401","0.226184694063668","0.307372091264351"
"Full-time","2006","Employed","(2c_voc) vocational maturity certificate","784","0.637255944362327","0.610397790073059","0.664114098651595"
"Full-time","2006","Employed","(3a) lower tertiary education","925","0.735404305225964","0.711285766147025","0.759522844304902"
"Full-time","2006","Employed","(3b) higher tertiary education","1536","0.718730307107732","0.699649483708443","0.737811130507021"
"Part-time","2006","Not Employed","(0) in school","","","",""
"Part-time","2006","Not Employed","(1a) inadequately completed","1","","",""
"Part-time","2006","Not Employed","(1b) general elementary school","8","","",""
"Part-time","2006","Not Employed","(1c) basic vocational qualification","8","","",""
"Part-time","2006","Not Employed","(2b) intermediate general qualification","","","",""
"Part-time","2006","Not Employed","(2a) intermediate vocational","21","","",""
"Part-time","2006","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Part-time","2006","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Part-time","2006","Not Employed","(3a) lower tertiary education","3","","",""
"Part-time","2006","Not Employed","(3b) higher tertiary education","6","","",""
"Part-time","2006","Employed","(0) in school","6","","",""
"Part-time","2006","Employed","(1a) inadequately completed","12","","",""
"Part-time","2006","Employed","(1b) general elementary school","121","0.155941868999259","0.128653300735917","0.183230437262601"
"Part-time","2006","Employed","(1c) basic vocational qualification","498","0.151439791966748","0.138728086632831","0.164151497300665"
"Part-time","2006","Employed","(2b) intermediate general qualification","43","0.103455270593952","0.0724651384870045","0.1344454027009"
"Part-time","2006","Employed","(2a) intermediate vocational","741","0.168621172293775","0.156781901799702","0.180460442787847"
"Part-time","2006","Employed","(2c_gen) general maturity certificate","45","0.131325206485741","0.100324733098592","0.162325679872891"
"Part-time","2006","Employed","(2c_voc) vocational maturity certificate","247","0.194321611069907","0.172218140328188","0.216425081811626"
"Part-time","2006","Employed","(3a) lower tertiary education","198","0.130949008161729","0.112504364743478","0.149393651579979"
"Part-time","2006","Employed","(3b) higher tertiary education","335","0.144312087581236","0.12939920094715","0.159224974215323"
"Non-working","2006","Not Employed","(0) in school","500","0.873233502310513","0.846109634921173","0.900357369699854"
"Non-working","2006","Not Employed","(1a) inadequately completed","156","0.979064573953173","0.956880838901029","1.00124830900532"
"Non-working","2006","Not Employed","(1b) general elementary school","1277","0.977368949429191","0.969333655408769","0.985404243449614"
"Non-working","2006","Not Employed","(1c) basic vocational qualification","3106","0.98849753917512","0.984767903205601","0.992227175144639"
"Non-working","2006","Not Employed","(2b) intermediate general qualification","215","0.882620337804442","0.841898641277467","0.923342034331417"
"Non-working","2006","Not Employed","(2a) intermediate vocational","1292","0.9598996191046","0.949426156087793","0.970373082121407"
"Non-working","2006","Not Employed","(2c_gen) general maturity certificate","360","0.939847994278147","0.915878655309644","0.96381733324665"
