"erwst","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Full-time","2004","lower secondary degree","general elemantary","244","0.144423245635022","0.127394926146241","0.161451565123803"
"Full-time","2004","lower secondary degree","middle vocational","1705","0.312001812367997","0.299483526219451","0.324520098516543"
"Full-time","2004","lower secondary degree","vocational + Abi","15","","",""
"Full-time","2004","lower secondary degree","higher vocational","203","0.418197874414577","0.374070708594602","0.462325040234553"
"Full-time","2004","lower secondary degree","higher education","42","0.195852047457486","0.139422920799517","0.252281174115455"
"Full-time","2004","secondary school degree","in school","","","",""
"Full-time","2004","secondary school degree","inadequately","","","",""
"Full-time","2004","secondary school degree","general elemantary","91","0.186641908212379","0.155697304628419","0.217586511796339"
"Full-time","2004","secondary school degree","middle vocational","2114","0.477245026457494","0.462281085057281","0.492208967857707"
"Full-time","2004","secondary school degree","vocational + Abi","13","","",""
"Full-time","2004","secondary school degree","higher vocational","405","0.556382424758025","0.520392277487986","0.592372572028064"
"Full-time","2004","secondary school degree","higher education","345","0.492594418470679","0.454011897838211","0.531176939103147"
"Full-time","2004","college entrance qualification","in school","","","",""
"Full-time","2004","college entrance qualification","inadequately","","","",""
"Full-time","2004","college entrance qualification","general elemantary","","","",""
"Full-time","2004","college entrance qualification","middle vocational","102","0.155152770090673","0.12967941852087","0.180626121660477"
"Full-time","2004","college entrance qualification","vocational + Abi","480","0.449990422161775","0.418811189349287","0.481169654974263"
"Full-time","2004","college entrance qualification","higher vocational","202","0.499030746102939","0.447876198618416","0.550185293587461"
"Full-time","2004","college entrance qualification","higher education","2005","0.578588843357832","0.56166707050403","0.595510616211634"
"Full-time","2004","Other degree","in school","","","",""
"Full-time","2004","Other degree","inadequately","6","","",""
"Full-time","2004","Other degree","general elemantary","87","0.232081054059645","0.188227920926069","0.275934187193221"
"Full-time","2004","Other degree","middle vocational","168","0.411911650964337","0.365391920576956","0.458431381351717"
"Full-time","2004","Other degree","vocational + Abi","56","0.510019695204749","0.421675438572191","0.598363951837307"
"Full-time","2004","Other degree","higher vocational","25","","",""
"Full-time","2004","Other degree","higher education","96","0.391500672785967","0.322461785329258","0.460539560242677"
"Full-time","2004","no degree/no degree yet","in school","","","",""
"Full-time","2004","no degree/no degree yet","inadequately","44","0.196514798650164","0.143523106601379","0.249506490698948"
"Full-time","2004","no degree/no degree yet","general elemantary","","","",""
"Full-time","2004","no degree/no degree yet","middle vocational","14","","",""
"Full-time","2004","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","2004","no degree/no degree yet","higher vocational","2","","",""
"Full-time","2004","no degree/no degree yet","higher education","1","","",""
"Part-time","2004","lower secondary degree","in school","","","",""
"Part-time","2004","lower secondary degree","inadequately","","","",""
"Part-time","2004","lower secondary degree","general elemantary","104","0.0555561117030798","0.0444598228690375","0.066652400537122"
"Part-time","2004","lower secondary degree","middle vocational","446","0.0812914341077593","0.0739075657621511","0.0886753024533675"
"Part-time","2004","lower secondary degree","vocational + Abi","","","",""
"Part-time","2004","lower secondary degree","higher vocational","24","","",""
"Part-time","2004","lower secondary degree","higher education","9","","",""
"Part-time","2004","secondary school degree","in school","","","",""
"Part-time","2004","secondary school degree","inadequately","","","",""
"Part-time","2004","secondary school degree","general elemantary","32","0.0510473099221026","0.0335670391482961","0.0685275806959091"
"Part-time","2004","secondary school degree","middle vocational","606","0.122867728087837","0.113032653327215","0.132702802848459"
"Part-time","2004","secondary school degree","vocational + Abi","3","","",""
"Part-time","2004","secondary school degree","higher vocational","110","0.128870406440742","0.104598128675718","0.153142684205766"
"Part-time","2004","secondary school degree","higher education","91","0.127621337650965","0.101871031481289","0.153371643820642"
"Part-time","2004","college entrance qualification","in school","","","",""
"Part-time","2004","college entrance qualification","inadequately","","","",""
"Part-time","2004","college entrance qualification","general elemantary","","","",""
"Part-time","2004","college entrance qualification","middle vocational","54","0.0676763404267536","0.0500029848086009","0.0853496960449062"
"Part-time","2004","college entrance qualification","vocational + Abi","133","0.12761926224564","0.10670753949598","0.1485309849953"
"Part-time","2004","college entrance qualification","higher vocational","53","0.135535187971314","0.100515300186233","0.170555075756394"
"Part-time","2004","college entrance qualification","higher education","380","0.0999876644806252","0.0897073769417455","0.110267952019505"
"Part-time","2004","Other degree","in school","","","",""
"Part-time","2004","Other degree","inadequately","1","","",""
"Part-time","2004","Other degree","general elemantary","32","0.099361118557386","0.0682864379207712","0.130435799194001"
"Part-time","2004","Other degree","middle vocational","37","0.0779876074437739","0.052642447228661","0.103332767658887"
"Part-time","2004","Other degree","vocational + Abi","18","","",""
"Part-time","2004","Other degree","higher vocational","7","","",""
"Part-time","2004","Other degree","higher education","19","","",""
"Part-time","2004","no degree/no degree yet","in school","7","","",""
"Part-time","2004","no degree/no degree yet","inadequately","10","","",""
"Part-time","2004","no degree/no degree yet","general elemantary","","","",""
"Part-time","2004","no degree/no degree yet","middle vocational","3","","",""
"Part-time","2004","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","2004","no degree/no degree yet","higher vocational","","","",""
"Part-time","2004","no degree/no degree yet","higher education","","","",""
"Non-working","2004","lower secondary degree","in school","","","",""
"Non-working","2004","lower secondary degree","inadequately","","","",""
"Non-working","2004","lower secondary degree","general elemantary","1104","0.697502278305461","0.675250863972476","0.719753692638445"
"Non-working","2004","lower secondary degree","middle vocational","2898","0.569037548726862","0.555657341243923","0.582417756209801"
"Non-working","2004","lower secondary degree","vocational + Abi","12","","",""
"Non-working","2004","lower secondary degree","higher vocational","239","0.516968722942307","0.472264635580234","0.56167281030438"
"Non-working","2004","lower secondary degree","higher education","131","0.739306298309337","0.676882705214865","0.801729891403809"
"Non-working","2004","secondary school degree","in school","","","",""
"Non-working","2004","secondary school degree","inadequately","","","",""
"Non-working","2004","secondary school degree","general elemantary","250","0.422027445083891","0.382802404621403","0.461252485546378"
"Non-working","2004","secondary school degree","middle vocational","1348","0.348759064864235","0.334481313842008","0.363036815886463"
"Non-working","2004","secondary school degree","vocational + Abi","23","","",""
"Non-working","2004","secondary school degree","higher vocational","184","0.27141012758694","0.239195943200113","0.303624311973768"
