"erwst","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Non-working","2004","1-pers.-HH","no migration background","1447","0.565906045652965","0.546981658824939","0.58483043248099"
"Non-working","2004","1-pers.-HH","direct migration background","130","0.618255880321949","0.553913616150478","0.682598144493421"
"Non-working","2004","1-pers.-HH","indirect migration background","26","","",""
"Non-working","2004","(Married) couple without C. ","no migration background","3486","0.592799795473979","0.580800294822717","0.604799296125241"
"Non-working","2004","(Married) couple without C. ","direct migration background","448","0.610711676309949","0.575581038736849","0.645842313883049"
"Non-working","2004","(Married) couple without C. ","indirect migration background","28","","",""
"Non-working","2004","Single parent ","no migration background","353","0.397638042185499","0.365448534121167","0.42982755024983"
"Non-working","2004","Single parent ","direct migration background","65","0.452226362405779","0.368268821763118","0.536183903048439"
"Non-working","2004","Single parent ","indirect migration background","40","0.434053538964342","0.32188352231228","0.546223555616404"
"Non-working","2004","Couple + C. LE 16 ","no migration background","744","0.231442004091293","0.217021723044707","0.245862285137878"
"Non-working","2004","Couple + C. LE 16 ","direct migration background","198","0.347540126976519","0.309532669672585","0.385547584280453"
"Non-working","2004","Couple + C. LE 16 ","indirect migration background","59","0.276872220979154","0.211505145756979","0.342239296201328"
"Non-working","2004","Couple + C. GT 16 ","no migration background","1160","0.374455494506797","0.357952707961121","0.390958281052472"
"Non-working","2004","Couple + C. GT 16 ","direct migration background","189","0.464998387130862","0.417690078390344","0.512306695871381"
"Non-working","2004","Couple + C. GT 16 ","indirect migration background","97","0.550216337406085","0.480393199179209","0.620039475632961"
"Non-working","2004","Couple + C. LE and GT 16","no migration background","465","0.329212645836343","0.304163643510162","0.354261648162525"
"Non-working","2004","Couple + C. LE and GT 16","direct migration background","133","0.44063170043116","0.38500616911562","0.496257231746699"
"Non-working","2004","Couple + C. LE and GT 16","indirect migration background","78","0.600483161289958","0.518763509237468","0.682202813342448"
"Other","2004","1-pers.-HH","no migration background","126","0.0440521673699678","0.0362168152573967","0.0518875194825388"
"Other","2004","1-pers.-HH","direct migration background","7","","",""
"Other","2004","1-pers.-HH","indirect migration background","12","","",""
"Other","2004","(Married) couple without C. ","no migration background","218","0.0341783875786927","0.0297409791675901","0.0386157959897953"
"Other","2004","(Married) couple without C. ","direct migration background","30","0.0357984061166877","0.0224124930873142","0.0491843191460612"
"Other","2004","(Married) couple without C. ","indirect migration background","10","","",""
"Other","2004","Single parent ","no migration background","116","0.128845283714386","0.106809752870221","0.150880814558551"
"Other","2004","Single parent ","direct migration background","10","","",""
"Other","2004","Single parent ","indirect migration background","13","","",""
"Other","2004","Couple + C. LE 16 ","no migration background","232","0.0702004212331468","0.0614651007505358","0.0789357417157577"
"Other","2004","Couple + C. LE 16 ","direct migration background","28","","",""
"Other","2004","Couple + C. LE 16 ","indirect migration background","13","","",""
"Other","2004","Couple + C. GT 16 ","no migration background","384","0.116858018379281","0.105904021937458","0.127812014821104"
"Other","2004","Couple + C. GT 16 ","direct migration background","25","","",""
"Other","2004","Couple + C. GT 16 ","indirect migration background","40","0.206330004659102","0.149532146294151","0.263127863024053"
"Other","2004","Couple + C. LE and GT 16","no migration background","171","0.153595513184031","0.134376194488429","0.172814831879634"
"Other","2004","Couple + C. LE and GT 16","direct migration background","23","","",""
"Other","2004","Couple + C. LE and GT 16","indirect migration background","33","0.223677378184852","0.154152425756421","0.293202330613283"
"Full-time","2005","1-pers.-HH","no migration background","969","0.36329096722729","0.345041382609345","0.381540551845234"
"Full-time","2005","1-pers.-HH","direct migration background","59","0.244746111038722","0.187277163196727","0.302215058880718"
"Full-time","2005","1-pers.-HH","indirect migration background","52","0.53947869560369","0.438716835383035","0.640240555824345"
"Full-time","2005","(Married) couple without C. ","no migration background","2177","0.318018734933638","0.306467478670423","0.329569991196852"
"Full-time","2005","(Married) couple without C. ","direct migration background","179","0.266133969283662","0.233511856794707","0.298756081772617"
"Full-time","2005","(Married) couple without C. ","indirect migration background","66","0.532678423258514","0.441490013876913","0.623866832640116"
"Full-time","2005","Single parent ","no migration background","259","0.265961734869001","0.237222573203733","0.294700896534269"
"Full-time","2005","Single parent ","direct migration background","40","0.392061367629197","0.306475909279045","0.477646825979349"
"Full-time","2005","Single parent ","indirect migration background","18","","",""
"Full-time","2005","Couple + C. LE 16 ","no migration background","1547","0.527463233341157","0.509636883545565","0.545289583136749"
"Full-time","2005","Couple + C. LE 16 ","direct migration background","262","0.468077075648914","0.425874011125433","0.510280140172395"
"Full-time","2005","Couple + C. LE 16 ","indirect migration background","81","0.412044942086198","0.339533621111308","0.484556263061087"
"Full-time","2005","Couple + C. GT 16 ","no migration background","1269","0.392663861739339","0.375327193508475","0.410000529970203"
"Full-time","2005","Couple + C. GT 16 ","direct migration background","160","0.347646237319119","0.301323370753627","0.393969103884612"
"Full-time","2005","Couple + C. GT 16 ","indirect migration background","54","0.243998930997518","0.185631364045565","0.302366497949471"
"Full-time","2005","Couple + C. LE and GT 16","no migration background","503","0.3924624137865","0.365887998721058","0.419036828851943"
"Full-time","2005","Couple + C. LE and GT 16","direct migration background","107","0.323717795728374","0.269300596188723","0.378134995268026"
"Full-time","2005","Couple + C. LE and GT 16","indirect migration background","17","","",""
"Part-time","2005","1-pers.-HH","no migration background","110","0.0400255501985978","0.0325875930706754","0.0474635073265202"
"Part-time","2005","1-pers.-HH","direct migration background","8","","",""
"Part-time","2005","1-pers.-HH","indirect migration background","7","","",""
"Part-time","2005","(Married) couple without C. ","no migration background","462","0.0731285892498712","0.066671006429845","0.0795861720698974"
"Part-time","2005","(Married) couple without C. ","direct migration background","51","0.0727834357528592","0.0536073307283178","0.0919595407774006"
"Part-time","2005","(Married) couple without C. ","indirect migration background","10","","",""
"Part-time","2005","Single parent ","no migration background","140","0.169101120613625","0.144720065500252","0.193482175726997"
"Part-time","2005","Single parent ","direct migration background","15","","",""
"Part-time","2005","Single parent ","indirect migration background","6","","",""
"Part-time","2005","Couple + C. LE 16 ","no migration background","545","0.157836934572656","0.144818734571928","0.170855134573384"
"Part-time","2005","Couple + C. LE 16 ","direct migration background","59","0.12818472748362","0.0999104623104431","0.156458992656796"
"Part-time","2005","Couple + C. LE 16 ","indirect migration background","24","","",""
"Part-time","2005","Couple + C. GT 16 ","no migration background","346","0.108581178482455","0.097536354858759","0.119626002106151"
"Part-time","2005","Couple + C. GT 16 ","direct migration background","47","0.138042083770474","0.104488890477812","0.171595277063137"
"Part-time","2005","Couple + C. GT 16 ","indirect migration background","9","","",""
"Part-time","2005","Couple + C. LE and GT 16","no migration background","182","0.140850232634075","0.121918458010063","0.159782007258087"
"Part-time","2005","Couple + C. LE and GT 16","direct migration background","34","0.0848864683267974","0.0524714969634696","0.117301439690125"
"Part-time","2005","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Non-working","2005","1-pers.-HH","no migration background","1444","0.547515255837534","0.528628591521943","0.566401920153125"
"Non-working","2005","1-pers.-HH","direct migration background","137","0.621372914329429","0.556537713623037","0.68620811503582"
"Non-working","2005","1-pers.-HH","indirect migration background","23","","",""
"Non-working","2005","(Married) couple without C. ","no migration background","3397","0.573814533908663","0.56154856855993","0.586080499257396"
"Non-working","2005","(Married) couple without C. ","direct migration background","444","0.624218897195782","0.588467793242039","0.659970001149525"
