"erwst","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Non-working","2011","North Rhine-Westphalia","(Married) couple without C. ","885","0.531386900367693","0.50671887112633","0.556054929609056","5"
"Non-working","2011","North Rhine-Westphalia","Couple + C. LE 16 ","458","0.203241525923379","0.184004682799026","0.222478369047733","5"
"Non-working","2011","Hesse","1-pers.-HH","134","0.550405682182486","0.487073306503665","0.613738057861307","5"
"Non-working","2011","North Rhine-Westphalia","Couple + C. GT 16 ","290","0.353764003514815","0.320548262174534","0.386979744855096","5"
"Non-working","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","172","0.297432360915375","0.255149623053674","0.339715098777075","5"
"Non-working","2011","Hesse","(Married) couple without C. ","260","0.489063103354174","0.446465385017645","0.531660821690704","5"
"Non-working","2011","Hesse","Single parent ","65","0.391253831429472","0.324609701413575","0.457897961445368","5"
"Non-working","2011","Hesse","Couple + C. GT 16 ","71","0.294159936836456","0.234219967265069","0.354099906407842","5"
"Non-working","2011","Hesse","Couple + C. LE and GT 16","71","0.341035200073442","0.274154601966324","0.407915798180559","5"
"Non-working","2011","Hesse","Couple + C. LE 16 ","164","0.223467879905493","0.190545001372297","0.256390758438689","5"
"Non-working","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","137","0.555546475608537","0.491047317921447","0.620045633295627","5"
"Non-working","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","247","0.517028496138036","0.469960887191157","0.564096105084916","5"
"Non-working","2011","Rhineland-Palatinate,Saarland","Single parent ","63","0.5164698040651","0.441787426532696","0.591152181597504","5"
"Non-working","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","123","0.230897771051634","0.193198810349774","0.268596731753494","5"
"Non-working","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","45","0.26530412369301","0.198142707028948","0.332465540357072","5"
"Non-working","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","47","0.408527881219999","0.324351464842714","0.492704297597283","5"
"Non-working","2011","Baden-Württemberg","1-pers.-HH","228","0.502576661559481","0.45412031412798","0.551033008990982","5"
"Non-working","2011","Baden-Württemberg","(Married) couple without C. ","477","0.489661779188063","0.456911596713791","0.522411961662335","5"
"Non-working","2011","Baden-Württemberg","Single parent ","125","0.444422521471003","0.392215512220282","0.496629530721723","5"
"Non-working","2011","Bavaria","1-pers.-HH","261","0.472875057324035","0.430045574877844","0.515704539770226","5"
"Non-working","2011","Bavaria","(Married) couple without C. ","697","0.507426389625107","0.479395648319223","0.535457130930991","5"
"Non-working","2011","Baden-Württemberg","Couple + C. LE 16 ","237","0.181920355586537","0.159049813872893","0.204790897300181","5"
"Non-working","2011","Baden-Württemberg","Couple + C. GT 16 ","149","0.311904741978245","0.268469460150333","0.355340023806156","5"
"Non-working","2011","Baden-Württemberg","Couple + C. LE and GT 16","124","0.273237562324967","0.227708299434533","0.318766825215402","5"
"Non-working","2011","Bavaria","Couple + C. LE and GT 16","129","0.263280749094467","0.222315352130556","0.304246146058379","5"
"Non-working","2011","Bavaria","Single parent ","124","0.270385093209303","0.22948378381389","0.311286402604716","5"
"Non-working","2011","Bavaria","Couple + C. LE 16 ","275","0.204046667019548","0.181986305063315","0.22610702897578","5"
"Non-working","2011","Bavaria","Couple + C. GT 16 ","194","0.300611990607232","0.261830616853275","0.33939336436119","5"
"Non-working","2011","Berlin","1-pers.-HH","101","0.460623628700445","0.393684916328469","0.527562341072421","5"
"Non-working","2011","Berlin","(Married) couple without C. ","173","0.56712210541049","0.511787894015336","0.622456316805645","5"
"Non-working","2011","Berlin","Couple + C. LE 16 ","68","0.281710880831285","0.223321734988926","0.340100026673644","5"
"Non-working","2011","Brandenburg","(Married) couple without C. ","236","0.5841312146086","0.53577024357337","0.632492185643829","5"
"Non-working","2011","Berlin","Single parent ","57","0.427760389815509","0.345805793635035","0.509714985995984","5"
"Non-working","2011","Berlin","Couple + C. GT 16 ","34","0.36519181966681","0.273961755604371","0.456421883729248","5"
"Non-working","2011","Berlin","Couple + C. LE and GT 16","12","","","","5"
"Non-working","2011","Brandenburg","1-pers.-HH","102","0.589572510762803","0.513823421230532","0.665321600295074","5"
"Non-working","2011","Brandenburg","Single parent ","56","0.450321985126956","0.365767231361296","0.534876738892615","5"
"Non-working","2011","Mecklenburg-Western Pomerania","1-pers.-HH","63","0.576249389725823","0.480351640820056","0.672147138631589","5"
"Non-working","2011","Brandenburg","Couple + C. LE 16 ","54","0.139270223948843","0.0953755637763307","0.183164884121356","5"
"Non-working","2011","Brandenburg","Couple + C. GT 16 ","44","0.266109479155106","0.191563020269646","0.340655938040565","5"
"Non-working","2011","Brandenburg","Couple + C. LE and GT 16","32","0.38788317229792","0.279047727309836","0.496718617286005","5"
"Non-working","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","15","","","","5"
"Non-working","2011","Saxony","Couple + C. LE 16 ","120","0.170363497076255","0.138204637554886","0.202522356597623","5"
"Non-working","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","11","","","","5"
"Non-working","2011","Saxony","(Married) couple without C. ","328","0.56474361394979","0.524738056588355","0.604749171311224","5"
"Non-working","2011","Saxony","Single parent ","75","0.397137124717312","0.323366365582674","0.470907883851949","5"
"Non-working","2011","Saxony","Couple + C. GT 16 ","70","0.298461627363793","0.238133211573771","0.358790043153816","5"
"Non-working","2011","Saxony-Anhalt","(Married) couple without C. ","211","0.607245405034549","0.556300178903549","0.65819063116555","5"
"Non-working","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","138","0.563988454362377","0.499621231909376","0.628355676815377","5"
"Non-working","2011","Mecklenburg-Western Pomerania","Single parent ","43","0.537983547350936","0.436657795602768","0.639309299099104","5"
"Non-working","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","41","0.208586968274939","0.140551873830306","0.276622062719571","5"
"Non-working","2011","Saxony","1-pers.-HH","141","0.513576858674355","0.450077483805589","0.57707623354312","5"
"Non-working","2011","Saxony","Couple + C. LE and GT 16","41","0.314401895105435","0.222481383050971","0.4063224071599","5"
"Non-working","2011","Saxony-Anhalt","1-pers.-HH","85","0.520265485044974","0.441361176038165","0.599169794051782","5"
"Non-working","2011","Saxony-Anhalt","Single parent ","44","0.356412399643752","0.266500933708759","0.446323865578745","5"
"Non-working","2011","Saxony-Anhalt","Couple + C. LE 16 ","72","0.176201383295158","0.13067248546293","0.221730281127387","5"
"Non-working","2011","Saxony-Anhalt","Couple + C. LE and GT 16","30","0.355405037333999","0.24407197375952","0.466738100908478","5"
"Non-working","2011","Saxony-Anhalt","Couple + C. GT 16 ","47","0.253892948899734","0.181538276256005","0.326247621543463","5"
"Non-working","2011","Thuringia","1-pers.-HH","109","0.599129558980269","0.525023137792784","0.673235980167754","5"
"Non-working","2011","Thuringia","(Married) couple without C. ","219","0.550463430299822","0.49914879581189","0.601778064787754","5"
"Non-working","2011","Thuringia","Single parent ","38","0.447454162291756","0.348503055577248","0.546405269006263","5"
"Non-working","2011","Thuringia","Couple + C. LE 16 ","47","0.182597586043223","0.136343919203737","0.22885125288271","5"
"Non-working","2011","Thuringia","Couple + C. GT 16 ","32","0.222787295713629","0.154822815252554","0.290751776174704","5"
"Non-working","2011","Thuringia","Couple + C. LE and GT 16","13","","","","5"
"Other","2011","Schleswig-Holstein","1-pers.-HH","12","","","","6"
"Other","2011","Schleswig-Holstein","(Married) couple without C. ","20","","","","6"
"Other","2011","Schleswig-Holstein","Single parent ","17","","","","6"
"Other","2011","Schleswig-Holstein","Couple + C. LE 16 ","26","","","","6"
"Other","2011","Schleswig-Holstein","Couple + C. GT 16 ","6","","","","6"
"Other","2011","Schleswig-Holstein","Couple + C. LE and GT 16","17","","","","6"
"Other","2011","Hamburg","1-pers.-HH","2","","","","6"
"Other","2011","Hamburg","(Married) couple without C. ","6","","","","6"
"Other","2011","Hamburg","Single parent ","6","","","","6"
"Other","2011","Hamburg","Couple + C. LE 16 ","5","","","","6"
"Other","2011","Hamburg","Couple + C. GT 16 ","7","","","","6"
"Other","2011","Hamburg","Couple + C. LE and GT 16","6","","","","6"
"Other","2011","Lower Saxony","1-pers.-HH","13","","","","6"
"Other","2011","Lower Saxony","(Married) couple without C. ","29","","","","6"
"Other","2011","Lower Saxony","Single parent ","35","0.152910873002437","0.11052784861818","0.195293897386694","6"
"Other","2011","Lower Saxony","Couple + C. LE 16 ","61","0.0699742829771004","0.0515817061324862","0.0883668598217146","6"
"Other","2011","Lower Saxony","Couple + C. GT 16 ","38","0.142533691233276","0.10386579311876","0.181201589347792","6"
"Other","2011","Lower Saxony","Couple + C. LE and GT 16","42","0.205113868048869","0.154552941820885","0.255674794276853","6"
"Other","2011","Bremen","1-pers.-HH","1","","","","6"
"Other","2011","Bremen","(Married) couple without C. ","1","","","","6"
"Other","2011","Bremen","Single parent ","4","","","","6"
"Other","2011","Bremen","Couple + C. LE 16 ","3","","","","6"
"Other","2011","Bremen","Couple + C. GT 16 ","1","","","","6"
"Other","2011","Bremen","Couple + C. LE and GT 16","2","","","","6"
"Other","2011","North Rhine-Westphalia","1-pers.-HH","30","0.032658241823821","0.0190256676748238","0.0462908159728182","6"
"Other","2011","North Rhine-Westphalia","(Married) couple without C. ","71","0.0444100497759134","0.0342265223586277","0.0545935771931991","6"
"Other","2011","North Rhine-Westphalia","Single parent ","77","0.172832165786387","0.142425837960778","0.203238493611996","6"
"Other","2011","North Rhine-Westphalia","Couple + C. LE 16 ","144","0.0971883022042943","0.0830280880725463","0.111348516336042","6"
"Other","2011","North Rhine-Westphalia","Couple + C. GT 16 ","114","0.167203263862035","0.141280372503867","0.193126155220203","6"
"Other","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","74","0.204422148135446","0.16712030971796","0.241723986552932","6"
"Other","2011","Hesse","1-pers.-HH","12","","","","6"
"Other","2011","Hesse","(Married) couple without C. ","33","0.0582422367905598","0.0382846106762135","0.078199862904906","6"
"Other","2011","Hesse","Single parent ","21","","","","6"
"Other","2011","Hesse","Couple + C. LE 16 ","44","0.0737821001127116","0.0531215146331216","0.0944426855923017","6"
"Other","2011","Hesse","Couple + C. GT 16 ","31","0.163614731535257","0.114953175372294","0.21227628769822","6"
"Other","2011","Hesse","Couple + C. LE and GT 16","28","","","","6"
"Other","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","8","","","","6"
"Other","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","14","","","","6"
"Other","2011","Rhineland-Palatinate,Saarland","Single parent ","23","","","","6"
"Other","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","41","0.075515440626099","0.0518782866783726","0.0991525945738253","6"
"Other","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","32","0.204872284271214","0.143474302182263","0.266270266360166","6"
"Other","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","21","","","","6"
"Other","2011","Baden-Württemberg","1-pers.-HH","17","","","","6"
"Other","2011","Baden-Württemberg","(Married) couple without C. ","30","0.0307430977694232","0.0194339510702044","0.0420522444686419","6"
"Other","2011","Baden-Württemberg","Single parent ","28","","","","6"
"Other","2011","Baden-Württemberg","Couple + C. LE 16 ","89","0.0758511591950415","0.060155119703431","0.091547198686652","6"
"Other","2011","Baden-Württemberg","Couple + C. GT 16 ","54","0.137570106408295","0.105275402287587","0.169864810529003","6"
"Other","2011","Baden-Württemberg","Couple + C. LE and GT 16","68","0.184047467030564","0.144454180617418","0.22364075344371","6"
"Other","2011","Bavaria","1-pers.-HH","19","","","","6"
"Other","2011","Bavaria","(Married) couple without C. ","49","0.0465572907733203","0.0347444693348666","0.058370112211774","6"
"Other","2011","Bavaria","Single parent ","53","0.126414342180127","0.0958123350343821","0.157016349325872","6"
"Other","2011","Bavaria","Couple + C. LE 16 ","110","0.0651474142846768","0.051638382086741","0.0786564464826127","6"
"Other","2011","Bavaria","Couple + C. GT 16 ","63","0.157897756428598","0.127056551294774","0.188738961562423","6"
"Other","2011","Bavaria","Couple + C. LE and GT 16","91","0.202012813787609","0.164666819733535","0.239358807841682","6"
"Other","2011","Berlin","1-pers.-HH","11","","","","6"
"Other","2011","Berlin","(Married) couple without C. ","12","","","","6"
"Other","2011","Berlin","Single parent ","13","","","","6"
"Other","2011","Berlin","Couple + C. LE 16 ","9","","","","6"
"Other","2011","Berlin","Couple + C. GT 16 ","10","","","","6"
"Other","2011","Berlin","Couple + C. LE and GT 16","1","","","","6"
"Other","2011","Brandenburg","1-pers.-HH","6","","","","6"
"Other","2011","Brandenburg","(Married) couple without C. ","19","","","","6"
"Other","2011","Brandenburg","Single parent ","18","","","","6"
"Other","2011","Brandenburg","Couple + C. LE 16 ","10","","","","6"
"Other","2011","Brandenburg","Couple + C. GT 16 ","11","","","","6"
"Other","2011","Brandenburg","Couple + C. LE and GT 16","14","","","","6"
"Other","2011","Mecklenburg-Western Pomerania","1-pers.-HH","4","","","","6"
"Other","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","8","","","","6"
"Other","2011","Mecklenburg-Western Pomerania","Single parent ","9","","","","6"
"Other","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","4","","","","6"
"Other","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","9","","","","6"
"Other","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","5","","","","6"
"Other","2011","Saxony","1-pers.-HH","10","","","","6"
"Other","2011","Saxony","(Married) couple without C. ","20","","","","6"
"Other","2011","Saxony","Single parent ","11","","","","6"
"Other","2011","Saxony","Couple + C. LE 16 ","19","","","","6"
"Other","2011","Saxony","Couple + C. GT 16 ","22","","","","6"
"Other","2011","Saxony","Couple + C. LE and GT 16","9","","","","6"
"Other","2011","Saxony-Anhalt","1-pers.-HH","19","","","","6"
"Other","2011","Saxony-Anhalt","(Married) couple without C. ","10","","","","6"
"Other","2011","Saxony-Anhalt","Single parent ","11","","","","6"
"Other","2011","Saxony-Anhalt","Couple + C. LE 16 ","15","","","","6"
"Other","2011","Saxony-Anhalt","Couple + C. GT 16 ","15","","","","6"
"Other","2011","Saxony-Anhalt","Couple + C. LE and GT 16","6","","","","6"
"Other","2011","Thuringia","1-pers.-HH","12","","","","6"
"Other","2011","Thuringia","(Married) couple without C. ","12","","","","6"
"Other","2011","Thuringia","Single parent ","13","","","","6"
