"erwst","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Other","2010","college entrance qualification","(3b) higher tertiary education","104","0.0317902511577293","0.0254192225698412","0.0381612797456173"
"Other","2010","Other degree","(0) in school","","","",""
"Other","2010","Other degree","(1a) inadequately completed","","","",""
"Other","2010","Other degree","(1b) general elementary school","37","0.0762744377017071","0.0512440713579337","0.10130480404548"
"Other","2010","Other degree","(1c) basic vocational qualification","","","",""
"Other","2010","Other degree","(2b) intermediate general qualification","","","",""
"Other","2010","Other degree","(2a) intermediate vocational","","","",""
"Other","2010","Other degree","(2c_gen) general maturity certificate","","","",""
"Other","2010","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2010","Other degree","(3a) lower tertiary education","","","",""
"Other","2010","Other degree","(3b) higher tertiary education","33","0.149298268301605","0.110847310296311","0.187749226306899"
"Other","2010","no degree/no degree yet","(0) in school","134","0.156110316598538","0.129393567342941","0.182827065854135"
"Other","2010","no degree/no degree yet","(1a) inadequately completed","34","0.0918888520046608","0.0620489249538226","0.121728779055499"
"Other","2010","no degree/no degree yet","(1b) general elementary school","","","",""
"Other","2010","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Other","2010","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Other","2010","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Other","2010","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Other","2010","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Other","2010","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Other","2010","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Full-time","2011","lower secondary degree","(0) in school","","","",""
"Full-time","2011","lower secondary degree","(1a) inadequately completed","","","",""
"Full-time","2011","lower secondary degree","(1b) general elementary school","268","0.140635377579237","0.124755131642064","0.15651562351641"
"Full-time","2011","lower secondary degree","(1c) basic vocational qualification","2004","0.319681629202463","0.308070558165109","0.331292700239817"
"Full-time","2011","lower secondary degree","(2b) intermediate general qualification","","","",""
"Full-time","2011","lower secondary degree","(2a) intermediate vocational","","","",""
"Full-time","2011","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Full-time","2011","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2011","lower secondary degree","(3a) lower tertiary education","","","",""
"Full-time","2011","lower secondary degree","(3b) higher tertiary education","","","",""
"Full-time","2011","secondary school degree","(0) in school","","","",""
"Full-time","2011","secondary school degree","(1a) inadequately completed","","","",""
"Full-time","2011","secondary school degree","(1b) general elementary school","","","",""
"Full-time","2011","secondary school degree","(1c) basic vocational qualification","","","",""
"Full-time","2011","secondary school degree","(2b) intermediate general qualification","128","0.192831322547726","0.165712317092419","0.219950328003033"
"Full-time","2011","secondary school degree","(2a) intermediate vocational","3264","0.514007438079007","0.502428143690222","0.525586732467791"
"Full-time","2011","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Full-time","2011","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2011","secondary school degree","(3a) lower tertiary education","268","0.480087090898043","0.439532583716367","0.520641598079718"
"Full-time","2011","secondary school degree","(3b) higher tertiary education","78","0.512532260201781","0.434345753836723","0.590718766566839"
"Full-time","2011","college entrance qualification","(0) in school","","","",""
"Full-time","2011","college entrance qualification","(1a) inadequately completed","","","",""
"Full-time","2011","college entrance qualification","(1b) general elementary school","","","",""
"Full-time","2011","college entrance qualification","(1c) basic vocational qualification","","","",""
"Full-time","2011","college entrance qualification","(2b) intermediate general qualification","","","",""
"Full-time","2011","college entrance qualification","(2a) intermediate vocational","","","",""
"Full-time","2011","college entrance qualification","(2c_gen) general maturity certificate","141","0.133668461452351","0.111925944544622","0.155410978360081"
"Full-time","2011","college entrance qualification","(2c_voc) vocational maturity certificate","1002","0.529938859589589","0.509130300286717","0.55074741889246"
"Full-time","2011","college entrance qualification","(3a) lower tertiary education","826","0.598328497184282","0.573259177548851","0.623397816819713"
"Full-time","2011","college entrance qualification","(3b) higher tertiary education","1791","0.571835251837717","0.555089390983915","0.588581112691519"
"Full-time","2011","Other degree","(0) in school","","","",""
"Full-time","2011","Other degree","(1a) inadequately completed","","","",""
"Full-time","2011","Other degree","(1b) general elementary school","128","0.237402597816685","0.199805360484522","0.274999835148848"
"Full-time","2011","Other degree","(1c) basic vocational qualification","198","0.36403338877011","0.322233322835109","0.40583345470511"
"Full-time","2011","Other degree","(2b) intermediate general qualification","","","",""
"Full-time","2011","Other degree","(2a) intermediate vocational","","","",""
"Full-time","2011","Other degree","(2c_gen) general maturity certificate","48","0.291456279408336","0.225972722400356","0.356939836416316"
"Full-time","2011","Other degree","(2c_voc) vocational maturity certificate","87","0.425607882421624","0.367063951910954","0.484151812932293"
"Full-time","2011","Other degree","(3a) lower tertiary education","","","",""
"Full-time","2011","Other degree","(3b) higher tertiary education","140","0.352343963498125","0.304994469868327","0.399693457127924"
"Full-time","2011","no degree/no degree yet","(0) in school","","","",""
"Full-time","2011","no degree/no degree yet","(1a) inadequately completed","92","0.250513776106304","0.209462766700528","0.29156478551208"
"Full-time","2011","no degree/no degree yet","(1b) general elementary school","","","",""
"Full-time","2011","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Full-time","2011","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Full-time","2011","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Full-time","2011","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Full-time","2011","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2011","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Full-time","2011","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Part-time","2011","lower secondary degree","(0) in school","","","",""
"Part-time","2011","lower secondary degree","(1a) inadequately completed","","","",""
"Part-time","2011","lower secondary degree","(1b) general elementary school","133","0.0643836337569162","0.0531722854815661","0.0755949820322664"
"Part-time","2011","lower secondary degree","(1c) basic vocational qualification","555","0.0730347547268177","0.0665565621185474","0.079512947335088"
"Part-time","2011","lower secondary degree","(2b) intermediate general qualification","","","",""
"Part-time","2011","lower secondary degree","(2a) intermediate vocational","","","",""
"Part-time","2011","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2011","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
