"transab_cat2","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2015","(1c) basic vocational qualification","East Germany","71","0.0711798068388965","0.0548379252455434","0.0875216884322496"
"Low transfer dependency","2015","(2b) intermediate general qualification","West Germany","57","0.0424121801971964","0.0275043601888716","0.0573200002055213"
"Low transfer dependency","2015","(2b) intermediate general qualification","East Germany","23","","",""
"Low transfer dependency","2015","(2a) intermediate vocational","West Germany","187","0.0290534201509562","0.023786912907334","0.0343199273945783"
"Low transfer dependency","2015","(2a) intermediate vocational","East Germany","169","0.0637843673331378","0.052726363290296","0.0748423713759796"
"Low transfer dependency","2015","(2c_gen) general maturity certificate","West Germany","125","0.0787706413402442","0.0646950348101955","0.0928462478702929"
"Low transfer dependency","2015","(2c_gen) general maturity certificate","East Germany","32","0.184747189210345","0.126408226548411","0.24308615187228"
"Low transfer dependency","2015","(2c_voc) vocational maturity certificate","West Germany","144","0.0436441489835755","0.0351779616616236","0.0521103363055274"
"Low transfer dependency","2015","(2c_voc) vocational maturity certificate","East Germany","39","0.0948707786021047","0.0645582341974486","0.125183323006761"
"Low transfer dependency","2015","(3a) lower tertiary education","West Germany","43","0.0367109273681231","0.0267603786589428","0.0466614760773033"
"Low transfer dependency","2015","(3a) lower tertiary education","East Germany","22","","",""
"Low transfer dependency","2015","(3b) higher tertiary education","West Germany","138","0.0332037400133187","0.0273776609325815","0.0390298190940558"
"Low transfer dependency","2015","(3b) higher tertiary education","East Germany","52","0.0546443517643683","0.0393015542126155","0.0699871493161212"
"High transfer dependency","2015","(0) in school","West Germany","42","0.0696369261751842","0.0500693316007254","0.089204520749643"
"High transfer dependency","2015","(0) in school","East Germany","9","","",""
"High transfer dependency","2015","(1a) inadequately completed","West Germany","69","0.12531021916878","0.0967446085948961","0.153875829742664"
"High transfer dependency","2015","(1a) inadequately completed","East Germany","13","","",""
"High transfer dependency","2015","(1b) general elementary school","West Germany","154","0.0556201512432126","0.0456844829541812","0.065555819532244"
"High transfer dependency","2015","(1b) general elementary school","East Germany","32","0.0636780676740529","0.0338829040803661","0.0934732312677397"
"High transfer dependency","2015","(1c) basic vocational qualification","West Germany","130","0.0173422680721434","0.0135702300670764","0.0211143060772104"
"High transfer dependency","2015","(1c) basic vocational qualification","East Germany","57","0.0346860835796909","0.0230563504418926","0.0463158167174892"
"High transfer dependency","2015","(2b) intermediate general qualification","West Germany","46","0.0446245809384482","0.0293505508468137","0.0598986110300827"
"High transfer dependency","2015","(2b) intermediate general qualification","East Germany","15","","",""
"High transfer dependency","2015","(2a) intermediate vocational","West Germany","73","0.0134177645943225","0.00981004217603451","0.0170254870126104"
"High transfer dependency","2015","(2a) intermediate vocational","East Germany","78","0.0308122394539944","0.0229924102668759","0.0386320686411128"
"High transfer dependency","2015","(2c_gen) general maturity certificate","West Germany","90","0.0456342066163859","0.0347297575839622","0.0565386556488095"
"High transfer dependency","2015","(2c_gen) general maturity certificate","East Germany","20","","",""
"High transfer dependency","2015","(2c_voc) vocational maturity certificate","West Germany","68","0.0192238430916513","0.0135337397339941","0.0249139464493085"
"High transfer dependency","2015","(2c_voc) vocational maturity certificate","East Germany","15","","",""
"High transfer dependency","2015","(3a) lower tertiary education","West Germany","11","","",""
"High transfer dependency","2015","(3a) lower tertiary education","East Germany","8","","",""
"High transfer dependency","2015","(3b) higher tertiary education","West Germany","63","0.0196344253902148","0.0151229507921298","0.0241458999882998"
"High transfer dependency","2015","(3b) higher tertiary education","East Germany","16","","",""
"Very high transfer dependency","2015","(0) in school","West Germany","74","0.0759119932243845","0.0555507975750203","0.0962731888737486"
"Very high transfer dependency","2015","(0) in school","East Germany","17","","",""
"Very high transfer dependency","2015","(1a) inadequately completed","West Germany","133","0.169126783192867","0.136782553358981","0.201471013026753"
"Very high transfer dependency","2015","(1a) inadequately completed","East Germany","14","","",""
"Very high transfer dependency","2015","(1b) general elementary school","West Germany","238","0.0714187307801255","0.0602546320441711","0.08258282951608"
"Very high transfer dependency","2015","(1b) general elementary school","East Germany","54","0.210739009060249","0.160974351032379","0.260503667088119"
"Very high transfer dependency","2015","(1c) basic vocational qualification","West Germany","162","0.0321976894997321","0.0270970144621542","0.03729836453731"
"Very high transfer dependency","2015","(1c) basic vocational qualification","East Germany","68","0.0637899891937656","0.0482582268309731","0.0793217515565582"
"Very high transfer dependency","2015","(2b) intermediate general qualification","West Germany","58","0.0698197565470675","0.0509679812062607","0.0886715318878743"
"Very high transfer dependency","2015","(2b) intermediate general qualification","East Germany","21","","",""
"Very high transfer dependency","2015","(2a) intermediate vocational","West Germany","81","0.0245317925496041","0.0196811688222081","0.029382416277"
"Very high transfer dependency","2015","(2a) intermediate vocational","East Germany","94","0.0506500655817446","0.0407272517724283","0.0605728793910609"
"Very high transfer dependency","2015","(2c_gen) general maturity certificate","West Germany","101","0.0535056327241059","0.041746919162056","0.0652643462861558"
"Very high transfer dependency","2015","(2c_gen) general maturity certificate","East Germany","9","","",""
"Very high transfer dependency","2015","(2c_voc) vocational maturity certificate","West Germany","82","0.0266974300398188","0.0200174715673682","0.0333773885122693"
"Very high transfer dependency","2015","(2c_voc) vocational maturity certificate","East Germany","22","","",""
"Very high transfer dependency","2015","(3a) lower tertiary education","West Germany","8","","",""
"Very high transfer dependency","2015","(3a) lower tertiary education","East Germany","7","","",""
"Very high transfer dependency","2015","(3b) higher tertiary education","West Germany","110","0.0198442690679783","0.015309235694827","0.0243793024411296"
"Very high transfer dependency","2015","(3b) higher tertiary education","East Germany","20","","",""
"Very low transfer dependency","2016","(0) in school","West Germany","456","0.81979105703947","0.789036305441121","0.850545808637818"
"Very low transfer dependency","2016","(0) in school","East Germany","82","0.853895167260058","0.787280359060029","0.920509975460087"
"Very low transfer dependency","2016","(1a) inadequately completed","West Germany","191","0.545021774676594","0.497734365036676","0.592309184316512"
"Very low transfer dependency","2016","(1a) inadequately completed","East Germany","24","","",""
"Very low transfer dependency","2016","(1b) general elementary school","West Germany","1206","0.793518869076474","0.774532374673169","0.812505363479778"
"Very low transfer dependency","2016","(1b) general elementary school","East Germany","125","0.66570477714187","0.604336902242839","0.727072652040901"
"Very low transfer dependency","2016","(1c) basic vocational qualification","West Germany","3690","0.907545932598432","0.898792887754798","0.916298977442066"
"Very low transfer dependency","2016","(1c) basic vocational qualification","East Germany","677","0.834834996543159","0.809959569373511","0.859710423712806"
"Very low transfer dependency","2016","(2b) intermediate general qualification","West Germany","489","0.797493322653454","0.766717431116011","0.828269214190896"
"Very low transfer dependency","2016","(2b) intermediate general qualification","East Germany","74","0.725785002382303","0.648800584059932","0.802769420704674"
"Very low transfer dependency","2016","(2a) intermediate vocational","West Germany","3223","0.925315894902806","0.916653693470352","0.93397809633526"
"Very low transfer dependency","2016","(2a) intermediate vocational","East Germany","1475","0.839142835025523","0.822026940233075","0.856258729817972"
