"transab_cat2","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2017","Employed","Couple + C. LE 16 ","419","0.0773626176103657","0.0700395794699556","0.0846856557507758"
"Low transfer dependency","2017","Employed","Couple + C. GT 16 ","52","0.0146366783202105","0.00988808504567762","0.0193852715947434"
"Low transfer dependency","2017","Employed","Couple + C. LE and GT 16","144","0.0677142045562765","0.0557139220096303","0.0797144871029226"
"High transfer dependency","2017","Not Employed","1-pers.-HH","74","0.028427782875762","0.0213733268701601","0.0354822388813639"
"High transfer dependency","2017","Not Employed","(Married) couple without C. ","71","0.015855452413311","0.0118648170362335","0.0198460877903885"
"High transfer dependency","2017","Not Employed","Single parent ","118","0.121184994410277","0.100573565397255","0.141796423423298"
"High transfer dependency","2017","Not Employed","Couple + C. LE 16 ","146","0.107786020381078","0.0930834661424655","0.12248857461969"
"High transfer dependency","2017","Not Employed","Couple + C. GT 16 ","39","0.0541903172923858","0.039733078164868","0.0686475564199035"
"High transfer dependency","2017","Not Employed","Couple + C. LE and GT 16","80","0.0627057903700778","0.0477913535046239","0.0776202272355316"
"High transfer dependency","2017","Employed","1-pers.-HH","85","0.0293500187199855","0.0224279555583376","0.0362720818816334"
"High transfer dependency","2017","Employed","(Married) couple without C. ","53","0.00956218697324616","0.00672824331372742","0.0123961306327649"
"High transfer dependency","2017","Employed","Single parent ","147","0.0770468781653367","0.0638688304880004","0.0902249258426729"
"High transfer dependency","2017","Employed","Couple + C. LE 16 ","142","0.0223888705296046","0.0183336978187506","0.0264440432404586"
"High transfer dependency","2017","Employed","Couple + C. GT 16 ","32","0.01196037486704","0.00766199206689303","0.016258757667187"
"High transfer dependency","2017","Employed","Couple + C. LE and GT 16","55","0.0230876758746185","0.0159147730037363","0.0302605787455006"
"Very high transfer dependency","2017","Not Employed","1-pers.-HH","613","0.143628926890171","0.128741952432503","0.158515901347838"
"Very high transfer dependency","2017","Not Employed","(Married) couple without C. ","125","0.0135813569982727","0.00988370954115089","0.0172790044553946"
"Very high transfer dependency","2017","Not Employed","Single parent ","393","0.297403528278892","0.268532584036793","0.326274472520991"
"Very high transfer dependency","2017","Not Employed","Couple + C. LE 16 ","954","0.210921809342994","0.191579967677592","0.230263651008397"
"Very high transfer dependency","2017","Not Employed","Couple + C. GT 16 ","66","0.0300035900878691","0.0191094159042413","0.040897764271497"
"Very high transfer dependency","2017","Not Employed","Couple + C. LE and GT 16","316","0.133463572715761","0.112542215479405","0.154384929952116"
"Very high transfer dependency","2017","Employed","1-pers.-HH","64","0.0248096681233249","0.0184306297873524","0.0311887064592975"
"Very high transfer dependency","2017","Employed","(Married) couple without C. ","21","","",""
"Very high transfer dependency","2017","Employed","Single parent ","60","0.0274132208491997","0.0193440679836732","0.0354823737147262"
"Very high transfer dependency","2017","Employed","Couple + C. LE 16 ","84","0.0108214700525956","0.00798557166071471","0.0136573684444765"
"Very high transfer dependency","2017","Employed","Couple + C. GT 16 ","9","","",""
"Very high transfer dependency","2017","Employed","Couple + C. LE and GT 16","31","0.0159606116468471","0.00997500664365548","0.0219462166500387"
"Very low transfer dependency","2018","Not Employed","1-pers.-HH","1366","0.793387183113603","0.776858667754048","0.809915698473158"
"Very low transfer dependency","2018","Not Employed","(Married) couple without C. ","3321","0.924652915283719","0.916133022675233","0.933172807892205"
"Very low transfer dependency","2018","Not Employed","Single parent ","331","0.482169041019475","0.451887643429305","0.512450438609645"
"Very low transfer dependency","2018","Not Employed","Couple + C. LE 16 ","330","0.442556156212428","0.420600769585175","0.46451154283968"
"Very low transfer dependency","2018","Not Employed","Couple + C. GT 16 ","667","0.845733599588775","0.821704323143512","0.869762876034038"
"Very low transfer dependency","2018","Not Employed","Couple + C. LE and GT 16","477","0.66109531120607","0.633666568162643","0.688524054249497"
"Very low transfer dependency","2018","Employed","1-pers.-HH","2152","0.889561937277413","0.877326791334962","0.901797083219865"
"Very low transfer dependency","2018","Employed","(Married) couple without C. ","4228","0.967752982171123","0.962532649881218","0.972973314461028"
"Very low transfer dependency","2018","Employed","Single parent ","1137","0.798557497603884","0.778622713157524","0.818492282050245"
"Very low transfer dependency","2018","Employed","Couple + C. LE 16 ","4204","0.90432097255436","0.89606127530992","0.9125806697988"
"Very low transfer dependency","2018","Employed","Couple + C. GT 16 ","2203","0.96335668807166","0.955703127713418","0.971010248429901"
"Very low transfer dependency","2018","Employed","Couple + C. LE and GT 16","1417","0.886579405294333","0.871438462527301","0.901720348061365"
"Low transfer dependency","2018","Not Employed","1-pers.-HH","121","0.0357809105783538","0.0281981702616817","0.0433636508950259"
"Low transfer dependency","2018","Not Employed","(Married) couple without C. ","125","0.0373220168730501","0.0312036629677385","0.0434403707783617"
"Low transfer dependency","2018","Not Employed","Single parent ","97","0.101145549847806","0.0828729507849955","0.119418148910617"
"Low transfer dependency","2018","Not Employed","Couple + C. LE 16 ","193","0.211340306009452","0.193293833545239","0.229386778473666"
"Low transfer dependency","2018","Not Employed","Couple + C. GT 16 ","60","0.0734624663340207","0.0561063525220527","0.0908185801459887"
"Low transfer dependency","2018","Not Employed","Couple + C. LE and GT 16","103","0.113113413248716","0.0947596055983439","0.131467220899087"
"Low transfer dependency","2018","Employed","1-pers.-HH","150","0.0454626276086186","0.0373308516809286","0.0535944035363087"
"Low transfer dependency","2018","Employed","(Married) couple without C. ","88","0.0177573480652368","0.0138546086183686","0.0216600875121051"
"Low transfer dependency","2018","Employed","Single parent ","238","0.111112189302504","0.0954919665759414","0.126732412029067"
"Low transfer dependency","2018","Employed","Couple + C. LE 16 ","399","0.0706628757240215","0.0634671144269535","0.0778586370210895"
"Low transfer dependency","2018","Employed","Couple + C. GT 16 ","68","0.0241761461561856","0.0179193523251607","0.0304329399872106"
"Low transfer dependency","2018","Employed","Couple + C. LE and GT 16","148","0.071988977301371","0.0596477682872875","0.0843301863154544"
"High transfer dependency","2018","Not Employed","1-pers.-HH","113","0.0332401049486801","0.0259219241913031","0.0405582857060571"
"High transfer dependency","2018","Not Employed","(Married) couple without C. ","81","0.0174886875120558","0.0132575327484478","0.0217198422756637"
"High transfer dependency","2018","Not Employed","Single parent ","136","0.119359652492539","0.0997120161478722","0.139007288837205"
"High transfer dependency","2018","Not Employed","Couple + C. LE 16 ","172","0.0957605429293061","0.082753117013417","0.108767968845195"
"High transfer dependency","2018","Not Employed","Couple + C. GT 16 ","47","0.0360453239147209","0.0236447723690177","0.0484458754604241"
"High transfer dependency","2018","Not Employed","Couple + C. LE and GT 16","90","0.0813283217582135","0.0654890157988523","0.0971676277175746"
"High transfer dependency","2018","Employed","1-pers.-HH","124","0.0375266014645968","0.0301079382949455","0.0449452646342482"
"High transfer dependency","2018","Employed","(Married) couple without C. ","63","0.0116142256203466","0.00844809022948765","0.0147803610112055"
"High transfer dependency","2018","Employed","Single parent ","132","0.0595761021866183","0.0478114046662977","0.071340799706939"
"High transfer dependency","2018","Employed","Couple + C. LE 16 ","160","0.0179237718852175","0.0141982960169869","0.0216492477534481"
"High transfer dependency","2018","Employed","Couple + C. GT 16 ","38","0.0100512341657048","0.00598784284994346","0.0141146254814662"
"High transfer dependency","2018","Employed","Couple + C. LE and GT 16","89","0.0347427635418204","0.025998930593638","0.0434865964900028"
"Very high transfer dependency","2018","Not Employed","1-pers.-HH","705","0.137591801359363","0.123529210460617","0.151654392258109"
"Very high transfer dependency","2018","Not Employed","(Married) couple without C. ","160","0.0205363803311756","0.0159584663671124","0.0251142942952388"
"Very high transfer dependency","2018","Not Employed","Single parent ","482","0.29732575664018","0.269626026855036","0.325025486425324"
"Very high transfer dependency","2018","Not Employed","Couple + C. LE 16 ","1271","0.250342994848814","0.231193586611718","0.269492403085909"
"Very high transfer dependency","2018","Not Employed","Couple + C. GT 16 ","94","0.0447586101624834","0.0310028976548908","0.058514322670076"
"Very high transfer dependency","2018","Not Employed","Couple + C. LE and GT 16","474","0.144462953787001","0.124090997574788","0.164834909999214"
"Very high transfer dependency","2018","Employed","1-pers.-HH","95","0.0274488336493711","0.0210709022262632","0.033826765072479"
"Very high transfer dependency","2018","Employed","(Married) couple without C. ","20","","",""
"Very high transfer dependency","2018","Employed","Single parent ","48","0.030754210906993","0.0221729293838017","0.0393354924301842"
"Very high transfer dependency","2018","Employed","Couple + C. LE 16 ","109","0.00709237983640058","0.00473600234129048","0.00944875733151069"
"Very high transfer dependency","2018","Employed","Couple + C. GT 16 ","6","","",""
"Very high transfer dependency","2018","Employed","Couple + C. LE and GT 16","31","0.00668885386247585","0.00279690928964787","0.0105807984353038"
"Very low transfer dependency","2019","Not Employed","1-pers.-HH","1416","0.800381025559927","0.783445818671911","0.817316232447942"
"Very low transfer dependency","2019","Not Employed","(Married) couple without C. ","3336","0.923218547534552","0.914621116467653","0.93181597860145"
"Very low transfer dependency","2019","Not Employed","Single parent ","301","0.441169645011958","0.40897988055673","0.473359409467187"
"Very low transfer dependency","2019","Not Employed","Couple + C. LE 16 ","338","0.446467986367331","0.423062625410807","0.469873347323855"
"Very low transfer dependency","2019","Not Employed","Couple + C. GT 16 ","689","0.857114949033495","0.833900739448177","0.880329158618813"
"Very low transfer dependency","2019","Not Employed","Couple + C. LE and GT 16","495","0.684979938712849","0.658430676174659","0.71152920125104"
"Very low transfer dependency","2019","Employed","1-pers.-HH","2363","0.90123164380522","0.890035897804091","0.91242738980635"
"Very low transfer dependency","2019","Employed","(Married) couple without C. ","4776","0.96839955938793","0.963522852577274","0.973276266198587"
"Very low transfer dependency","2019","Employed","Single parent ","1154","0.804290308088096","0.784084177934523","0.824496438241668"
"Very low transfer dependency","2019","Employed","Couple + C. LE 16 ","4182","0.900888544072461","0.892471143215534","0.909305944929388"
"Very low transfer dependency","2019","Employed","Couple + C. GT 16 ","2195","0.967623056818213","0.960373668300926","0.974872445335501"
"Very low transfer dependency","2019","Employed","Couple + C. LE and GT 16","1489","0.893025793665286","0.878435937906877","0.907615649423694"
"Low transfer dependency","2019","Not Employed","1-pers.-HH","85","0.0366421244480596","0.0286818992715955","0.0446023496245237"
