"transab_cat2","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2017","Couple + C. LE 16 ","West Germany","853","0.0373632176760405","0.0323849411531207","0.0423414941989604"
"Very high transfer dependency","2017","Couple + C. LE 16 ","East Germany","185","0.0471887003939976","0.035419761115734","0.0589576396722612"
"Very high transfer dependency","2017","Couple + C. GT 16 ","West Germany","45","0.00828874613218081","0.00498553854380115","0.0115919537205605"
"Very high transfer dependency","2017","Couple + C. GT 16 ","East Germany","30","0.0201475370582515","0.00789308977498156","0.0324019843415214"
"Very high transfer dependency","2017","Couple + C. LE and GT 16","West Germany","297","0.0542940671024813","0.0449477531208096","0.063640381084153"
"Very high transfer dependency","2017","Couple + C. LE and GT 16","East Germany","50","0.0362851274622493","0.0188322353741423","0.0537380195503563"
"Very low transfer dependency","2018","1-pers.-HH","West Germany","2666","0.854180199811915","0.842765098923287","0.865595300700542"
"Very low transfer dependency","2018","1-pers.-HH","East Germany","852","0.81055958771801","0.787950971834772","0.833168203601249"
"Very low transfer dependency","2018","(Married) couple without C. ","West Germany","5645","0.952573917853336","0.947210972079382","0.95793686362729"
"Very low transfer dependency","2018","(Married) couple without C. ","East Germany","1904","0.933913852619721","0.923164853217655","0.944662852021787"
"Very low transfer dependency","2018","Single parent ","West Germany","1209","0.709660039175621","0.690162207769274","0.729157870581968"
"Very low transfer dependency","2018","Single parent ","East Germany","259","0.605789432111677","0.563746849153144","0.64783201507021"
"Very low transfer dependency","2018","Couple + C. LE 16 ","West Germany","3721","0.855895593925098","0.846671823027086","0.86511936482311"
"Very low transfer dependency","2018","Couple + C. LE 16 ","East Germany","813","0.806488856313507","0.784753365312874","0.82822434731414"
"Very low transfer dependency","2018","Couple + C. GT 16 ","West Germany","2451","0.934102974318459","0.92474468445694","0.943461264179977"
"Very low transfer dependency","2018","Couple + C. GT 16 ","East Germany","419","0.929375469441836","0.90652748389866","0.952223454985012"
"Very low transfer dependency","2018","Couple + C. LE and GT 16","West Germany","1621","0.834111388524222","0.81920758717897","0.849015189869473"
"Very low transfer dependency","2018","Couple + C. LE and GT 16","East Germany","273","0.741185308391602","0.700073866380634","0.78229675040257"
"Low transfer dependency","2018","1-pers.-HH","West Germany","201","0.0394316866966266","0.033136863158002","0.0457265102352512"
"Low transfer dependency","2018","1-pers.-HH","East Germany","70","0.0472483859245122","0.0350070582938826","0.0594897135551418"
"Low transfer dependency","2018","(Married) couple without C. ","West Germany","143","0.0242615010532786","0.0203793628501387","0.0281436392564185"
"Low transfer dependency","2018","(Married) couple without C. ","East Germany","70","0.0348736284272831","0.0269358298929667","0.0428114269615995"
"Low transfer dependency","2018","Single parent ","West Germany","258","0.100307421941123","0.0874035117555908","0.113211332126656"
"Low transfer dependency","2018","Single parent ","East Germany","77","0.143556179536264","0.113389688353492","0.173722670719036"
"Low transfer dependency","2018","Couple + C. LE 16 ","West Germany","450","0.0813208531018097","0.0741422098001855","0.0884994964034339"
"Low transfer dependency","2018","Couple + C. LE 16 ","East Germany","142","0.120961256991776","0.103020348381118","0.138902165602434"
"Low transfer dependency","2018","Couple + C. GT 16 ","West Germany","115","0.0401695958210091","0.0327631100757108","0.0475760815663073"
"Low transfer dependency","2018","Couple + C. GT 16 ","East Germany","13","","",""
"Low transfer dependency","2018","Couple + C. LE and GT 16","West Germany","191","0.0780716023036791","0.0673225077205509","0.0888206968868074"
"Low transfer dependency","2018","Couple + C. LE and GT 16","East Germany","60","0.130480343172394","0.0988636027459343","0.162097083598853"
"High transfer dependency","2018","1-pers.-HH","West Germany","178","0.0309870947334994","0.0253823999743028","0.0365917894926961"
"High transfer dependency","2018","1-pers.-HH","East Germany","59","0.0535787729411785","0.0405865398244637","0.0665710060578933"
"High transfer dependency","2018","(Married) couple without C. ","West Germany","109","0.0134442997109246","0.0105384353671553","0.0163501640546938"
"High transfer dependency","2018","(Married) couple without C. ","East Germany","35","0.0173120198125451","0.011668616288648","0.0229554233364422"
"High transfer dependency","2018","Single parent ","West Germany","207","0.0750976307172749","0.0637770477444848","0.0864182136900649"
"High transfer dependency","2018","Single parent ","East Germany","61","0.102141758972617","0.0760880255649691","0.128195492380265"
"High transfer dependency","2018","Couple + C. LE 16 ","West Germany","269","0.0264057061870101","0.0221945884358794","0.0306168239381409"
"High transfer dependency","2018","Couple + C. LE 16 ","East Germany","63","0.032817342689217","0.0230151499825049","0.0426195353959292"
"High transfer dependency","2018","Couple + C. GT 16 ","West Germany","52","0.0113742009716572","0.00737436089520688","0.0153740410481075"
"High transfer dependency","2018","Couple + C. GT 16 ","East Germany","33","0.0501771904126002","0.0307079506679729","0.0696464301572275"
"High transfer dependency","2018","Couple + C. LE and GT 16","West Germany","156","0.0466572995787245","0.0382072148407443","0.0551073843167046"
"High transfer dependency","2018","Couple + C. LE and GT 16","East Germany","23","","",""
"Very high transfer dependency","2018","1-pers.-HH","West Germany","627","0.0754010187579595","0.0668609362425649","0.0839411012733541"
"Very high transfer dependency","2018","1-pers.-HH","East Germany","173","0.0886132534162992","0.0722169524342682","0.10500955439833"
"Very high transfer dependency","2018","(Married) couple without C. ","West Germany","137","0.00972028138246059","0.00724477643335554","0.0121957863315656"
"Very high transfer dependency","2018","(Married) couple without C. ","East Germany","43","0.0139004991404508","0.00883485147288789","0.0189661468080136"
"Very high transfer dependency","2018","Single parent ","West Germany","408","0.114934908165981","0.101234884701966","0.128634931629996"
"Very high transfer dependency","2018","Single parent ","East Germany","122","0.148512629379442","0.117918703433111","0.179106555325773"
"Very high transfer dependency","2018","Couple + C. LE 16 ","West Germany","1129","0.0363778467860819","0.0314604940269967","0.0412951995451671"
"Very high transfer dependency","2018","Couple + C. LE 16 ","East Germany","251","0.0397325440055002","0.0289855607598868","0.0504795272511136"
"Very high transfer dependency","2018","Couple + C. GT 16 ","West Germany","82","0.014353228888875","0.00986679093482401","0.018839666842926"
"Very high transfer dependency","2018","Couple + C. GT 16 ","East Germany","18","","",""
"Very high transfer dependency","2018","Couple + C. LE and GT 16","West Germany","425","0.041159709593375","0.0332002051404003","0.0491192140463497"
"Very high transfer dependency","2018","Couple + C. LE and GT 16","East Germany","80","0.0734065859562771","0.0489262730893579","0.0978868988231963"
"Very low transfer dependency","2019","1-pers.-HH","West Germany","2864","0.863022148915463","0.851967463620603","0.874076834210322"
"Very low transfer dependency","2019","1-pers.-HH","East Germany","883","0.81934958525965","0.796716659324891","0.841982511194408"
"Very low transfer dependency","2019","(Married) couple without C. ","West Germany","6061","0.953482010233094","0.948336356752583","0.958627663713605"
"Very low transfer dependency","2019","(Married) couple without C. ","East Germany","2033","0.928118865033464","0.917261421380603","0.938976308686325"
"Very low transfer dependency","2019","Single parent ","West Germany","1179","0.692218941684433","0.671404019295594","0.713033864073272"
"Very low transfer dependency","2019","Single parent ","East Germany","273","0.657190902198843","0.61562844944291","0.698753354954776"
"Very low transfer dependency","2019","Couple + C. LE 16 ","West Germany","3672","0.851285968990643","0.8417455112002","0.860826426781086"
"Very low transfer dependency","2019","Couple + C. LE 16 ","East Germany","846","0.826721117149008","0.805543448699133","0.847898785598883"
"Very low transfer dependency","2019","Couple + C. GT 16 ","West Germany","2460","0.939603202783909","0.930605966768118","0.9486004387997"
"Very low transfer dependency","2019","Couple + C. GT 16 ","East Germany","420","0.917544474787723","0.892571022880498","0.942517926694948"
"Very low transfer dependency","2019","Couple + C. LE and GT 16","West Germany","1662","0.840050241146513","0.825451834840557","0.854648647452469"
"Very low transfer dependency","2019","Couple + C. LE and GT 16","East Germany","322","0.779192386093679","0.742007751754374","0.816377020432985"
"Low transfer dependency","2019","1-pers.-HH","West Germany","179","0.0392049955870841","0.0329648271689184","0.0454451640052498"
"Low transfer dependency","2019","1-pers.-HH","East Germany","57","0.0463957641573767","0.0340217715152178","0.0587697567995356"
"Low transfer dependency","2019","(Married) couple without C. ","West Germany","154","0.0254268689570469","0.0215807078255078","0.0292730300885861"
"Low transfer dependency","2019","(Married) couple without C. ","East Germany","69","0.0430959695327087","0.034559646510727","0.0516322925546904"
"Low transfer dependency","2019","Single parent ","West Germany","223","0.133742473749604","0.118393112817814","0.149091834681393"
"Low transfer dependency","2019","Single parent ","East Germany","58","0.130491604784899","0.100995993314835","0.159987216254964"
"Low transfer dependency","2019","Couple + C. LE 16 ","West Germany","378","0.0848760433788565","0.0774031630185075","0.0923489237392055"
"Low transfer dependency","2019","Couple + C. LE 16 ","East Germany","117","0.109380933524156","0.0919169780025148","0.126844889045797"
"Low transfer dependency","2019","Couple + C. GT 16 ","West Germany","97","0.0312973540247929","0.0247210941253492","0.0378736139242365"
"Low transfer dependency","2019","Couple + C. GT 16 ","East Germany","21","","",""
"Low transfer dependency","2019","Couple + C. LE and GT 16","West Germany","166","0.0758352864325675","0.0652921123234333","0.0863784605417017"
"Low transfer dependency","2019","Couple + C. LE and GT 16","East Germany","55","0.111379758211295","0.0831767535630233","0.139582762859568"
"High transfer dependency","2019","1-pers.-HH","West Germany","166","0.0349448497126693","0.0290404208669969","0.0408492785583417"
"High transfer dependency","2019","1-pers.-HH","East Germany","35","0.0259167671120207","0.0165697067219745","0.0352638275020669"
"High transfer dependency","2019","(Married) couple without C. ","West Germany","91","0.0117105957589574","0.00908211150412297","0.0143390800137918"
"High transfer dependency","2019","(Married) couple without C. ","East Germany","40","0.021520603069609","0.0154207217895035","0.0276204843497145"
"High transfer dependency","2019","Single parent ","West Germany","149","0.0749993100117694","0.0631216258074507","0.0868769942160881"
