"transab_cat2","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2006","Couple + C. LE 16 ","direct migration background","70","0.141371819214678","0.112067464090711","0.170676174338646"
"Low transfer dependency","2006","Couple + C. LE 16 ","indirect migration background","25","","",""
"Low transfer dependency","2006","Couple + C. GT 16 ","no migration background","157","0.0533354830835219","0.0455815495207253","0.0610894166463184"
"Low transfer dependency","2006","Couple + C. GT 16 ","direct migration background","31","0.0838968769980322","0.0553381473640479","0.112455606632017"
"Low transfer dependency","2006","Couple + C. GT 16 ","indirect migration background","14","","",""
"Low transfer dependency","2006","Couple + C. LE and GT 16","no migration background","112","0.101311267433236","0.0843725797387079","0.118249955127763"
"Low transfer dependency","2006","Couple + C. LE and GT 16","direct migration background","45","0.172974066664582","0.12646032304883","0.219487810280334"
"Low transfer dependency","2006","Couple + C. LE and GT 16","indirect migration background","20","","",""
"High transfer dependency","2006","1-pers.-HH","no migration background","76","0.0239217352930532","0.0184537652715583","0.029389705314548"
"High transfer dependency","2006","1-pers.-HH","direct migration background","9","","",""
"High transfer dependency","2006","1-pers.-HH","indirect migration background","5","","",""
"High transfer dependency","2006","(Married) couple without C. ","no migration background","62","0.0106008408995021","0.00820033206881123","0.013001349730193"
"High transfer dependency","2006","(Married) couple without C. ","direct migration background","18","","",""
"High transfer dependency","2006","(Married) couple without C. ","indirect migration background","2","","",""
"High transfer dependency","2006","Single parent ","no migration background","79","0.0946852070810712","0.0763452793409532","0.113025134821189"
"High transfer dependency","2006","Single parent ","direct migration background","8","","",""
"High transfer dependency","2006","Single parent ","indirect migration background","8","","",""
"High transfer dependency","2006","Couple + C. LE 16 ","no migration background","87","0.0294277958895532","0.0235483361320437","0.0353072556470628"
"High transfer dependency","2006","Couple + C. LE 16 ","direct migration background","31","0.0585625352744179","0.0388131378339688","0.078311932714867"
"High transfer dependency","2006","Couple + C. LE 16 ","indirect migration background","8","","",""
"High transfer dependency","2006","Couple + C. GT 16 ","no migration background","55","0.0181551028124407","0.0135479065891874","0.0227622990356941"
"High transfer dependency","2006","Couple + C. GT 16 ","direct migration background","27","","",""
"High transfer dependency","2006","Couple + C. GT 16 ","indirect migration background","10","","",""
"High transfer dependency","2006","Couple + C. LE and GT 16","no migration background","38","0.0423082760104845","0.0310084496506934","0.0536081023702756"
"High transfer dependency","2006","Couple + C. LE and GT 16","direct migration background","14","","",""
"High transfer dependency","2006","Couple + C. LE and GT 16","indirect migration background","7","","",""
"Very high transfer dependency","2006","1-pers.-HH","no migration background","167","0.0630765076769391","0.0543774272138146","0.0717755881400635"
"Very high transfer dependency","2006","1-pers.-HH","direct migration background","33","0.164522202516318","0.116815015188088","0.212229389844549"
"Very high transfer dependency","2006","1-pers.-HH","indirect migration background","13","","",""
"Very high transfer dependency","2006","(Married) couple without C. ","no migration background","70","0.0113391595248743","0.00885738981227872","0.0138209292374698"
"Very high transfer dependency","2006","(Married) couple without C. ","direct migration background","17","","",""
"Very high transfer dependency","2006","(Married) couple without C. ","indirect migration background","3","","",""
"Very high transfer dependency","2006","Single parent ","no migration background","142","0.154492354076466","0.131852740483752","0.17713196766918"
"Very high transfer dependency","2006","Single parent ","direct migration background","25","","",""
"Very high transfer dependency","2006","Single parent ","indirect migration background","16","","",""
"Very high transfer dependency","2006","Couple + C. LE 16 ","no migration background","99","0.0336294529191884","0.0273578814820834","0.0399010243562933"
"Very high transfer dependency","2006","Couple + C. LE 16 ","direct migration background","43","0.106460762926369","0.0805189826089734","0.132402543243764"
"Very high transfer dependency","2006","Couple + C. LE 16 ","indirect migration background","13","","",""
"Very high transfer dependency","2006","Couple + C. GT 16 ","no migration background","34","0.0129811096632183","0.0090750888669664","0.0168871304594703"
"Very high transfer dependency","2006","Couple + C. GT 16 ","direct migration background","24","","",""
"Very high transfer dependency","2006","Couple + C. GT 16 ","indirect migration background","4","","",""
"Very high transfer dependency","2006","Couple + C. LE and GT 16","no migration background","22","","",""
"Very high transfer dependency","2006","Couple + C. LE and GT 16","direct migration background","33","0.165403628831203","0.119711436578202","0.211095821084204"
"Very high transfer dependency","2006","Couple + C. LE and GT 16","indirect migration background","8","","",""
"Very low transfer dependency","2007","1-pers.-HH","no migration background","2507","0.88458896015411","0.872850123008386","0.896327797299835"
"Very low transfer dependency","2007","1-pers.-HH","direct migration background","168","0.76715557712992","0.710529581939897","0.823781572319943"
"Very low transfer dependency","2007","1-pers.-HH","indirect migration background","81","0.755642428873458","0.672657247762212","0.838627609984705"
"Very low transfer dependency","2007","(Married) couple without C. ","no migration background","6212","0.943148618401725","0.937543443138758","0.948753793664692"
"Very low transfer dependency","2007","(Married) couple without C. ","direct migration background","599","0.879693093615491","0.85504144872808","0.904344738502903"
"Very low transfer dependency","2007","(Married) couple without C. ","indirect migration background","125","0.945671079140461","0.907149164583676","0.984192993697245"
"Very low transfer dependency","2007","Single parent ","no migration background","611","0.635340088579702","0.604586172850199","0.666094004309206"
"Very low transfer dependency","2007","Single parent ","direct migration background","72","0.614888746748825","0.528539301302557","0.701238192195093"
"Very low transfer dependency","2007","Single parent ","indirect migration background","39","0.499333703462575","0.390446912113517","0.608220494811633"
"Very low transfer dependency","2007","Couple + C. LE 16 ","no migration background","2518","0.868042345388347","0.855739280205859","0.880345410570834"
"Very low transfer dependency","2007","Couple + C. LE 16 ","direct migration background","375","0.710522697525668","0.670077145985696","0.75096824906564"
"Very low transfer dependency","2007","Couple + C. LE 16 ","indirect migration background","142","0.74941017908166","0.68556869641686","0.81325166174646"
"Very low transfer dependency","2007","Couple + C. GT 16 ","no migration background","2890","0.911853969511074","0.901899608371286","0.921808330650863"
"Very low transfer dependency","2007","Couple + C. GT 16 ","direct migration background","267","0.75589719601355","0.710830768857765","0.800963623169335"
