"pli0092_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Never","2014","Lower Saxony","Part Time","","","","","5"
"Never","2014","Lower Saxony","Not Working","","","","","5"
"Never","2014","Bremen","Full Time","","","","","5"
"Never","2014","Bremen","Part Time","","","","","5"
"Never","2014","Bremen","Not Working","","","","","5"
"Never","2014","North Rhine-Westphalia","Full Time","","","","","5"
"Never","2014","North Rhine-Westphalia","Part Time","","","","","5"
"Never","2014","North Rhine-Westphalia","Not Working","","","","","5"
"Never","2014","Hesse","Full Time","","","","","5"
"Never","2014","Hesse","Part Time","","","","","5"
"Never","2014","Hesse","Not Working","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","Full Time","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","Part Time","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","Not Working","","","","","5"
"Never","2014","Baden-Württemberg","Full Time","","","","","5"
"Never","2014","Baden-Württemberg","Part Time","","","","","5"
"Never","2014","Baden-Württemberg","Not Working","","","","","5"
"Never","2014","Bavaria","Full Time","","","","","5"
"Never","2014","Bavaria","Part Time","","","","","5"
"Never","2014","Bavaria","Not Working","","","","","5"
"Never","2014","Berlin","Full Time","","","","","5"
"Never","2014","Berlin","Part Time","","","","","5"
"Never","2014","Berlin","Not Working","","","","","5"
"Never","2014","Brandenburg","Full Time","","","","","5"
"Never","2014","Brandenburg","Part Time","","","","","5"
"Rarely","2014","North Rhine-Westphalia","Part Time","","","","","4"
"Rarely","2014","North Rhine-Westphalia","Not Working","","","","","4"
"Rarely","2014","Hesse","Full Time","","","","","4"
"Rarely","2014","Hesse","Part Time","","","","","4"
"Rarely","2014","Hesse","Not Working","","","","","4"
"Rarely","2014","Rhineland-Palatinate,Saarland","Full Time","","","","","4"
"Rarely","2014","Rhineland-Palatinate,Saarland","Part Time","","","","","4"
"Rarely","2014","Rhineland-Palatinate,Saarland","Not Working","","","","","4"
"Rarely","2014","Baden-Württemberg","Full Time","","","","","4"
"Rarely","2014","Baden-Württemberg","Part Time","","","","","4"
"Rarely","2014","Baden-Württemberg","Not Working","","","","","4"
"Rarely","2014","Bavaria","Full Time","","","","","4"
"Rarely","2014","Bavaria","Part Time","","","","","4"
"Rarely","2014","Brandenburg","Not Working","","","","","4"
"Rarely","2014","Mecklenburg-Western Pomerania","Full Time","","","","","4"
"Rarely","2014","Mecklenburg-Western Pomerania","Part Time","","","","","4"
"Rarely","2014","Mecklenburg-Western Pomerania","Not Working","","","","","4"
"Rarely","2014","Saxony","Full Time","","","","","4"
"Rarely","2014","Saxony","Part Time","","","","","4"
"Rarely","2014","Saxony","Not Working","","","","","4"
"Rarely","2014","Saxony-Anhalt","Full Time","","","","","4"
"Rarely","2014","Saxony-Anhalt","Part Time","","","","","4"
"Rarely","2014","Saxony-Anhalt","Not Working","","","","","4"
"Rarely","2014","Thuringia","Full Time","","","","","4"
"Rarely","2014","Thuringia","Part Time","","","","","4"
"Rarely","2014","Thuringia","Not Working","","","","","4"
"Rarely","2014","Schleswig-Holstein","Not Working","","","","","4"
"Rarely","2014","Hamburg","Full Time","","","","","4"
"Rarely","2014","Lower Saxony","Full Time","","","","","4"
"Rarely","2014","Lower Saxony","Not Working","","","","","4"
"Rarely","2014","Bremen","Full Time","","","","","4"
"Rarely","2014","Bremen","Part Time","","","","","4"
"Rarely","2014","Bavaria","Not Working","","","","","4"
"Rarely","2014","Berlin","Full Time","","","","","4"
"Rarely","2014","Berlin","Part Time","","","","","4"
"Rarely","2014","Brandenburg","Full Time","","","","","4"
"Rarely","2014","Brandenburg","Part Time","","","","","4"
"Rarely","2014","Schleswig-Holstein","Full Time","","","","","4"
"Rarely","2014","Schleswig-Holstein","Part Time","","","","","4"
"Rarely","2014","Hamburg","Part Time","","","","","4"
"Rarely","2014","Bremen","Not Working","","","","","4"
"Rarely","2014","Hamburg","Not Working","","","","","4"
"Rarely","2014","Berlin","Not Working","","","","","4"
"Rarely","2014","North Rhine-Westphalia","Full Time","","","","","4"
"Rarely","2014","Lower Saxony","Part Time","","","","","4"
"Daily","2015","North Rhine-Westphalia","Part Time","","","","","1"
"Daily","2015","North Rhine-Westphalia","Not Working","","","","","1"
"Daily","2015","Hesse","Full Time","","","","","1"
"Daily","2015","Hesse","Part Time","","","","","1"
"Daily","2015","Hesse","Not Working","","","","","1"
"Daily","2015","Rhineland-Palatinate,Saarland","Full Time","","","","","1"
"Daily","2015","Rhineland-Palatinate,Saarland","Part Time","","","","","1"
"Daily","2015","Rhineland-Palatinate,Saarland","Not Working","","","","","1"
"Daily","2015","Baden-Württemberg","Full Time","","","","","1"
"Daily","2015","Baden-Württemberg","Part Time","","","","","1"
"Daily","2015","Baden-Württemberg","Not Working","","","","","1"
"Daily","2015","Bavaria","Full Time","","","","","1"
"Daily","2015","Bavaria","Part Time","","","","","1"
"Daily","2015","Bavaria","Not Working","","","","","1"
"Daily","2015","Berlin","Full Time","","","","","1"
"Daily","2015","Berlin","Part Time","","","","","1"
"Daily","2015","Berlin","Not Working","","","","","1"
"Daily","2015","Brandenburg","Full Time","","","","","1"
"Daily","2015","Brandenburg","Part Time","","","","","1"
"Daily","2015","Brandenburg","Not Working","","","","","1"
"Daily","2015","Schleswig-Holstein","Full Time","","","","","1"
"Daily","2015","Schleswig-Holstein","Part Time","","","","","1"
"Daily","2015","Schleswig-Holstein","Not Working","","","","","1"
"Daily","2015","Hamburg","Full Time","","","","","1"
"Daily","2015","Hamburg","Part Time","","","","","1"
"Daily","2015","Hamburg","Not Working","","","","","1"
"Daily","2015","Lower Saxony","Full Time","","","","","1"
"Daily","2015","Lower Saxony","Part Time","","","","","1"
"Daily","2015","Lower Saxony","Not Working","","","","","1"
"Daily","2015","Bremen","Full Time","","","","","1"
"Daily","2015","Bremen","Part Time","","","","","1"
"Daily","2015","Bremen","Not Working","","","","","1"
"Daily","2015","North Rhine-Westphalia","Full Time","","","","","1"
"Daily","2015","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Daily","2015","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Daily","2015","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Daily","2015","Saxony","Full Time","","","","","1"
"Daily","2015","Saxony","Part Time","","","","","1"
"Daily","2015","Saxony","Not Working","","","","","1"
"Daily","2015","Saxony-Anhalt","Full Time","","","","","1"
"Daily","2015","Saxony-Anhalt","Part Time","","","","","1"
"Daily","2015","Saxony-Anhalt","Not Working","","","","","1"
"Daily","2015","Thuringia","Full Time","","","","","1"
"Daily","2015","Thuringia","Part Time","","","","","1"
"Daily","2015","Thuringia","Not Working","","","","","1"
"Min 1x per month","2015","Schleswig-Holstein","Full Time","19","","","","3"
"Min 1x per month","2015","Schleswig-Holstein","Part Time","15","","","","3"
"Min 1x per month","2015","Schleswig-Holstein","Not Working","10","","","","3"
"Min 1x per month","2015","Hamburg","Full Time","13","","","","3"
"Min 1x per month","2015","Hamburg","Part Time","4","","","","3"
"Min 1x per month","2015","Hamburg","Not Working","3","","","","3"
"Min 1x per month","2015","Lower Saxony","Full Time","48","0.0560972280803708","0.0406096147738361","0.0715848413869056","3"
"Min 1x per month","2015","North Rhine-Westphalia","Part Time","75","0.055175991969158","0.0437277987980723","0.0666241851402437","3"
"Min 1x per month","2015","North Rhine-Westphalia","Not Working","66","0.0333486663158391","0.0258100153152822","0.0408873173163959","3"
"Min 1x per month","2015","Hesse","Full Time","38","0.0785582158361303","0.0582313549144257","0.0988850767578349","3"
"Min 1x per month","2015","Hesse","Part Time","25","","","","3"
"Min 1x per month","2015","Hesse","Not Working","22","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Full Time","26","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Part Time","13","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Not Working","26","","","","3"
"Min 1x per month","2015","Baden-Württemberg","Full Time","95","0.0692169926329887","0.0548558811350352","0.0835781041309422","3"
"Min 1x per month","2015","Baden-Württemberg","Part Time","69","0.0712124982346865","0.0543541265846933","0.0880708698846798","3"
"Min 1x per month","2015","Baden-Württemberg","Not Working","57","0.049852921386474","0.0371856729282903","0.0625201698446577","3"
"Min 1x per month","2015","Bavaria","Full Time","135","0.0961069029251052","0.0818984271810764","0.110315378669134","3"
"Min 1x per month","2015","Bavaria","Part Time","78","0.061314949340976","0.0477805934083246","0.0748493052736274","3"
"Min 1x per month","2015","Bavaria","Not Working","77","0.0423546227935376","0.0322730153940525","0.0524362301930227","3"
"Min 1x per month","2015","Berlin","Full Time","19","","","","3"
"Min 1x per month","2015","Berlin","Part Time","17","","","","3"
"Min 1x per month","2015","Berlin","Not Working","15","","","","3"
"Min 1x per month","2015","Brandenburg","Full Time","32","0.0398050399280679","0.0196099596620704","0.0600001201940654","3"
"Min 1x per month","2015","Brandenburg","Part Time","9","","","","3"
"Min 1x per month","2015","Brandenburg","Not Working","13","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Full Time","11","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Part Time","12","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Not Working","3","","","","3"
"Min 1x per month","2015","Saxony","Full Time","61","0.0813985822142204","0.0596810026811599","0.103116161747281","3"
"Min 1x per month","2015","Saxony","Part Time","32","0.0987216505075268","0.0686910401482747","0.128752260866779","3"
"Min 1x per month","2015","Saxony","Not Working","24","","","","3"
"Min 1x per month","2015","Lower Saxony","Part Time","37","0.0643362872945502","0.0464645530050737","0.0822080215840267","3"
"Min 1x per month","2015","Lower Saxony","Not Working","36","0.0339573533016086","0.0229390561561542","0.044975650447063","3"
"Min 1x per month","2015","Bremen","Full Time","2","","","","3"
"Min 1x per month","2015","Bremen","Part Time","","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","Full Time","20","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","Part Time","10","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","Not Working","9","","","","3"
"Min 1x per month","2015","Thuringia","Full Time","29","","","","3"
"Min 1x per month","2015","Thuringia","Part Time","7","","","","3"
"Min 1x per month","2015","Bremen","Not Working","2","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","Full Time","119","0.0763040127886979","0.0643287428040703","0.0882792827733254","3"
"Min 1x per month","2015","Thuringia","Not Working","16","","","","3"
"Min 1x per week","2015","North Rhine-Westphalia","Part Time","726","0.475932181081401","0.450891121839304","0.500973240323498","2"
"Min 1x per week","2015","North Rhine-Westphalia","Not Working","782","0.350711964611154","0.330675851857411","0.370748077364898","2"
"Min 1x per week","2015","Hesse","Full Time","343","0.557310283652512","0.519783719425797","0.594836847879228","2"
"Min 1x per week","2015","Hesse","Part Time","269","0.505798895257157","0.462743854437239","0.548853936077074","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Part Time","166","0.432197562176989","0.383095526764655","0.481299597589324","2"
"Min 1x per week","2015","Hesse","Not Working","287","0.374469729083069","0.338641808256123","0.410297649910016","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Full Time","232","0.413265817734344","0.373017326362629","0.45351430910606","2"
"Min 1x per week","2015","Schleswig-Holstein","Full Time","128","0.516506271162633","0.458691293150954","0.574321249174312","2"
"Min 1x per week","2015","Schleswig-Holstein","Part Time","126","0.534558586805496","0.475817987540117","0.593299186070875","2"
"Min 1x per week","2015","Schleswig-Holstein","Not Working","135","0.408741428476485","0.356019909823155","0.461462947129816","2"
"Min 1x per week","2015","Hamburg","Full Time","80","0.456746474234846","0.382086314558032","0.531406633911661","2"
"Min 1x per week","2015","Hamburg","Part Time","61","0.50763511797247","0.417430981908952","0.597839254035989","2"
"Min 1x per week","2015","Hamburg","Not Working","77","0.444043466417353","0.370638588878122","0.517448343956584","2"
"Min 1x per week","2015","Lower Saxony","Full Time","388","0.518494605873453","0.484864915829685","0.552124295917221","2"
"Min 1x per week","2015","Lower Saxony","Part Time","344","0.48136213733356","0.444966705157203","0.517757569509917","2"
"Min 1x per week","2015","Lower Saxony","Not Working","420","0.409465037145077","0.379550613880931","0.439379460409222","2"
"Min 1x per week","2015","Bremen","Full Time","22","","","","2"
"Min 1x per week","2015","Bremen","Part Time","26","","","","2"
"Min 1x per week","2015","Bremen","Not Working","39","0.536895130202377","0.430261829044827","0.643528431359926","2"
"Min 1x per week","2015","North Rhine-Westphalia","Full Time","916","0.500085217405672","0.477531554031212","0.522638880780133","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Not Working","205","0.297574944432754","0.262237040774222","0.332912848091285","2"
"Min 1x per week","2015","Baden-Württemberg","Full Time","553","0.503348244488312","0.475059235439257","0.531637253537367","2"
"Min 1x per week","2015","Baden-Württemberg","Part Time","423","0.494242709689973","0.461469381767315","0.527016037612631","2"
"Min 1x per week","2015","Baden-Württemberg","Not Working","465","0.414595550277747","0.38592197211917","0.443269128436324","2"
"Min 1x per week","2015","Bavaria","Full Time","777","0.495003454103252","0.470901071136051","0.519105837070453","2"
"Min 1x per week","2015","Bavaria","Part Time","585","0.474609898263381","0.446438798933133","0.502780997593629","2"
"Min 1x per week","2015","Bavaria","Not Working","574","0.350638161720484","0.326751801073457","0.37452452236751","2"
"Min 1x per week","2015","Berlin","Full Time","173","0.586515736767198","0.532559403417317","0.640472070117078","2"
"Min 1x per week","2015","Berlin","Part Time","139","0.545813347810939","0.4859795551482","0.605647140473678","2"
