"ple0160","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","67","0.908422977139415","0.842707215344551","0.97413873893428"
"No","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","69","0.955941004368348","0.90980137127721","1.00208063745949"
"No","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","60","0.984725839359267","0.954198525612868","1.01525315310567"
"No","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","105","0.981574572513425","0.956092975784736","1.00705616924211"
"Yes","2011","1-pers.-HH","(0) in school","1","","",""
"Yes","2011","1-pers.-HH","(1a) inadequately completed","1","","",""
"Yes","2011","1-pers.-HH","(1b) general elementary school","11","","",""
"Yes","2011","1-pers.-HH","(1c) basic vocational qualification","24","","",""
"Yes","2011","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Yes","2011","1-pers.-HH","(2a) intermediate vocational","24","","",""
"Yes","2011","1-pers.-HH","(2c_gen) general maturity certificate","14","","",""
"Yes","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2011","1-pers.-HH","(3a) lower tertiary education","15","","",""
"Yes","2011","1-pers.-HH","(3b) higher tertiary education","24","","",""
"Yes","2011","(Married) couple without C. ","(0) in school","","","",""
"Yes","2011","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Yes","2011","(Married) couple without C. ","(1b) general elementary school","11","","",""
"Yes","2011","(Married) couple without C. ","(1c) basic vocational qualification","89","0.0349962063004374","0.0280373682649889","0.0419550443358858"
"Yes","2011","(Married) couple without C. ","(2b) intermediate general qualification","4","","",""
"Yes","2011","(Married) couple without C. ","(2a) intermediate vocational","94","0.0497444312660449","0.0398584978101755","0.0596303647219143"
"Yes","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","16","","",""
"Yes","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","25","","",""
"Yes","2011","(Married) couple without C. ","(3a) lower tertiary education","27","","",""
"Yes","2011","(Married) couple without C. ","(3b) higher tertiary education","66","0.0620105077188794","0.0486513967671887","0.0753696186705701"
"Yes","2011","Single parent ","(0) in school","2","","",""
"Yes","2011","Single parent ","(1a) inadequately completed","2","","",""
"Yes","2011","Single parent ","(1b) general elementary school","3","","",""
"Yes","2011","Single parent ","(1c) basic vocational qualification","11","","",""
"Yes","2011","Single parent ","(2b) intermediate general qualification","7","","",""
"Yes","2011","Single parent ","(2a) intermediate vocational","17","","",""
"Yes","2011","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Yes","2011","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2011","Single parent ","(3a) lower tertiary education","4","","",""
"Yes","2011","Single parent ","(3b) higher tertiary education","4","","",""
"Yes","2011","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2011","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Yes","2011","Couple + C. LE 16 ","(1b) general elementary school","7","","",""
"Yes","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","27","","",""
"Yes","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Yes","2011","Couple + C. LE 16 ","(2a) intermediate vocational","95","0.106660819785154","0.0877636481388543","0.125557991431453"
"Yes","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","7","","",""
"Yes","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","27","","",""
"Yes","2011","Couple + C. LE 16 ","(3a) lower tertiary education","20","","",""
"Yes","2011","Couple + C. LE 16 ","(3b) higher tertiary education","24","","",""
"Yes","2011","Couple + C. GT 16 ","(0) in school","4","","",""
"Yes","2011","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Yes","2011","Couple + C. GT 16 ","(1b) general elementary school","8","","",""
"Yes","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","34","0.0413042724314161","0.0264349302380947","0.0561736146247376"
"Yes","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","8","","",""
"Yes","2011","Couple + C. GT 16 ","(2a) intermediate vocational","38","0.0614127885790517","0.0440912432247044","0.078734333933399"
"Yes","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","35","0.130567257520698","0.0913818779600561","0.16975263708134"
"Yes","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2011","Couple + C. GT 16 ","(3a) lower tertiary education","14","","",""
"Yes","2011","Couple + C. GT 16 ","(3b) higher tertiary education","16","","",""
"Yes","2011","Couple + C. LE and GT 16","(0) in school","2","","",""
"Yes","2011","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Yes","2011","Couple + C. LE and GT 16","(1b) general elementary school","1","","",""
"Yes","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","7","","",""
"Yes","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","7","","",""
"Yes","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","17","","",""
"Yes","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","11","","",""
"Yes","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Yes","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","9","","",""
"No","2011","1-pers.-HH","(0) in school","6","","",""
"No","2011","1-pers.-HH","(1a) inadequately completed","55","0.979307513544311","0.942023731490466","1.01659129559816"
"No","2011","1-pers.-HH","(1b) general elementary school","425","0.971598780204056","0.956006241768689","0.987191318639423"
"No","2011","1-pers.-HH","(1c) basic vocational qualification","979","0.97833088049814","0.969320126403883","0.987341634592397"
"No","2011","1-pers.-HH","(2b) intermediate general qualification","66","0.956690703530476","0.908662107999172","1.00471929906178"
"No","2011","1-pers.-HH","(2a) intermediate vocational","727","0.963997135849303","0.950673139035209","0.977321132663397"
"No","2011","1-pers.-HH","(2c_gen) general maturity certificate","155","0.929975380439467","0.891501513075272","0.968449247803662"
"No","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","243","0.930298207705791","0.89928610069398","0.961310314717602"
"No","2011","1-pers.-HH","(3a) lower tertiary education","286","0.944519081146165","0.918658276492508","0.970379885799823"
"No","2011","1-pers.-HH","(3b) higher tertiary education","422","0.926536560818852","0.902323618346972","0.950749503290732"
"No","2011","(Married) couple without C. ","(0) in school","","","",""
"No","2011","(Married) couple without C. ","(1a) inadequately completed","88","0.988169248339347","0.965954099299101","1.01038439737959"
"No","2011","(Married) couple without C. ","(1b) general elementary school","592","0.982564234374264","0.972117262582924","0.993011206165604"
"No","2011","(Married) couple without C. ","(1c) basic vocational qualification","2590","0.965003793699563","0.958044955664114","0.971962631735011"
"No","2011","(Married) couple without C. ","(2b) intermediate general qualification","104","0.971059626444435","0.939443312999707","1.00267593988916"
"No","2011","(Married) couple without C. ","(2a) intermediate vocational","1764","0.950255568733955","0.940369635278086","0.960141502189824"
"No","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","140","0.902680638467417","0.856169980742527","0.949191296192307"
"No","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","506","0.95199440742777","0.933811474091733","0.970177340763807"
"No","2011","(Married) couple without C. ","(3a) lower tertiary education","754","0.963423231839333","0.950257839796684","0.976588623881981"
"No","2011","(Married) couple without C. ","(3b) higher tertiary education","1186","0.937989492281121","0.92463038132943","0.951348603232811"
"No","2011","Single parent ","(0) in school","48","0.974606280036445","0.931000821812813","1.01821173826008"
"No","2011","Single parent ","(1a) inadequately completed","21","","",""
"No","2011","Single parent ","(1b) general elementary school","141","0.98654018329036","0.967719135059426","1.00536123152129"
"No","2011","Single parent ","(1c) basic vocational qualification","217","0.949798983753827","0.921455529821323","0.978142437686331"
"No","2011","Single parent ","(2b) intermediate general qualification","73","0.865634740942156","0.790901479914316","0.940368001969995"
"No","2011","Single parent ","(2a) intermediate vocational","247","0.926877060675556","0.895473129654736","0.958280991696375"
"No","2011","Single parent ","(2c_gen) general maturity certificate","67","0.981018035127789","0.949050573725758","1.01298549652982"
"No","2011","Single parent ","(2c_voc) vocational maturity certificate","67","0.926821940520224","0.867080559411016","0.986563321629433"
"No","2011","Single parent ","(3a) lower tertiary education","58","0.960325824058541","0.911739336096693","1.00891231202039"
"No","2011","Single parent ","(3b) higher tertiary education","110","0.957130550553697","0.919946627495451","0.994314473611943"
"No","2011","Couple + C. LE 16 ","(0) in school","","","",""
"No","2011","Couple + C. LE 16 ","(1a) inadequately completed","27","","",""
"No","2011","Couple + C. LE 16 ","(1b) general elementary school","115","0.971368294453365","0.941775651980607","1.00096093692612"
"No","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","545","0.952143131946739","0.934649767955272","0.969636495938206"
"No","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","54","0.937217306287152","0.874790054486699","0.999644558087605"
"No","2011","Couple + C. LE 16 ","(2a) intermediate vocational","930","0.893339180214846","0.874442008568547","0.912236351861146"
"No","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","66","0.949327070363534","0.899013793870405","0.999640346856664"
"No","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","353","0.927235918637521","0.901119721304586","0.953352115970456"
"No","2011","Couple + C. LE 16 ","(3a) lower tertiary education","271","0.95083686879837","0.925995565875394","0.975678171721345"
"No","2011","Couple + C. LE 16 ","(3b) higher tertiary education","503","0.967614964787683","0.952501422747221","0.982728506828146"
"No","2011","Couple + C. GT 16 ","(0) in school","143","0.977673457266289","0.95379000652839","1.00155690800419"
"No","2011","Couple + C. GT 16 ","(1a) inadequately completed","26","","",""
"No","2011","Couple + C. GT 16 ","(1b) general elementary school","197","0.945892613347599","0.914924100054996","0.976861126640203"
"No","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","654","0.958695727568584","0.943826385375262","0.973565069761905"
"No","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","127","0.949102779711526","0.912027463683858","0.986178095739194"
"No","2011","Couple + C. GT 16 ","(2a) intermediate vocational","700","0.938587211420948","0.921265666066601","0.955908756775296"
"No","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","249","0.869432742479302","0.83024736291866","0.908618122039944"
"No","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","215","0.937828176912821","0.90641632060335","0.969240033222292"
"No","2011","Couple + C. GT 16 ","(3a) lower tertiary education","197","0.944383696446716","0.913460657725989","0.975306735167444"
"No","2011","Couple + C. GT 16 ","(3b) higher tertiary education","355","0.934846136731147","0.909732980925137","0.959959292537157"
"No","2011","Couple + C. LE and GT 16","(0) in school","101","0.991958823460959","0.97471092846649","1.00920671845543"
"No","2011","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"No","2011","Couple + C. LE and GT 16","(1b) general elementary school","103","0.997054755449953","0.986639939332986","1.00746957156692"
"No","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","211","0.959538675440565","0.933382687148702","0.985694663732428"
"No","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","69","0.961257183861264","0.917870477066244","1.00464389065628"
"No","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","255","0.939104894414664","0.910685692023782","0.967524096805546"
