"ple0008","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Poor","2010","higher education","East Germany","33","0.0349362911931335","0.0253076217041044","0.0445649606821626","5"
"Satisfactory","2010","in school","West Germany","53","0.124152815456419","0.090461603250209","0.157844027662629","3"
"Satisfactory","2010","in school","East Germany","5","","","","3"
"Satisfactory","2010","inadequately","West Germany","98","0.264010780257115","0.215254583176787","0.312766977337443","3"
"Satisfactory","2010","inadequately","East Germany","10","","","","3"
"Satisfactory","2010","general elemantary","West Germany","681","0.33639944898154","0.316353256765683","0.356445641197398","3"
"Satisfactory","2010","general elemantary","East Germany","106","0.361373960113077","0.309698924086666","0.413048996139488","3"
"Satisfactory","2010","middle vocational","West Germany","2935","0.361367166593296","0.351356798575898","0.371377534610695","3"
"Satisfactory","2010","middle vocational","East Germany","931","0.342121996637192","0.324981786509913","0.35926220676447","3"
"Satisfactory","2010","vocational + Abi","West Germany","410","0.338948783270879","0.314635030428984","0.363262536112773","3"
"Satisfactory","2010","vocational + Abi","East Germany","65","0.256971319683106","0.203652152884035","0.310290486482176","3"
"Satisfactory","2010","higher vocational","West Germany","428","0.406607934829651","0.378827734104729","0.434388135554573","3"
"Satisfactory","2010","higher vocational","East Germany","151","0.381285295045791","0.334555455502642","0.42801513458894","3"
"Satisfactory","2010","higher education","West Germany","1037","0.280376345846688","0.266435346175429","0.294317345517947","3"
"Satisfactory","2010","higher education","East Germany","456","0.32810177045024","0.303480757121129","0.352722783779351","3"
"Very good","2010","in school","West Germany","107","0.287326040012583","0.241092502886879","0.333559577138286","1"
"Very good","2010","in school","East Germany","14","","","","1"
"Very good","2010","inadequately","West Germany","37","0.0837855298965387","0.0531400553681802","0.114431004424897","1"
"Very good","2010","inadequately","East Germany","3","","","","1"
"Very good","2010","general elemantary","West Germany","224","0.0804518045045528","0.0689117987198627","0.091991810289243","1"
"Very good","2010","general elemantary","East Germany","37","0.109100554385489","0.0755648932804079","0.14263621549057","1"
"Very good","2010","middle vocational","West Germany","912","0.083772232393632","0.0779992285508716","0.0895452362363924","1"
"Very good","2010","middle vocational","East Germany","233","0.0652917423001949","0.0563664976658773","0.0742169869345125","1"
"Very good","2010","vocational + Abi","West Germany","207","0.109941085947059","0.0938732720933984","0.12600889980072","1"
"Very good","2010","vocational + Abi","East Germany","37","0.104716302160043","0.0673546799125449","0.142077924407541","1"
"Very good","2010","higher vocational","West Germany","105","0.0562207106829706","0.0431932439055329","0.0692481774604083","1"
"Very good","2010","higher vocational","East Germany","19","","","","1"
"Very good","2010","higher education","West Germany","662","0.135000082118992","0.124394230040426","0.145605934197558","1"
"Very good","2010","higher education","East Germany","150","0.0712778671106948","0.057786059689643","0.0847696745317466","1"
"Good","2011","in school","West Germany","205","0.466851963528438","0.419364533719096","0.514339393337779","2"
"Good","2011","in school","East Germany","22","","","","2"
"Good","2011","inadequately","West Germany","110","0.252062299838409","0.207395849730016","0.296728749946802","2"
"Good","2011","inadequately","East Germany","16","","","","2"
"Good","2011","general elemantary","West Germany","850","0.293813273986021","0.276185402016465","0.311441145955577","2"
"Good","2011","general elemantary","East Germany","138","0.290274984991252","0.246015406820494","0.33453456316201","2"
"Good","2011","middle vocational","West Germany","4090","0.361562706105081","0.3523943096829","0.370731102527261","2"
"Good","2011","middle vocational","East Germany","1314","0.346041152593784","0.330048828091022","0.362033477096546","2"
"Good","2011","vocational + Abi","West Germany","795","0.444970033240851","0.42146361054422","0.468476455937482","2"
"Good","2011","vocational + Abi","East Germany","146","0.421645060119346","0.365004518410811","0.478285601827882","2"
"Good","2011","higher vocational","West Germany","594","0.412491480544852","0.386565345416231","0.438417615673474","2"
"Good","2011","higher vocational","East Germany","164","0.297571476245612","0.256282477004647","0.338860475486578","2"
"Good","2011","higher education","West Germany","2197","0.4642407557578","0.449912564484175","0.478568947031425","2"
"Good","2011","higher education","East Germany","669","0.360869440174296","0.337083404990603","0.384655475357988","2"
"Less good","2011","in school","West Germany","19","","","","4"
"Less good","2011","in school","East Germany","1","","","","4"
"Less good","2011","inadequately","West Germany","88","0.277934448052887","0.23185001164644","0.324018884459334","4"
"Less good","2011","inadequately","East Germany","12","","","","4"
"Less good","2011","general elemantary","West Germany","463","0.218808939482678","0.202809102075121","0.234808776890235","4"
"Less good","2011","general elemantary","East Germany","72","0.176360071894003","0.139195747854939","0.213524395933068","4"
"Less good","2011","middle vocational","West Germany","1580","0.163827976478328","0.156765056352537","0.170890896604118","4"
"Less good","2011","middle vocational","East Germany","495","0.153181297130946","0.141073347635321","0.16528924662657","4"
"Less good","2011","vocational + Abi","West Germany","180","0.107279204574855","0.0926413124727597","0.121917096676951","4"
"Less good","2011","vocational + Abi","East Germany","25","","","","4"
"Less good","2011","higher vocational","West Germany","176","0.135593244552712","0.117563012886032","0.153623476219391","4"
"Less good","2011","higher vocational","East Germany","74","0.164599719125785","0.131110926449261","0.198088511802309","4"
"Less good","2011","higher education","West Germany","440","0.106648315296003","0.0977803674231209","0.115516263168885","4"
"Less good","2011","higher education","East Germany","205","0.165792003756148","0.147372786239533","0.184211221272762","4"
"Poor","2011","in school","West Germany","1","","","","5"
"Poor","2011","in school","East Germany","","","","","5"
"Poor","2011","inadequately","West Germany","22","","","","5"
"Poor","2011","inadequately","East Germany","1","","","","5"
"Poor","2011","general elemantary","West Germany","161","0.0731241201193497","0.0630491092508315","0.0831991309878678","5"
"Poor","2011","general elemantary","East Germany","30","0.0820117682189013","0.0552562077339124","0.10876732870389","5"
"Poor","2011","middle vocational","West Germany","412","0.0454995554793565","0.0415227523744681","0.0494763585842448","5"
"Poor","2011","middle vocational","East Germany","163","0.0460505467787109","0.0390043853940036","0.0530967081634182","5"
"Poor","2011","vocational + Abi","West Germany","45","0.0314468891528304","0.0231919569928578","0.039701821312803","5"
"Poor","2011","vocational + Abi","East Germany","8","","","","5"
"Poor","2011","higher vocational","West Germany","44","0.0411230107218043","0.0306650476447167","0.051580973798892","5"
"Poor","2011","higher vocational","East Germany","17","","","","5"
"Poor","2011","higher education","West Germany","91","0.0227673991446426","0.0184820068377294","0.0270527914515558","5"
"Poor","2011","higher education","East Germany","43","0.0385922919443711","0.0290521178991426","0.0481324659895996","5"
"Satisfactory","2011","in school","West Germany","54","0.122510247827355","0.0913017835254358","0.153718712129275","3"
"Satisfactory","2011","in school","East Germany","6","","","","3"
"Satisfactory","2011","inadequately","West Germany","111","0.345787801174874","0.296859635815054","0.394715966534695","3"
"Satisfactory","2011","inadequately","East Germany","17","","","","3"
"Satisfactory","2011","general elemantary","West Germany","859","0.341607756223664","0.323254605944733","0.359960906502595","3"
"Satisfactory","2011","general elemantary","East Germany","130","0.361954015316799","0.315093172230898","0.4088148584027","3"
"Satisfactory","2011","middle vocational","West Germany","3463","0.339879854259407","0.330840932025418","0.348918776493396","3"
"Satisfactory","2011","middle vocational","East Germany","1157","0.375117954950759","0.358841663503965","0.391394246397553","3"
"Satisfactory","2011","vocational + Abi","West Germany","475","0.292750465076734","0.271227699493881","0.314273230659587","3"
"Satisfactory","2011","vocational + Abi","East Germany","70","0.252714672625754","0.202870416179349","0.302558929072158","3"
"Satisfactory","2011","higher vocational","West Germany","459","0.345580910406482","0.320535620900242","0.370626199912721","3"
"Satisfactory","2011","higher vocational","East Germany","192","0.456075434506515","0.411094827230809","0.501056041782221","3"
"Satisfactory","2011","higher education","West Germany","1221","0.263902686059372","0.251240041297914","0.27656533082083","3"
"Satisfactory","2011","higher education","East Germany","513","0.347370481695034","0.3237884062704","0.370952557119667","3"
"Very good","2011","in school","West Germany","145","0.349566229782045","0.304179233842329","0.394953225721762","1"
"Very good","2011","in school","East Germany","20","","","","1"
"Very good","2011","inadequately","West Germany","32","0.0601853618936378","0.0357194549705331","0.0846512688167426","1"
"Very good","2011","inadequately","East Germany","2","","","","1"
"Very good","2011","general elemantary","West Germany","232","0.0726459101882873","0.0626013069489812","0.0826905134275934","1"
"Very good","2011","general elemantary","East Germany","34","0.0893991595790443","0.061577172158388","0.117221146999701","1"
"Very good","2011","middle vocational","West Germany","1004","0.0892299076778279","0.0837898682527653","0.0946699471028905","1"
"Very good","2011","middle vocational","East Germany","270","0.0796090485458003","0.0705090799064581","0.0887090171851424","1"
"Very good","2011","vocational + Abi","West Germany","222","0.123553407954729","0.107988267776064","0.139118548133395","1"
