"plb0037_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Permanent","2014","Saxony","college entrance qualification","189","0.799753983057469","0.747922874343805","0.851585091771133"
"Permanent","2014","Saxony","Other degree","27","","",""
"Permanent","2014","Saxony","no degree/no degree yet","1","","",""
"Permanent","2014","Saxony-Anhalt","lower secondary degree","40","0.830899395153408","0.728024405418079","0.933774384888737"
"Permanent","2014","Saxony-Anhalt","secondary school degree","232","0.918192774249076","0.884619718138954","0.951765830359197"
"Permanent","2014","Saxony-Anhalt","college entrance qualification","103","0.815761999078861","0.747249962590614","0.884274035567109"
"Permanent","2014","Saxony-Anhalt","Other degree","16","","",""
"Permanent","2014","Saxony-Anhalt","no degree/no degree yet","3","","",""
"Permanent","2014","Thuringia","lower secondary degree","47","0.874151050053965","0.789517974157468","0.958784125950463"
"Permanent","2014","Thuringia","secondary school degree","236","0.851893798086644","0.809603300379511","0.894184295793777"
"Permanent","2014","Thuringia","college entrance qualification","104","0.766324714392359","0.694135231229573","0.838514197555145"
"Permanent","2014","Thuringia","Other degree","16","","",""
"Permanent","2014","Thuringia","no degree/no degree yet","1","","",""
"Limited","2014","Schleswig-Holstein","lower secondary degree","15","","",""
"Limited","2014","Schleswig-Holstein","secondary school degree","17","","",""
"Limited","2014","Schleswig-Holstein","college entrance qualification","25","","",""
"Limited","2014","Schleswig-Holstein","Other degree","6","","",""
"Limited","2014","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Limited","2014","Hamburg","lower secondary degree","4","","",""
"Limited","2014","Hamburg","secondary school degree","6","","",""
"Limited","2014","Hamburg","college entrance qualification","18","","",""
"Limited","2014","Hamburg","Other degree","3","","",""
"Limited","2014","Hamburg","no degree/no degree yet","1","","",""
"Limited","2014","Lower Saxony","lower secondary degree","47","0.152650759431669","0.11014356407199","0.195157954791348"
"Limited","2014","Lower Saxony","secondary school degree","67","0.167449914224654","0.133179976175773","0.201719852273536"
"Limited","2014","Lower Saxony","college entrance qualification","76","0.199695867841078","0.161325838404393","0.238065897277762"
"Limited","2014","Lower Saxony","Other degree","32","0.209587688234866","0.146521318647222","0.272654057822511"
"Limited","2014","Lower Saxony","no degree/no degree yet","7","","",""
"Limited","2014","Bremen","lower secondary degree","5","","",""
"Limited","2014","Bremen","secondary school degree","7","","",""
"Limited","2014","Bremen","college entrance qualification","9","","",""
"Limited","2014","Bremen","Other degree","3","","",""
"Limited","2014","Bremen","no degree/no degree yet","1","","",""
"Limited","2014","North Rhine-Westphalia","lower secondary degree","75","0.104101368098599","0.0792046657570741","0.128998070440123"
"Limited","2014","North Rhine-Westphalia","secondary school degree","128","0.196857730815198","0.167651159706626","0.22606430192377"
"Limited","2014","North Rhine-Westphalia","college entrance qualification","192","0.188118131803356","0.164810509970143","0.211425753636568"
"Limited","2014","North Rhine-Westphalia","Other degree","81","0.171914547332837","0.136819123011165","0.20700997165451"
"Limited","2014","North Rhine-Westphalia","no degree/no degree yet","23","","",""
"Limited","2014","Hesse","lower secondary degree","21","","",""
"Limited","2014","Hesse","secondary school degree","45","0.143849342669436","0.102143905585483","0.185554779753388"
"Limited","2014","Hesse","college entrance qualification","72","0.227273829549012","0.186459928722357","0.268087730375667"
"Limited","2014","Hesse","Other degree","36","0.311842865665795","0.240727081445578","0.382958649886012"
"Limited","2014","Hesse","no degree/no degree yet","7","","",""
"Limited","2014","Rhineland-Palatinate,Saarland","lower secondary degree","33","0.136288095221427","0.0923285110079999","0.180247679434854"
"Limited","2014","Rhineland-Palatinate,Saarland","secondary school degree","42","0.189223436310212","0.135605608427865","0.24284126419256"
"Limited","2014","Rhineland-Palatinate,Saarland","college entrance qualification","39","0.193531729552874","0.141327404862149","0.245736054243599"
"Limited","2014","Rhineland-Palatinate,Saarland","Other degree","26","","",""
"Limited","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","4","","",""
"Limited","2014","Baden-Württemberg","lower secondary degree","35","0.0864916017349561","0.0584139380087662","0.114569265461146"
"Limited","2014","Baden-Württemberg","secondary school degree","87","0.156057470038329","0.124591845319397","0.187523094757262"
"Limited","2014","Baden-Württemberg","college entrance qualification","89","0.183726147598932","0.15258330179793","0.214868993399934"
"Limited","2014","Baden-Württemberg","Other degree","40","0.169697922019972","0.124924268565737","0.214471575474206"
"Limited","2014","Baden-Württemberg","no degree/no degree yet","3","","",""
"Limited","2014","Bavaria","lower secondary degree","77","0.0875241732459934","0.0660291091794063","0.109019237312581"
"Limited","2014","Bavaria","secondary school degree","94","0.107379624172078","0.0840929459652128","0.130666302378942"
"Limited","2014","Bavaria","college entrance qualification","91","0.179008712092762","0.14858658812087","0.209430836064653"
"Limited","2014","Bavaria","Other degree","59","0.125780961273514","0.0930795023761899","0.158482420170839"
"Limited","2014","Bavaria","no degree/no degree yet","8","","",""
"Limited","2014","Berlin","lower secondary degree","8","","",""
"Limited","2014","Berlin","secondary school degree","20","","",""
"Limited","2014","Berlin","college entrance qualification","49","0.291295324778837","0.230702580622798","0.351888068934875"
"Limited","2014","Berlin","Other degree","13","","",""
"Limited","2014","Berlin","no degree/no degree yet","","","",""
"Limited","2014","Brandenburg","lower secondary degree","6","","",""
"Limited","2014","Brandenburg","secondary school degree","37","0.106470484712608","0.0683129509391182","0.144628018486098"
"Limited","2014","Brandenburg","college entrance qualification","26","","",""
"Limited","2014","Brandenburg","Other degree","17","","",""
"Limited","2014","Brandenburg","no degree/no degree yet","","","",""
"Limited","2014","Mecklenburg-Western Pomerania","lower secondary degree","9","","",""
"Limited","2014","Mecklenburg-Western Pomerania","secondary school degree","23","","",""
"Limited","2014","Mecklenburg-Western Pomerania","college entrance qualification","19","","",""
"Limited","2014","Mecklenburg-Western Pomerania","Other degree","5","","",""
"Limited","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"Limited","2014","Saxony","lower secondary degree","20","","",""
"Limited","2014","Saxony","secondary school degree","52","0.109429888001415","0.0822295144793566","0.136630261523473"
"Limited","2014","Saxony","college entrance qualification","40","0.200246016942531","0.148414908228867","0.252077125656195"
"Limited","2014","Saxony","Other degree","2","","",""
"Limited","2014","Saxony","no degree/no degree yet","1","","",""
"Limited","2014","Saxony-Anhalt","lower secondary degree","11","","",""
"Limited","2014","Saxony-Anhalt","secondary school degree","24","","",""
"Limited","2014","Saxony-Anhalt","college entrance qualification","20","","",""
"Limited","2014","Saxony-Anhalt","Other degree","7","","",""
"Limited","2014","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Limited","2014","Thuringia","lower secondary degree","12","","",""
"Limited","2014","Thuringia","secondary school degree","35","0.148106201913356","0.105815704206223","0.190396699620489"
"Limited","2014","Thuringia","college entrance qualification","28","","",""
"Limited","2014","Thuringia","Other degree","7","","",""
"Limited","2014","Thuringia","no degree/no degree yet","2","","",""
"Permanent","2015","Schleswig-Holstein","lower secondary degree","80","0.934286754609111","0.883377826978323","0.9851956822399"
"Permanent","2015","Schleswig-Holstein","secondary school degree","134","0.900368585956811","0.854529654947351","0.946207516966271"
"Permanent","2015","Schleswig-Holstein","college entrance qualification","121","0.840214963873179","0.778859807689155","0.901570120057203"
"Permanent","2015","Schleswig-Holstein","Other degree","37","0.701396449743128","0.571930149466476","0.83086275001978"
"Permanent","2015","Schleswig-Holstein","no degree/no degree yet","6","","",""
"Permanent","2015","Hamburg","lower secondary degree","17","","",""
"Permanent","2015","Hamburg","secondary school degree","44","0.860889882772937","0.764968319252133","0.95681144629374"
"Permanent","2015","Hamburg","college entrance qualification","89","0.918610339039005","0.866557377616707","0.970663300461303"
"Permanent","2015","Hamburg","Other degree","42","0.909295689994228","0.82805118431919","0.990540195669265"
"Permanent","2015","Hamburg","no degree/no degree yet","1","","",""
"Permanent","2015","Lower Saxony","lower secondary degree","223","0.895478459716652","0.858219675337816","0.932737244095488"
"Permanent","2015","Lower Saxony","secondary school degree","363","0.841914124785479","0.807551638881653","0.876276610689304"
"Permanent","2015","Lower Saxony","college entrance qualification","329","0.784995914722006","0.744985077990804","0.825006751453209"
"Permanent","2015","Lower Saxony","Other degree","166","0.819007842571257","0.768475484119157","0.869540201023357"
"Permanent","2015","Lower Saxony","no degree/no degree yet","23","","",""
"Permanent","2015","Bremen","lower secondary degree","9","","",""
"Permanent","2015","Bremen","secondary school degree","23","","",""
"Permanent","2015","Bremen","college entrance qualification","18","","",""
"Permanent","2015","Bremen","Other degree","12","","",""
"Permanent","2015","Bremen","no degree/no degree yet","2","","",""
"Permanent","2015","North Rhine-Westphalia","lower secondary degree","441","0.875208144568401","0.846720823149678","0.903695465987123"
"Permanent","2015","North Rhine-Westphalia","secondary school degree","538","0.840520345181196","0.812588290610605","0.868452399751788"
"Permanent","2015","North Rhine-Westphalia","college entrance qualification","852","0.82137070526745","0.797852350055995","0.844889060478906"
"Permanent","2015","North Rhine-Westphalia","Other degree","414","0.846034807620733","0.814894089006193","0.877175526235273"
"Permanent","2015","North Rhine-Westphalia","no degree/no degree yet","59","0.670037052500625","0.569485114614753","0.770588990386497"
"Permanent","2015","Hesse","lower secondary degree","127","0.889840744033409","0.839399722425721","0.940281765641097"
"Permanent","2015","Hesse","secondary school degree","219","0.870801750388087","0.830030936736917","0.911572564039257"
"Permanent","2015","Hesse","college entrance qualification","311","0.861170367439054","0.826033564178148","0.89630717069996"
"Permanent","2015","Hesse","Other degree","167","0.699083918370445","0.639679642705194","0.758488194035697"
"Permanent","2015","Hesse","no degree/no degree yet","16","","",""
"Permanent","2015","Rhineland-Palatinate,Saarland","lower secondary degree","178","0.788816011761033","0.733348999142076","0.844283024379989"
"Permanent","2015","Rhineland-Palatinate,Saarland","secondary school degree","153","0.839352289806996","0.787139042985953","0.89156553662804"
"Permanent","2015","Rhineland-Palatinate,Saarland","college entrance qualification","175","0.846969929090125","0.797199378207092","0.896740479973158"
"Permanent","2015","Rhineland-Palatinate,Saarland","Other degree","154","0.783549984264925","0.725298145247571","0.841801823282278"
