"plb0037_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Permanent","2016","Mecklenburg-Western Pomerania","Rural Area","191","0.862214157259792","0.817669661593633","0.906758652925951","1"
"Permanent","2016","Saxony","Rural Area","314","0.834822690014789","0.79688276235861","0.872762617670968","1"
"Permanent","2016","Saxony","Urban Area","334","0.80340977911631","0.765081212569392","0.841738345663228","1"
"Permanent","2016","Saxony-Anhalt","Urban Area","95","0.77530074983726","0.701836988229072","0.848764511445449","1"
"Permanent","2016","Saxony-Anhalt","Rural Area","249","0.865869695400147","0.82749751282316","0.904241877977135","1"
"Permanent","2016","Thuringia","Rural Area","271","0.840156260802421","0.79994195290692","0.880370568697922","1"
"Permanent","2016","Thuringia","Urban Area","107","0.703291566866734","0.629696300192829","0.77688683354064","1"
"Limited","2017","Schleswig-Holstein","Urban Area","51","0.198756894963411","0.141712573216926","0.255801216709897","2"
"Limited","2017","Schleswig-Holstein","Rural Area","64","0.136603873217277","0.101226110848815","0.171981635585738","2"
"Limited","2017","Hamburg","Urban Area","56","0.165761108123292","0.121072810609986","0.210449405636598","2"
"Limited","2017","Hamburg","Rural Area","","","","","2"
"Limited","2017","Lower Saxony","Urban Area","137","0.180410887250993","0.15091775067774","0.209904023824245","2"
"Limited","2017","Lower Saxony","Rural Area","187","0.189353000557019","0.164293796049765","0.214412205064273","2"
"Limited","2017","Bremen","Urban Area","31","0.319468145476013","0.237399879353425","0.401536411598602","2"
"Limited","2017","Bremen","Rural Area","","","","","2"
"Limited","2017","North Rhine-Westphalia","Urban Area","639","0.187893789265325","0.174122924388951","0.201664654141699","2"
"Limited","2017","North Rhine-Westphalia","Rural Area","12","","","","2"
"Limited","2017","Hesse","Urban Area","178","0.175487697882453","0.150255047078977","0.200720348685929","2"
"Limited","2017","Brandenburg","Urban Area","5","","","","2"
"Limited","2017","Brandenburg","Rural Area","75","0.0955994962913719","0.0693220139679359","0.121876978614808","2"
"Limited","2017","Mecklenburg-Western Pomerania","Urban Area","14","","","","2"
"Limited","2017","Mecklenburg-Western Pomerania","Rural Area","45","0.16751705408397","0.120851360649106","0.214182747518835","2"
"Limited","2017","Saxony","Urban Area","69","0.12163905710491","0.092150730887029","0.151127383322792","2"
"Limited","2017","Saxony","Rural Area","64","0.153554152142807","0.119557465733272","0.187550838552342","2"
"Limited","2017","Saxony-Anhalt","Urban Area","12","","","","2"
"Limited","2017","Saxony-Anhalt","Rural Area","76","0.194798863671956","0.156556486353992","0.233041240989919","2"
"Limited","2017","Thuringia","Urban Area","40","0.232801768109807","0.169459010014107","0.296144526205506","2"
"Limited","2017","Thuringia","Rural Area","57","0.120656974679098","0.0881203045884993","0.153193644769696","2"
"Limited","2017","Hesse","Rural Area","51","0.151903900886483","0.106013573496608","0.197794228276357","2"
"Limited","2017","Rhineland-Palatinate,Saarland","Urban Area","121","0.13661049278976","0.110586109641439","0.162634875938081","2"
"Limited","2017","Rhineland-Palatinate,Saarland","Rural Area","45","0.1582258578023","0.111664181275718","0.204787534328882","2"
"Limited","2017","Baden-Württemberg","Urban Area","297","0.151930525247981","0.134932140893094","0.168928909602868","2"
"Limited","2017","Baden-Württemberg","Rural Area","49","0.14600063624535","0.100166735992334","0.191834536498365","2"
"Limited","2017","Bavaria","Urban Area","226","0.186179536818807","0.163817988210448","0.208541085427165","2"
"Limited","2017","Bavaria","Rural Area","259","0.14267034068362","0.124625390027323","0.160715291339917","2"
"Limited","2017","Berlin","Urban Area","121","0.240889559615765","0.20472173240165","0.277057386829881","2"
"Limited","2017","Berlin","Rural Area","","","","","2"
"Permanent","2017","Schleswig-Holstein","Urban Area","137","0.801243105036589","0.744198783290103","0.858287426783074","1"
"Permanent","2017","Schleswig-Holstein","Rural Area","298","0.863396126782723","0.828018364414262","0.898773889151185","1"
"Permanent","2017","Hamburg","Urban Area","210","0.834238891876708","0.789550594363402","0.878927189390014","1"
"Permanent","2017","Hamburg","Rural Area","","","","","1"
"Permanent","2017","Bremen","Urban Area","93","0.680531854523987","0.598463588401398","0.762600120646575","1"
"Permanent","2017","Bremen","Rural Area","","","","","1"
"Permanent","2017","Lower Saxony","Urban Area","516","0.819589112749007","0.790095976175755","0.84908224932226","1"
"Permanent","2017","Lower Saxony","Rural Area","752","0.810646999442981","0.785587794935727","0.835706203950235","1"
"Permanent","2017","North Rhine-Westphalia","Urban Area","2452","0.812106210734675","0.798335345858301","0.825877075611049","1"
"Permanent","2017","North Rhine-Westphalia","Rural Area","57","0.838979286509719","0.752255139222507","0.925703433796931","1"
"Permanent","2017","Hesse","Urban Area","695","0.824512302117547","0.799279651314071","0.849744952921023","1"
"Permanent","2017","Hesse","Rural Area","184","0.848096099113517","0.802205771723643","0.893986426503392","1"
"Permanent","2017","Bavaria","Urban Area","938","0.813820463181193","0.791458914572835","0.836182011789552","1"
"Permanent","2017","Bavaria","Rural Area","1184","0.85732965931638","0.839284708660083","0.875374609972677","1"
"Permanent","2017","Berlin","Urban Area","416","0.759110440384235","0.722942613170119","0.79527826759835","1"
"Permanent","2017","Berlin","Rural Area","","","","","1"
"Permanent","2017","Rhineland-Palatinate,Saarland","Rural Area","191","0.8417741421977","0.795212465671118","0.888335818724282","1"
"Permanent","2017","Rhineland-Palatinate,Saarland","Urban Area","548","0.86338950721024","0.837365124061919","0.889413890358561","1"
"Permanent","2017","Baden-Württemberg","Urban Area","1416","0.848069474752019","0.831071090397132","0.865067859106906","1"
"Permanent","2017","Baden-Württemberg","Rural Area","179","0.85399936375465","0.808165463501635","0.899833264007666","1"
"Permanent","2017","Brandenburg","Rural Area","406","0.904400503708628","0.878123021385192","0.930677986032064","1"
"Permanent","2017","Mecklenburg-Western Pomerania","Urban Area","32","0.722049052814501","0.592588753834443","0.85150935179456","1"
"Permanent","2017","Brandenburg","Urban Area","45","0.917573614160352","0.841345236678263","0.993801991642441","1"
"Permanent","2017","Mecklenburg-Western Pomerania","Rural Area","201","0.83248294591603","0.785817252481165","0.879148639350894","1"
"Permanent","2017","Saxony","Urban Area","403","0.878360942895089","0.848872616677208","0.907849269112971","1"
"Permanent","2017","Saxony-Anhalt","Urban Area","71","0.875756143044086","0.804792140386394","0.946720145701779","1"
"Permanent","2017","Saxony","Rural Area","368","0.846445847857193","0.812449161447658","0.880442534266728","1"
"Permanent","2017","Saxony-Anhalt","Rural Area","336","0.805201136328044","0.76695875901008","0.843443513646008","1"
"Permanent","2017","Thuringia","Urban Area","131","0.767198231890194","0.703855473794494","0.830540989985893","1"
"Permanent","2017","Thuringia","Rural Area","328","0.879343025320902","0.846806355230304","0.911879695411501","1"
"Limited","2018","Schleswig-Holstein","Urban Area","57","0.187542248860009","0.134873037409657","0.240211460310362","2"
"Limited","2018","Schleswig-Holstein","Rural Area","59","0.136254975676687","0.100107414101216","0.172402537252159","2"
"Limited","2018","Hamburg","Urban Area","59","0.167215674461433","0.123349429783473","0.211081919139393","2"
"Limited","2018","Hamburg","Rural Area","","","","","2"
"Limited","2018","Lower Saxony","Urban Area","139","0.171493140529916","0.142648335861408","0.200337945198424","2"
"Limited","2018","Lower Saxony","Rural Area","179","0.173358606958168","0.14855768351541","0.198159530400925","2"
"Limited","2018","Bremen","Urban Area","35","0.252520267201492","0.178122436226669","0.326918098176315","2"
"Limited","2018","Bremen","Rural Area","","","","","2"
"Limited","2018","North Rhine-Westphalia","Urban Area","688","0.192448148051628","0.178568470408247","0.20632782569501","2"
"Limited","2018","North Rhine-Westphalia","Rural Area","14","","","","2"
"Limited","2018","Hesse","Urban Area","215","0.183650178341164","0.157965460598908","0.20933489608342","2"
"Limited","2018","Brandenburg","Urban Area","5","","","","2"
"Limited","2018","Brandenburg","Rural Area","91","0.1277976856705","0.0982667330468535","0.157328638294147","2"
"Limited","2018","Mecklenburg-Western Pomerania","Urban Area","10","","","","2"
"Limited","2018","Mecklenburg-Western Pomerania","Rural Area","41","0.105544959644425","0.0671496172852284","0.143940302003622","2"
"Limited","2018","Saxony","Urban Area","88","0.16594731986012","0.133337758927946","0.198556880792293","2"
"Limited","2018","Saxony","Rural Area","70","0.150990874554106","0.116911101648608","0.185070647459604","2"
"Limited","2018","Saxony-Anhalt","Urban Area","17","","","","2"
"Limited","2018","Saxony-Anhalt","Rural Area","64","0.158195428396536","0.122433518898787","0.193957337894284","2"
"Limited","2018","Thuringia","Urban Area","29","","","","2"
"Limited","2018","Thuringia","Rural Area","55","0.100785043567451","0.0698162288780294","0.131753858256873","2"
"Limited","2018","Hesse","Rural Area","48","0.116858031233267","0.0740164235399029","0.159699638926632","2"
"Limited","2018","Rhineland-Palatinate,Saarland","Urban Area","144","0.132247786539912","0.106729833863393","0.157765739216431","2"
"Limited","2018","Rhineland-Palatinate,Saarland","Rural Area","45","0.14996424370772","0.105348000844429","0.19458048657101","2"
"Limited","2018","Baden-Württemberg","Urban Area","288","0.154580273451527","0.136755140747716","0.172405406155337","2"
"Limited","2018","Baden-Württemberg","Rural Area","41","0.15731604976106","0.107835410585321","0.206796688936799","2"
"Limited","2018","Bavaria","Urban Area","200","0.16790752753579","0.14559444404414","0.190220611027441","2"
"Limited","2018","Bavaria","Rural Area","242","0.127830051314054","0.110238785669723","0.145421316958386","2"
"Limited","2018","Berlin","Urban Area","117","0.20996502927852","0.176171960455269","0.24375809810177","2"
"Limited","2018","Berlin","Rural Area","","","","","2"
"Permanent","2018","Schleswig-Holstein","Urban Area","154","0.812457751139991","0.759788539689638","0.865126962590343","1"
"Permanent","2018","Schleswig-Holstein","Rural Area","287","0.863745024323313","0.827597462747841","0.899892585898784","1"
"Permanent","2018","Hamburg","Urban Area","219","0.832784325538567","0.788918080860607","0.876650570216527","1"
"Permanent","2018","Hamburg","Rural Area","","","","","1"
"Permanent","2018","Bremen","Urban Area","96","0.747479732798508","0.673081901823685","0.821877563773331","1"
"Permanent","2018","Bremen","Rural Area","","","","","1"
"Permanent","2018","Lower Saxony","Urban Area","517","0.828506859470084","0.799662054801576","0.857351664138592","1"
"Permanent","2018","Lower Saxony","Rural Area","716","0.826641393041832","0.801840469599075","0.85144231648459","1"
"Permanent","2018","North Rhine-Westphalia","Urban Area","2411","0.807551851948372","0.79367217430499","0.821431529591753","1"
"Permanent","2018","North Rhine-Westphalia","Rural Area","53","0.834180161307073","0.745125047619818","0.923235274994328","1"
"Permanent","2018","Hesse","Urban Area","658","0.816349821658836","0.790665103916581","0.842034539401092","1"
"Permanent","2018","Hesse","Rural Area","168","0.883141968766733","0.840300361073368","0.925983576460097","1"
"Permanent","2018","Bavaria","Urban Area","878","0.83209247246421","0.809779388972559","0.85440555595586","1"
"Permanent","2018","Bavaria","Rural Area","1142","0.872169948685946","0.854578683041614","0.889761214330277","1"
"Permanent","2018","Berlin","Urban Area","441","0.790034970721481","0.75624190189823","0.823828039544731","1"
"Permanent","2018","Berlin","Rural Area","","","","","1"
"Permanent","2018","Rhineland-Palatinate,Saarland","Urban Area","533","0.867752213460088","0.842234260783569","0.893270166136607","1"
"Permanent","2018","Rhineland-Palatinate,Saarland","Rural Area","201","0.85003575629228","0.80541951342899","0.894651999155571","1"
"Permanent","2018","Baden-Württemberg","Urban Area","1292","0.845419726548473","0.827594593844663","0.863244859252284","1"
"Permanent","2018","Brandenburg","Urban Area","51","0.837671026286066","0.741090660465636","0.934251392106497","1"
"Permanent","2018","Baden-Württemberg","Rural Area","167","0.84268395023894","0.793203311063201","0.892164589414679","1"
"Permanent","2018","Mecklenburg-Western Pomerania","Urban Area","37","0.75406867253133","0.630953511253888","0.877183833808771","1"
"Permanent","2018","Brandenburg","Rural Area","400","0.8722023143295","0.842671361705853","0.901733266953146","1"
"Permanent","2018","Mecklenburg-Western Pomerania","Rural Area","205","0.894455040355575","0.856059697996378","0.932850382714772","1"
"Permanent","2018","Saxony","Urban Area","412","0.83405268013988","0.801443119207707","0.866662241072054","1"
"Permanent","2018","Saxony","Rural Area","354","0.849009125445894","0.814929352540396","0.883088898351392","1"
"Permanent","2018","Saxony-Anhalt","Urban Area","78","0.875062373014659","0.808572972114719","0.9415517739146","1"
"Permanent","2018","Thuringia","Urban Area","140","0.793101491209331","0.732028695332192","0.854174287086471","1"
"Permanent","2018","Thuringia","Rural Area","308","0.899214956432549","0.868246141743127","0.930183771121971","1"
"Permanent","2018","Saxony-Anhalt","Rural Area","336","0.841804571603465","0.806042662105716","0.877566481101213","1"
"Limited","2019","Schleswig-Holstein","Urban Area","62","0.172291793219826","0.121577635666177","0.223005950773475","2"
"Limited","2019","Schleswig-Holstein","Rural Area","54","0.170413041748392","0.129845985591563","0.210980097905221","2"
"Limited","2019","Hamburg","Urban Area","42","0.0754848455688638","0.0433742530319907","0.107595438105737","2"
"Limited","2019","Hamburg","Rural Area","","","","","2"
"Limited","2019","Lower Saxony","Urban Area","129","0.162834693548201","0.133911915418408","0.191757471677993","2"
