"plb0037_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Limited","2005","Mecklenburg-Western Pomerania","middle vocational","20","","","","2"
"Limited","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Limited","2005","Mecklenburg-Western Pomerania","higher vocational","1","","","","2"
"Limited","2005","Mecklenburg-Western Pomerania","higher education","9","","","","2"
"Limited","2005","Saxony","in school","1","","","","2"
"Limited","2005","Saxony","inadequately","","","","","2"
"Limited","2005","Saxony","general elemantary","36","0.832716924221548","0.719841825262537","0.945592023180559","2"
"Limited","2005","Saxony","middle vocational","36","0.116107135262868","0.0826409640802751","0.14957330644546","2"
"Limited","2005","Saxony","vocational + Abi","7","","","","2"
"Limited","2005","Saxony","higher vocational","5","","","","2"
"Limited","2005","Saxony","higher education","10","","","","2"
"Limited","2005","Saxony-Anhalt","in school","","","","","2"
"Limited","2005","Saxony-Anhalt","inadequately","1","","","","2"
"Limited","2005","Saxony-Anhalt","general elemantary","15","","","","2"
"Limited","2005","Saxony-Anhalt","middle vocational","18","","","","2"
"Limited","2005","Saxony-Anhalt","vocational + Abi","2","","","","2"
"Limited","2005","Saxony-Anhalt","higher vocational","2","","","","2"
"Limited","2005","Saxony-Anhalt","higher education","18","","","","2"
"Limited","2005","Thuringia","in school","","","","","2"
"Limited","2005","Thuringia","inadequately","","","","","2"
"Limited","2005","Thuringia","general elemantary","11","","","","2"
"Limited","2005","Thuringia","middle vocational","27","","","","2"
"Limited","2005","Thuringia","vocational + Abi","2","","","","2"
"Limited","2005","Thuringia","higher vocational","3","","","","2"
"Limited","2005","Thuringia","higher education","11","","","","2"
"Permanent","2005","Bremen","middle vocational","23","","","","1"
"Permanent","2005","Bremen","vocational + Abi","6","","","","1"
"Permanent","2005","Bremen","higher vocational","2","","","","1"
"Permanent","2005","Bremen","higher education","20","","","","1"
"Permanent","2005","North Rhine-Westphalia","in school","4","","","","1"
"Permanent","2005","North Rhine-Westphalia","inadequately","20","","","","1"
"Permanent","2005","North Rhine-Westphalia","general elemantary","123","0.692514165138305","0.625101930167273","0.759926400109337","1"
"Permanent","2005","North Rhine-Westphalia","middle vocational","841","0.895249589915092","0.875578737417543","0.91492044241264","1"
"Permanent","2005","North Rhine-Westphalia","vocational + Abi","194","0.888894994114569","0.846691313002674","0.931098675226464","1"
"Permanent","2005","North Rhine-Westphalia","higher vocational","173","0.957218695442394","0.927655972285037","0.986781418599752","1"
"Permanent","2005","North Rhine-Westphalia","higher education","429","0.877372585719192","0.847781363233066","0.906963808205318","1"
"Permanent","2005","Hesse","in school","1","","","","1"
"Permanent","2005","Hesse","inadequately","2","","","","1"
"Permanent","2005","Hesse","general elemantary","40","0.605723183951424","0.479954703748781","0.731491664154067","1"
"Permanent","2005","Hesse","middle vocational","305","0.844701905110628","0.806203438374034","0.883200371847221","1"
"Permanent","2005","Hesse","vocational + Abi","48","0.920208962458999","0.84584144423689","0.994576480681107","1"
"Permanent","2005","Hesse","higher vocational","46","0.895338839095574","0.808739623494846","0.981938054696303","1"
"Permanent","2005","Hesse","higher education","183","0.865631707860492","0.818716348341851","0.912547067379133","1"
"Permanent","2005","Rhineland-Palatinate,Saarland","in school","1","","","","1"
"Permanent","2005","Schleswig-Holstein","in school","2","","","","1"
"Permanent","2005","Schleswig-Holstein","inadequately","","","","","1"
"Permanent","2005","Schleswig-Holstein","general elemantary","10","","","","1"
"Permanent","2005","Schleswig-Holstein","middle vocational","145","0.897499285139165","0.850354893958967","0.944643676319363","1"
"Permanent","2005","Schleswig-Holstein","vocational + Abi","15","","","","1"
"Permanent","2005","Schleswig-Holstein","higher vocational","34","0.859768139863827","0.746342598215338","0.973193681512316","1"
"Permanent","2005","Schleswig-Holstein","higher education","55","0.844988529214522","0.751847417039787","0.938129641389256","1"
"Permanent","2005","Hamburg","in school","","","","","1"
"Permanent","2005","Hamburg","inadequately","","","","","1"
"Permanent","2005","Hamburg","general elemantary","5","","","","1"
"Permanent","2005","Hamburg","middle vocational","49","0.91582276321502","0.841072417446024","0.990573108984016","1"
"Permanent","2005","Hamburg","vocational + Abi","12","","","","1"
"Permanent","2005","Hamburg","higher vocational","10","","","","1"
"Permanent","2005","Hamburg","higher education","36","0.877879354333706","0.778856507117356","0.976902201550056","1"
"Permanent","2005","Lower Saxony","in school","1","","","","1"
"Permanent","2005","Lower Saxony","inadequately","2","","","","1"
"Permanent","2005","Lower Saxony","general elemantary","45","0.57202158243952","0.459289021488289","0.684754143390752","1"
"Permanent","2005","Lower Saxony","middle vocational","394","0.907057062220927","0.879927220805134","0.93418690363672","1"
"Permanent","2005","Lower Saxony","vocational + Abi","59","0.915809105070799","0.848305579738201","0.983312630403397","1"
"Permanent","2005","Lower Saxony","higher vocational","59","0.959760648247421","0.910843717055362","1.00867757943948","1"
"Permanent","2005","Lower Saxony","higher education","157","0.954026613856958","0.922451986764738","0.985601240949178","1"
"Permanent","2005","Bremen","in school","","","","","1"
"Permanent","2005","Bremen","inadequately","","","","","1"
"Permanent","2005","Bremen","general elemantary","5","","","","1"
"Permanent","2005","Rhineland-Palatinate,Saarland","inadequately","4","","","","1"
"Permanent","2005","Rhineland-Palatinate,Saarland","general elemantary","32","0.461945701883751","0.336835797745106","0.587055606022395","1"
"Permanent","2005","Rhineland-Palatinate,Saarland","middle vocational","264","0.869223383516838","0.830683963487305","0.907762803546371","1"
"Permanent","2005","Rhineland-Palatinate,Saarland","vocational + Abi","32","0.883045082533603","0.77806726920677","0.988022895860435","1"
"Permanent","2005","Rhineland-Palatinate,Saarland","higher vocational","48","0.995872935201561","0.977922595999062","1.01382327440406","1"
"Permanent","2005","Rhineland-Palatinate,Saarland","higher education","96","0.906069927207328","0.849454968784022","0.962684885630634","1"
"Permanent","2005","Baden-Württemberg","in school","3","","","","1"
"Permanent","2005","Baden-Württemberg","inadequately","15","","","","1"
"Permanent","2005","Baden-Württemberg","general elemantary","94","0.738711700194157","0.664325365102429","0.813098035285884","1"
"Permanent","2005","Baden-Württemberg","middle vocational","520","0.906528496987021","0.882899561469267","0.930157432504775","1"
"Permanent","2005","Baden-Württemberg","vocational + Abi","90","0.958351549539327","0.918177266304686","0.998525832773968","1"
"Permanent","2005","Baden-Württemberg","higher vocational","118","0.977438504505643","0.950868836278943","1.00400817273234","1"
"Permanent","2005","Baden-Württemberg","higher education","243","0.926486211549731","0.894702684383171","0.958269738716291","1"
"Permanent","2005","Bavaria","in school","2","","","","1"
"Permanent","2005","Bavaria","inadequately","7","","","","1"
"Permanent","2005","Bavaria","general elemantary","89","0.67731850633658","0.600425397668056","0.754211615005103","1"
"Permanent","2005","Bavaria","middle vocational","682","0.919117993974361","0.899499858481035","0.938736129467688","1"
"Permanent","2005","Bavaria","vocational + Abi","73","0.914681541844105","0.852686458744408","0.976676624943802","1"
"Permanent","2005","Bavaria","higher vocational","108","0.962346898128661","0.927403762780304","0.997290033477018","1"
"Permanent","2005","Bavaria","higher education","298","0.881164156567995","0.845874375201413","0.916453937934577","1"
"Permanent","2005","Berlin","in school","","","","","1"
"Permanent","2005","Berlin","inadequately","","","","","1"
"Permanent","2005","Berlin","general elemantary","8","","","","1"
"Permanent","2005","Berlin","middle vocational","127","0.877723976063749","0.824944282019381","0.930503670108117","1"
"Permanent","2005","Berlin","vocational + Abi","17","","","","1"
"Permanent","2005","Berlin","higher vocational","25","","","","1"
"Permanent","2005","Berlin","higher education","108","0.827481526062783","0.761769752676186","0.893193299449381","1"
"Permanent","2005","Brandenburg","in school","1","","","","1"
"Permanent","2005","Brandenburg","inadequately","","","","","1"
"Permanent","2005","Brandenburg","general elemantary","9","","","","1"
"Permanent","2005","Brandenburg","middle vocational","159","0.807454686400331","0.75138903832301","0.863520334477653","1"
"Permanent","2005","Brandenburg","vocational + Abi","12","","","","1"
"Permanent","2005","Brandenburg","higher vocational","37","0.98861002290631","0.954871177007304","1.02234886880532","1"
"Permanent","2005","Brandenburg","higher education","109","0.919741909841738","0.871727351988203","0.967756467695274","1"
"Permanent","2005","Mecklenburg-Western Pomerania","in school","1","","","","1"
"Permanent","2005","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Permanent","2005","Mecklenburg-Western Pomerania","general elemantary","5","","","","1"
"Permanent","2005","Mecklenburg-Western Pomerania","middle vocational","92","0.708943214233009","0.624816549919336","0.793069878546681","1"
"Permanent","2005","Mecklenburg-Western Pomerania","vocational + Abi","4","","","","1"
"Permanent","2005","Mecklenburg-Western Pomerania","higher vocational","16","","","","1"
"Permanent","2005","Mecklenburg-Western Pomerania","higher education","69","0.941081629693673","0.888825192026132","0.993338067361214","1"
"Permanent","2005","Saxony","in school","","","","","1"
"Permanent","2005","Saxony","inadequately","","","","","1"
"Permanent","2005","Saxony","higher vocational","59","0.903849062550943","0.831624849015228","0.976073276086659","1"
"Permanent","2005","Saxony","general elemantary","6","","","","1"
"Permanent","2005","Saxony","middle vocational","316","0.883892864737132","0.850426693554539","0.917359035919725","1"
"Permanent","2005","Saxony","vocational + Abi","27","","","","1"
"Permanent","2005","Saxony","higher education","202","0.958293152637121","0.931381954466931","0.985204350807311","1"
"Permanent","2005","Saxony-Anhalt","in school","","","","","1"
"Permanent","2005","Saxony-Anhalt","inadequately","","","","","1"
"Permanent","2005","Saxony-Anhalt","general elemantary","3","","","","1"
"Permanent","2005","Saxony-Anhalt","middle vocational","162","0.893531039222122","0.848472390049587","0.938589688394657","1"
"Permanent","2005","Saxony-Anhalt","vocational + Abi","20","","","","1"
"Permanent","2005","Saxony-Anhalt","higher vocational","37","0.977947131732438","0.931857204998923","1.02403705846595","1"
"Permanent","2005","Saxony-Anhalt","higher education","119","0.813322552125775","0.74807486189396","0.878570242357591","1"
"Permanent","2005","Thuringia","in school","","","","","1"
"Permanent","2005","Thuringia","inadequately","","","","","1"
"Permanent","2005","Thuringia","general elemantary","4","","","","1"
"Permanent","2005","Thuringia","middle vocational","182","0.816565139503019","0.764095110715669","0.869035168290369","1"
"Permanent","2005","Thuringia","vocational + Abi","15","","","","1"
"Permanent","2005","Thuringia","higher vocational","21","","","","1"
"Permanent","2005","Thuringia","higher education","90","0.892085861757871","0.831575478191438","0.952596245324303","1"
"Limited","2006","Schleswig-Holstein","in school","","","","","2"
"Limited","2006","Schleswig-Holstein","inadequately","","","","","2"
"Limited","2006","Schleswig-Holstein","general elemantary","12","","","","2"
"Limited","2006","Schleswig-Holstein","middle vocational","26","","","","2"
"Limited","2006","Schleswig-Holstein","vocational + Abi","4","","","","2"
"Limited","2006","Schleswig-Holstein","higher vocational","","","","","2"
"Limited","2006","Schleswig-Holstein","higher education","5","","","","2"
"Limited","2006","Hamburg","in school","","","","","2"
"Limited","2006","Hamburg","inadequately","","","","","2"
"Limited","2006","Hamburg","general elemantary","4","","","","2"
"Limited","2006","Hamburg","middle vocational","7","","","","2"
"Limited","2006","Hamburg","vocational + Abi","2","","","","2"
"Limited","2006","Hamburg","higher vocational","1","","","","2"
"Limited","2006","Hamburg","higher education","3","","","","2"
"Limited","2006","Lower Saxony","in school","2","","","","2"
"Limited","2006","Lower Saxony","inadequately","3","","","","2"
