"plb0037_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Permanent","2007","Saxony-Anhalt","Part Time","80","0.67614546602439","0.584885045637755","0.767405886411025","1"
"Permanent","2007","Saxony-Anhalt","Not Working","2","","","","1"
"Permanent","2007","Thuringia","Full Time","252","0.811319413792103","0.766671967289464","0.855966860294742","1"
"Permanent","2007","Thuringia","Part Time","80","0.700779716308879","0.613192702830036","0.788366729787723","1"
"Permanent","2007","Thuringia","Not Working","2","","","","1"
"Limited","2008","Berlin","Part Time","28","","","","2"
"Limited","2008","Berlin","Not Working","8","","","","2"
"Limited","2008","Schleswig-Holstein","Full Time","18","","","","2"
"Limited","2008","Schleswig-Holstein","Part Time","24","","","","2"
"Limited","2008","Schleswig-Holstein","Not Working","1","","","","2"
"Limited","2008","Hamburg","Full Time","13","","","","2"
"Limited","2008","Bavaria","Part Time","79","0.220944940532666","0.180834882828715","0.261054998236616","2"
"Limited","2008","Bavaria","Not Working","11","","","","2"
"Limited","2008","Berlin","Full Time","31","0.124501226944991","0.082990576284208","0.166011877605774","2"
"Limited","2008","Brandenburg","Full Time","25","","","","2"
"Limited","2008","Brandenburg","Part Time","15","","","","2"
"Limited","2008","Brandenburg","Not Working","8","","","","2"
"Limited","2008","Mecklenburg-Western Pomerania","Full Time","22","","","","2"
"Limited","2008","Mecklenburg-Western Pomerania","Part Time","20","","","","2"
"Limited","2008","Hamburg","Part Time","13","","","","2"
"Limited","2008","Hamburg","Not Working","","","","","2"
"Limited","2008","Lower Saxony","Full Time","50","0.0950754870096677","0.0700800513502208","0.120070922669115","2"
"Limited","2008","Lower Saxony","Part Time","55","0.239830718965939","0.189548345554158","0.29011309237772","2"
"Limited","2008","Lower Saxony","Not Working","5","","","","2"
"Limited","2008","Baden-Württemberg","Part Time","64","0.202240812104609","0.160339169723542","0.244142454485677","2"
"Limited","2008","Baden-Württemberg","Not Working","5","","","","2"
"Limited","2008","Bavaria","Full Time","100","0.106457211895335","0.0869978024910236","0.125916621299647","2"
"Limited","2008","Mecklenburg-Western Pomerania","Not Working","1","","","","2"
"Limited","2008","Saxony","Full Time","55","0.0987540723765792","0.0731124450543055","0.124395699698853","2"
"Limited","2008","Bremen","Full Time","8","","","","2"
"Limited","2008","Bremen","Part Time","3","","","","2"
"Limited","2008","Bremen","Not Working","1","","","","2"
"Limited","2008","North Rhine-Westphalia","Full Time","116","0.101761075373044","0.0851070961855898","0.118415054560498","2"
"Limited","2008","North Rhine-Westphalia","Part Time","139","0.263281584786268","0.227982901661148","0.298580267911388","2"
"Limited","2008","North Rhine-Westphalia","Not Working","13","","","","2"
"Limited","2008","Hesse","Full Time","43","0.105674778920797","0.0773652656034581","0.133984292238136","2"
"Limited","2008","Hesse","Part Time","44","0.253048185921635","0.194386468888472","0.311709902954797","2"
"Limited","2008","Hesse","Not Working","2","","","","2"
"Limited","2008","Rhineland-Palatinate,Saarland","Full Time","38","0.0992888849100861","0.0675017262085393","0.131076043611633","2"
"Limited","2008","Rhineland-Palatinate,Saarland","Part Time","28","","","","2"
"Limited","2008","Rhineland-Palatinate,Saarland","Not Working","5","","","","2"
"Limited","2008","Baden-Württemberg","Full Time","77","0.0871859821543575","0.0681874141210977","0.106184550187617","2"
"Limited","2008","Saxony","Part Time","47","0.272225678719513","0.208086242910922","0.336365114528103","2"
"Limited","2008","Saxony","Not Working","11","","","","2"
"Limited","2008","Saxony-Anhalt","Full Time","36","0.167576913842811","0.124664716964545","0.210489110721076","2"
"Limited","2008","Saxony-Anhalt","Part Time","26","","","","2"
"Limited","2008","Saxony-Anhalt","Not Working","3","","","","2"
"Limited","2008","Thuringia","Full Time","48","0.225319504744846","0.177317176619533","0.273321832870159","2"
"Limited","2008","Thuringia","Part Time","22","","","","2"
"Limited","2008","Thuringia","Not Working","7","","","","2"
"Permanent","2008","Schleswig-Holstein","Full Time","135","0.820520094384244","0.759712908852294","0.881327279916195","1"
"Permanent","2008","Schleswig-Holstein","Part Time","70","0.70494870957217","0.612752793611985","0.797144625532356","1"
"Permanent","2008","Schleswig-Holstein","Not Working","1","","","","1"
"Permanent","2008","Hamburg","Full Time","77","0.861965750483024","0.790702558622044","0.933228942344003","1"
"Permanent","2008","Hamburg","Not Working","2","","","","1"
"Permanent","2008","Lower Saxony","Full Time","479","0.904924512990332","0.879929077330885","0.929919948649779","1"
"Permanent","2008","Lower Saxony","Part Time","222","0.760169281034061","0.70988690762228","0.810451654445843","1"
"Permanent","2008","Hamburg","Part Time","27","","","","1"
"Permanent","2008","Lower Saxony","Not Working","5","","","","1"
"Permanent","2008","Bremen","Full Time","35","0.764732541659469","0.63795288271014","0.891512200608798","1"
"Permanent","2008","Bremen","Part Time","17","","","","1"
"Permanent","2008","Bremen","Not Working","","","","","1"
"Permanent","2008","North Rhine-Westphalia","Full Time","1150","0.898238924626956","0.881584945439502","0.91489290381441","1"
"Permanent","2008","North Rhine-Westphalia","Part Time","459","0.736718415213732","0.701419732088612","0.772017098338852","1"
"Permanent","2008","North Rhine-Westphalia","Not Working","16","","","","1"
"Permanent","2008","Hesse","Full Time","410","0.894325221079203","0.866015707761864","0.922634734396542","1"
"Permanent","2008","Brandenburg","Not Working","2","","","","1"
"Permanent","2008","Mecklenburg-Western Pomerania","Full Time","145","0.907074201393988","0.863041085931679","0.951107316856296","1"
"Permanent","2008","Hesse","Part Time","167","0.746951814078365","0.688290097045203","0.805613531111528","1"
"Permanent","2008","Hesse","Not Working","3","","","","1"
"Permanent","2008","Rhineland-Palatinate,Saarland","Full Time","302","0.900711115089914","0.868923956388367","0.932498273791461","1"
"Permanent","2008","Rhineland-Palatinate,Saarland","Part Time","134","0.790230971749594","0.727535194541803","0.852926748957385","1"
"Permanent","2008","Baden-Württemberg","Not Working","9","","","","1"
"Permanent","2008","Bavaria","Not Working","11","","","","1"
"Permanent","2008","Berlin","Full Time","212","0.875498773055009","0.833988122394226","0.917009423715792","1"
"Permanent","2008","Berlin","Part Time","72","0.684506443411886","0.593424537806684","0.775588349017088","1"
"Permanent","2008","Berlin","Not Working","1","","","","1"
"Permanent","2008","Brandenburg","Full Time","219","0.840701975069845","0.794784351087666","0.886619599052023","1"
"Permanent","2008","Brandenburg","Part Time","72","0.772983405876031","0.684959152113461","0.8610076596386","1"
"Permanent","2008","Mecklenburg-Western Pomerania","Part Time","41","0.645393442546668","0.525341600278353","0.765445284814983","1"
"Permanent","2008","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Permanent","2008","Saxony","Full Time","465","0.901245927623421","0.875604300301147","0.926887554945695","1"
"Permanent","2008","Saxony","Part Time","138","0.727774321280487","0.663634885471897","0.791913757089078","1"
"Permanent","2008","Saxony","Not Working","4","","","","1"
"Permanent","2008","Rhineland-Palatinate,Saarland","Not Working","5","","","","1"
"Permanent","2008","Baden-Württemberg","Full Time","770","0.912814017845643","0.893815449812383","0.931812585878902","1"
"Permanent","2008","Baden-Württemberg","Part Time","289","0.797759187895391","0.755857545514323","0.839660830276458","1"
"Permanent","2008","Bavaria","Full Time","865","0.893542788104665","0.874083378700353","0.913002197508976","1"
"Permanent","2008","Bavaria","Part Time","332","0.779055059467335","0.738945001763384","0.819165117171285","1"
"Permanent","2008","Saxony-Anhalt","Full Time","255","0.832423086157189","0.789510889278924","0.875335283035455","1"
"Permanent","2008","Saxony-Anhalt","Part Time","84","0.807855235687271","0.734228965888753","0.881481505485788","1"
"Permanent","2008","Saxony-Anhalt","Not Working","5","","","","1"
"Permanent","2008","Thuringia","Full Time","243","0.774680495255154","0.726678167129842","0.822682823380467","1"
"Permanent","2008","Thuringia","Part Time","73","0.798837538937785","0.718227525972955","0.879447551902616","1"
"Permanent","2008","Thuringia","Not Working","4","","","","1"
"Limited","2009","Schleswig-Holstein","Full Time","13","","","","2"
"Limited","2009","Schleswig-Holstein","Part Time","24","","","","2"
"Limited","2009","Schleswig-Holstein","Not Working","1","","","","2"
"Limited","2009","Berlin","Part Time","35","0.418984196953099","0.324611528472408","0.51335686543379","2"
"Limited","2009","Berlin","Not Working","","","","","2"
"Limited","2009","Hamburg","Full Time","13","","","","2"
"Limited","2009","Hamburg","Part Time","12","","","","2"
"Limited","2009","Hamburg","Not Working","1","","","","2"
"Limited","2009","Lower Saxony","Full Time","37","0.0773438113405426","0.0534458856393487","0.101241737041736","2"
"Limited","2009","Lower Saxony","Part Time","54","0.186430570140841","0.140975805701515","0.231885334580166","2"
"Limited","2009","Bavaria","Part Time","53","0.195438656854516","0.157008580022495","0.233868733686536","2"
"Limited","2009","Bavaria","Not Working","7","","","","2"
"Limited","2009","Berlin","Full Time","33","0.162058084339947","0.113252632064083","0.21086353661581","2"
"Limited","2009","Brandenburg","Full Time","20","","","","2"
"Limited","2009","Brandenburg","Part Time","20","","","","2"
"Limited","2009","Brandenburg","Not Working","4","","","","2"
"Limited","2009","Mecklenburg-Western Pomerania","Full Time","15","","","","2"
"Limited","2009","Mecklenburg-Western Pomerania","Part Time","21","","","","2"
"Limited","2009","Lower Saxony","Not Working","1","","","","2"
"Limited","2009","Bremen","Full Time","2","","","","2"
"Limited","2009","Bremen","Part Time","5","","","","2"
"Limited","2009","Bremen","Not Working","","","","","2"
"Limited","2009","North Rhine-Westphalia","Full Time","103","0.0931412754765362","0.0763658190389464","0.109916731914126","2"
"Limited","2009","North Rhine-Westphalia","Part Time","125","0.192349925519748","0.160049539945803","0.224650311093693","2"
"Limited","2009","North Rhine-Westphalia","Not Working","7","","","","2"
"Limited","2009","Hesse","Full Time","37","0.121674330645642","0.0904470394086722","0.152901621882612","2"
"Limited","2009","Hesse","Part Time","64","0.373213132315804","0.306515439825826","0.439910824805781","2"
"Limited","2009","Hesse","Not Working","2","","","","2"
"Limited","2009","Rhineland-Palatinate,Saarland","Full Time","33","0.101255138122146","0.0684582109084176","0.134052065335874","2"
"Limited","2009","Rhineland-Palatinate,Saarland","Part Time","32","0.254350211658085","0.186229093816284","0.322471329499886","2"
"Limited","2009","Rhineland-Palatinate,Saarland","Not Working","2","","","","2"
"Limited","2009","Baden-Württemberg","Full Time","88","0.110992356658393","0.0886743683144259","0.133310345002361","2"
"Limited","2009","Baden-Württemberg","Part Time","68","0.266865795640117","0.21840268350232","0.315328907777913","2"
"Limited","2009","Baden-Württemberg","Not Working","7","","","","2"
"Limited","2009","Bavaria","Full Time","90","0.0920432523138574","0.0729540098144324","0.111132494813282","2"
"Limited","2009","Mecklenburg-Western Pomerania","Not Working","3","","","","2"
"Limited","2009","Saxony","Full Time","61","0.107073865369437","0.0796399567514279","0.134507773987447","2"
"Limited","2009","Saxony","Part Time","47","0.323471460396555","0.253762904606934","0.393180016186177","2"
"Limited","2009","Saxony","Not Working","8","","","","2"
"Limited","2009","Saxony-Anhalt","Full Time","41","0.157031211899813","0.114791164239614","0.199271259560011","2"
"Limited","2009","Saxony-Anhalt","Part Time","31","0.398000758112537","0.296873843259002","0.499127672966072","2"
"Limited","2009","Saxony-Anhalt","Not Working","1","","","","2"
"Limited","2009","Thuringia","Full Time","38","0.16133989709478","0.116798757465329","0.20588103672423","2"
"Limited","2009","Thuringia","Part Time","27","","","","2"
"Limited","2009","Thuringia","Not Working","5","","","","2"
"Permanent","2009","Schleswig-Holstein","Full Time","131","0.899419395445746","0.850294109633078","0.948544681258414","1"
"Permanent","2009","Schleswig-Holstein","Part Time","61","0.637574552004526","0.535383361744843","0.73976574226421","1"
"Permanent","2009","Schleswig-Holstein","Not Working","","","","","1"
"Permanent","2009","Hamburg","Full Time","71","0.85869730108284","0.784206314633927","0.933188287531753","1"
"Permanent","2009","Hamburg","Not Working","3","","","","1"
"Permanent","2009","Lower Saxony","Full Time","443","0.922656188659457","0.898758262958264","0.946554114360651","1"
"Permanent","2009","Lower Saxony","Part Time","228","0.813569429859159","0.768114665419834","0.859024194298485","1"
"Permanent","2009","Hamburg","Part Time","22","","","","1"
"Permanent","2009","Lower Saxony","Not Working","4","","","","1"
"Permanent","2009","Bremen","Full Time","26","","","","1"
"Permanent","2009","Bremen","Part Time","18","","","","1"
"Permanent","2009","Bremen","Not Working","","","","","1"
"Permanent","2009","North Rhine-Westphalia","Full Time","1050","0.906858724523464","0.890083268085874","0.923634180961054","1"
"Permanent","2009","North Rhine-Westphalia","Part Time","447","0.807650074480252","0.775349688906307","0.839950460054197","1"
"Permanent","2009","North Rhine-Westphalia","Not Working","8","","","","1"
"Permanent","2009","Hesse","Full Time","384","0.878325669354358","0.847098378117388","0.909552960591328","1"
"Permanent","2009","Brandenburg","Not Working","1","","","","1"
"Permanent","2009","Hesse","Part Time","138","0.626786867684196","0.560089175194219","0.693484560174174","1"
"Permanent","2009","Hesse","Not Working","6","","","","1"
"Permanent","2009","Rhineland-Palatinate,Saarland","Full Time","292","0.898744861877854","0.865947934664126","0.931541789091582","1"
