"hlf0001_h","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Main Tenant","2006","35-65 y.","Brandenburg","215","0.505411776701154","0.461805704839618","0.549017848562689"
"Main Tenant","2006","35-65 y.","Mecklenburg-Western Pomerania","126","0.44397378068478","0.389192668289486","0.498754893080074"
"Main Tenant","2006","35-65 y.","Saxony","380","0.518582787862122","0.485514009589256","0.551651566134988"
"Main Tenant","2006","35-65 y.","Saxony-Anhalt","202","0.533663441465146","0.489173894475954","0.578152988454338"
"Main Tenant","2006","35-65 y.","Thuringia","171","0.446713790574178","0.403353517893018","0.490074063255338"
"Main Tenant","2006","66 and older","Schleswig-Holstein","54","0.414865718096397","0.335754785728494","0.493976650464301"
"Main Tenant","2006","66 and older","Hamburg","45","0.773495087553524","0.67473280052295","0.872257374584097"
"Main Tenant","2006","66 and older","Lower Saxony","137","0.354229014061924","0.309231910880235","0.399226117243613"
"Main Tenant","2006","66 and older","Bremen","16","","",""
"Main Tenant","2006","66 and older","North Rhine-Westphalia","381","0.482059846630727","0.450335556694129","0.513784136567325"
"Main Tenant","2006","66 and older","Hesse","108","0.474878387010312","0.416282499292299","0.533474274728325"
"Main Tenant","2006","66 and older","Rhineland-Palatinate,Saarland","88","0.387410285767444","0.330041107369938","0.44477946416495"
"Main Tenant","2006","66 and older","Baden-Württemberg","130","0.281253772616403","0.241645814058093","0.320861731174713"
"Main Tenant","2006","66 and older","Bavaria","177","0.371648193578164","0.332720857484717","0.410575529671611"
"Main Tenant","2006","66 and older","Berlin","108","0.879730665912858","0.825656104012583","0.933805227813133"
"Main Tenant","2006","66 and older","Brandenburg","119","0.52447510987856","0.458929331119068","0.590020888638053"
"Main Tenant","2006","66 and older","Mecklenburg-Western Pomerania","65","0.582342023340136","0.492205951699491","0.672478094980781"
"Main Tenant","2006","66 and older","Saxony","220","0.737740963845099","0.689919420245105","0.785562507445094"
"Main Tenant","2006","66 and older","Saxony-Anhalt","107","0.60307362046201","0.534925223678297","0.671222017245724"
"Main Tenant","2006","66 and older","Thuringia","92","0.508949330907067","0.44181282779325","0.576085834020883"
"Sub-Tenant","2006","16-34 y.","Schleswig-Holstein","4","","",""
"Sub-Tenant","2006","16-34 y.","Hamburg","","","",""
"Sub-Tenant","2006","16-34 y.","Lower Saxony","14","","",""
"Sub-Tenant","2006","16-34 y.","Bremen","1","","",""
"Sub-Tenant","2006","16-34 y.","North Rhine-Westphalia","24","","",""
"Sub-Tenant","2006","16-34 y.","Hesse","14","","",""
"Sub-Tenant","2006","16-34 y.","Rhineland-Palatinate,Saarland","8","","",""
"Sub-Tenant","2006","16-34 y.","Baden-Württemberg","22","","",""
"Sub-Tenant","2006","16-34 y.","Bavaria","29","","",""
"Sub-Tenant","2006","16-34 y.","Berlin","9","","",""
"Sub-Tenant","2006","16-34 y.","Brandenburg","11","","",""
"Sub-Tenant","2006","16-34 y.","Mecklenburg-Western Pomerania","8","","",""
"Sub-Tenant","2006","16-34 y.","Saxony","19","","",""
"Sub-Tenant","2006","16-34 y.","Saxony-Anhalt","6","","",""
"Sub-Tenant","2006","16-34 y.","Thuringia","11","","",""
"Sub-Tenant","2006","35-65 y.","Schleswig-Holstein","5","","",""
"Sub-Tenant","2006","35-65 y.","Hamburg","","","",""
"Sub-Tenant","2006","35-65 y.","Lower Saxony","12","","",""
"Sub-Tenant","2006","35-65 y.","Bremen","1","","",""
"Sub-Tenant","2006","35-65 y.","North Rhine-Westphalia","11","","",""
"Sub-Tenant","2006","35-65 y.","Hesse","14","","",""
"Sub-Tenant","2006","35-65 y.","Rhineland-Palatinate,Saarland","7","","",""
"Sub-Tenant","2006","35-65 y.","Baden-Württemberg","12","","",""
"Sub-Tenant","2006","35-65 y.","Bavaria","20","","",""
"Sub-Tenant","2006","35-65 y.","Berlin","14","","",""
"Sub-Tenant","2006","35-65 y.","Brandenburg","11","","",""
"Sub-Tenant","2006","35-65 y.","Mecklenburg-Western Pomerania","2","","",""
"Sub-Tenant","2006","35-65 y.","Saxony","10","","",""
"Sub-Tenant","2006","35-65 y.","Saxony-Anhalt","2","","",""
"Sub-Tenant","2006","35-65 y.","Thuringia","14","","",""
"Sub-Tenant","2006","66 and older","Schleswig-Holstein","","","",""
"Sub-Tenant","2006","66 and older","Hamburg","1","","",""
"Sub-Tenant","2006","66 and older","Lower Saxony","5","","",""
"Sub-Tenant","2006","66 and older","Bremen","","","",""
"Sub-Tenant","2006","66 and older","North Rhine-Westphalia","10","","",""
"Sub-Tenant","2006","66 and older","Hesse","1","","",""
"Sub-Tenant","2006","66 and older","Rhineland-Palatinate,Saarland","3","","",""
"Sub-Tenant","2006","66 and older","Baden-Württemberg","1","","",""
"Sub-Tenant","2006","66 and older","Bavaria","6","","",""
"Sub-Tenant","2006","66 and older","Berlin","1","","",""
"Sub-Tenant","2006","66 and older","Brandenburg","5","","",""
"Sub-Tenant","2006","66 and older","Mecklenburg-Western Pomerania","4","","",""
"Sub-Tenant","2006","66 and older","Saxony","11","","",""
"Sub-Tenant","2006","66 and older","Saxony-Anhalt","","","",""
"Sub-Tenant","2006","66 and older","Thuringia","6","","",""
"Owner","2006","16-34 y.","Schleswig-Holstein","69","0.345562268775461","0.270937479913867","0.420187057637055"
"Owner","2006","16-34 y.","Hamburg","11","","",""
"Owner","2006","16-34 y.","Lower Saxony","251","0.457251685932613","0.412915929661302","0.501587442203923"
"Owner","2006","16-34 y.","Bremen","8","","",""
"Owner","2006","16-34 y.","North Rhine-Westphalia","381","0.280586355965268","0.253372043952373","0.307800667978163"
"Owner","2006","16-34 y.","Hesse","132","0.290938697541341","0.242872068226775","0.339005326855908"
"Owner","2006","16-34 y.","Rhineland-Palatinate,Saarland","130","0.361746543016868","0.30700701882114","0.416486067212595"
"Owner","2006","16-34 y.","Baden-Württemberg","320","0.339986864441402","0.306084903601463","0.373888825281341"
"Owner","2006","16-34 y.","Bavaria","360","0.371644099065129","0.3376217959532","0.405666402177058"
"Owner","2006","16-34 y.","Berlin","20","","",""
"Owner","2006","16-34 y.","Brandenburg","72","0.231797177107502","0.177143124491399","0.286451229723604"
"Owner","2006","16-34 y.","Mecklenburg-Western Pomerania","64","0.446473001714748","0.362614285010015","0.53033171841948"
"Owner","2006","16-34 y.","Saxony","172","0.299901597328725","0.255602373913477","0.344200820743973"
"Owner","2006","16-34 y.","Saxony-Anhalt","120","0.341961931544569","0.283159880210588","0.400763982878549"
"Owner","2006","16-34 y.","Thuringia","133","0.423233896821207","0.362353438062644","0.484114355579771"
"Owner","2006","35-65 y.","Schleswig-Holstein","259","0.674338647732152","0.627034464065795","0.721642831398508"
"Owner","2006","35-65 y.","Hamburg","60","0.265256554740092","0.197690728893829","0.332822380586356"
"Owner","2006","35-65 y.","Lower Saxony","750","0.593302222542192","0.564046707392203","0.62255773769218"
"Owner","2006","35-65 y.","Bremen","39","0.477090810346567","0.367640559740857","0.586541060952278"
"Owner","2006","35-65 y.","North Rhine-Westphalia","1461","0.45304997801071","0.434007199502363","0.472092756519056"
"Owner","2006","35-65 y.","Hesse","540","0.512988812206053","0.480020922004637","0.545956702407469"
"Owner","2006","35-65 y.","Rhineland-Palatinate,Saarland","495","0.594971761826045","0.559602739140277","0.630340784511812"
"Owner","2006","35-65 y.","Baden-Württemberg","923","0.523428999887436","0.498337104929023","0.548520894845849"
"Owner","2006","35-65 y.","Bavaria","1176","0.549120624221407","0.52628569147434","0.571955556968474"
"Owner","2006","35-65 y.","Berlin","112","0.15142249409725","0.118449292348593","0.184395695845906"
"Owner","2006","35-65 y.","Brandenburg","279","0.454208180070866","0.410782823933205","0.497633536208528"
"Owner","2006","35-65 y.","Mecklenburg-Western Pomerania","188","0.547678144685986","0.492801058787265","0.602555230584708"
"Owner","2006","35-65 y.","Saxony","485","0.469044743954761","0.436016582924655","0.502072904984867"
"Owner","2006","35-65 y.","Saxony-Anhalt","279","0.463863962124413","0.419389844278198","0.508338079970627"
"Owner","2006","35-65 y.","Thuringia","320","0.517168256611092","0.473585345097225","0.560751168124959"
"Owner","2006","66 and older","Schleswig-Holstein","93","0.573025244142278","0.493602857460958","0.652447630823597"
"Owner","2006","66 and older","Hamburg","21","","",""
"Owner","2006","66 and older","Lower Saxony","287","0.61680280657986","0.571063712706279","0.662541900453442"
"Owner","2006","66 and older","Bremen","15","","",""
"Owner","2006","66 and older","North Rhine-Westphalia","554","0.487478936876704","0.455744161582721","0.519213712170687"
"Owner","2006","66 and older","Hesse","170","0.50964367686338","0.450984603321","0.56830275040576"
"Owner","2006","66 and older","Rhineland-Palatinate,Saarland","186","0.601775940263035","0.544127260695878","0.659424619830191"
"Owner","2006","66 and older","Baden-Württemberg","360","0.701064413625375","0.660735802842006","0.741393024408745"
"Owner","2006","66 and older","Bavaria","401","0.598549086221235","0.559062158106591","0.63803601433588"
"Owner","2006","66 and older","Berlin","28","","",""
"Owner","2006","66 and older","Brandenburg","96","0.430841503312008","0.365847836812943","0.495835169811072"
"Owner","2006","66 and older","Mecklenburg-Western Pomerania","43","0.342619009676364","0.255880197758414","0.429357821594314"
"Owner","2006","66 and older","Saxony","94","0.229749688614357","0.184014569182167","0.275484808046548"
"Owner","2006","66 and older","Saxony-Anhalt","88","0.371066240159894","0.303777302558217","0.438355177761572"
"Owner","2006","66 and older","Thuringia","111","0.419326773272843","0.353059288557342","0.485594257988344"
"Nursing Home/Retirement Community","2006","16-34 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Bremen","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Hesse","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Bavaria","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Berlin","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Saxony","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","2006","16-34 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Bremen","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Hesse","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Baden-Württemberg","1","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Bavaria","1","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Berlin","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Saxony","2","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","2006","35-65 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","2006","66 and older","Schleswig-Holstein","2","","",""
"Nursing Home/Retirement Community","2006","66 and older","Hamburg","2","","",""
"Nursing Home/Retirement Community","2006","66 and older","Lower Saxony","5","","",""
"Nursing Home/Retirement Community","2006","66 and older","Bremen","","","",""
"Nursing Home/Retirement Community","2006","66 and older","North Rhine-Westphalia","8","","",""
"Nursing Home/Retirement Community","2006","66 and older","Hesse","","","",""
"Nursing Home/Retirement Community","2006","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2006","66 and older","Baden-Württemberg","4","","",""
"Nursing Home/Retirement Community","2006","66 and older","Bavaria","8","","",""
"Nursing Home/Retirement Community","2006","66 and older","Berlin","2","","",""
"Nursing Home/Retirement Community","2006","66 and older","Brandenburg","3","","",""
"Nursing Home/Retirement Community","2006","66 and older","Mecklenburg-Western Pomerania","3","","",""
"Nursing Home/Retirement Community","2006","66 and older","Saxony","","","",""
"Nursing Home/Retirement Community","2006","66 and older","Saxony-Anhalt","3","","",""
"Nursing Home/Retirement Community","2006","66 and older","Thuringia","4","","",""
"Tenant","2006","16-34 y.","Schleswig-Holstein","","","",""
"Tenant","2006","16-34 y.","Hamburg","","","",""
"Tenant","2006","16-34 y.","Lower Saxony","","","",""
"Tenant","2006","16-34 y.","Bremen","","","",""
"Tenant","2006","16-34 y.","North Rhine-Westphalia","","","",""
"Tenant","2006","16-34 y.","Hesse","","","",""
"Tenant","2006","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2006","16-34 y.","Baden-Württemberg","","","",""
"Tenant","2006","16-34 y.","Bavaria","","","",""
"Tenant","2006","16-34 y.","Berlin","","","",""
"Tenant","2006","16-34 y.","Brandenburg","","","",""
"Tenant","2006","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","2006","16-34 y.","Saxony","","","",""
"Tenant","2006","16-34 y.","Saxony-Anhalt","","","",""
"Tenant","2006","16-34 y.","Thuringia","","","",""
"Tenant","2006","35-65 y.","Schleswig-Holstein","","","",""
"Tenant","2006","35-65 y.","Hamburg","","","",""
"Tenant","2006","35-65 y.","Lower Saxony","","","",""
"Tenant","2006","35-65 y.","Bremen","","","",""
"Tenant","2006","35-65 y.","North Rhine-Westphalia","","","",""
"Tenant","2006","35-65 y.","Hesse","","","",""
"Tenant","2006","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2006","35-65 y.","Baden-Württemberg","","","",""
"Tenant","2006","35-65 y.","Bavaria","","","",""
"Tenant","2006","35-65 y.","Berlin","","","",""
"Tenant","2006","35-65 y.","Brandenburg","","","",""
"Tenant","2006","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","2006","35-65 y.","Saxony","","","",""
"Tenant","2006","35-65 y.","Saxony-Anhalt","","","",""
"Tenant","2006","35-65 y.","Thuringia","","","",""
"Tenant","2006","66 and older","Schleswig-Holstein","","","",""
"Tenant","2006","66 and older","Hamburg","","","",""
"Tenant","2006","66 and older","Lower Saxony","","","",""
"Tenant","2006","66 and older","Bremen","","","",""
"Tenant","2006","66 and older","North Rhine-Westphalia","","","",""
"Tenant","2006","66 and older","Hesse","","","",""
"Tenant","2006","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2006","66 and older","Baden-Württemberg","","","",""
"Tenant","2006","66 and older","Bavaria","","","",""
"Tenant","2006","66 and older","Berlin","","","",""
"Tenant","2006","66 and older","Brandenburg","","","",""
"Tenant","2006","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tenant","2006","66 and older","Saxony","","","",""
"Tenant","2006","66 and older","Saxony-Anhalt","","","",""
