"hlf0001_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Owner","2017","inadequately","Urban Area","37","0.113348592497778","0.0934598327351261","0.133237352260429"
"Owner","2017","inadequately","Rural Area","33","0.2583482909097","0.218259943871118","0.298436637948281"
"Owner","2017","general elemantary","Urban Area","564","0.365331172351899","0.345368150756298","0.385294193947499"
"Owner","2017","general elemantary","Rural Area","439","0.43937162567523","0.411624008741637","0.467119242608823"
"Owner","2017","middle vocational","Urban Area","3309","0.483909311631821","0.472676925150632","0.495141698113011"
"Owner","2017","middle vocational","Rural Area","2697","0.551303755969293","0.537546726327356","0.565060785611229"
"Owner","2017","vocational + Abi","Urban Area","678","0.439266083901048","0.41531923534181","0.463212932460287"
"Owner","2017","vocational + Abi","Rural Area","329","0.515454531863731","0.47685628259267","0.554052781134793"
"Owner","2017","higher vocational","Urban Area","544","0.590694160064511","0.558658836812174","0.622729483316849"
"Owner","2017","higher vocational","Rural Area","451","0.654720023449818","0.617912840093504","0.691527206806131"
"Owner","2017","higher education","Urban Area","2463","0.490055315531659","0.476285497089225","0.503825133974093"
"Owner","2017","higher education","Rural Area","1202","0.629636860415783","0.608393325428546","0.650880395403019"
"Nursing Home/Retirement Community","2017","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2017","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2017","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","2017","inadequately","Rural Area","1","","",""
"Nursing Home/Retirement Community","2017","general elemantary","Urban Area","7","","",""
"Nursing Home/Retirement Community","2017","general elemantary","Rural Area","8","","",""
"Nursing Home/Retirement Community","2017","middle vocational","Urban Area","17","","",""
"Nursing Home/Retirement Community","2017","middle vocational","Rural Area","6","","",""
"Nursing Home/Retirement Community","2017","vocational + Abi","Urban Area","2","","",""
"Nursing Home/Retirement Community","2017","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2017","higher vocational","Urban Area","4","","",""
"Nursing Home/Retirement Community","2017","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","2017","higher education","Urban Area","7","","",""
"Nursing Home/Retirement Community","2017","higher education","Rural Area","5","","",""
"Tenant","2017","in school","Urban Area","","","",""
"Tenant","2017","in school","Rural Area","","","",""
"Tenant","2017","inadequately","Urban Area","","","",""
"Tenant","2017","inadequately","Rural Area","","","",""
"Tenant","2017","general elemantary","Urban Area","","","",""
"Tenant","2017","general elemantary","Rural Area","","","",""
"Tenant","2017","middle vocational","Urban Area","","","",""
"Tenant","2017","middle vocational","Rural Area","","","",""
"Tenant","2017","vocational + Abi","Urban Area","","","",""
"Tenant","2017","vocational + Abi","Rural Area","","","",""
"Tenant","2017","higher vocational","Urban Area","","","",""
"Tenant","2017","higher vocational","Rural Area","","","",""
"Tenant","2017","higher education","Urban Area","","","",""
"Tenant","2017","higher education","Rural Area","","","",""
"Main Tenant","2018","in school","Urban Area","244","0.417146426756479","0.37357622859145","0.460716624921508"
"Main Tenant","2018","in school","Rural Area","74","0.299401446440096","0.237160241912432","0.36164265096776"
"Main Tenant","2018","inadequately","Urban Area","1226","0.861219488464787","0.842404703054826","0.880034273874749"
"Main Tenant","2018","inadequately","Rural Area","491","0.764041971338763","0.727961827298712","0.800122115378814"
"Main Tenant","2018","general elemantary","Urban Area","1718","0.597229983813383","0.577146691277729","0.617313276349037"
"Main Tenant","2018","general elemantary","Rural Area","811","0.516455623635068","0.488862714407404","0.544048532862731"
"Main Tenant","2018","middle vocational","Urban Area","4180","0.500675648123989","0.489250355794337","0.512100940453641"
"Main Tenant","2018","middle vocational","Rural Area","2137","0.417625975032574","0.403639422481476","0.431612527583673"
"Main Tenant","2018","vocational + Abi","Urban Area","920","0.522545279012641","0.497837920048231","0.547252637977051"
"Main Tenant","2018","vocational + Abi","Rural Area","287","0.445305164835015","0.406588123404207","0.484022206265823"
"Main Tenant","2018","higher vocational","Urban Area","338","0.405055867483307","0.371917595326665","0.43819413963995"
"Main Tenant","2018","higher vocational","Rural Area","175","0.339465769041126","0.301949638510214","0.376981899572039"
"Main Tenant","2018","higher education","Urban Area","2598","0.483301262620995","0.469517332248076","0.497085192993914"
"Main Tenant","2018","higher education","Rural Area","763","0.347242651909128","0.32590254632318","0.368582757495076"
"Sub-Tenant","2018","in school","Urban Area","7","","",""
"Sub-Tenant","2018","in school","Rural Area","1","","",""
"Sub-Tenant","2018","inadequately","Urban Area","35","0.0296449766388434","0.0204146092246417","0.0388753440530452"
"Sub-Tenant","2018","inadequately","Rural Area","15","","",""
"Sub-Tenant","2018","general elemantary","Urban Area","48","0.0204599080514106","0.0146629722164881","0.0262568438863332"
"Sub-Tenant","2018","general elemantary","Rural Area","25","","",""
"Sub-Tenant","2018","middle vocational","Urban Area","99","0.0146972060191978","0.0119474132783694","0.0174469987600263"
"Sub-Tenant","2018","middle vocational","Rural Area","91","0.0194260857918248","0.0155118340725052","0.0233403375111443"
"Sub-Tenant","2018","vocational + Abi","Urban Area","23","","",""
"Sub-Tenant","2018","vocational + Abi","Rural Area","12","","",""
"Sub-Tenant","2018","higher vocational","Urban Area","7","","",""
"Sub-Tenant","2018","higher vocational","Rural Area","8","","",""
"Sub-Tenant","2018","higher education","Urban Area","66","0.0148149967077225","0.0114826123940945","0.0181473810213505"
"Sub-Tenant","2018","higher education","Rural Area","21","","",""
"Owner","2018","in school","Urban Area","241","0.55723360162093","0.513343001863824","0.601124201378037"
"Owner","2018","in school","Rural Area","133","0.697076665223262","0.634628014327054","0.759525316119471"
"Owner","2018","inadequately","Urban Area","36","0.109135534896369","0.0921661143907631","0.126104955401976"
"Owner","2018","inadequately","Rural Area","26","","",""
"Owner","2018","general elemantary","Urban Area","523","0.381128225528725","0.361241126296668","0.401015324760782"
"Owner","2018","general elemantary","Rural Area","419","0.440663247123196","0.413250477767037","0.468076016479355"
"Owner","2018","middle vocational","Urban Area","3057","0.479187219220111","0.467771818989426","0.490602619450795"
"Owner","2018","middle vocational","Rural Area","2542","0.561676332072957","0.547604311714363","0.575748352431552"
"Owner","2018","vocational + Abi","Urban Area","626","0.455778295116813","0.431142702498986","0.480413887734639"
"Owner","2018","vocational + Abi","Rural Area","334","0.534168132681025","0.495308398880366","0.573027866481684"
"Owner","2018","higher vocational","Urban Area","495","0.577679976034225","0.544337427077945","0.611022524990506"
"Owner","2018","higher vocational","Rural Area","428","0.642538306494344","0.604568651905237","0.68050796108345"
"Owner","2018","higher education","Urban Area","2376","0.499684061297591","0.485892440003117","0.513475682592066"
"Owner","2018","higher education","Rural Area","1122","0.633095715471168","0.611492657757319","0.654698773185017"
"Nursing Home/Retirement Community","2018","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2018","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2018","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","2018","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2018","general elemantary","Urban Area","2","","",""
"Nursing Home/Retirement Community","2018","general elemantary","Rural Area","5","","",""
"Nursing Home/Retirement Community","2018","middle vocational","Urban Area","21","","",""
"Nursing Home/Retirement Community","2018","middle vocational","Rural Area","6","","",""
"Nursing Home/Retirement Community","2018","vocational + Abi","Urban Area","1","","",""
"Nursing Home/Retirement Community","2018","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2018","higher vocational","Urban Area","3","","",""
"Nursing Home/Retirement Community","2018","higher vocational","Rural Area","1","","",""
"Nursing Home/Retirement Community","2018","higher education","Urban Area","9","","",""
"Nursing Home/Retirement Community","2018","higher education","Rural Area","6","","",""
"Tenant","2018","in school","Urban Area","","","",""
"Tenant","2018","in school","Rural Area","","","",""
"Tenant","2018","inadequately","Urban Area","","","",""
"Tenant","2018","inadequately","Rural Area","","","",""
"Tenant","2018","general elemantary","Urban Area","","","",""
"Tenant","2018","general elemantary","Rural Area","","","",""
"Tenant","2018","middle vocational","Urban Area","","","",""
"Tenant","2018","middle vocational","Rural Area","","","",""
"Tenant","2018","vocational + Abi","Urban Area","","","",""
"Tenant","2018","vocational + Abi","Rural Area","","","",""
"Tenant","2018","higher vocational","Urban Area","","","",""
"Tenant","2018","higher vocational","Rural Area","","","",""
"Tenant","2018","higher education","Urban Area","","","",""
"Tenant","2018","higher education","Rural Area","","","",""
"Main Tenant","2019","in school","Urban Area","181","0.396308222619925","0.349020178454634","0.443596266785217"
"Main Tenant","2019","in school","Rural Area","61","0.321529050262013","0.252721325849422","0.390336774674605"
"Main Tenant","2019","inadequately","Urban Area","1080","0.820642538731947","0.798687418406539","0.842597659057355"
"Main Tenant","2019","inadequately","Rural Area","464","0.778773610901313","0.742750013380217","0.814797208422409"
"Main Tenant","2019","general elemantary","Urban Area","1379","0.567533879609504","0.545494099124476","0.589573660094532"
"Main Tenant","2019","general elemantary","Rural Area","714","0.507555906880299","0.478698729646104","0.536413084114494"
"Main Tenant","2019","middle vocational","Urban Area","3483","0.480103225296764","0.468095433702608","0.492111016890921"
"Main Tenant","2019","middle vocational","Rural Area","1881","0.407763849542249","0.393354534863371","0.422173164221128"
"Main Tenant","2019","vocational + Abi","Urban Area","783","0.506823764289211","0.481514656793651","0.532132871784771"
"Main Tenant","2019","vocational + Abi","Rural Area","266","0.416655254332781","0.377973436719795","0.455337071945766"
"Main Tenant","2019","higher vocational","Urban Area","323","0.380655532744554","0.349125740656542","0.412185324832565"
"Main Tenant","2019","higher vocational","Rural Area","184","0.365584948734498","0.329754747408072","0.401415150060924"
"Main Tenant","2019","higher education","Urban Area","2133","0.453858943614357","0.439916093375116","0.467801793853598"
"Main Tenant","2019","higher education","Rural Area","692","0.332408104472807","0.312011003697246","0.352805205248368"
"Sub-Tenant","2019","in school","Urban Area","4","","",""
"Sub-Tenant","2019","in school","Rural Area","1","","",""
"Sub-Tenant","2019","inadequately","Urban Area","57","0.0456796398088448","0.0337313013832613","0.0576279782344284"
"Sub-Tenant","2019","inadequately","Rural Area","21","","",""
"Sub-Tenant","2019","general elemantary","Urban Area","71","0.0309500168115154","0.0232456161983807","0.0386544174246502"
"Sub-Tenant","2019","general elemantary","Rural Area","27","","",""
"Sub-Tenant","2019","middle vocational","Urban Area","112","0.0181023023162075","0.0148979718722426","0.0213066327601724"
"Sub-Tenant","2019","middle vocational","Rural Area","79","0.0218043400415288","0.0175220522794466","0.0260866278036109"
"Sub-Tenant","2019","vocational + Abi","Urban Area","17","","",""
"Sub-Tenant","2019","vocational + Abi","Rural Area","14","","",""
"Sub-Tenant","2019","higher vocational","Urban Area","8","","",""
