"hlf0001_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Tenant","2015","Not Employed","in school","","","","","5"
"Tenant","2015","Not Employed","inadequately","","","","","5"
"Tenant","2015","Not Employed","general elemantary","","","","","5"
"Tenant","2015","Not Employed","middle vocational","","","","","5"
"Tenant","2015","Not Employed","vocational + Abi","","","","","5"
"Tenant","2015","Not Employed","higher vocational","","","","","5"
"Tenant","2015","Not Employed","higher education","","","","","5"
"Tenant","2015","Employed","in school","","","","","5"
"Tenant","2015","Employed","inadequately","","","","","5"
"Tenant","2015","Employed","general elemantary","","","","","5"
"Tenant","2015","Employed","middle vocational","","","","","5"
"Tenant","2015","Employed","vocational + Abi","","","","","5"
"Tenant","2015","Employed","higher vocational","","","","","5"
"Tenant","2015","Employed","higher education","","","","","5"
"Main Tenant","2016","Not Employed","in school","286","0.412560078336789","0.374685215240887","0.450434941432692","1"
"Main Tenant","2016","Not Employed","inadequately","200","0.824656847775038","0.775830845141239","0.873482850408837","1"
"Main Tenant","2016","Not Employed","general elemantary","872","0.519533466396664","0.493473786411895","0.545593146381433","1"
"Main Tenant","2016","Not Employed","middle vocational","1943","0.46965091744444","0.454029581638883","0.485272253249997","1"
"Main Tenant","2016","Not Employed","vocational + Abi","218","0.418120036394589","0.36872129370304","0.467518779086139","1"
"Main Tenant","2016","Not Employed","higher vocational","169","0.465889005629663","0.417721243135792","0.514056768123534","1"
"Main Tenant","2016","Not Employed","higher education","623","0.387137950915554","0.362682828253751","0.411593073577357","1"
"Main Tenant","2016","Employed","in school","36","0.360499025591101","0.248814868833591","0.472183182348611","1"
"Main Tenant","2016","Employed","inadequately","151","0.768437452251793","0.707651860611846","0.82922304389174","1"
"Main Tenant","2016","Employed","general elemantary","869","0.598923757932605","0.572622930289118","0.625224585576092","1"
"Main Tenant","2016","Employed","middle vocational","3554","0.471041309906134","0.459484984428529","0.48259763538374","1"
"Main Tenant","2016","Employed","vocational + Abi","883","0.528996435429159","0.50491154978189","0.553081321076428","1"
"Main Tenant","2016","Employed","higher vocational","318","0.356462103345344","0.326806417232783","0.386117789457905","1"
"Main Tenant","2016","Employed","higher education","1966","0.483363901155751","0.468611701591546","0.498116100719956","1"
"Nursing Home/Retirement Community","2016","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2016","Not Employed","inadequately","1","","","","4"
"Nursing Home/Retirement Community","2016","Not Employed","general elemantary","12","","","","4"
"Nursing Home/Retirement Community","2016","Not Employed","middle vocational","20","","","","4"
"Nursing Home/Retirement Community","2016","Not Employed","vocational + Abi","2","","","","4"
"Nursing Home/Retirement Community","2016","Not Employed","higher vocational","3","","","","4"
"Nursing Home/Retirement Community","2016","Not Employed","higher education","7","","","","4"
"Nursing Home/Retirement Community","2016","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2016","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2016","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","2016","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","2016","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2016","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","2016","Employed","higher education","1","","","","4"
"Owner","2016","Not Employed","in school","361","0.58432069304119","0.546403989009296","0.622237397073085","3"
"Owner","2016","Not Employed","inadequately","30","0.147088103328839","0.101609094561734","0.192567112095943","3"
"Owner","2016","Not Employed","general elemantary","507","0.439689607712234","0.413800434455092","0.465578780969377","3"
"Owner","2016","Not Employed","middle vocational","1901","0.503606408873988","0.487956623823976","0.519256193924001","3"
"Owner","2016","Not Employed","vocational + Abi","153","0.539461452740321","0.489542909131452","0.58937999634919","3"
"Owner","2016","Not Employed","higher vocational","231","0.504048832547469","0.455770168041085","0.552327497053852","3"
"Owner","2016","Not Employed","higher education","881","0.594766152309221","0.57011815790449","0.619414146713953","3"
"Owner","2016","Employed","in school","34","0.635463862456327","0.523511145053561","0.747416579859093","3"
"Owner","2016","Employed","inadequately","32","0.201447007496662","0.143651443289538","0.259242571703786","3"
"Owner","2016","Employed","general elemantary","441","0.368905404254324","0.343012848770452","0.394797959738196","3"
"Owner","2016","Employed","middle vocational","3502","0.506356496155396","0.494781674852638","0.517931317458154","3"
"Owner","2016","Employed","vocational + Abi","743","0.449781837783539","0.425778339690345","0.473785335876733","3"
"Owner","2016","Employed","higher vocational","671","0.621360864909125","0.591327850234435","0.651393879583815","3"
"Owner","2016","Employed","higher education","2384","0.500289498870348","0.485529129363097","0.515049868377598","3"
"Sub-Tenant","2016","Not Employed","in school","2","","","","2"
"Sub-Tenant","2016","Not Employed","inadequately","2","","","","2"
"Sub-Tenant","2016","Not Employed","general elemantary","21","","","","2"
"Sub-Tenant","2016","Not Employed","middle vocational","57","0.0188872430111615","0.0146264207776733","0.0231480652446498","2"
"Sub-Tenant","2016","Not Employed","higher vocational","9","","","","2"
"Sub-Tenant","2016","Not Employed","higher education","13","","","","2"
"Sub-Tenant","2016","Employed","in school","1","","","","2"
"Sub-Tenant","2016","Employed","inadequately","2","","","","2"
"Sub-Tenant","2016","Employed","higher education","57","0.0162972924492138","0.012559484692762","0.0200351002056656","2"
"Sub-Tenant","2016","Employed","vocational + Abi","24","","","","2"
"Sub-Tenant","2016","Not Employed","vocational + Abi","10","","","","2"
"Sub-Tenant","2016","Employed","higher vocational","13","","","","2"
"Sub-Tenant","2016","Employed","general elemantary","24","","","","2"
"Sub-Tenant","2016","Employed","middle vocational","111","0.0226021939384697","0.0191611488185624","0.0260432390583771","2"
"Tenant","2016","Not Employed","in school","","","","","5"
"Tenant","2016","Not Employed","inadequately","","","","","5"
"Tenant","2016","Not Employed","general elemantary","","","","","5"
"Tenant","2016","Not Employed","middle vocational","","","","","5"
"Tenant","2016","Not Employed","vocational + Abi","","","","","5"
"Tenant","2016","Not Employed","higher vocational","","","","","5"
"Tenant","2016","Not Employed","higher education","","","","","5"
"Tenant","2016","Employed","in school","","","","","5"
"Tenant","2016","Employed","inadequately","","","","","5"
"Tenant","2016","Employed","general elemantary","","","","","5"
"Tenant","2016","Employed","middle vocational","","","","","5"
"Tenant","2016","Employed","vocational + Abi","","","","","5"
"Tenant","2016","Employed","higher vocational","","","","","5"
"Tenant","2016","Employed","higher education","","","","","5"
"Main Tenant","2017","Employed","general elemantary","960","0.598538659975327","0.5736821150837","0.623395204866954","1"
"Main Tenant","2017","Employed","middle vocational","3980","0.474313534907254","0.463441908211782","0.485185161602725","1"
"Main Tenant","2017","Employed","vocational + Abi","957","0.519788138605971","0.496960089218101","0.542616187993841","1"
"Main Tenant","2017","Employed","higher vocational","362","0.348151091765872","0.320276467984412","0.376025715547332","1"
"Main Tenant","2017","Employed","higher education","2201","0.464770562195303","0.450969410076809","0.478571714313798","1"
"Main Tenant","2017","Not Employed","higher education","1051","0.408483962106393","0.38710611845958","0.429861805753205","1"
"Main Tenant","2017","Employed","in school","36","0.387409816115503","0.282605450906282","0.492214181324724","1"
"Main Tenant","2017","Employed","inadequately","202","0.741499182648511","0.687551334167497","0.795447031129525","1"
"Main Tenant","2017","Not Employed","middle vocational","2371","0.459680287591403","0.445153011722199","0.474207563460608","1"
"Main Tenant","2017","Not Employed","vocational + Abi","287","0.517675146093153","0.471711058598817","0.563639233587488","1"
"Main Tenant","2017","Not Employed","in school","322","0.35916767709706","0.324412990392045","0.393922363802076","1"
"Main Tenant","2017","Not Employed","inadequately","1101","0.847377018579169","0.826866745180941","0.867887291977398","1"
"Main Tenant","2017","Not Employed","general elemantary","1406","0.546098987862245","0.52411374642414","0.56808422930035","1"
"Main Tenant","2017","Not Employed","higher vocational","166","0.414029236679257","0.367145886101558","0.460912587256956","1"
"Nursing Home/Retirement Community","2017","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2017","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2017","Not Employed","general elemantary","15","","","","4"
"Nursing Home/Retirement Community","2017","Not Employed","middle vocational","22","","","","4"
"Nursing Home/Retirement Community","2017","Not Employed","vocational + Abi","2","","","","4"
"Nursing Home/Retirement Community","2017","Not Employed","higher vocational","4","","","","4"
"Nursing Home/Retirement Community","2017","Not Employed","higher education","11","","","","4"
"Nursing Home/Retirement Community","2017","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2017","Employed","inadequately","1","","","","4"
"Nursing Home/Retirement Community","2017","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","2017","Employed","middle vocational","1","","","","4"
"Nursing Home/Retirement Community","2017","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2017","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","2017","Employed","higher education","1","","","","4"
"Owner","2017","Employed","inadequately","38","0.186020320698251","0.138071844889656","0.233968796506846","3"
"Owner","2017","Employed","general elemantary","506","0.362321016986874","0.337947364915971","0.386694669057776","3"
"Owner","2017","Employed","middle vocational","3975","0.50618436664737","0.495299198146517","0.517069535148224","3"
"Owner","2017","Employed","vocational + Abi","853","0.458199639952959","0.435433668026931","0.480965611878987","3"
"Owner","2017","Employed","higher vocational","746","0.638560240782316","0.61044961188889","0.666670869675742","3"
"Owner","2017","Employed","higher education","2731","0.508516259325208","0.494682728574135","0.522349790076282","3"
"Owner","2017","Not Employed","middle vocational","2031","0.510996269239374","0.496425053496575","0.525567484982174","3"
"Owner","2017","Not Employed","vocational + Abi","154","0.450117100787133","0.404353727660896","0.49588047391337","3"
"Owner","2017","Not Employed","higher vocational","249","0.557490632214713","0.510214146675955","0.604767117753471","3"
"Owner","2017","Not Employed","higher education","934","0.566086948963064","0.544532543064818","0.587641354861309","3"
"Owner","2017","Employed","in school","47","0.612590183884497","0.507785818675276","0.717394549093718","3"
