"hlf0001_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Sub-Tenant","2017","Baden-Württemberg","55","0.01754797281946","0.0131817857710951","0.021914159867825"
"Sub-Tenant","2017","Bavaria","96","0.0324547281772257","0.0273510258527631","0.0375584305016882"
"Sub-Tenant","2017","Berlin","48","0.0313370525828246","0.0210364018458036","0.0416377033198456"
"Sub-Tenant","2017","Brandenburg","27","","",""
"Sub-Tenant","2017","Mecklenburg-Western Pomerania","13","","",""
"Sub-Tenant","2017","Saxony","38","0.0388033207645572","0.0299086588824926","0.0476979826466218"
"Sub-Tenant","2017","Saxony-Anhalt","27","","",""
"Sub-Tenant","2017","Thuringia","37","0.0458243064763625","0.0333069441515256","0.0583416688011993"
"Owner","2017","Schleswig-Holstein","515","0.560543711155276","0.53196984821652","0.589117574094031"
"Owner","2017","Hamburg","152","0.321112924022259","0.281212006529893","0.361013841514625"
"Owner","2017","Lower Saxony","1560","0.560536739918182","0.542942775882179","0.578130703954185"
"Owner","2017","Bremen","81","0.371494344810884","0.315784766899881","0.427203922721888"
"Owner","2017","North Rhine-Westphalia","2712","0.493522768682107","0.481102046180576","0.505943491183639"
"Owner","2017","Hesse","881","0.477641162764724","0.456308048757997","0.498974276771451"
"Owner","2017","Rhineland-Palatinate,Saarland","877","0.563437451488154","0.54014741820271","0.586727484773598"
"Owner","2017","Baden-Württemberg","1780","0.57026627864513","0.553804689932794","0.586727867357466"
"Owner","2017","Bavaria","2248","0.521395168173681","0.507007754162421","0.535782582184941"
"Owner","2017","Berlin","205","0.201904272181371","0.178171444164661","0.225637100198081"
"Owner","2017","Brandenburg","500","0.480107972872392","0.451662382381208","0.508553563363577"
"Owner","2017","Mecklenburg-Western Pomerania","240","0.390280215102877","0.352097418650625","0.428463011555129"
"Owner","2017","Saxony","716","0.386903988509245","0.364472674515289","0.409335302503201"
"Owner","2017","Saxony-Anhalt","434","0.441381854534358","0.411188937465294","0.471574771603423"
"Owner","2017","Thuringia","506","0.478359863917427","0.448456946259556","0.508262781575297"
"Nursing Home/Retirement Community","2017","Schleswig-Holstein","1","","",""
"Nursing Home/Retirement Community","2017","Hamburg","1","","",""
"Nursing Home/Retirement Community","2017","Lower Saxony","1","","",""
"Nursing Home/Retirement Community","2017","Bremen","","","",""
"Nursing Home/Retirement Community","2017","North Rhine-Westphalia","15","","",""
"Nursing Home/Retirement Community","2017","Hesse","1","","",""
"Nursing Home/Retirement Community","2017","Rhineland-Palatinate,Saarland","1","","",""
"Nursing Home/Retirement Community","2017","Baden-Württemberg","12","","",""
"Nursing Home/Retirement Community","2017","Bavaria","6","","",""
"Nursing Home/Retirement Community","2017","Berlin","3","","",""
"Nursing Home/Retirement Community","2017","Brandenburg","4","","",""
"Nursing Home/Retirement Community","2017","Mecklenburg-Western Pomerania","2","","",""
"Nursing Home/Retirement Community","2017","Saxony","6","","",""
"Nursing Home/Retirement Community","2017","Saxony-Anhalt","1","","",""
"Nursing Home/Retirement Community","2017","Thuringia","3","","",""
"Tenant","2017","Schleswig-Holstein","","","",""
"Tenant","2017","Hamburg","","","",""
"Tenant","2017","Lower Saxony","","","",""
"Tenant","2017","Bremen","","","",""
"Tenant","2017","North Rhine-Westphalia","","","",""
"Tenant","2017","Hesse","","","",""
"Tenant","2017","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2017","Baden-Württemberg","","","",""
"Tenant","2017","Bavaria","","","",""
"Tenant","2017","Berlin","","","",""
"Tenant","2017","Brandenburg","","","",""
"Tenant","2017","Mecklenburg-Western Pomerania","","","",""
"Tenant","2017","Saxony","","","",""
"Tenant","2017","Saxony-Anhalt","","","",""
"Tenant","2017","Thuringia","","","",""
"Main Tenant","2018","Schleswig-Holstein","609","0.432337414238894","0.403324214650514","0.461350613827274"
"Main Tenant","2018","Hamburg","408","0.688229708994047","0.649446665797741","0.727012752190354"
"Main Tenant","2018","Lower Saxony","1607","0.419416007901947","0.402109193806436","0.436722821997458"
"Main Tenant","2018","Bremen","215","0.603631813798022","0.549093173500498","0.658170454095545"
"Main Tenant","2018","North Rhine-Westphalia","3715","0.501484991909959","0.489223770745003","0.513746213074916"
"Main Tenant","2018","Hesse","1272","0.469108710206294","0.447989679035827","0.49022774137676"
"Main Tenant","2018","Rhineland-Palatinate,Saarland","906","0.398457052657903","0.375623324823926","0.42129078049188"
"Main Tenant","2018","Baden-Württemberg","1521","0.403919789313969","0.387026722761328","0.42081285586661"
"Main Tenant","2018","Bavaria","2229","0.446181204692351","0.431538112010537","0.460824297374165"
"Main Tenant","2018","Berlin","918","0.761377787497909","0.736774736167037","0.785980838828782"
"Main Tenant","2018","Brandenburg","665","0.447577764157346","0.418938382423677","0.476217145891015"
"Main Tenant","2018","Mecklenburg-Western Pomerania","419","0.59509630293325","0.557759807689668","0.632432798176832"
"Main Tenant","2018","Saxony","1056","0.567349853295636","0.544353110891282","0.590346595699989"
"Main Tenant","2018","Saxony-Anhalt","590","0.535901117885066","0.505459596673556","0.566342639096576"
"Main Tenant","2018","Thuringia","570","0.507328697122123","0.477386979986874","0.537270414257372"
"Sub-Tenant","2018","Schleswig-Holstein","12","","",""
"Sub-Tenant","2018","Hamburg","7","","",""
"Sub-Tenant","2018","Lower Saxony","63","0.0208075615026218","0.0158013785389745","0.0258137444662692"
"Sub-Tenant","2018","Bremen","4","","",""
"Sub-Tenant","2018","North Rhine-Westphalia","92","0.0143777386959591","0.0114585230203177","0.0172969543716005"
"Sub-Tenant","2018","Hesse","20","","",""
"Sub-Tenant","2018","Rhineland-Palatinate,Saarland","35","0.019496581097275","0.0130481134117563","0.0259450487827937"
"Sub-Tenant","2018","Baden-Württemberg","46","0.0154301071139736","0.0111866841565568","0.0196735300713905"
"Sub-Tenant","2018","Bavaria","74","0.0172014309823668","0.0133713507081945","0.0210315112565391"
"Sub-Tenant","2018","Berlin","36","0.0313363888890472","0.0212799457089504","0.041392832069144"
"Sub-Tenant","2018","Brandenburg","15","","",""
"Sub-Tenant","2018","Mecklenburg-Western Pomerania","14","","",""
"Sub-Tenant","2018","Saxony","32","0.0210609316487996","0.0143961022171356","0.0277257610804635"
"Sub-Tenant","2018","Saxony-Anhalt","20","","",""
"Sub-Tenant","2018","Thuringia","27","","",""
"Owner","2018","Schleswig-Holstein","496","0.542543108485932","0.513366736148814","0.571719480823051"
"Owner","2018","Hamburg","132","0.297471279812873","0.259196528777071","0.335746030848676"
"Owner","2018","Lower Saxony","1450","0.557952128697811","0.540534251668307","0.575370005727314"
"Owner","2018","Bremen","90","0.383386878357803","0.329175074931663","0.437598681783944"
"Owner","2018","North Rhine-Westphalia","2566","0.478324878679478","0.466075129816142","0.490574627542814"
"Owner","2018","Hesse","851","0.513941973064911","0.492790747034701","0.535093199095121"
"Owner","2018","Rhineland-Palatinate,Saarland","825","0.582046366244822","0.559042778003558","0.605049954486086"
"Owner","2018","Baden-Württemberg","1666","0.578719967889205","0.561720777162492","0.595719158615918"
"Owner","2018","Bavaria","2121","0.535471458092846","0.520779905465994","0.550163010719699"
"Owner","2018","Berlin","194","0.198664585560691","0.17563421990175","0.221694951219633"
"Owner","2018","Brandenburg","473","0.524227496983406","0.495463225495107","0.552991768471705"
"Owner","2018","Mecklenburg-Western Pomerania","231","0.374069431069265","0.337264734476791","0.410874127661738"
"Owner","2018","Saxony","690","0.403440831079819","0.38066946386504","0.426212198294598"
"Owner","2018","Saxony-Anhalt","420","0.447359248627344","0.417008568912563","0.477709928342125"
"Owner","2018","Thuringia","471","0.453759995874101","0.423943389666222","0.48357660208198"
"Nursing Home/Retirement Community","2018","Schleswig-Holstein","3","","",""
"Nursing Home/Retirement Community","2018","Hamburg","1","","",""
"Nursing Home/Retirement Community","2018","Lower Saxony","3","","",""
"Nursing Home/Retirement Community","2018","Bremen","","","",""
"Nursing Home/Retirement Community","2018","North Rhine-Westphalia","15","","",""
"Nursing Home/Retirement Community","2018","Hesse","2","","",""
"Nursing Home/Retirement Community","2018","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2018","Baden-Württemberg","8","","",""
"Nursing Home/Retirement Community","2018","Bavaria","3","","",""
"Nursing Home/Retirement Community","2018","Berlin","5","","",""
"Nursing Home/Retirement Community","2018","Brandenburg","5","","",""
"Nursing Home/Retirement Community","2018","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2018","Saxony","5","","",""
"Nursing Home/Retirement Community","2018","Saxony-Anhalt","1","","",""
"Nursing Home/Retirement Community","2018","Thuringia","3","","",""
"Tenant","2018","Schleswig-Holstein","","","",""
"Tenant","2018","Hamburg","","","",""
"Tenant","2018","Lower Saxony","","","",""
"Tenant","2018","Bremen","","","",""
"Tenant","2018","North Rhine-Westphalia","","","",""
"Tenant","2018","Hesse","","","",""
"Tenant","2018","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2018","Baden-Württemberg","","","",""
"Tenant","2018","Bavaria","","","",""
"Tenant","2018","Berlin","","","",""
"Tenant","2018","Brandenburg","","","",""
"Tenant","2018","Mecklenburg-Western Pomerania","","","",""
"Tenant","2018","Saxony","","","",""
"Tenant","2018","Saxony-Anhalt","","","",""
"Tenant","2018","Thuringia","","","",""
"Main Tenant","2019","Schleswig-Holstein","583","0.417070714349339","0.388937466490119","0.44520396220856"
"Main Tenant","2019","Hamburg","417","0.706485589553226","0.669957471853178","0.743013707253274"
"Main Tenant","2019","Lower Saxony","1438","0.388930218141875","0.371476580024943","0.406383856258807"
"Main Tenant","2019","Bremen","209","0.631552922634951","0.576506447349773","0.686599397920128"
"Main Tenant","2019","North Rhine-Westphalia","3477","0.503768900780024","0.491532849758091","0.516004951801958"
"Main Tenant","2019","Hesse","1075","0.476785932662457","0.455149254140751","0.498422611184163"
"Main Tenant","2019","Rhineland-Palatinate,Saarland","800","0.398713014547133","0.37540343995223","0.422022589142036"
"Main Tenant","2019","Baden-Württemberg","1442","0.400940147549852","0.384088276941514","0.41779201815819"
"Main Tenant","2019","Bavaria","2089","0.456861752205219","0.442149741580997","0.471573762829442"
"Main Tenant","2019","Berlin","881","0.724516269313055","0.698829051048649","0.750203487577461"
"Main Tenant","2019","Brandenburg","631","0.448002112391597","0.42026742015633","0.475736804626863"
"Main Tenant","2019","Mecklenburg-Western Pomerania","373","0.551214909724696","0.513298513805724","0.589131305643668"
"Main Tenant","2019","Saxony","983","0.559411115158828","0.536276275785919","0.582545954531738"
"Main Tenant","2019","Saxony-Anhalt","541","0.493697360688168","0.462985247447582","0.524409473928754"
"Main Tenant","2019","Thuringia","487","0.488641139691864","0.457949583761748","0.51933269562198"
"Sub-Tenant","2019","Schleswig-Holstein","20","","",""
"Sub-Tenant","2019","Hamburg","8","","",""
"Sub-Tenant","2019","Lower Saxony","63","0.0243399079040851","0.0188227748791567","0.0298570409290136"
"Sub-Tenant","2019","Bremen","3","","",""
"Sub-Tenant","2019","North Rhine-Westphalia","150","0.0165451491581956","0.0134234131776423","0.019666885138749"
"Sub-Tenant","2019","Hesse","40","0.0144823360911991","0.0093069746354628","0.0196576975469353"
"Sub-Tenant","2019","Rhineland-Palatinate,Saarland","28","","",""
"Sub-Tenant","2019","Baden-Württemberg","55","0.0160912019756556","0.0117646203615457","0.0204177835897654"
"Sub-Tenant","2019","Bavaria","84","0.0241569604689601","0.0196223961690676","0.0286915247688526"
"Sub-Tenant","2019","Berlin","41","0.0374810216599744","0.0265601981672395","0.0484018451527093"
"Sub-Tenant","2019","Brandenburg","18","","",""
"Sub-Tenant","2019","Mecklenburg-Western Pomerania","13","","",""
"Sub-Tenant","2019","Saxony","22","","",""
"Sub-Tenant","2019","Saxony-Anhalt","21","","",""
"Sub-Tenant","2019","Thuringia","23","","",""
"Owner","2019","Schleswig-Holstein","573","0.560808193074391","0.532491575395067","0.589124810753714"
"Owner","2019","Hamburg","171","0.286367146355814","0.250104462886","0.322629829825627"
"Owner","2019","Lower Saxony","1491","0.583539405480489","0.565890134497452","0.601188676463527"
"Owner","2019","Bremen","83","0.357808430421472","0.303107505784912","0.412509355058033"
"Owner","2019","North Rhine-Westphalia","2773","0.47415085987683","0.461930824350001","0.486370895403658"
"Owner","2019","Hesse","930","0.507211029395533","0.48555324611485","0.528868812676216"
"Owner","2019","Rhineland-Palatinate,Saarland","865","0.588298255170654","0.56486927559895","0.611727234742359"
"Owner","2019","Baden-Württemberg","1744","0.57831966564994","0.561339227609187","0.595300103690692"
"Owner","2019","Bavaria","2229","0.518043649952507","0.503286194988793","0.532801104916221"
"Owner","2019","Berlin","235","0.227479683133882","0.203376672670949","0.251582693596815"
"Owner","2019","Brandenburg","579","0.53132088347091","0.503489752403792","0.559152014538028"
"Owner","2019","Mecklenburg-Western Pomerania","275","0.416865421272046","0.37927911096987","0.454451731574223"
"Owner","2019","Saxony","760","0.41987118415245","0.396872423765402","0.442869944539497"
"Owner","2019","Saxony-Anhalt","452","0.467535058321321","0.436885317788185","0.498184798854457"
"Owner","2019","Thuringia","506","0.464019677934116","0.433399788311406","0.494639567556825"
"Nursing Home/Retirement Community","2019","Schleswig-Holstein","4","","",""
"Nursing Home/Retirement Community","2019","Hamburg","1","","",""
"Nursing Home/Retirement Community","2019","Lower Saxony","5","","",""
"Nursing Home/Retirement Community","2019","Bremen","","","",""
"Nursing Home/Retirement Community","2019","North Rhine-Westphalia","14","","",""
"Nursing Home/Retirement Community","2019","Hesse","2","","",""
"Nursing Home/Retirement Community","2019","Rhineland-Palatinate,Saarland","2","","",""
"Nursing Home/Retirement Community","2019","Baden-Württemberg","8","","",""
"Nursing Home/Retirement Community","2019","Bavaria","2","","",""
"Nursing Home/Retirement Community","2019","Berlin","5","","",""
"Nursing Home/Retirement Community","2019","Brandenburg","7","","",""
"Nursing Home/Retirement Community","2019","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2019","Saxony","4","","",""
"Nursing Home/Retirement Community","2019","Saxony-Anhalt","4","","",""
"Nursing Home/Retirement Community","2019","Thuringia","3","","",""
"Tenant","2019","Schleswig-Holstein","","","",""
"Tenant","2019","Hamburg","","","",""
"Tenant","2019","Lower Saxony","","","",""
"Tenant","2019","Bremen","","","",""
"Tenant","2019","North Rhine-Westphalia","","","",""
"Tenant","2019","Hesse","","","",""
"Tenant","2019","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2019","Baden-Württemberg","","","",""
"Tenant","2019","Bavaria","","","",""
"Tenant","2019","Berlin","","","",""
"Tenant","2019","Brandenburg","","","",""
"Tenant","2019","Mecklenburg-Western Pomerania","","","",""
"Tenant","2019","Saxony","","","",""
"Tenant","2019","Saxony-Anhalt","","","",""
"Tenant","2019","Thuringia","","","",""
