"hlf0001_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Tenant","2016","vocational + Abi","Male","","","","","5"
"Tenant","2016","vocational + Abi","Female","","","","","5"
"Tenant","2016","higher vocational","Male","","","","","5"
"Tenant","2016","higher vocational","Female","","","","","5"
"Tenant","2016","higher education","Male","","","","","5"
"Tenant","2016","higher education","Female","","","","","5"
"Main Tenant","2017","vocational + Abi","Female","752","0.476125840647091","0.450240467076115","0.502011214218066","1"
"Main Tenant","2017","higher vocational","Male","293","0.321939106552622","0.292213125213975","0.351665087891269","1"
"Main Tenant","2017","higher vocational","Female","235","0.452376115404444","0.412450469593263","0.492301761215625","1"
"Main Tenant","2017","higher education","Male","1577","0.416245747230155","0.400123323842155","0.432368170618154","1"
"Main Tenant","2017","higher education","Female","1675","0.487875104821634","0.471212585190798","0.504537624452471","1"
"Main Tenant","2017","middle vocational","Male","2877","0.470980869233862","0.458122566737901","0.483839171729824","1"
"Main Tenant","2017","middle vocational","Female","3474","0.466749124051717","0.454922668373097","0.478575579730338","1"
"Main Tenant","2017","vocational + Abi","Male","492","0.574214682850148","0.541244321498181","0.607185044202114","1"
"Main Tenant","2017","inadequately","Female","671","0.82117985792228","0.793419829114268","0.848939886730291","1"
"Main Tenant","2017","general elemantary","Male","1049","0.623122555976533","0.598315917643203","0.647929194309863","1"
"Main Tenant","2017","in school","Male","171","0.368061768764765","0.319824784485188","0.416298753044341","1"
"Main Tenant","2017","in school","Female","187","0.355526994482499","0.310336393992488","0.40071759497251","1"
"Main Tenant","2017","inadequately","Male","632","0.782863675252005","0.752364447189422","0.813362903314587","1"
"Main Tenant","2017","general elemantary","Female","1317","0.535942458419081","0.51407514908073","0.557809767757432","1"
"Nursing Home/Retirement Community","2017","in school","Male","","","","","4"
"Nursing Home/Retirement Community","2017","in school","Female","","","","","4"
"Nursing Home/Retirement Community","2017","inadequately","Male","","","","","4"
"Nursing Home/Retirement Community","2017","inadequately","Female","1","","","","4"
"Nursing Home/Retirement Community","2017","general elemantary","Male","2","","","","4"
"Nursing Home/Retirement Community","2017","general elemantary","Female","13","","","","4"
"Nursing Home/Retirement Community","2017","middle vocational","Male","9","","","","4"
"Nursing Home/Retirement Community","2017","middle vocational","Female","14","","","","4"
"Nursing Home/Retirement Community","2017","vocational + Abi","Male","","","","","4"
"Nursing Home/Retirement Community","2017","vocational + Abi","Female","2","","","","4"
"Nursing Home/Retirement Community","2017","higher vocational","Male","2","","","","4"
"Nursing Home/Retirement Community","2017","higher vocational","Female","2","","","","4"
"Nursing Home/Retirement Community","2017","higher education","Male","7","","","","4"
"Nursing Home/Retirement Community","2017","higher education","Female","5","","","","4"
"Owner","2017","vocational + Abi","Male","352","0.396790571914947","0.364168919767845","0.429412224062049","3"
"Owner","2017","vocational + Abi","Female","655","0.503644981691932","0.477730738126698","0.529559225257165","3"
"Owner","2017","higher vocational","Male","641","0.659777814507051","0.629634212030519","0.689921416983582","3"
"Owner","2017","higher vocational","Female","354","0.530649116732587","0.490616547071212","0.570681686393962","3"
"Owner","2017","higher education","Male","1942","0.555494443565479","0.539241993322456","0.571746893808502","3"
"Owner","2017","higher education","Female","1723","0.487877454393351","0.471214932862834","0.504539975923869","3"
"Owner","2017","inadequately","Female","31","0.121254118631224","0.0976073146492817","0.144900922613166","3"
"Owner","2017","general elemantary","Male","372","0.331543068082239","0.307444690900665","0.355641445263813","3"
"Owner","2017","general elemantary","Female","631","0.427782882843275","0.406088741117698","0.449477024568852","3"
"Owner","2017","middle vocational","Male","2768","0.504355360074141","0.491475835159851","0.517234884988432","3"
"Owner","2017","middle vocational","Female","3238","0.511394889217645","0.499545273719011","0.52324450471628","3"
"Owner","2017","in school","Male","211","0.626347038979665","0.577960539161503","0.674733538797827","3"
"Owner","2017","in school","Female","241","0.621013014684389","0.575212331626621","0.666813697742156","3"
"Owner","2017","inadequately","Male","39","0.185376110990001","0.156629610059518","0.214122611920483","3"
"Sub-Tenant","2017","inadequately","Female","29","","","","2"
"Sub-Tenant","2017","general elemantary","Male","43","0.0399598186859767","0.0299335909375257","0.0499860464344278","2"
"Sub-Tenant","2017","general elemantary","Female","37","0.0218145004147649","0.0154092871390748","0.028219713690455","2"
"Sub-Tenant","2017","vocational + Abi","Male","20","","","","2"
"Sub-Tenant","2017","vocational + Abi","Female","21","","","","2"
"Sub-Tenant","2017","higher vocational","Female","6","","","","2"
"Sub-Tenant","2017","higher education","Male","65","0.0247857004474093","0.0197006997463812","0.0298707011484374","2"
"Sub-Tenant","2017","in school","Male","2","","","","2"
"Sub-Tenant","2017","in school","Female","3","","","","2"
"Sub-Tenant","2017","inadequately","Male","31","0.0317602137579948","0.0187880415458052","0.0447323859701844","2"
"Sub-Tenant","2017","middle vocational","Male","135","0.0226452387423341","0.0188129265171304","0.0264775509675378","2"
"Sub-Tenant","2017","middle vocational","Female","110","0.0181208536900677","0.0149588278906332","0.0212828794895021","2"
"Sub-Tenant","2017","higher vocational","Male","13","","","","2"
"Sub-Tenant","2017","higher education","Female","54","0.0227745393545804","0.0178015149693031","0.0277475637398578","2"
"Tenant","2017","in school","Male","","","","","5"
"Tenant","2017","in school","Female","","","","","5"
"Tenant","2017","inadequately","Male","","","","","5"
"Tenant","2017","inadequately","Female","","","","","5"
"Tenant","2017","general elemantary","Male","","","","","5"
"Tenant","2017","general elemantary","Female","","","","","5"
"Tenant","2017","middle vocational","Male","","","","","5"
"Tenant","2017","middle vocational","Female","","","","","5"
"Tenant","2017","vocational + Abi","Male","","","","","5"
"Tenant","2017","vocational + Abi","Female","","","","","5"
"Tenant","2017","higher vocational","Male","","","","","5"
"Tenant","2017","higher vocational","Female","","","","","5"
"Tenant","2017","higher education","Male","","","","","5"
"Tenant","2017","higher education","Female","","","","","5"
"Main Tenant","2018","vocational + Abi","Female","717","0.468873696499883","0.442371224941898","0.495376168057868","1"
"Main Tenant","2018","higher vocational","Male","282","0.338581063850326","0.307332520203609","0.369829607497044","1"
"Main Tenant","2018","higher vocational","Female","231","0.45698691045349","0.416234887292968","0.497738933614012","1"
"Main Tenant","2018","higher education","Male","1642","0.416898392452192","0.400677217029704","0.43311956787468","1"
"Main Tenant","2018","higher education","Female","1719","0.489917349110991","0.473143788376963","0.50669090984502","1"
"Main Tenant","2018","general elemantary","Male","1165","0.606486404007959","0.582374991674779","0.630597816341139","1"
"Main Tenant","2018","middle vocational","Male","2871","0.468393632247715","0.455263157065803","0.481524107429627","1"
"Main Tenant","2018","middle vocational","Female","3446","0.473150618035682","0.461091566679947","0.485209669391417","1"
"Main Tenant","2018","vocational + Abi","Male","490","0.546938899842923","0.51329565415752","0.580582145528326","1"
"Main Tenant","2018","inadequately","Female","861","0.843925036200248","0.820473422364495","0.867376650036001","1"
"Main Tenant","2018","in school","Male","166","0.386164913724126","0.335518794287077","0.436811033161175","1"
"Main Tenant","2018","inadequately","Male","856","0.82668451403912","0.802077736944253","0.851291291133987","1"
"Main Tenant","2018","in school","Female","152","0.390775941501519","0.339289725392876","0.442262157610163","1"
"Main Tenant","2018","general elemantary","Female","1364","0.545193031294833","0.523226412162337","0.56715965042733","1"
"Nursing Home/Retirement Community","2018","in school","Male","","","","","4"
"Nursing Home/Retirement Community","2018","in school","Female","","","","","4"
"Nursing Home/Retirement Community","2018","inadequately","Male","","","","","4"
"Nursing Home/Retirement Community","2018","inadequately","Female","","","","","4"
"Nursing Home/Retirement Community","2018","general elemantary","Male","1","","","","4"
"Nursing Home/Retirement Community","2018","general elemantary","Female","6","","","","4"
"Nursing Home/Retirement Community","2018","middle vocational","Male","9","","","","4"
"Nursing Home/Retirement Community","2018","middle vocational","Female","18","","","","4"
"Nursing Home/Retirement Community","2018","vocational + Abi","Male","","","","","4"
"Nursing Home/Retirement Community","2018","vocational + Abi","Female","1","","","","4"
"Nursing Home/Retirement Community","2018","higher vocational","Male","3","","","","4"
"Nursing Home/Retirement Community","2018","higher vocational","Female","1","","","","4"
"Nursing Home/Retirement Community","2018","higher education","Male","9","","","","4"
"Nursing Home/Retirement Community","2018","higher education","Female","6","","","","4"
"Owner","2018","inadequately","Female","31","0.116440395723828","0.0957139926531178","0.137166798794539","3"
"Owner","2018","in school","Male","186","0.594062145079915","0.542978764486062","0.645145525673768","3"
"Owner","2018","in school","Female","188","0.588521095884703","0.536594082063394","0.640448109706012","3"
"Owner","2018","inadequately","Male","31","0.163144598318751","0.13912433794385","0.187164858693653","3"
"Owner","2018","vocational + Abi","Male","334","0.427176962890644","0.393744817811451","0.460609107969837","3"
"Owner","2018","vocational + Abi","Female","626","0.513373207478099","0.486828732174274","0.539917682781924","3"
"Owner","2018","higher vocational","Male","586","0.64270071434986","0.611057499348494","0.674343929351226","3"
"Owner","2018","higher vocational","Female","337","0.527636133366529","0.486795003920108","0.568477262812951","3"
"Owner","2018","higher education","Male","1848","0.561800613523481","0.5454767829515","0.578124444095462","3"
"Owner","2018","higher education","Female","1650","0.496609564811614","0.479832978350558","0.51338615127267","3"
"Owner","2018","general elemantary","Male","369","0.359255863114481","0.335576146695604","0.382935579533358","3"
"Owner","2018","general elemantary","Female","573","0.429961286227973","0.408121852707005","0.451800719748942","3"
"Owner","2018","middle vocational","Male","2570","0.512275926092976","0.499123104335204","0.525428747850748","3"
"Owner","2018","middle vocational","Female","3029","0.505597564917387","0.493521846189094","0.51767328364568","3"
"Sub-Tenant","2018","vocational + Abi","Male","17","","","","2"
"Sub-Tenant","2018","vocational + Abi","Female","18","","","","2"
"Sub-Tenant","2018","higher vocational","Male","10","","","","2"
"Sub-Tenant","2018","higher vocational","Female","5","","","","2"
"Sub-Tenant","2018","higher education","Male","50","0.0172199341613832","0.0129399811194296","0.0214998872033368","2"
"Sub-Tenant","2018","higher education","Female","37","0.0119056119952992","0.00826630528271766","0.0155449187078807","2"
"Sub-Tenant","2018","inadequately","Male","22","","","","2"
"Sub-Tenant","2018","inadequately","Female","28","","","","2"
"Sub-Tenant","2018","general elemantary","Male","42","0.0309170133850076","0.02237399195287","0.0394600348171453","2"
