"hlf0001_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Owner","2013","Bavaria","indirect migration background","135","0.369194065794875","0.320087860260248","0.418300271329503"
"Owner","2013","Berlin","no migration background","201","0.217014188941826","0.190143123487113","0.243885254396538"
"Owner","2013","Berlin","direct migration background","14","","",""
"Owner","2013","Berlin","indirect migration background","8","","",""
"Owner","2013","Brandenburg","no migration background","483","0.4999982117087","0.469116358089133","0.530880065328268"
"Owner","2013","Brandenburg","direct migration background","18","","",""
"Owner","2013","Brandenburg","indirect migration background","5","","",""
"Owner","2013","Mecklenburg-Western Pomerania","no migration background","227","0.405737446751565","0.365878525391747","0.445596368111383"
"Owner","2013","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Owner","2013","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Owner","2013","Saxony","no migration background","710","0.415322907924395","0.391884385489424","0.438761430359365"
"Owner","2013","Saxony","direct migration background","11","","",""
"Owner","2013","Saxony","indirect migration background","9","","",""
"Owner","2013","Saxony-Anhalt","no migration background","470","0.481800083121726","0.450339388493708","0.513260777749744"
"Owner","2013","Saxony-Anhalt","direct migration background","13","","",""
"Owner","2013","Saxony-Anhalt","indirect migration background","5","","",""
"Owner","2013","Thuringia","no migration background","532","0.498215841023571","0.467288080492511","0.529143601554632"
"Owner","2013","Thuringia","direct migration background","23","","",""
"Owner","2013","Thuringia","indirect migration background","7","","",""
"Nursing Home/Retirement Community","2013","Schleswig-Holstein","no migration background","","","",""
"Nursing Home/Retirement Community","2013","Schleswig-Holstein","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Schleswig-Holstein","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Hamburg","no migration background","2","","",""
"Nursing Home/Retirement Community","2013","Hamburg","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Hamburg","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Lower Saxony","no migration background","4","","",""
"Nursing Home/Retirement Community","2013","Lower Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Lower Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Bremen","no migration background","2","","",""
"Nursing Home/Retirement Community","2013","Bremen","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Bremen","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","North Rhine-Westphalia","no migration background","8","","",""
"Nursing Home/Retirement Community","2013","North Rhine-Westphalia","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","North Rhine-Westphalia","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Hesse","no migration background","2","","",""
"Nursing Home/Retirement Community","2013","Hesse","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Hesse","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Rhineland-Palatinate,Saarland","no migration background","3","","",""
"Nursing Home/Retirement Community","2013","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Baden-Württemberg","no migration background","5","","",""
"Nursing Home/Retirement Community","2013","Baden-Württemberg","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Baden-Württemberg","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Bavaria","no migration background","3","","",""
"Nursing Home/Retirement Community","2013","Bavaria","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Bavaria","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Berlin","no migration background","2","","",""
"Nursing Home/Retirement Community","2013","Berlin","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Berlin","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Brandenburg","no migration background","4","","",""
"Nursing Home/Retirement Community","2013","Brandenburg","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Brandenburg","indirect migration background","1","","",""
"Nursing Home/Retirement Community","2013","Mecklenburg-Western Pomerania","no migration background","1","","",""
"Nursing Home/Retirement Community","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Saxony","no migration background","5","","",""
"Nursing Home/Retirement Community","2013","Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Saxony-Anhalt","no migration background","3","","",""
"Nursing Home/Retirement Community","2013","Saxony-Anhalt","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Saxony-Anhalt","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Thuringia","no migration background","3","","",""
"Nursing Home/Retirement Community","2013","Thuringia","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Thuringia","indirect migration background","","","",""
"Tenant","2013","Schleswig-Holstein","no migration background","","","",""
"Tenant","2013","Schleswig-Holstein","direct migration background","","","",""
"Tenant","2013","Schleswig-Holstein","indirect migration background","","","",""
"Tenant","2013","Hamburg","no migration background","","","",""
"Tenant","2013","Hamburg","direct migration background","","","",""
"Tenant","2013","Hamburg","indirect migration background","","","",""
"Tenant","2013","Lower Saxony","no migration background","","","",""
"Tenant","2013","Lower Saxony","direct migration background","","","",""
"Tenant","2013","Lower Saxony","indirect migration background","","","",""
"Tenant","2013","Bremen","no migration background","","","",""
"Tenant","2013","Bremen","direct migration background","","","",""
"Tenant","2013","Bremen","indirect migration background","","","",""
"Tenant","2013","North Rhine-Westphalia","no migration background","","","",""
"Tenant","2013","North Rhine-Westphalia","direct migration background","","","",""
"Tenant","2013","North Rhine-Westphalia","indirect migration background","","","",""
"Tenant","2013","Hesse","no migration background","","","",""
"Tenant","2013","Hesse","direct migration background","","","",""
"Tenant","2013","Hesse","indirect migration background","","","",""
"Tenant","2013","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Tenant","2013","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Tenant","2013","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Tenant","2013","Baden-Württemberg","no migration background","","","",""
"Tenant","2013","Baden-Württemberg","direct migration background","","","",""
"Tenant","2013","Baden-Württemberg","indirect migration background","","","",""
"Tenant","2013","Bavaria","no migration background","","","",""
"Tenant","2013","Bavaria","direct migration background","","","",""
"Tenant","2013","Bavaria","indirect migration background","","","",""
"Tenant","2013","Berlin","no migration background","","","",""
"Tenant","2013","Berlin","direct migration background","","","",""
"Tenant","2013","Berlin","indirect migration background","","","",""
"Tenant","2013","Brandenburg","no migration background","","","",""
"Tenant","2013","Brandenburg","direct migration background","","","",""
"Tenant","2013","Brandenburg","indirect migration background","","","",""
"Tenant","2013","Mecklenburg-Western Pomerania","no migration background","","","",""
"Tenant","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Tenant","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Tenant","2013","Saxony","no migration background","","","",""
"Tenant","2013","Saxony","direct migration background","","","",""
"Tenant","2013","Saxony","indirect migration background","","","",""
"Tenant","2013","Saxony-Anhalt","no migration background","","","",""
"Tenant","2013","Saxony-Anhalt","direct migration background","","","",""
"Tenant","2013","Saxony-Anhalt","indirect migration background","","","",""
"Tenant","2013","Thuringia","no migration background","","","",""
"Tenant","2013","Thuringia","direct migration background","","","",""
"Tenant","2013","Thuringia","indirect migration background","","","",""
"Main Tenant","2014","Schleswig-Holstein","no migration background","297","0.428857865077663","0.392732749220828","0.464982980934498"
"Main Tenant","2014","Schleswig-Holstein","direct migration background","124","0.567531853325267","0.495157612377913","0.639906094272622"
"Main Tenant","2014","Schleswig-Holstein","indirect migration background","36","0.567068419565196","0.437296286908539","0.696840552221854"
"Main Tenant","2014","Hamburg","no migration background","186","0.647935425124219","0.594334140535458","0.70153670971298"
