"hlf0001_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Owner","2016","Employed","Single parent ","440","0.327044723945232","0.303560636522835","0.350528811367629"
"Owner","2016","Employed","Couple + C. LE 16 ","2587","0.546253675700027","0.532308270665007","0.560199080735047"
"Owner","2016","Employed","Couple + C. GT 16 ","1416","0.739343985188465","0.720354606125911","0.758333364251019"
"Owner","2016","Employed","Couple + C. LE and GT 16","1002","0.654786002253713","0.631290884734907","0.678281119772518"
"Nursing Home/Retirement Community","2016","Not Employed","1-pers.-HH","39","0.0263980389155773","0.0186532474603413","0.0341428303708134"
"Nursing Home/Retirement Community","2016","Not Employed","(Married) couple without C. ","6","","",""
"Nursing Home/Retirement Community","2016","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2016","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2016","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2016","Employed","1-pers.-HH","1","","",""
"Nursing Home/Retirement Community","2016","Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","2016","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2016","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2016","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2016","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2016","Not Employed","1-pers.-HH","","","",""
"Tenant","2016","Not Employed","(Married) couple without C. ","","","",""
"Tenant","2016","Not Employed","Single parent ","","","",""
"Tenant","2016","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","2016","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2016","Employed","1-pers.-HH","","","",""
"Tenant","2016","Employed","(Married) couple without C. ","","","",""
"Tenant","2016","Employed","Single parent ","","","",""
"Tenant","2016","Employed","Couple + C. LE 16 ","","","",""
"Tenant","2016","Employed","Couple + C. GT 16 ","","","",""
"Tenant","2016","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","2017","Not Employed","1-pers.-HH","1306","0.592855766480713","0.571259008112061","0.614452524849366"
"Main Tenant","2017","Not Employed","(Married) couple without C. ","1482","0.353182681009716","0.338015972527257","0.368349389492174"
"Main Tenant","2017","Not Employed","Single parent ","784","0.71489562515807","0.686872035035454","0.742919215280685"
"Main Tenant","2017","Not Employed","Couple + C. LE 16 ","1829","0.741718029303885","0.723104132647382","0.760331925960387"
"Main Tenant","2017","Not Employed","Couple + C. GT 16 ","391","0.349345067643936","0.319495522040729","0.379194613247143"
"Main Tenant","2017","Not Employed","Couple + C. LE and GT 16","850","0.423290407097317","0.39623392510165","0.450346889092984"
"Main Tenant","2017","Employed","1-pers.-HH","1656","0.712014773482559","0.693390937811164","0.730638609153955"
"Main Tenant","2017","Employed","(Married) couple without C. ","2186","0.452856792769933","0.438385341171655","0.467328244368212"
"Main Tenant","2017","Employed","Single parent ","1086","0.633814989519578","0.610172169201067","0.657457809838089"
"Main Tenant","2017","Employed","Couple + C. LE 16 ","2382","0.43571286660955","0.422214977344742","0.449210755874358"
"Main Tenant","2017","Employed","Couple + C. GT 16 ","731","0.258231848397422","0.240961443898092","0.275502252896752"
"Main Tenant","2017","Employed","Couple + C. LE and GT 16","613","0.346179806867315","0.323610856529212","0.368748757205419"
"Sub-Tenant","2017","Not Employed","1-pers.-HH","88","0.0340974034781432","0.0261198959611571","0.0420749109951293"
"Sub-Tenant","2017","Not Employed","(Married) couple without C. ","51","0.0131829348748375","0.00956362974159345","0.0168022400080815"
"Sub-Tenant","2017","Not Employed","Single parent ","11","","",""
"Sub-Tenant","2017","Not Employed","Couple + C. LE 16 ","56","0.0165896283725127","0.0111576684668062","0.0220215882782193"
"Sub-Tenant","2017","Not Employed","Couple + C. GT 16 ","5","","",""
"Sub-Tenant","2017","Not Employed","Couple + C. LE and GT 16","23","","",""
"Sub-Tenant","2017","Employed","1-pers.-HH","142","0.0532166845657681","0.0439848347862532","0.062448534345283"
"Sub-Tenant","2017","Employed","(Married) couple without C. ","68","0.0178805568579402","0.0140279577326723","0.0217331559832081"
"Sub-Tenant","2017","Employed","Single parent ","11","","",""
"Sub-Tenant","2017","Employed","Couple + C. LE 16 ","60","0.0163777078619466","0.0129226419561885","0.0198327737677047"
"Sub-Tenant","2017","Employed","Couple + C. GT 16 ","13","","",""
"Sub-Tenant","2017","Employed","Couple + C. LE and GT 16","7","","",""
"Owner","2017","Not Employed","1-pers.-HH","551","0.348526559972276","0.327580314047703","0.369472805896849"
"Owner","2017","Not Employed","(Married) couple without C. ","2271","0.630262717645752","0.614944499459779","0.645580935831725"
"Owner","2017","Not Employed","Single parent ","202","0.278786986260647","0.250953440346944","0.306620532174351"
"Owner","2017","Not Employed","Couple + C. LE 16 ","239","0.241692342323603","0.223485903718255","0.259898780928951"
"Owner","2017","Not Employed","Couple + C. GT 16 ","584","0.630210446852678","0.599986222026527","0.66043467167883"
"Owner","2017","Not Employed","Couple + C. LE and GT 16","408","0.5723344118999","0.545241816658064","0.599427007141735"
"Owner","2017","Employed","1-pers.-HH","471","0.232989860727618","0.21560350395144","0.250376217503796"
"Owner","2017","Employed","(Married) couple without C. ","2290","0.529102536295293","0.514590971525429","0.543614101065157"
"Owner","2017","Employed","Single parent ","498","0.355108416883521","0.331623361711329","0.378593472055712"
"Owner","2017","Employed","Couple + C. LE 16 ","2742","0.547909425528503","0.534361190977425","0.561457660079582"
"Owner","2017","Employed","Couple + C. GT 16 ","1723","0.731938880258331","0.714459829698065","0.749417930818596"
"Owner","2017","Employed","Couple + C. LE and GT 16","1087","0.651885278569788","0.629286856690888","0.674483700448688"
"Nursing Home/Retirement Community","2017","Not Employed","1-pers.-HH","43","0.0245202700688674","0.0177217927922773","0.0313187473454576"
"Nursing Home/Retirement Community","2017","Not Employed","(Married) couple without C. ","11","","",""
"Nursing Home/Retirement Community","2017","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2017","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2017","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2017","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2017","Employed","1-pers.-HH","2","","",""
"Nursing Home/Retirement Community","2017","Employed","(Married) couple without C. ","1","","",""
"Nursing Home/Retirement Community","2017","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2017","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2017","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2017","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2017","Not Employed","1-pers.-HH","","","",""
"Tenant","2017","Not Employed","(Married) couple without C. ","","","",""
"Tenant","2017","Not Employed","Single parent ","","","",""
"Tenant","2017","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","2017","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","2017","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2017","Employed","1-pers.-HH","","","",""
"Tenant","2017","Employed","(Married) couple without C. ","","","",""
"Tenant","2017","Employed","Single parent ","","","",""
"Tenant","2017","Employed","Couple + C. LE 16 ","","","",""
"Tenant","2017","Employed","Couple + C. GT 16 ","","","",""
"Tenant","2017","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","2018","Not Employed","1-pers.-HH","1449","0.577423449932053","0.5563764517027","0.598470448161406"
"Main Tenant","2018","Not Employed","(Married) couple without C. ","1489","0.360298939478657","0.344908590425134","0.375689288532179"
"Main Tenant","2018","Not Employed","Single parent ","861","0.660575940680418","0.632230488737453","0.688921392623382"
"Main Tenant","2018","Not Employed","Couple + C. LE 16 ","1957","0.715621709664762","0.696753882201116","0.734489537128408"
"Main Tenant","2018","Not Employed","Couple + C. GT 16 ","389","0.329220748446165","0.298637905339993","0.359803591552337"
"Main Tenant","2018","Not Employed","Couple + C. LE and GT 16","941","0.44306771558468","0.416530105358292","0.469605325811068"
"Main Tenant","2018","Employed","1-pers.-HH","1888","0.7427692334959","0.725464502819264","0.760073964172535"
"Main Tenant","2018","Employed","(Married) couple without C. ","2158","0.455758152793385","0.441067336560953","0.470448969025817"
"Main Tenant","2018","Employed","Single parent ","1081","0.637089661166572","0.613395311101579","0.660784011231565"
"Main Tenant","2018","Employed","Couple + C. LE 16 ","2359","0.438755831240532","0.424908059223617","0.452603603257447"
"Main Tenant","2018","Employed","Couple + C. GT 16 ","707","0.253546200753949","0.235862765670136","0.271229635837763"
"Main Tenant","2018","Employed","Couple + C. LE and GT 16","646","0.327107733517029","0.30489062256052","0.349324844473538"
"Sub-Tenant","2018","Not Employed","1-pers.-HH","80","0.0275439149322927","0.0205706190562077","0.0345172108083778"
"Sub-Tenant","2018","Not Employed","(Married) couple without C. ","30","0.00703719565075353","0.00435744277575902","0.00971694852574803"
"Sub-Tenant","2018","Not Employed","Single parent ","18","","",""
"Sub-Tenant","2018","Not Employed","Couple + C. LE 16 ","42","0.0265491897123807","0.0198253931618008","0.0332729862629606"
"Sub-Tenant","2018","Not Employed","Couple + C. GT 16 ","2","","",""
"Sub-Tenant","2018","Not Employed","Couple + C. LE and GT 16","17","","",""
"Sub-Tenant","2018","Employed","1-pers.-HH","102","0.0382472747831885","0.0306543622648493","0.0458401873015277"
"Sub-Tenant","2018","Employed","(Married) couple without C. ","79","0.0208351406589042","0.0166219718056673","0.0250483095121411"
"Sub-Tenant","2018","Employed","Single parent ","16","","",""
"Sub-Tenant","2018","Employed","Couple + C. LE 16 ","46","0.0130254899554197","0.00986144579909515","0.0161895341117442"
"Sub-Tenant","2018","Employed","Couple + C. GT 16 ","6","","",""
"Sub-Tenant","2018","Employed","Couple + C. LE and GT 16","11","","",""
"Owner","2018","Not Employed","1-pers.-HH","551","0.372689543004206","0.352087744910309","0.393291341098104"
"Owner","2018","Not Employed","(Married) couple without C. ","2204","0.628308489467461","0.612816534448767","0.643800444486154"
"Owner","2018","Not Employed","Single parent ","193","0.314415079711602","0.286622234404462","0.342207925018742"
"Owner","2018","Not Employed","Couple + C. LE 16 ","197","0.257829100622857","0.239533366062811","0.276124835182903"
"Owner","2018","Not Employed","Couple + C. GT 16 ","516","0.670703558952058","0.64011892610312","0.701288191800996"
"Owner","2018","Not Employed","Couple + C. LE and GT 16","388","0.550376316082316","0.523800903272605","0.576951728892028"
"Owner","2018","Employed","1-pers.-HH","460","0.218152418028592","0.201802427717581","0.234502408339604"
"Owner","2018","Employed","(Married) couple without C. ","2177","0.523250762984791","0.50851805178728","0.537983474182302"
"Owner","2018","Employed","Single parent ","485","0.346168221040761","0.322724774375207","0.369611667706315"
"Owner","2018","Employed","Couple + C. LE 16 ","2528","0.548218678804048","0.53433087465841","0.562106482949687"
"Owner","2018","Employed","Couple + C. GT 16 ","1612","0.742154360128957","0.724373055186127","0.759935665071787"
"Owner","2018","Employed","Couple + C. LE and GT 16","1056","0.667887680374002","0.645584663197376","0.690190697550628"
"Nursing Home/Retirement Community","2018","Not Employed","1-pers.-HH","36","0.0223430921314478","0.016045781245243","0.0286404030176527"
"Nursing Home/Retirement Community","2018","Not Employed","(Married) couple without C. ","15","","",""
"Nursing Home/Retirement Community","2018","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2018","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2018","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2018","Employed","1-pers.-HH","1","","",""
"Nursing Home/Retirement Community","2018","Employed","(Married) couple without C. ","1","","",""
"Nursing Home/Retirement Community","2018","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2018","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2018","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2018","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2018","Not Employed","1-pers.-HH","","","",""
"Tenant","2018","Not Employed","(Married) couple without C. ","","","",""
"Tenant","2018","Not Employed","Single parent ","","","",""
"Tenant","2018","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","2018","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2018","Employed","1-pers.-HH","","","",""
"Tenant","2018","Employed","(Married) couple without C. ","","","",""
"Tenant","2018","Employed","Single parent ","","","",""
"Tenant","2018","Employed","Couple + C. LE 16 ","","","",""
"Tenant","2018","Employed","Couple + C. GT 16 ","","","",""
"Tenant","2018","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","2019","Not Employed","1-pers.-HH","1373","0.572100722798269","0.550842885655255","0.593358559941284"
"Main Tenant","2019","Not Employed","(Married) couple without C. ","1428","0.350524507398658","0.335198037000683","0.365850977796632"
"Main Tenant","2019","Not Employed","Single parent ","710","0.658501532375868","0.627842170610852","0.689160894140883"
"Main Tenant","2019","Not Employed","Couple + C. LE 16 ","1536","0.670328654857083","0.64884334017729","0.691813969536876"
