"m11126","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Good","2011","66 and older","higher vocational","97","0.258875787428564","0.215008586746806","0.302742988110323"
"Good","2011","66 and older","higher education","377","0.321188078164623","0.293556911895978","0.348819244433269"
"Satisfactory","2011","16-34 y.","in school","99","0.109306027038366","0.0888297038680657","0.129782350208666"
"Satisfactory","2011","16-34 y.","inadequately","43","0.34613163451525","0.270749542575483","0.421513726455018"
"Satisfactory","2011","16-34 y.","general elemantary","264","0.256788238712981","0.230948342076462","0.282628135349499"
"Satisfactory","2011","16-34 y.","middle vocational","686","0.226360924216931","0.211514367068937","0.241207481364924"
"Satisfactory","2011","16-34 y.","vocational + Abi","128","0.188091011961305","0.157130361519368","0.219051662403243"
"Satisfactory","2011","16-34 y.","higher vocational","50","0.289353310653692","0.224704835555433","0.354001785751951"
"Satisfactory","2011","16-34 y.","higher education","148","0.147696362465302","0.124807231123805","0.170585493806799"
"Satisfactory","2011","35-65 y.","in school","","","",""
"Satisfactory","2011","35-65 y.","inadequately","63","0.339525611221661","0.273398547543864","0.405652674899457"
"Satisfactory","2011","35-65 y.","general elemantary","381","0.32444928878979","0.297152518798877","0.351746058780704"
"Satisfactory","2011","35-65 y.","middle vocational","2801","0.36067627987325","0.350298622274701","0.3710539374718"
"Satisfactory","2011","35-65 y.","vocational + Abi","370","0.324487640091422","0.298728402235107","0.350246877947737"
"Satisfactory","2011","35-65 y.","higher vocational","449","0.373683637772501","0.34722213533623","0.400145140208772"
"Satisfactory","2011","35-65 y.","higher education","1164","0.292630665795088","0.278871044603984","0.306390286986191"
"Satisfactory","2011","66 and older","in school","","","",""
"Satisfactory","2011","66 and older","inadequately","22","","",""
"Satisfactory","2011","66 and older","general elemantary","362","0.424281616317306","0.390878864313769","0.457684368320843"
"Satisfactory","2011","66 and older","middle vocational","1134","0.41716580533613","0.398479946613343","0.435851664058916"
"Satisfactory","2011","66 and older","vocational + Abi","47","0.394468072327994","0.309800412045184","0.479135732610803"
"Satisfactory","2011","66 and older","higher vocational","152","0.395555424236273","0.346585366222421","0.444525482250124"
"Satisfactory","2011","66 and older","higher education","422","0.365314238001459","0.336819973284481","0.393808502718436"
"Poor","2011","16-34 y.","in school","24","","",""
"Poor","2011","16-34 y.","inadequately","25","","",""
"Poor","2011","16-34 y.","general elemantary","100","0.0750840161468612","0.0594966832551002","0.0906713490386221"
"Poor","2011","16-34 y.","middle vocational","219","0.0642461191027699","0.0555473041144168","0.0729449340911232"
"Poor","2011","16-34 y.","vocational + Abi","34","0.0466182155267884","0.0299156329482112","0.0633207981053657"
"Poor","2011","16-34 y.","higher vocational","7","","",""
"Poor","2011","16-34 y.","higher education","38","0.0349479074399143","0.0231002303943562","0.0467955844854723"
"Poor","2011","35-65 y.","in school","","","",""
"Poor","2011","35-65 y.","inadequately","54","0.320956821913698","0.255765921626553","0.386147722200844"
"Poor","2011","35-65 y.","general elemantary","208","0.230549801526664","0.205992451321153","0.255107151732176"
"Poor","2011","35-65 y.","middle vocational","1221","0.16034744599377","0.152417669112468","0.168277222875072"
"Poor","2011","35-65 y.","vocational + Abi","147","0.119594219584701","0.101741112201093","0.13744732696831"
"Poor","2011","35-65 y.","higher vocational","147","0.116668178159189","0.0991090185994603","0.134227337718918"
"Poor","2011","35-65 y.","higher education","412","0.113047060542128","0.103470636426381","0.122623484657875"
"Poor","2011","66 and older","in school","","","",""
"Poor","2011","66 and older","inadequately","21","","",""
"Poor","2011","66 and older","general elemantary","230","0.299287691652229","0.268337425037169","0.33023795826729"
"Poor","2011","66 and older","middle vocational","636","0.245606084039625","0.229294172903366","0.261917995175883"
"Poor","2011","66 and older","vocational + Abi","24","","",""
"Poor","2011","66 and older","higher vocational","96","0.251630332912096","0.208170476379944","0.295090189444249"
"Poor","2011","66 and older","higher education","195","0.208339645511688","0.184307077174657","0.232372213848719"
"Bad ","2011","16-34 y.","in school","5","","",""
"Bad ","2011","16-34 y.","inadequately","3","","",""
"Bad ","2011","16-34 y.","general elemantary","12","","",""
"Bad ","2011","16-34 y.","middle vocational","41","0.00963391322637787","0.00616849965649011","0.0130993267962656"
"Bad ","2011","16-34 y.","vocational + Abi","1","","",""
"Bad ","2011","16-34 y.","higher vocational","","","",""
"Bad ","2011","16-34 y.","higher education","8","","",""
"Bad ","2011","35-65 y.","in school","","","",""
"Bad ","2011","35-65 y.","inadequately","14","","",""
"Bad ","2011","35-65 y.","general elemantary","85","0.079088063558321","0.063352822830648","0.094823304285994"
"Bad ","2011","35-65 y.","middle vocational","317","0.0399974938825852","0.0357626957643534","0.044232292000817"
"Bad ","2011","35-65 y.","vocational + Abi","36","0.0312423351059005","0.0216704693515784","0.0408142008602226"
"Bad ","2011","35-65 y.","higher vocational","31","0.0306150038875475","0.0211921840974817","0.0400378236776132"
"Bad ","2011","35-65 y.","higher education","79","0.0217641294295662","0.0173513127333875","0.026176946125745"
"Bad ","2011","66 and older","in school","","","",""
"Bad ","2011","66 and older","inadequately","6","","",""
"Bad ","2011","66 and older","general elemantary","94","0.116799971494172","0.0950929118921661","0.138507031096178"
"Bad ","2011","66 and older","middle vocational","217","0.0874458895686928","0.0767409255791339","0.0981508535582517"
"Bad ","2011","66 and older","vocational + Abi","16","","",""
"Bad ","2011","66 and older","higher vocational","30","0.0716247253897685","0.0457996277801265","0.0974498229994105"
"Bad ","2011","66 and older","higher education","47","0.0556234007378718","0.0420607007669577","0.0691861007087859"
"Very good","2012","16-34 y.","in school","349","0.378737677434804","0.347238757227594","0.410236597642015"
"Very good","2012","16-34 y.","inadequately","21","","",""
"Very good","2012","16-34 y.","general elemantary","243","0.200245650589227","0.176211258691923","0.224280042486531"
"Very good","2012","16-34 y.","middle vocational","512","0.209635433898577","0.194582599007054","0.2246882687901"
"Very good","2012","16-34 y.","vocational + Abi","95","0.224450306874833","0.189129500245532","0.259771113504133"
"Very good","2012","16-34 y.","higher vocational","27","","",""
"Very good","2012","16-34 y.","higher education","230","0.280564404049366","0.25086375777734","0.310265050321392"
"Very good","2012","35-65 y.","in school","","","",""
"Very good","2012","35-65 y.","inadequately","17","","",""
"Very good","2012","35-65 y.","general elemantary","67","0.0583580034231191","0.0446107915283175","0.0721052153179206"
"Very good","2012","35-65 y.","middle vocational","566","0.0630703343324479","0.0577673105349976","0.0683733581298981"
"Very good","2012","35-65 y.","vocational + Abi","112","0.0665563476110518","0.0530692044459347","0.0800434907761689"
"Very good","2012","35-65 y.","higher vocational","100","0.0621623294155917","0.0488778433733431","0.0754468154578403"
"Very good","2012","35-65 y.","higher education","474","0.109875282325777","0.10033401005499","0.119416554596563"
"Very good","2012","66 and older","in school","","","",""
"Very good","2012","66 and older","inadequately","1","","",""
"Very good","2012","66 and older","general elemantary","13","","",""
"Very good","2012","66 and older","middle vocational","68","0.0291245704511774","0.0227911943260795","0.0354579465762753"
"Very good","2012","66 and older","vocational + Abi","9","","",""
"Very good","2012","66 and older","higher vocational","12","","",""
"Very good","2012","66 and older","higher education","58","0.0572062095028751","0.0438013156226412","0.070611103383109"
"Good","2012","16-34 y.","in school","407","0.441008228403881","0.408766749358199","0.473249707449563"
"Good","2012","16-34 y.","inadequately","52","0.387487587830437","0.30763915128008","0.467336024380793"
"Good","2012","16-34 y.","general elemantary","462","0.441800851526906","0.411975803872959","0.471625899180853"
"Good","2012","16-34 y.","middle vocational","1406","0.474181060034605","0.455715502043417","0.492646618025793"
"Good","2012","16-34 y.","vocational + Abi","299","0.547411619071728","0.505273572190209","0.589549665953247"
"Good","2012","16-34 y.","higher vocational","100","0.617138093904167","0.543634985396775","0.690641202411558"
"Good","2012","16-34 y.","higher education","478","0.549912936771412","0.517024071713375","0.582801801829449"
"Good","2012","35-65 y.","in school","","","",""
"Good","2012","35-65 y.","inadequately","47","0.203805601888295","0.146223596778532","0.261387606998058"
"Good","2012","35-65 y.","general elemantary","370","0.321686349365553","0.294292497744155","0.349080200986952"
"Good","2012","35-65 y.","middle vocational","3285","0.378593715376611","0.368012585740799","0.389174845012424"
"Good","2012","35-65 y.","vocational + Abi","637","0.438609627830447","0.411759105789075","0.46546014987182"
"Good","2012","35-65 y.","higher vocational","556","0.406035569712932","0.379015930904529","0.433055208521335"
"Good","2012","35-65 y.","higher education","2071","0.49101736146074","0.475765222091116","0.506269500830364"
"Good","2012","66 and older","in school","","","",""
"Good","2012","66 and older","inadequately","2","","",""
"Good","2012","66 and older","general elemantary","165","0.190256260206027","0.163375012826036","0.217137507586019"
"Good","2012","66 and older","middle vocational","657","0.235811611603914","0.219823153935091","0.251800069272738"
"Good","2012","66 and older","vocational + Abi","33","0.221964278954184","0.148223199919509","0.295705357988859"
"Good","2012","66 and older","higher vocational","100","0.252138821862498","0.208011560460911","0.296266083264084"
"Good","2012","66 and older","higher education","383","0.287142884313612","0.261028264286323","0.313257504340901"
"Satisfactory","2012","16-34 y.","in school","113","0.13284372737029","0.11080390379047","0.15488355095011"
"Satisfactory","2012","16-34 y.","inadequately","41","0.277979994668175","0.204552035307554","0.351407954028797"
"Satisfactory","2012","16-34 y.","general elemantary","251","0.254913212589522","0.228739044244704","0.28108738093434"
"Satisfactory","2012","16-34 y.","middle vocational","662","0.234669017767285","0.218997006088548","0.250341029446021"
"Satisfactory","2012","16-34 y.","vocational + Abi","102","0.169243096122303","0.13749935150219","0.200986840742416"
"Satisfactory","2012","16-34 y.","higher vocational","33","0.191145478857969","0.131687427210596","0.250603530505342"
"Satisfactory","2012","16-34 y.","higher education","137","0.141258357762106","0.118233763194268","0.164282952329945"
"Satisfactory","2012","35-65 y.","in school","","","",""
"Satisfactory","2012","35-65 y.","inadequately","68","0.406304085157147","0.336097671087814","0.476510499226479"
"Satisfactory","2012","35-65 y.","general elemantary","383","0.356500545482266","0.328412229937239","0.384588861027294"
"Satisfactory","2012","35-65 y.","middle vocational","2833","0.373018919877155","0.362468975683216","0.383568864071094"
"Satisfactory","2012","35-65 y.","vocational + Abi","374","0.32777579193711","0.302376203166961","0.353175380707259"
"Satisfactory","2012","35-65 y.","higher vocational","447","0.383473969783849","0.356721681642554","0.410226257925144"
"Satisfactory","2012","35-65 y.","higher education","1120","0.283659894704254","0.269907147551528","0.297412641856979"
"Satisfactory","2012","66 and older","in school","","","",""
"Satisfactory","2012","66 and older","inadequately","21","","",""
"Satisfactory","2012","66 and older","general elemantary","360","0.432616976119108","0.398686020775302","0.466547931462913"
"Satisfactory","2012","66 and older","middle vocational","1164","0.424477311909256","0.405861489523661","0.443093134294851"
