"m11126","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Very good","2014","Thuringia","no migration background","73","0.0712420053116194","0.0549448624568561","0.0875391481663827"
"Very good","2014","Thuringia","direct migration background","8","","",""
"Very good","2014","Thuringia","indirect migration background","1","","",""
"Good","2014","Schleswig-Holstein","no migration background","268","0.362819903661808","0.327723944898347","0.397915862425269"
"Good","2014","Schleswig-Holstein","direct migration background","66","0.322201581280862","0.253932202991439","0.390470959570285"
"Good","2014","Schleswig-Holstein","indirect migration background","23","","",""
"Good","2014","Hamburg","no migration background","122","0.381259776187232","0.326661872440809","0.435857679933655"
"Good","2014","Hamburg","direct migration background","54","0.502185537870452","0.409586828175919","0.594784247564985"
"Good","2014","Hamburg","indirect migration background","18","","",""
"Good","2014","Lower Saxony","no migration background","805","0.3774477772807","0.356484257551651","0.39841129700975"
"Good","2014","Lower Saxony","direct migration background","189","0.374439266476919","0.331499110956723","0.417379421997115"
"Good","2014","Lower Saxony","indirect migration background","49","0.429044138161053","0.343963905413262","0.514124370908843"
"Good","2014","Bremen","no migration background","55","0.311555562489076","0.235112031882528","0.387999093095624"
"Good","2014","Bremen","direct migration background","26","","",""
"Good","2014","Bremen","indirect migration background","4","","",""
"Good","2014","North Rhine-Westphalia","no migration background","1503","0.358548975879909","0.343396396984332","0.373701554775486"
"Good","2014","North Rhine-Westphalia","direct migration background","538","0.352540536857912","0.327306197279354","0.37777487643647"
"Good","2014","North Rhine-Westphalia","indirect migration background","251","0.440764932107688","0.399644772376824","0.481885091838552"
"Good","2014","Hesse","no migration background","489","0.357415950240901","0.331294290741223","0.383537609740579"
"Good","2014","Hesse","direct migration background","189","0.371676233746468","0.327752853608285","0.415599613884651"
"Good","2014","Hesse","indirect migration background","92","0.534078989837141","0.461606815519994","0.606551164154287"
"Good","2014","Rhineland-Palatinate,Saarland","no migration background","439","0.380884190204496","0.352393798907918","0.409374581501073"
"Good","2014","Rhineland-Palatinate,Saarland","direct migration background","173","0.381389358118908","0.332616457802583","0.430162258435233"
"Good","2014","Rhineland-Palatinate,Saarland","indirect migration background","58","0.441956905115336","0.356587894926158","0.527325915304514"
"Good","2014","Baden-Württemberg","no migration background","936","0.376299584951586","0.35615626968996","0.396442900213212"
"Good","2014","Baden-Württemberg","direct migration background","298","0.379466233448475","0.344737676561988","0.414194790334961"
"Good","2014","Baden-Württemberg","indirect migration background","156","0.410390128736008","0.358026580439458","0.462753677032559"
"Good","2014","Bavaria","no migration background","1353","0.386646748974815","0.370013972816701","0.403279525132929"
"Good","2014","Bavaria","direct migration background","373","0.419894654128842","0.387757486450985","0.4520318218067"
"Good","2014","Bavaria","indirect migration background","130","0.380078584512721","0.326217410713266","0.433939758312176"
"Good","2014","Berlin","no migration background","296","0.330008739897741","0.297666703164816","0.362350776630666"
"Good","2014","Berlin","direct migration background","61","0.467907952396018","0.384048459063936","0.5517674457281"
"Good","2014","Berlin","indirect migration background","27","","",""
"Good","2014","Brandenburg","no migration background","384","0.376751320802004","0.345557663320912","0.407944978283096"
"Good","2014","Brandenburg","direct migration background","46","0.451090300943772","0.355912506105361","0.546268095782182"
"Good","2014","Brandenburg","indirect migration background","8","","",""
"Good","2014","Mecklenburg-Western Pomerania","no migration background","220","0.354452672871341","0.314107239708039","0.394798106034642"
"Good","2014","Mecklenburg-Western Pomerania","direct migration background","9","","",""
"Good","2014","Mecklenburg-Western Pomerania","indirect migration background","7","","",""
"Good","2014","Saxony","no migration background","614","0.359018589812993","0.335028400856748","0.383008778769237"
"Good","2014","Saxony","direct migration background","26","","",""
"Good","2014","Saxony","indirect migration background","17","","",""
"Good","2014","Saxony-Anhalt","no migration background","321","0.333809248783896","0.302757954135102","0.364860543432689"
"Good","2014","Saxony-Anhalt","direct migration background","27","","",""
"Good","2014","Saxony-Anhalt","indirect migration background","14","","",""
"Good","2014","Thuringia","no migration background","389","0.407722322812763","0.376588170246801","0.438856475378725"
"Good","2014","Thuringia","direct migration background","21","","",""
"Good","2014","Thuringia","indirect migration background","11","","",""
"Satisfactory","2014","Schleswig-Holstein","no migration background","241","0.349103447706934","0.314308714312475","0.383898181101394"
"Satisfactory","2014","Schleswig-Holstein","direct migration background","53","0.383390729255643","0.312361407612125","0.454420050899161"
"Satisfactory","2014","Schleswig-Holstein","indirect migration background","16","","",""
"Satisfactory","2014","Hamburg","no migration background","89","0.304464494631558","0.252734875761487","0.35619411350163"
"Satisfactory","2014","Hamburg","direct migration background","29","","",""
"Satisfactory","2014","Hamburg","indirect migration background","8","","",""
"Satisfactory","2014","Lower Saxony","no migration background","697","0.326359347258495","0.306082051144473","0.346636643372517"
"Satisfactory","2014","Lower Saxony","direct migration background","149","0.285764432662087","0.245681175632078","0.325847689692096"
"Satisfactory","2014","Lower Saxony","indirect migration background","30","0.226492962370701","0.154542116227307","0.298443808514096"
"Satisfactory","2014","Bremen","no migration background","47","0.318300137432078","0.241413024980453","0.395187249883703"
"Satisfactory","2014","Bremen","direct migration background","13","","",""
"Satisfactory","2014","Bremen","indirect migration background","4","","",""
"Satisfactory","2014","North Rhine-Westphalia","no migration background","1283","0.355351868679616","0.340229451135147","0.370474286224085"
"Satisfactory","2014","North Rhine-Westphalia","direct migration background","392","0.301223055637869","0.276990762756414","0.325455348519324"
"Satisfactory","2014","North Rhine-Westphalia","indirect migration background","147","0.269832471253696","0.233069344576034","0.306595597931358"
"Satisfactory","2014","Hesse","no migration background","451","0.362717829342262","0.336511924201922","0.388923734482602"
"Satisfactory","2014","Hesse","direct migration background","119","0.238260969687615","0.199539558963954","0.276982380411277"
"Satisfactory","2014","Hesse","indirect migration background","38","0.181883818870022","0.125841393734613","0.237926244005431"
"Satisfactory","2014","Rhineland-Palatinate,Saarland","no migration background","372","0.323411574863959","0.295967028591808","0.350856121136111"
"Satisfactory","2014","Rhineland-Palatinate,Saarland","direct migration background","117","0.379242570069838","0.330522813808905","0.427962326330771"
"Satisfactory","2014","Rhineland-Palatinate,Saarland","indirect migration background","19","","",""
"Satisfactory","2014","Baden-Württemberg","no migration background","660","0.312855638494646","0.293577191284422","0.33213408570487"
"Satisfactory","2014","Baden-Württemberg","direct migration background","219","0.312583035436692","0.279408084877048","0.345757985996335"
"Satisfactory","2014","Baden-Württemberg","indirect migration background","66","0.213199193267319","0.169600505437624","0.256797881097013"
"Satisfactory","2014","Bavaria","no migration background","1034","0.331356244869907","0.315279533973569","0.347432955766244"
"Satisfactory","2014","Bavaria","direct migration background","268","0.276987046897932","0.247847233847011","0.306126859948854"
"Satisfactory","2014","Bavaria","indirect migration background","92","0.308647481272233","0.257390628402052","0.359904334142414"
"Satisfactory","2014","Berlin","no migration background","269","0.32495966916228","0.292745297210845","0.357174041113715"
"Satisfactory","2014","Berlin","direct migration background","31","0.188007794882841","0.122341502698269","0.253674087067413"
"Satisfactory","2014","Berlin","indirect migration background","14","","",""
"Satisfactory","2014","Brandenburg","no migration background","314","0.366781757576718","0.335758400142845","0.39780511501059"
"Satisfactory","2014","Brandenburg","direct migration background","37","0.362499612726742","0.27055052146899","0.454448703984494"
"Satisfactory","2014","Brandenburg","indirect migration background","2","","",""
"Satisfactory","2014","Mecklenburg-Western Pomerania","no migration background","182","0.362869096630674","0.322314457787263","0.403423735474084"
"Satisfactory","2014","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"Satisfactory","2014","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Satisfactory","2014","Saxony","no migration background","514","0.352064804640652","0.328179566563078","0.375950042718226"
"Satisfactory","2014","Saxony","direct migration background","23","","",""
"Satisfactory","2014","Saxony","indirect migration background","8","","",""
