"m11126","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Bad ","2017","North Rhine-Westphalia","West Germany","257","0.0420743969909286","0.0373714085456605","0.0467773854361967"
"Bad ","2017","North Rhine-Westphalia","East Germany","","","",""
"Bad ","2017","Hesse","West Germany","81","0.0243368453602788","0.0182624094920365","0.0304112812285212"
"Bad ","2017","Hesse","East Germany","","","",""
"Bad ","2017","Rhineland-Palatinate,Saarland","West Germany","44","0.0220113881987468","0.0153756244969617","0.0286471519005318"
"Bad ","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","2017","Baden-Württemberg","West Germany","101","0.0341296686846999","0.0283370813240735","0.0399222560453262"
"Bad ","2017","Baden-Württemberg","East Germany","","","",""
"Bad ","2017","Bavaria","West Germany","117","0.0269660647990702","0.0224935818641951","0.0314385477339453"
"Bad ","2017","Bavaria","East Germany","","","",""
"Bad ","2017","Berlin","West Germany","27","","",""
"Bad ","2017","Berlin","East Germany","28","","",""
"Bad ","2017","Brandenburg","West Germany","","","",""
"Bad ","2017","Brandenburg","East Germany","67","0.0784274061376789","0.0635297434246257","0.093325068850732"
"Bad ","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"Bad ","2017","Mecklenburg-Western Pomerania","East Germany","23","","",""
"Bad ","2017","Saxony","West Germany","","","",""
"Bad ","2017","Saxony","East Germany","49","0.0272785417860503","0.0198955546556125","0.0346615289164881"
"Bad ","2017","Saxony-Anhalt","West Germany","","","",""
"Bad ","2017","Saxony-Anhalt","East Germany","45","0.0514715056164547","0.0381321020238813","0.0648109092090281"
"Bad ","2017","Thuringia","West Germany","","","",""
"Bad ","2017","Thuringia","East Germany","42","0.0370652951810282","0.0260647226899513","0.0480658676721051"
"Very good","2018","Schleswig-Holstein","West Germany","185","0.0841836308662028","0.0681497047189282","0.100217557013477"
"Very good","2018","Schleswig-Holstein","East Germany","","","",""
"Very good","2018","Hamburg","West Germany","100","0.133228184568072","0.105476631361864","0.160979737774279"
"Very good","2018","Hamburg","East Germany","","","",""
"Very good","2018","Lower Saxony","West Germany","592","0.114724675964056","0.103607911621572","0.12584144030654"
"Very good","2018","Lower Saxony","East Germany","","","",""
"Very good","2018","Bremen","West Germany","68","0.0765522234221731","0.046858968465966","0.10624547837838"
"Very good","2018","Bremen","East Germany","","","",""
"Very good","2018","North Rhine-Westphalia","West Germany","1008","0.108273683721611","0.100733735508787","0.115813631934435"
"Very good","2018","North Rhine-Westphalia","East Germany","","","",""
"Very good","2018","Hesse","West Germany","483","0.104988056726796","0.0923695868607794","0.117606526592813"
"Very good","2018","Hesse","East Germany","","","",""
"Very good","2018","Rhineland-Palatinate,Saarland","West Germany","272","0.085467653326829","0.0725377478445589","0.0983975588090991"
"Very good","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very good","2018","Baden-Württemberg","West Germany","638","0.157161654397899","0.144826051067528","0.169497257728269"
"Very good","2018","Baden-Württemberg","East Germany","","","",""
"Very good","2018","Bavaria","West Germany","719","0.107544470246852","0.0985554948581822","0.116533445635521"
"Very good","2018","Bavaria","East Germany","","","",""
"Very good","2018","Berlin","West Germany","110","0.137520311853933","0.112346933220618","0.162693690487249"
"Very good","2018","Berlin","East Germany","76","0.0934419984797738","0.067322925529524","0.119561071430024"
"Very good","2018","Brandenburg","West Germany","","","",""
"Very good","2018","Brandenburg","East Germany","174","0.0935468826067857","0.076939144969698","0.110154620243874"
"Very good","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very good","2018","Mecklenburg-Western Pomerania","East Germany","88","0.104067345655735","0.0808770706886398","0.127257620622831"
"Very good","2018","Saxony","West Germany","","","",""
"Very good","2018","Saxony","East Germany","172","0.0591378870564793","0.0482469163550786","0.07002885775788"
"Very good","2018","Saxony-Anhalt","West Germany","","","",""
"Very good","2018","Saxony-Anhalt","East Germany","101","0.074992841280717","0.0589779952282875","0.0910076873331466"
"Very good","2018","Thuringia","West Germany","","","",""
"Very good","2018","Thuringia","East Germany","126","0.0996318350144964","0.0817443464372773","0.117519323591716"
"Good","2018","Schleswig-Holstein","West Germany","462","0.400386984670995","0.372092788987266","0.428681180354724"
"Good","2018","Schleswig-Holstein","East Germany","","","",""
"Good","2018","Hamburg","West Germany","234","0.410044803162002","0.369878485288231","0.450211121035772"
"Good","2018","Hamburg","East Germany","","","",""
"Good","2018","Lower Saxony","West Germany","1119","0.358427834138261","0.34170020385313","0.375155464423393"
"Good","2018","Lower Saxony","East Germany","","","",""
"Good","2018","Bremen","West Germany","115","0.339086262743994","0.28621736936675","0.391955156121238"
"Good","2018","Bremen","East Germany","","","",""
"Good","2018","North Rhine-Westphalia","West Germany","2411","0.349094634312654","0.337527610558182","0.360661658067126"
"Good","2018","North Rhine-Westphalia","East Germany","","","",""
"Good","2018","Hesse","West Germany","835","0.357240165301992","0.337514719055903","0.376965611548082"
"Good","2018","Hesse","East Germany","","","",""
"Good","2018","Rhineland-Palatinate,Saarland","West Germany","683","0.403098743010628","0.380413058214656","0.4257844278066"
"Good","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","2018","Baden-Württemberg","West Germany","1351","0.375654011680044","0.359239739334324","0.392068284025764"
"Good","2018","Baden-Württemberg","East Germany","","","",""
"Good","2018","Bavaria","West Germany","1804","0.384666471564227","0.370550189962831","0.398782753165624"
"Good","2018","Bavaria","East Germany","","","",""
"Good","2018","Berlin","West Germany","296","0.396043997512269","0.360295481798096","0.431792513226441"
"Good","2018","Berlin","East Germany","173","0.413110327625801","0.368922753338348","0.457297901913255"
"Good","2018","Brandenburg","West Germany","","","",""
"Good","2018","Brandenburg","East Germany","435","0.401764613098129","0.373804106704404","0.429725119491854"
"Good","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Good","2018","Mecklenburg-Western Pomerania","East Germany","266","0.392533204356336","0.355447165556908","0.429619243155765"
"Good","2018","Saxony","West Germany","","","",""
"Good","2018","Saxony","East Germany","764","0.440157217043927","0.417237584357323","0.463076849730532"
"Good","2018","Saxony-Anhalt","West Germany","","","",""
"Good","2018","Saxony-Anhalt","East Germany","372","0.337069228537206","0.308326105104139","0.365812351970273"
"Good","2018","Thuringia","West Germany","","","",""
"Good","2018","Thuringia","East Germany","437","0.409549900597489","0.380181164834996","0.438918636359981"
"Satisfactory","2018","Schleswig-Holstein","West Germany","338","0.339888727042409","0.312536114944462","0.367241339140357"
"Satisfactory","2018","Schleswig-Holstein","East Germany","","","",""
"Satisfactory","2018","Hamburg","West Germany","143","0.238427244010246","0.203627945581361","0.27322654243913"
"Satisfactory","2018","Hamburg","East Germany","","","",""
"Satisfactory","2018","Lower Saxony","West Germany","946","0.336238749214354","0.319759378312531","0.352718120116177"
"Satisfactory","2018","Lower Saxony","East Germany","","","",""
"Satisfactory","2018","Bremen","West Germany","76","0.367464245877929","0.313622043424676","0.421306448331182"
"Satisfactory","2018","Bremen","East Germany","","","",""
"Satisfactory","2018","North Rhine-Westphalia","West Germany","1966","0.33975464155706","0.328261824530262","0.351247458583857"
"Satisfactory","2018","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","2018","Hesse","West Germany","615","0.342004671167198","0.322477031390996","0.3615323109434"
"Satisfactory","2018","Hesse","East Germany","","","",""
"Satisfactory","2018","Rhineland-Palatinate,Saarland","West Germany","539","0.319669435344358","0.298101653943373","0.341237216745343"
"Satisfactory","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","2018","Baden-Württemberg","West Germany","916","0.306104853998996","0.290484279963807","0.321725428034185"
"Satisfactory","2018","Baden-Württemberg","East Germany","","","",""
"Satisfactory","2018","Bavaria","West Germany","1376","0.353539057981312","0.339667900505478","0.367410215457145"
"Satisfactory","2018","Bavaria","East Germany","","","",""
"Satisfactory","2018","Berlin","West Germany","175","0.257560745099028","0.225597273295585","0.289524216902472"
"Satisfactory","2018","Berlin","East Germany","137","0.276440330126939","0.236305005601386","0.316575654652493"
"Satisfactory","2018","Brandenburg","West Germany","","","",""
"Satisfactory","2018","Brandenburg","East Germany","339","0.309242714137673","0.282883308246767","0.335602120028579"
"Satisfactory","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","2018","Mecklenburg-Western Pomerania","East Germany","197","0.311303289928781","0.27613778676871","0.346468793088852"
"Satisfactory","2018","Saxony","West Germany","","","",""
"Satisfactory","2018","Saxony","East Germany","589","0.333441136343439","0.311674088075211","0.355208184611666"
"Satisfactory","2018","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","2018","Saxony-Anhalt","East Germany","381","0.390167000404703","0.360507007325499","0.419826993483906"
"Satisfactory","2018","Thuringia","West Germany","","","",""
"Satisfactory","2018","Thuringia","East Germany","361","0.349631851250193","0.321152809899226","0.37811089260116"
"Poor","2018","Schleswig-Holstein","West Germany","128","0.143264733378815","0.12303385115999","0.163495615597639"
"Poor","2018","Schleswig-Holstein","East Germany","","","",""
"Poor","2018","Hamburg","West Germany","83","0.190570986643815","0.158496875914945","0.222645097372686"
"Poor","2018","Hamburg","East Germany","","","",""
"Poor","2018","Lower Saxony","West Germany","410","0.152738116229831","0.140189571889928","0.165286660569734"
"Poor","2018","Lower Saxony","East Germany","","","",""
"Poor","2018","Bremen","West Germany","38","0.138534117642813","0.0999534138910488","0.177114821394577"
"Poor","2018","Bremen","East Germany","","","",""
"Poor","2018","North Rhine-Westphalia","West Germany","893","0.158590562658218","0.149726486593065","0.16745463872337"
"Poor","2018","North Rhine-Westphalia","East Germany","","","",""
"Poor","2018","Hesse","West Germany","276","0.159857901237854","0.144772191124691","0.174943611351018"
"Poor","2018","Hesse","East Germany","","","",""
"Poor","2018","Rhineland-Palatinate,Saarland","West Germany","237","0.152679400719596","0.136044928329751","0.16931387310944"
"Poor","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","2018","Baden-Württemberg","West Germany","363","0.1346637319704","0.123093748652162","0.146233715288637"
"Poor","2018","Baden-Württemberg","East Germany","","","",""
"Poor","2018","Bavaria","West Germany","531","0.12474116071998","0.115153867728814","0.134328453711146"
"Poor","2018","Bavaria","East Germany","","","",""
"Poor","2018","Berlin","West Germany","109","0.158123281620529","0.131454338504136","0.184792224736921"
"Poor","2018","Berlin","East Germany","65","0.141294199586744","0.110035330149184","0.172553069024304"
"Poor","2018","Brandenburg","West Germany","","","",""
"Poor","2018","Brandenburg","East Germany","176","0.150665102736195","0.130263280341103","0.171066925131287"
"Poor","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","2018","Mecklenburg-Western Pomerania","East Germany","90","0.151250596350402","0.124039297919261","0.178461894781544"
"Poor","2018","Saxony","West Germany","","","",""
"Poor","2018","Saxony","East Germany","231","0.142085612829531","0.125965513052988","0.158205712606074"
"Poor","2018","Saxony-Anhalt","West Germany","","","",""
"Poor","2018","Saxony-Anhalt","East Germany","140","0.148779886692771","0.127141076995578","0.170418696389965"
"Poor","2018","Thuringia","West Germany","","","",""
"Poor","2018","Thuringia","East Germany","115","0.108898142370044","0.0902938074324311","0.127502477307657"
"Bad ","2018","Schleswig-Holstein","West Germany","39","0.0322759240415787","0.022070361069138","0.0424814870140194"
"Bad ","2018","Schleswig-Holstein","East Germany","","","",""
"Bad ","2018","Hamburg","West Germany","16","","",""
"Bad ","2018","Hamburg","East Germany","","","",""
"Bad ","2018","Lower Saxony","West Germany","90","0.0378706244534976","0.0312120881711865","0.0445291607358086"
"Bad ","2018","Lower Saxony","East Germany","","","",""
"Bad ","2018","Bremen","West Germany","11","","",""
"Bad ","2018","Bremen","East Germany","","","",""
"Bad ","2018","North Rhine-Westphalia","West Germany","246","0.0442864777504572","0.0392942941342591","0.0492786613666554"
"Bad ","2018","North Rhine-Westphalia","East Germany","","","",""
"Bad ","2018","Hesse","West Germany","58","0.0359092055661595","0.0282499916792124","0.0435684194531067"
"Bad ","2018","Hesse","East Germany","","","",""
"Bad ","2018","Rhineland-Palatinate,Saarland","West Germany","65","0.0390847675985894","0.0301220186708879","0.0480475165262908"
"Bad ","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","2018","Baden-Württemberg","West Germany","76","0.0264157479526617","0.0209803270158171","0.0318511688895063"
"Bad ","2018","Baden-Württemberg","East Germany","","","",""
