"ple0044_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2017","Mecklenburg-Western Pomerania","Female","256","0.772250772139843","0.725790306888296","0.81871123739139","2"
"No","2017","Saxony","Male","548","0.705427554372366","0.673395812028635","0.737459296716097","2"
"No","2017","Saxony","Female","680","0.803346069074732","0.776812412084654","0.829879726064811","2"
"No","2017","Saxony-Anhalt","Male","288","0.729352131812155","0.685757543891438","0.772946719732873","2"
"No","2017","Saxony-Anhalt","Female","387","0.811110129943576","0.777005206484849","0.845215053402304","2"
"No","2017","Thuringia","Male","298","0.679725695045919","0.636228139761047","0.72322325033079","2"
"No","2017","Thuringia","Female","411","0.761428906175713","0.725347015440801","0.797510796910625","2"
"No","2017","Hesse","Female","770","0.839102690831342","0.815688213363252","0.862517168299432","2"
"No","2017","Rhineland-Palatinate,Saarland","Male","483","0.725947605682644","0.692929015876587","0.7589661954887","2"
"No","2017","Rhineland-Palatinate,Saarland","Female","618","0.777552510372559","0.748947066256695","0.806157954488424","2"
"No","2017","Baden-Württemberg","Male","975","0.696791943854672","0.672488005600809","0.721095882108535","2"
"No","2017","Baden-Württemberg","Female","1229","0.759173553291396","0.73849824788353","0.779848858699262","2"
"No","2017","Bavaria","Male","1379","0.715626412979772","0.695479534892575","0.73577329106697","2"
"No","2017","Bavaria","Female","1637","0.742390422555579","0.724380527975179","0.760400317135979","2"
"No","2017","Berlin","Male","359","0.762723717830276","0.724385818659738","0.801061617000814","2"
"No","2017","Berlin","Female","413","0.805861855150699","0.771667669223998","0.840056041077399","2"
"Yes","2017","Schleswig-Holstein","Male","100","0.188484803865829","0.151941462729909","0.225028145001748","1"
"Yes","2017","Schleswig-Holstein","Female","103","0.166724366081573","0.134248053608752","0.199200678554393","1"
"Yes","2017","Hamburg","Male","64","0.255787982895695","0.196494790828067","0.315081174963323","1"
"Yes","2017","Hamburg","Female","50","0.134261968646515","0.0923342737640103","0.176189663529019","1"
"Yes","2017","Bremen","Male","27","","","","1"
"Yes","2017","Bremen","Female","32","0.24692089450978","0.169767206978733","0.324074582040828","1"
"Yes","2017","Lower Saxony","Male","304","0.221615490568694","0.198682538280341","0.244548442857047","1"
"Yes","2017","Lower Saxony","Female","299","0.174932544550635","0.155186581139805","0.194678507961465","1"
"Yes","2017","North Rhine-Westphalia","Male","696","0.29039801222964","0.272646207792908","0.308149816666371","1"
"Yes","2017","North Rhine-Westphalia","Female","688","0.217897885317444","0.203076179237392","0.232719591397497","1"
"Yes","2017","Hesse","Male","224","0.261645907679241","0.231779998213855","0.291511817144627","1"
"Yes","2017","Hesse","Female","176","0.160897309168658","0.137482831700568","0.184311786636748","1"
"Yes","2017","Bavaria","Male","547","0.284373587020227","0.26422670893303","0.304520465107425","1"
"Yes","2017","Bavaria","Female","628","0.257609577444421","0.239599682864021","0.275619472024821","1"
"Yes","2017","Berlin","Male","114","0.237276282169724","0.198938382999186","0.275614181340262","1"
"Yes","2017","Berlin","Female","101","0.194138144849302","0.159943958922601","0.228332330776002","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Female","194","0.222447489627441","0.193842045511576","0.251052933743305","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Male","218","0.274052394317356","0.2410338045113","0.307070984123413","1"
"Yes","2017","Baden-Württemberg","Male","399","0.303208056145328","0.278904117891465","0.327511994399191","1"
"Yes","2017","Baden-Württemberg","Female","414","0.240826446708604","0.220151141300738","0.26150175211647","1"
"Yes","2017","Brandenburg","Female","114","0.178341455394227","0.146551323143398","0.210131587645056","1"
"Yes","2017","Mecklenburg-Western Pomerania","Male","65","0.252737708104483","0.199709153070349","0.305766263138616","1"
"Yes","2017","Brandenburg","Male","114","0.217456970138375","0.180398678502278","0.254515261774471","1"
"Yes","2017","Mecklenburg-Western Pomerania","Female","57","0.227749227860157","0.181288762608611","0.274209693111704","1"
"Yes","2017","Saxony","Male","230","0.294572445627634","0.262540703283903","0.326604187971365","1"
"Yes","2017","Saxony-Anhalt","Male","111","0.270647868187845","0.227053280267127","0.314242456108562","1"
"Yes","2017","Saxony","Female","182","0.196653930925268","0.170120273935189","0.223187587915346","1"
"Yes","2017","Saxony-Anhalt","Female","119","0.188889870056424","0.154784946597696","0.222994793515151","1"
"Yes","2017","Thuringia","Male","144","0.320274304954081","0.27677674966921","0.363771860238953","1"
"Yes","2017","Thuringia","Female","125","0.238571093824287","0.202489203089375","0.274652984559199","1"
"No","2018","Schleswig-Holstein","Male","336","0.832476617405293","0.796972610877263","0.867980623933323","2"
"No","2018","Schleswig-Holstein","Female","378","0.80102539567689","0.766032083084304","0.836018708269476","2"
"No","2018","Hamburg","Male","153","0.79420745862217","0.739000187999975","0.849414729244365","2"
"No","2018","Hamburg","Female","213","0.853080557642724","0.81100805981002","0.895153055475427","2"
"No","2018","Lower Saxony","Male","868","0.738909252794582","0.713719844689624","0.764098660899539","2"
"No","2018","Lower Saxony","Female","1046","0.810061631752603","0.78905961142881","0.831063652076396","2"
"No","2018","Bremen","Male","80","0.816005062297118","0.740808606992356","0.891201517601881","2"
"No","2018","Bremen","Female","96","0.843382460586043","0.778625286776094","0.908139634395992","2"
"No","2018","North Rhine-Westphalia","Male","1842","0.749919182971143","0.732830407739209","0.767007958203076","2"
"No","2018","North Rhine-Westphalia","Female","2265","0.798847385909104","0.784325217146067","0.813369554672141","2"
"No","2018","Hesse","Male","588","0.763595611916086","0.73396817895132","0.793223044880851","2"
"No","2018","Brandenburg","Male","352","0.727879211801326","0.687898075516369","0.767860348086283","2"
"No","2018","Brandenburg","Female","441","0.833889696534003","0.802700296722467","0.865079096345538","2"
"No","2018","Mecklenburg-Western Pomerania","Male","211","0.840796787432152","0.79691201044306","0.884681564421244","2"
"No","2018","Mecklenburg-Western Pomerania","Female","257","0.803063349321516","0.760156235957762","0.84597046268527","2"
"No","2018","Saxony","Male","536","0.711473297233727","0.679282771362431","0.743663823105023","2"
"No","2018","Saxony","Female","645","0.739470999571631","0.709841595711765","0.769100403431497","2"
"No","2018","Saxony-Anhalt","Male","296","0.713212522460004","0.668947012008731","0.757478032911278","2"
"No","2018","Saxony-Anhalt","Female","410","0.84285040613903","0.811233375394419","0.874467436883642","2"
"No","2018","Thuringia","Male","310","0.681956859700342","0.637680175124403","0.72623354427628","2"
"No","2018","Thuringia","Female","407","0.783909132789433","0.748223885617139","0.819594379961727","2"
"No","2018","Hesse","Female","716","0.839914586557671","0.815931594398586","0.863897578716757","2"
"No","2018","Rhineland-Palatinate,Saarland","Male","487","0.757941717025475","0.725935691174014","0.789947742876936","2"
"No","2018","Rhineland-Palatinate,Saarland","Female","600","0.796060088434979","0.768016374010679","0.82410380285928","2"
"No","2018","Baden-Württemberg","Male","899","0.707470063175836","0.682518840347724","0.732421286003948","2"
"No","2018","Baden-Württemberg","Female","1124","0.775367456920022","0.754219305281428","0.796515608558615","2"
"No","2018","Bavaria","Male","1299","0.712432205700836","0.691568532432097","0.733295878969576","2"
"No","2018","Bavaria","Female","1588","0.7498033253749","0.731562969279109","0.768043681470691","2"
"No","2018","Berlin","Male","367","0.734558000730574","0.695096516188299","0.774019485272849","2"
"No","2018","Berlin","Female","411","0.843601725698153","0.811952904359825","0.875250547036482","2"
"Yes","2018","Schleswig-Holstein","Male","89","0.167523382594707","0.132019376066677","0.203027389122738","1"
"Yes","2018","Schleswig-Holstein","Female","122","0.19897460432311","0.163981291730524","0.233967916915696","1"
"Yes","2018","Hamburg","Male","53","0.20579254137783","0.150585270755635","0.260999812000025","1"
"Yes","2018","Hamburg","Female","59","0.146919442357276","0.104846944524573","0.18899194018998","1"
"Yes","2018","Bremen","Male","22","","","","1"
"Yes","2018","Bremen","Female","25","","","","1"
"Yes","2018","Lower Saxony","Male","300","0.261090747205419","0.235901339100461","0.286280155310376","1"
"Yes","2018","Lower Saxony","Female","294","0.189938368247397","0.168936347923604","0.21094038857119","1"
"Yes","2018","North Rhine-Westphalia","Male","625","0.250080817028857","0.232992041796924","0.267169592260791","1"
"Yes","2018","North Rhine-Westphalia","Female","662","0.201152614090896","0.186630445327859","0.215674782853933","1"
"Yes","2018","Hesse","Male","202","0.236404388083914","0.206776955119149","0.26603182104868","1"
"Yes","2018","Hesse","Female","182","0.160085413442329","0.136102421283243","0.184068405601414","1"
"Yes","2018","Bavaria","Male","509","0.287567794299164","0.266704121030424","0.308431467567903","1"
"Yes","2018","Bavaria","Female","578","0.2501966746251","0.231956318529309","0.268437030720891","1"
"Yes","2018","Berlin","Male","114","0.265441999269426","0.225980514727151","0.304903483811701","1"
"Yes","2018","Berlin","Female","95","0.156398274301847","0.124749452963519","0.188047095640175","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Male","201","0.242058282974525","0.210052257123064","0.274064308825986","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Female","193","0.203939911565021","0.17589619714072","0.231983625989321","1"
"Yes","2018","Baden-Württemberg","Male","378","0.292529936824164","0.267578713996052","0.317481159652276","1"
"Yes","2018","Brandenburg","Male","124","0.272120788198674","0.232139651913717","0.312101924483631","1"
"Yes","2018","Baden-Württemberg","Female","372","0.224632543079978","0.203484391441385","0.245780694718572","1"
"Yes","2018","Mecklenburg-Western Pomerania","Male","56","0.159203212567848","0.115318435578756","0.20308798955694","1"
"Yes","2018","Brandenburg","Female","106","0.166110303465997","0.134920903654462","0.197299703277533","1"
"Yes","2018","Mecklenburg-Western Pomerania","Female","73","0.196936650678484","0.15402953731473","0.239843764042238","1"
"Yes","2018","Saxony","Male","225","0.288526702766273","0.256336176894977","0.320717228637569","1"
"Yes","2018","Saxony","Female","198","0.260529000428369","0.230899596568503","0.290158404288235","1"
"Yes","2018","Saxony-Anhalt","Male","105","0.286787477539996","0.242521967088722","0.331052987991269","1"
"Yes","2018","Thuringia","Male","115","0.318043140299658","0.27376645572372","0.362319824875597","1"
"Yes","2018","Thuringia","Female","104","0.216090867210567","0.180405620038273","0.251776114382861","1"
"Yes","2018","Saxony-Anhalt","Female","99","0.15714959386097","0.125532563116358","0.188766624605581","1"
"No","2019","Schleswig-Holstein","Male","326","0.772415136793557","0.734016798829626","0.810813474757487","2"
"No","2019","Schleswig-Holstein","Female","391","0.865278429075606","0.835139963391774","0.895416894759439","2"
"No","2019","Hamburg","Male","163","0.742256317849042","0.687928860039518","0.796583775658566","2"
"No","2019","Hamburg","Female","212","0.826766871015787","0.782037916009703","0.871495826021871","2"
"No","2019","Lower Saxony","Male","869","0.739589431159769","0.714367235814412","0.764811626505127","2"
"No","2019","Lower Saxony","Female","1028","0.812048725861893","0.790820039316734","0.833277412407053","2"
"No","2019","Bremen","Male","71","0.778323304391545","0.696501221593845","0.860145387189244","2"
"No","2019","Bremen","Female","94","0.837155919335169","0.771368239468963","0.902943599201376","2"
"No","2019","North Rhine-Westphalia","Male","1796","0.728077241716287","0.710769984541155","0.74538449889142","2"
"No","2019","North Rhine-Westphalia","Female","2164","0.782858547804365","0.767660136102999","0.798056959505731","2"
"No","2019","Hesse","Male","599","0.748759540022106","0.719480941936635","0.778038138107578","2"
"No","2019","Hesse","Female","671","0.818030093220004","0.792229129048445","0.843831057391564","2"
"No","2019","Rhineland-Palatinate,Saarland","Male","473","0.758306777694688","0.726153204708598","0.790460350680779","2"
"No","2019","Rhineland-Palatinate,Saarland","Female","591","0.778306182313299","0.749099003277537","0.807513361349062","2"
"No","2019","Baden-Württemberg","Male","913","0.68081524991991","0.655639007720406","0.705991492119414","2"
"No","2019","Baden-Württemberg","Female","1088","0.778049638957611","0.756806386795095","0.799292891120126","2"
"No","2019","Bavaria","Male","1333","0.753226620545272","0.733722429635063","0.772730811455481","2"
"No","2019","Bavaria","Female","1534","0.799295987665835","0.781970500301371","0.816621475030299","2"
"No","2019","Berlin","Male","382","0.789321288514508","0.754033321133748","0.824609255895268","2"
"No","2019","Berlin","Female","407","0.861835682092401","0.831649623089553","0.892021741095249","2"
"No","2019","Brandenburg","Male","374","0.754034213543628","0.717160631878522","0.790907795208733","2"
"No","2019","Brandenburg","Female","438","0.806362203241702","0.774064300951366","0.838660105532039","2"
"No","2019","Mecklenburg-Western Pomerania","Male","204","0.779238207248282","0.731502191574572","0.826974222921992","2"
"No","2019","Mecklenburg-Western Pomerania","Female","246","0.819901200717895","0.77726220531658","0.86254019611921","2"
"No","2019","Saxony","Male","533","0.700200834599001","0.668129533329258","0.732272135868745","2"
"No","2019","Saxony","Female","639","0.821596272473775","0.795597264182041","0.847595280765509","2"
"No","2019","Saxony-Anhalt","Male","282","0.778514874919312","0.737872259815475","0.819157490023149","2"
