"m11104","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Several times a year","2017","Couple + C. LE 16 ","indirect migration background","61","0.123888314526636","0.0944766583355988","0.153299970717673","2"
"Several times a year","2017","Couple + C. GT 16 ","indirect migration background","38","0.122497201407848","0.0810180551756677","0.163976347640028","2"
"Several times a year","2017","Single parent ","direct migration background","92","0.120832311996714","0.0961894663830414","0.145475157610387","2"
"Several times a year","2017","1-pers.-HH","indirect migration background","31","0.172209366125178","0.117204964843456","0.227213767406901","2"
"Several times a year","2017","(Married) couple without C. ","no migration background","902","0.134188555295167","0.126188229774121","0.142188880816214","2"
"Several times a year","2017","(Married) couple without C. ","direct migration background","147","0.0984555231965902","0.0817101463998765","0.115200899993304","2"
"Several times a year","2017","(Married) couple without C. ","indirect migration background","32","0.148669354261014","0.103471327638563","0.193867380883464","2"
"Several times a year","2017","Couple + C. LE 16 ","direct migration background","545","0.135975811756971","0.125183710336876","0.146767913177065","2"
"Several times a year","2017","Couple + C. GT 16 ","no migration background","332","0.136610800302313","0.123118640811765","0.15010295979286","2"
"Several times a year","2017","Couple + C. LE and GT 16","no migration background","218","0.14843344335422","0.130483352768383","0.166383533940058","2"
"Several times a year","2017","Couple + C. LE and GT 16","direct migration background","141","0.124989913288297","0.105699340058069","0.144280486518526","2"
"Several times a year","2017","Couple + C. LE and GT 16","indirect migration background","38","0.173518386190095","0.125507636366948","0.221529136013243","2"
"Several times a year","2017","Single parent ","indirect migration background","31","0.129770858743634","0.0855652877888347","0.173976429698432","2"
"Several times a year","2017","Couple + C. LE 16 ","no migration background","634","0.1741561544441","0.162204631766974","0.186107677121226","2"
"Several times a year","2017","1-pers.-HH","direct migration background","193","0.109527233202692","0.0941380265723732","0.12491643983301","2"
"Several times a year","2017","Single parent ","no migration background","256","0.140447889079869","0.124084703311836","0.156811074847901","2"
"Almost never or never","2018","1-pers.-HH","no migration background","","","","","1"
"Almost never or never","2018","1-pers.-HH","direct migration background","245","0.268302011503621","0.237307045985337","0.299296977021905","1"
"Almost never or never","2018","1-pers.-HH","indirect migration background","","","","","1"
"Almost never or never","2018","(Married) couple without C. ","no migration background","","","","","1"
"Almost never or never","2018","(Married) couple without C. ","direct migration background","57","0.381751782233344","0.298874958447556","0.464628606019131","1"
"Almost never or never","2018","(Married) couple without C. ","indirect migration background","","","","","1"
"Almost never or never","2018","Single parent ","no migration background","","","","","1"
"Almost never or never","2018","Single parent ","direct migration background","185","0.525624279294032","0.47141941938414","0.579829139203923","1"
"Almost never or never","2018","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Almost never or never","2018","Couple + C. GT 16 ","direct migration background","47","0.489867571297181","0.386011019539089","0.593724123055273","1"
"Almost never or never","2018","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Almost never or never","2018","Couple + C. LE and GT 16","no migration background","","","","","1"
"Almost never or never","2018","Couple + C. LE and GT 16","direct migration background","270","0.533784675412429","0.490658310378255","0.576911040446603","1"
"Almost never or never","2018","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Almost never or never","2018","Single parent ","indirect migration background","","","","","1"
"Almost never or never","2018","Couple + C. LE 16 ","no migration background","","","","","1"
"Almost never or never","2018","Couple + C. LE 16 ","direct migration background","867","0.530604095782243","0.506472599229402","0.554735592335084","1"
"Almost never or never","2018","Couple + C. GT 16 ","no migration background","","","","","1"
"At lease once a week","2018","1-pers.-HH","no migration background","","","","","4"
"At lease once a week","2018","1-pers.-HH","direct migration background","346","0.464919286149476","0.430028424663346","0.499810147635607","4"
"At lease once a week","2018","1-pers.-HH","indirect migration background","","","","","4"
"At lease once a week","2018","(Married) couple without C. ","no migration background","","","","","4"
"At lease once a week","2018","(Married) couple without C. ","direct migration background","49","0.435625262372904","0.351038688048598","0.520211836697209","4"
"At lease once a week","2018","(Married) couple without C. ","indirect migration background","","","","","4"
"At lease once a week","2018","Single parent ","no migration background","","","","","4"
"At lease once a week","2018","Single parent ","direct migration background","87","0.284329168948616","0.235361812680742","0.333296525216489","4"
"At lease once a week","2018","Single parent ","indirect migration background","","","","","4"
"At lease once a week","2018","Couple + C. LE 16 ","no migration background","","","","","4"
"At lease once a week","2018","Couple + C. LE 16 ","direct migration background","408","0.248325262161883","0.227434478195225","0.269216046128541","4"
"At lease once a week","2018","Couple + C. LE 16 ","indirect migration background","","","","","4"
"At lease once a week","2018","Couple + C. GT 16 ","no migration background","","","","","4"
"At lease once a week","2018","Couple + C. GT 16 ","direct migration background","24","","","","4"
"At lease once a week","2018","Couple + C. GT 16 ","indirect migration background","","","","","4"
"At lease once a week","2018","Couple + C. LE and GT 16","no migration background","","","","","4"
"At lease once a week","2018","Couple + C. LE and GT 16","direct migration background","143","0.305511505463515","0.265690442903213","0.345332568023817","4"
"At lease once a week","2018","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"At least once a month","2018","Single parent ","direct migration background","8","","","","3"
"At least once a month","2018","Single parent ","indirect migration background","","","","","3"
"At least once a month","2018","1-pers.-HH","direct migration background","60","0.0847213122467864","0.0652414323645612","0.104201192129012","3"
"At least once a month","2018","1-pers.-HH","indirect migration background","","","","","3"
"At least once a month","2018","(Married) couple without C. ","no migration background","","","","","3"
