"m11104","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","2008","higher vocational","Rural Area","205","0.374118395659402","0.332882932190497","0.415353859128306","4"
"At lease once a week","2008","higher education","Urban Area","1680","0.55685216901373","0.539058460791389","0.57464587723607","4"
"At lease once a week","2008","higher education","Rural Area","599","0.505311885744636","0.477059132782585","0.533564638706687","4"
"At lease once a week","2008","general elemantary","Rural Area","181","0.221697500351943","0.190567820733536","0.252827179970351","4"
"At lease once a week","2008","middle vocational","Urban Area","2346","0.373662122692536","0.361577233802499","0.385747011582573","4"
"At lease once a week","2008","middle vocational","Rural Area","1164","0.327454326302842","0.312071139071136","0.342837513534547","4"
"At lease once a week","2008","vocational + Abi","Urban Area","363","0.428150377431513","0.394179374277288","0.462121380585738","4"
"At lease once a week","2008","vocational + Abi","Rural Area","137","0.50123460283248","0.442031906052429","0.56043729961253","4"
"At least once a month","2008","general elemantary","Urban Area","70","0.0441939171236976","0.0331855236033492","0.055202310644046","3"
"At least once a month","2008","general elemantary","Rural Area","36","0.0815864840586598","0.0610725817841305","0.102100386333189","3"
"At least once a month","2008","middle vocational","Urban Area","467","0.0755834718228606","0.0689803994897905","0.0821865441559307","3"
"At least once a month","2008","middle vocational","Rural Area","230","0.0724746677562447","0.0639757020982481","0.0809736334142413","3"
"At least once a month","2008","in school","Urban Area","15","","","","3"
"At least once a month","2008","in school","Rural Area","15","","","","3"
"At least once a month","2008","inadequately","Urban Area","7","","","","3"
"At least once a month","2008","vocational + Abi","Rural Area","21","","","","3"
"At least once a month","2008","vocational + Abi","Urban Area","75","0.0786538941856519","0.060172241534968","0.0971355468363357","3"
"At least once a month","2008","higher education","Rural Area","113","0.0970927136922473","0.0803613948298573","0.113824032554637","3"
"At least once a month","2008","inadequately","Rural Area","4","","","","3"
"At least once a month","2008","higher vocational","Urban Area","60","0.0617266139935099","0.0458801577342751","0.0775730702527446","3"
"At least once a month","2008","higher vocational","Rural Area","50","0.121504801628862","0.0936636836026102","0.149345919655115","3"
"At least once a month","2008","higher education","Urban Area","295","0.102692683589346","0.0918193540860739","0.113566013092618","3"
"Several times a year","2008","in school","Urban Area","27","","","","2"
"Several times a year","2008","in school","Rural Area","20","","","","2"
"Several times a year","2008","inadequately","Urban Area","13","","","","2"
"Several times a year","2008","inadequately","Rural Area","4","","","","2"
"Several times a year","2008","general elemantary","Urban Area","186","0.153700679499422","0.134382878302612","0.173018480696232","2"
"Several times a year","2008","general elemantary","Rural Area","94","0.151973571091044","0.125070072012236","0.178877070169851","2"
"Several times a year","2008","higher vocational","Urban Area","187","0.192522442136274","0.166560502157995","0.218484382114552","2"
"Several times a year","2008","higher vocational","Rural Area","130","0.267168876591988","0.229462470547723","0.304875282636254","2"
"Several times a year","2008","higher education","Urban Area","517","0.165128257162222","0.151828528745545","0.178427985578898","2"
"Several times a year","2008","higher education","Rural Area","263","0.209645450234537","0.186643271324543","0.23264762914453","2"
"Several times a year","2008","middle vocational","Urban Area","1147","0.193594053865105","0.183723951583435","0.203464156146775","2"
"Several times a year","2008","middle vocational","Rural Area","769","0.222650390401322","0.209013040272512","0.236287740530132","2"
"Several times a year","2008","vocational + Abi","Urban Area","174","0.230289070191296","0.201384282980554","0.259193857402038","2"
"Several times a year","2008","vocational + Abi","Rural Area","52","0.164724723524932","0.12080424970841","0.208645197341454","2"
"Almost never or never","2009","general elemantary","Urban Area","708","0.586822151252746","0.55892738153766","0.614716920967832","1"
"Almost never or never","2009","general elemantary","Rural Area","358","0.631819516789543","0.593259451974601","0.670379581604485","1"
"Almost never or never","2009","middle vocational","Urban Area","2323","0.40807817076236","0.395265169334767","0.420891172189953","1"
"Almost never or never","2009","middle vocational","Rural Area","1621","0.456638214021066","0.439914644871884","0.473361783170249","1"
"Almost never or never","2009","inadequately","Rural Area","33","0.691435604334038","0.553377266902282","0.829493941765795","1"
"Almost never or never","2009","vocational + Abi","Urban Area","191","0.277465139548552","0.24531346695659","0.309616812140514","1"
"Almost never or never","2009","higher education","Rural Area","329","0.268981920371817","0.243787741157202","0.294176099586433","1"
"Almost never or never","2009","in school","Urban Area","12","","","","1"
"Almost never or never","2009","in school","Rural Area","13","","","","1"
"Almost never or never","2009","inadequately","Urban Area","91","0.657909794772198","0.574743647999323","0.741075941545073","1"
"Almost never or never","2009","vocational + Abi","Rural Area","67","0.230989753748334","0.179461674928341","0.282517832568327","1"
"Almost never or never","2009","higher vocational","Urban Area","281","0.331026414078846","0.298718784379175","0.363334043778516","1"
"Almost never or never","2009","higher vocational","Rural Area","205","0.357058394739114","0.315677501055646","0.398439288422582","1"
"Almost never or never","2009","higher education","Urban Area","607","0.215814348974087","0.200684363017493","0.230944334930682","1"
"At lease once a week","2009","in school","Urban Area","151","0.735662766694626","0.6769899710198","0.794335562369452","4"
"At lease once a week","2009","in school","Rural Area","56","0.650940175912463","0.554061746829412","0.747818604995514","4"
"At lease once a week","2009","inadequately","Urban Area","11","","","","4"
"At lease once a week","2009","inadequately","Rural Area","3","","","","4"
"At lease once a week","2009","general elemantary","Urban Area","262","0.228449429992241","0.204665793778528","0.252233066205955","4"
"At lease once a week","2009","general elemantary","Rural Area","120","0.166696816161736","0.136899576905147","0.196494055418324","4"
"At lease once a week","2009","middle vocational","Urban Area","1930","0.338848917702086","0.326509336437716","0.351188498966456","4"
"At lease once a week","2009","middle vocational","Rural Area","926","0.289407360911357","0.274182145824023","0.304632575998692","4"
"At lease once a week","2009","vocational + Abi","Urban Area","318","0.415823095321239","0.380431800683652","0.451214389958826","4"
"At lease once a week","2009","vocational + Abi","Rural Area","110","0.500626978716351","0.439497429635998","0.561756527796704","4"
"At lease once a week","2009","higher vocational","Urban Area","321","0.400464305357054","0.36682409404762","0.434104516666487","4"
"At lease once a week","2009","higher vocational","Rural Area","157","0.271415856454135","0.233009603126784","0.309822109781487","4"
"At lease once a week","2009","higher education","Urban Area","1518","0.519822234864881","0.501447657018324","0.538196812711438","4"
"At lease once a week","2009","higher education","Rural Area","539","0.478243093742853","0.449861742592425","0.506624444893282","4"
"At least once a month","2009","general elemantary","Urban Area","65","0.0421125609906294","0.0307346094054754","0.0534905125757835","3"
"At least once a month","2009","general elemantary","Rural Area","40","0.0665322216637542","0.0466082216371728","0.0864562216903357","3"
"At least once a month","2009","middle vocational","Urban Area","388","0.0699254350923886","0.0632769379418073","0.0765739322429698","3"
"At least once a month","2009","inadequately","Rural Area","","","","","3"
"At least once a month","2009","middle vocational","Rural Area","226","0.0800427330951065","0.0709322148995566","0.0891532512906563","3"
"At least once a month","2009","in school","Rural Area","7","","","","3"
"At least once a month","2009","inadequately","Urban Area","5","","","","3"
"At least once a month","2009","in school","Urban Area","22","","","","3"
"At least once a month","2009","vocational + Abi","Urban Area","75","0.0961144933045979","0.0749493552102792","0.117279631398917","3"
