"m11104","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","2008","Not Working","(Married) couple without C. ","1261","0.334201342365122","0.318885726701203","0.349516958029041","4"
"At lease once a week","2008","Not Working","Single parent ","121","0.311707966406744","0.265075454645946","0.358340478167542","4"
"At lease once a week","2008","Not Working","Couple + C. LE 16 ","188","0.384822374360921","0.341916669623683","0.427728079098159","4"
"At lease once a week","2008","Not Working","Couple + C. GT 16 ","415","0.444139677308767","0.412119786352212","0.476159568265323","4"
"At lease once a week","2008","Not Working","Couple + C. LE and GT 16","140","0.436131094950016","0.380015307388518","0.492246882511514","4"
"At least once a month","2008","Full Time","(Married) couple without C. ","231","0.113669619926584","0.10079253123686","0.126546708616307","3"
"At least once a month","2008","Full Time","Single parent ","38","0.104743528819599","0.0722892193514084","0.137197838287789","3"
"At least once a month","2008","Full Time","1-pers.-HH","116","0.0998596411277231","0.0817338550285326","0.117985427226914","3"
"At least once a month","2008","Full Time","Couple + C. LE and GT 16","40","0.0828436999010697","0.0592425117174449","0.106444888084694","3"
"At least once a month","2008","Part Time","1-pers.-HH","45","0.0950042959463015","0.0680024241599056","0.122006167732697","3"
"At least once a month","2008","Full Time","Couple + C. LE 16 ","172","0.109555803542626","0.0941012071603215","0.125010399924931","3"
"At least once a month","2008","Full Time","Couple + C. GT 16 ","135","0.0893339765451643","0.0750280341356419","0.103639918954687","3"
"At least once a month","2008","Part Time","(Married) couple without C. ","74","0.0614842265681045","0.0471178053536507","0.0758506477825582","3"
"At least once a month","2008","Part Time","Couple + C. LE 16 ","103","0.101985946603107","0.0843876490079991","0.119584244198215","3"
"At least once a month","2008","Part Time","Couple + C. GT 16 ","88","0.12554609867359","0.103947083655536","0.147145113691643","3"
"At least once a month","2008","Part Time","Single parent ","38","0.103650771157054","0.0723379431477329","0.134963599166375","3"
"At least once a month","2008","Part Time","Couple + C. LE and GT 16","35","0.0660934881024153","0.0411465849386964","0.0910403912661343","3"
"At least once a month","2008","Not Working","1-pers.-HH","59","0.043636366712274","0.03341020086893","0.053862532555618","3"
"At least once a month","2008","Not Working","(Married) couple without C. ","136","0.0339001136037918","0.0280242663274697","0.0397759608801139","3"
"At least once a month","2008","Not Working","Single parent ","27","","","","3"
"At least once a month","2008","Not Working","Couple + C. LE 16 ","34","0.0769752273436471","0.0534698739404777","0.100480580746816","3"
"At least once a month","2008","Not Working","Couple + C. GT 16 ","60","0.0513369175859518","0.0371153287278739","0.0655585064440297","3"
"At least once a month","2008","Not Working","Couple + C. LE and GT 16","30","0.0673514144286946","0.038990525308652","0.0957123035487371","3"
"Several times a year","2008","Full Time","Couple + C. GT 16 ","397","0.303309902998061","0.280253493004252","0.326366312991869","2"
"Several times a year","2008","Full Time","Couple + C. LE and GT 16","146","0.233536069326793","0.197311328105657","0.269760810547929","2"
"Several times a year","2008","Part Time","(Married) couple without C. ","221","0.232284316955327","0.20702880939453","0.257539824516124","2"
"Several times a year","2008","Part Time","Single parent ","75","0.211016206836784","0.169099288517468","0.252933125156099","2"
"Several times a year","2008","Part Time","Couple + C. LE 16 ","263","0.221677917253487","0.197523319041688","0.245832515465287","2"
"Several times a year","2008","Part Time","Couple + C. GT 16 ","178","0.220874079139153","0.193832000069048","0.247916158209258","2"
"Several times a year","2008","Full Time","1-pers.-HH","201","0.178297747559695","0.155157025819704","0.201438469299687","2"
"Several times a year","2008","Full Time","(Married) couple without C. ","516","0.233215429998076","0.216059550462228","0.250371309533924","2"
"Several times a year","2008","Full Time","Single parent ","75","0.226970174130597","0.182576860944085","0.27136348731711","2"
"Several times a year","2008","Full Time","Couple + C. LE 16 ","391","0.243837093349864","0.222590261039653","0.265083925660074","2"
"Several times a year","2008","Part Time","1-pers.-HH","64","0.155117410980711","0.121780339675837","0.188454482285585","2"
"Several times a year","2008","Part Time","Couple + C. LE and GT 16","79","0.259023491657764","0.21503314345466","0.303013839860869","2"
"Several times a year","2008","Not Working","1-pers.-HH","138","0.0995171031534237","0.0845318663350976","0.11450233997175","2"
"Several times a year","2008","Not Working","(Married) couple without C. ","484","0.135480471818878","0.124368665550648","0.146592278087108","2"
"Several times a year","2008","Not Working","Single parent ","58","0.175165529521317","0.136897490312669","0.213433568729966","2"
"Several times a year","2008","Not Working","Couple + C. LE 16 ","84","0.168844279424475","0.135809684086953","0.201878874761996","2"
"Several times a year","2008","Not Working","Couple + C. GT 16 ","146","0.17554071884873","0.151024653711915","0.200056783985546","2"
"Several times a year","2008","Not Working","Couple + C. LE and GT 16","52","0.161552370097606","0.119905525603393","0.203199214591819","2"
"Almost never or never","2009","Full Time","1-pers.-HH","248","0.255083491301618","0.227957399276664","0.282209583326572","1"
"Almost never or never","2009","Full Time","(Married) couple without C. ","629","0.271658183655204","0.253024263554609","0.2902921037558","1"
"Almost never or never","2009","Full Time","Single parent ","102","0.324223217389413","0.275667802212746","0.37277863256608","1"
"Almost never or never","2009","Full Time","Couple + C. LE 16 ","382","0.273187557028527","0.249879494673767","0.296495619383287","1"
"Almost never or never","2009","Part Time","(Married) couple without C. ","382","0.343319328153968","0.31507967083873","0.371558985469206","1"
"Almost never or never","2009","Part Time","Couple + C. LE 16 ","281","0.258241287885044","0.231342557493384","0.285140018276704","1"
"Almost never or never","2009","Part Time","Couple + C. GT 16 ","217","0.227528771351346","0.199670909401584","0.255386633301107","1"
"Almost never or never","2009","Part Time","Couple + C. LE and GT 16","105","0.295240187191192","0.249734807705231","0.340745566677153","1"
"Almost never or never","2009","Full Time","Couple + C. GT 16 ","417","0.273745532689164","0.250763847394567","0.296727217983761","1"
"Almost never or never","2009","Full Time","Couple + C. LE and GT 16","138","0.252542215006887","0.214033946720656","0.291050483293118","1"
"Almost never or never","2009","Part Time","1-pers.-HH","130","0.301567070778768","0.258636155942235","0.344497985615302","1"
"Almost never or never","2009","Part Time","Single parent ","134","0.406547287919505","0.354641299763546","0.458453276075463","1"
"Almost never or never","2009","Not Working","1-pers.-HH","953","0.650874605952874","0.626389229424308","0.675359982481441","1"
"Almost never or never","2009","Not Working","(Married) couple without C. ","1929","0.591685178628362","0.575097605977103","0.60827275127962","1"
"Almost never or never","2009","Not Working","Single parent ","144","0.47582790214605","0.41814942978783","0.533506374504269","1"
"Almost never or never","2009","Not Working","Couple + C. LE 16 ","179","0.394730344507948","0.348204970786941","0.441255718228954","1"
"Almost never or never","2009","Not Working","Couple + C. LE and GT 16","82","0.304077169457292","0.252109015203766","0.356045323710818","1"
"Almost never or never","2009","Not Working","Couple + C. GT 16 ","316","0.364993994100523","0.332339976021558","0.397648012179488","1"
"At lease once a week","2009","Full Time","1-pers.-HH","443","0.434799860207884","0.403951073829634","0.465648646586134","4"
"At lease once a week","2009","Full Time","(Married) couple without C. ","877","0.411785356926503","0.391168209539514","0.432402504313491","4"
"At lease once a week","2009","Full Time","Single parent ","144","0.394760123606127","0.344055870699554","0.4454643765127","4"
"At lease once a week","2009","Full Time","Couple + C. LE 16 ","552","0.394270658844842","0.368708291477239","0.419833026212445","4"
"At lease once a week","2009","Full Time","Couple + C. GT 16 ","546","0.375033876175515","0.350080608093968","0.399987144257062","4"
"At lease once a week","2009","Full Time","Couple + C. LE and GT 16","175","0.345555498241619","0.30340633309482","0.387704663388418","4"
"At lease once a week","2009","Part Time","1-pers.-HH","177","0.404333322404065","0.358425441006065","0.450241203802064","4"
"At lease once a week","2009","Part Time","(Married) couple without C. ","435","0.394352531476647","0.365286519506534","0.423418543446761","4"
"At lease once a week","2009","Part Time","Single parent ","106","0.300872980320234","0.25240683198142","0.349339128659048","4"
"At lease once a week","2009","Part Time","Couple + C. LE 16 ","418","0.446567008571447","0.416013333581118","0.477120683561777","4"
"At lease once a week","2009","Part Time","Couple + C. GT 16 ","393","0.413639001169257","0.380913843845406","0.446364158493109","4"
"At lease once a week","2009","Part Time","Couple + C. LE and GT 16","184","0.448079637296339","0.398469520280318","0.497689754312359","4"
"At lease once a week","2009","Not Working","1-pers.-HH","339","0.23403086547765","0.21228335204744","0.25577837890786","4"
"At lease once a week","2009","Not Working","(Married) couple without C. ","1001","0.27611264466396","0.261025100179975","0.291200189147946","4"
"At lease once a week","2009","Not Working","Single parent ","84","0.284712101053564","0.232593200083202","0.336831002023927","4"
"At lease once a week","2009","Not Working","Couple + C. LE 16 ","126","0.310348400159221","0.266312711531728","0.354384088786714","4"
"At lease once a week","2009","Not Working","Couple + C. GT 16 ","320","0.389767482724678","0.356688257546781","0.422846707902576","4"
"At lease once a week","2009","Not Working","Couple + C. LE and GT 16","146","0.474813177488557","0.418399665765467","0.531226689211646","4"
"At least once a month","2009","Full Time","(Married) couple without C. ","207","0.0987325427958862","0.0862362205404952","0.111228865051277","3"
"At least once a month","2009","Full Time","Single parent ","30","0.0838788174377646","0.0551236040384058","0.112634030837123","3"
"At least once a month","2009","Full Time","1-pers.-HH","100","0.120194591889073","0.0999584352629149","0.140430748515232","3"
"At least once a month","2009","Full Time","Couple + C. LE and GT 16","52","0.132556907793868","0.10250200413303","0.162611811454706","3"
"At least once a month","2009","Part Time","1-pers.-HH","33","0.0552219631659067","0.0338553028246046","0.0765886235072089","3"
"At least once a month","2009","Full Time","Couple + C. LE 16 ","141","0.104399354607064","0.0884048555374715","0.120393853676657","3"
"At least once a month","2009","Full Time","Couple + C. GT 16 ","137","0.103545165470664","0.0878417882013231","0.119248542740005","3"
"At least once a month","2009","Part Time","(Married) couple without C. ","81","0.0751318644952001","0.0594540626812436","0.0908096663091565","3"
"At least once a month","2009","Part Time","Couple + C. LE 16 ","85","0.0773731651046607","0.060952307425829","0.0937940227834924","3"
