"m11104","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"At lease once a week","2007","Berlin","Full Time","117","0.423222299676244","0.366842233025958","0.479602366326529"
"At lease once a week","2007","Berlin","Part Time","76","0.400205492834431","0.329413857627711","0.470997128041152"
"At lease once a week","2007","Berlin","Not Working","76","0.260684806364976","0.208703704021585","0.312665908708366"
"At lease once a week","2007","Brandenburg","Full Time","86","0.294112451867907","0.243472607435714","0.344752296300099"
"At lease once a week","2007","Brandenburg","Part Time","39","0.219599815968447","0.156624737910441","0.282574894026452"
"At lease once a week","2007","Brandenburg","Not Working","85","0.185507527401215","0.146527627864757","0.224487426937672"
"At lease once a week","2007","Mecklenburg-Western Pomerania","Full Time","79","0.351479504493762","0.285145928796724","0.4178130801908"
"At lease once a week","2007","Mecklenburg-Western Pomerania","Part Time","28","","",""
"At lease once a week","2007","Mecklenburg-Western Pomerania","Not Working","39","0.188045024525944","0.134292734763808","0.24179731428808"
"At lease once a week","2007","Saxony","Full Time","211","0.326801752515052","0.289426504738489","0.364177000291616"
"At lease once a week","2007","Saxony","Part Time","90","0.336555090798214","0.282994789438261","0.390115392158167"
"At lease once a week","2007","Saxony","Not Working","154","0.226133951820955","0.192855008480461","0.25941289516145"
"At lease once a week","2007","Saxony-Anhalt","Full Time","85","0.203781947052247","0.160255922179266","0.247307971925228"
"At lease once a week","2007","Saxony-Anhalt","Part Time","50","0.256405123271763","0.190767148280762","0.322043098262763"
"At lease once a week","2007","Saxony-Anhalt","Not Working","75","0.199430644786467","0.158935056022975","0.239926233549959"
"At lease once a week","2007","Thuringia","Full Time","86","0.271123767544939","0.22407895733668","0.318168577753197"
"At lease once a week","2007","Thuringia","Part Time","42","0.21246625539766","0.151156497163282","0.273776013632037"
"At lease once a week","2007","Thuringia","Not Working","70","0.155846890831335","0.12034629941801","0.19134748224466"
"Almost never or never","2008","Schleswig-Holstein","Full Time","43","0.171236817184398","0.115422853567368","0.227050780801429"
"Almost never or never","2008","Schleswig-Holstein","Part Time","34","0.19166745297727","0.126466597816224","0.256868308138316"
"Almost never or never","2008","Schleswig-Holstein","Not Working","108","0.420426853702012","0.357713653392832","0.483140054011192"
"Almost never or never","2008","Hamburg","Full Time","17","","",""
"Almost never or never","2008","Hamburg","Part Time","10","","",""
"Almost never or never","2008","Hamburg","Not Working","55","0.521967144156955","0.431065957355133","0.612868330958776"
"Almost never or never","2008","Lower Saxony","Full Time","155","0.240515750257598","0.207377558351593","0.273653942163602"
"Almost never or never","2008","Lower Saxony","Part Time","107","0.231896317722991","0.191912610718296","0.271880024727686"
"Almost never or never","2008","Lower Saxony","Not Working","297","0.451631928071496","0.414227584857998","0.489036271284993"
"Almost never or never","2008","Bremen","Full Time","8","","",""
"Almost never or never","2008","Bremen","Part Time","6","","",""
"Almost never or never","2008","Bremen","Not Working","21","","",""
"Almost never or never","2008","North Rhine-Westphalia","Full Time","352","0.254619310970354","0.232333943431067","0.276904678509642"
"Almost never or never","2008","North Rhine-Westphalia","Part Time","245","0.252218482468358","0.224307030179884","0.280129934756831"
"Almost never or never","2008","North Rhine-Westphalia","Not Working","732","0.513805658352722","0.488761481205912","0.538849835499532"
"Almost never or never","2008","Hesse","Full Time","106","0.199340033718698","0.165392080460967","0.233287986976428"
"Almost never or never","2008","Hesse","Part Time","81","0.277298250564875","0.229144272896727","0.325452228233023"
"Almost never or never","2008","Hesse","Not Working","214","0.488149832765376","0.441914613910306","0.534385051620445"
"Almost never or never","2008","Rhineland-Palatinate,Saarland","Full Time","135","0.299113826940955","0.25479399003692","0.343433663844989"
"Almost never or never","2008","Rhineland-Palatinate,Saarland","Part Time","81","0.317354001544176","0.260113820793274","0.374594182295078"
"Almost never or never","2008","Rhineland-Palatinate,Saarland","Not Working","232","0.546046707493429","0.499259842678993","0.592833572307865"
"Almost never or never","2008","Baden-Württemberg","Full Time","210","0.207168022214568","0.181504440055429","0.232831604373707"
"Almost never or never","2008","Baden-Württemberg","Part Time","102","0.224329969321123","0.188783013903493","0.259876924738754"
"Almost never or never","2008","Baden-Württemberg","Not Working","414","0.458870688159198","0.425853525254695","0.491887851063701"
"Almost never or never","2008","Bavaria","Full Time","217","0.202693096891838","0.1791390633604","0.226247130423276"
"Almost never or never","2008","Bavaria","Part Time","133","0.235945022615317","0.203698811638287","0.268191233592347"
"Almost never or never","2008","Bavaria","Not Working","391","0.501354777405925","0.469742571118739","0.532966983693111"
"Almost never or never","2008","Berlin","Full Time","58","0.198861417020236","0.152843362056819","0.244879471983654"
"Almost never or never","2008","Berlin","Part Time","28","","",""
"Almost never or never","2008","Berlin","Not Working","95","0.436515698177795","0.375880838981308","0.497150557374281"
"Almost never or never","2008","Brandenburg","Full Time","59","0.178976591733306","0.134781396560433","0.223171786906178"
"Almost never or never","2008","Brandenburg","Part Time","48","0.3221194500727","0.248791279035718","0.395447621109682"
"Almost never or never","2008","Brandenburg","Not Working","191","0.529510778460243","0.479326401768601","0.579695155151885"
"Almost never or never","2008","Mecklenburg-Western Pomerania","Full Time","49","0.279031927104767","0.214746541467597","0.343317312741938"
"Almost never or never","2008","Mecklenburg-Western Pomerania","Part Time","35","0.478328598697466","0.379929259502696","0.576727937892236"
"Almost never or never","2008","Mecklenburg-Western Pomerania","Not Working","122","0.588491332278025","0.520961987438391","0.656020677117659"
"Almost never or never","2008","Saxony","Full Time","142","0.251649612116033","0.21680981736142","0.286489406870647"
"Almost never or never","2008","Saxony","Part Time","94","0.28067289535106","0.227758765786822","0.333587024915298"
"Almost never or never","2008","Saxony","Not Working","283","0.515832866050467","0.47433051964731","0.557335212453623"
"Almost never or never","2008","Saxony-Anhalt","Full Time","95","0.245602635474597","0.199019602477563","0.292185668471632"
"Almost never or never","2008","Saxony-Anhalt","Part Time","54","0.518161714124295","0.440495373738343","0.595828054510247"
"Almost never or never","2008","Saxony-Anhalt","Not Working","169","0.501864654960911","0.447918796899363","0.555810513022459"
"Almost never or never","2008","Thuringia","Full Time","79","0.217751933181077","0.173222785756206","0.262281080605948"
"Almost never or never","2008","Thuringia","Part Time","51","0.323495104537295","0.252330608976594","0.394659600097997"
"Almost never or never","2008","Thuringia","Not Working","212","0.599084080073507","0.5498737652321","0.648294394914914"
"Several times a year","2008","Schleswig-Holstein","Full Time","42","0.2840540076689","0.217239671418219","0.350868343919581"
"Several times a year","2008","Schleswig-Holstein","Part Time","23","","",""
"Several times a year","2008","Schleswig-Holstein","Not Working","24","","",""
"Several times a year","2008","Hamburg","Full Time","21","","",""
"Several times a year","2008","Hamburg","Part Time","9","","",""
"Several times a year","2008","Hamburg","Not Working","6","","",""
"Several times a year","2008","Lower Saxony","Full Time","118","0.206457198738236","0.175073953157832","0.23784044431864"
"Several times a year","2008","Lower Saxony","Part Time","87","0.242724172157978","0.202106992120481","0.283341352195476"
"Several times a year","2008","Lower Saxony","Not Working","79","0.137794738324677","0.111887848015597","0.163701628633757"
"Several times a year","2008","Bremen","Full Time","10","","",""
"Several times a year","2008","Bremen","Part Time","4","","",""
"Several times a year","2008","Bremen","Not Working","12","","",""
"Several times a year","2008","North Rhine-Westphalia","Full Time","356","0.244267822554732","0.222289114983784","0.26624653012568"
"Several times a year","2008","North Rhine-Westphalia","Part Time","183","0.191933115714015","0.166622353254283","0.217243878173748"
"Several times a year","2008","North Rhine-Westphalia","Not Working","204","0.143947033091233","0.12635751046499","0.161536555717476"
"Several times a year","2008","Hesse","Full Time","99","0.206522188273553","0.172123409271096","0.24092096727601"
"Several times a year","2008","Hesse","Part Time","46","0.191883970863572","0.1495259891666","0.234241952560544"
"Several times a year","2008","Hesse","Not Working","37","0.0850484731679905","0.0592462442313327","0.110850702104648"
"Several times a year","2008","Rhineland-Palatinate,Saarland","Full Time","90","0.269349189983887","0.226408508296426","0.312289871671348"
"Several times a year","2008","Rhineland-Palatinate,Saarland","Part Time","39","0.145292427379923","0.10195516251069","0.188629692249157"
"Several times a year","2008","Rhineland-Palatinate,Saarland","Not Working","46","0.0964104838494287","0.0686740140064019","0.124146953692455"
"Several times a year","2008","Baden-Württemberg","Full Time","196","0.198677449575974","0.173411053087527","0.223943846064421"
"Several times a year","2008","Baden-Württemberg","Part Time","117","0.25467940303705","0.217552499625617","0.291806306448483"
"Several times a year","2008","Baden-Württemberg","Not Working","92","0.113539156042761","0.0925184802568027","0.134559831828719"
"Several times a year","2008","Bavaria","Full Time","273","0.222474996071493","0.198106381794294","0.246843610348692"
"Several times a year","2008","Bavaria","Part Time","148","0.238129277857078","0.205780489681063","0.270478066033093"
"Several times a year","2008","Bavaria","Not Working","143","0.129416148121053","0.10819416642454","0.150638129817566"
"Several times a year","2008","Berlin","Full Time","69","0.190146632818192","0.144904123413242","0.235389142223142"
"Several times a year","2008","Berlin","Part Time","42","0.24459346090597","0.180725028349414","0.308461893462525"
"Several times a year","2008","Berlin","Not Working","54","0.195133841809509","0.146682070300702","0.243585613318317"
"Several times a year","2008","Brandenburg","Full Time","96","0.311418899534774","0.258030217278304","0.364807581791244"
"Several times a year","2008","Brandenburg","Part Time","40","0.286128473514012","0.215207226895439","0.357049720132586"
"Several times a year","2008","Brandenburg","Not Working","63","0.168418113553799","0.130790800867922","0.206045426239676"
