"plb0050","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2017","North Rhine-Westphalia","(Married) couple without C. ","","","","","2"
"No","2017","North Rhine-Westphalia","Single parent ","","","","","2"
"No","2017","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","2"
"No","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","2"
"No","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","2"
"No","2017","Hesse","1-pers.-HH","","","","","2"
"No","2017","Hesse","(Married) couple without C. ","","","","","2"
"No","2017","Hesse","Single parent ","","","","","2"
"No","2017","Hesse","Couple + C. LE 16 ","","","","","2"
"No","2017","Hesse","Couple + C. GT 16 ","","","","","2"
"No","2017","Hesse","Couple + C. LE and GT 16","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","Single parent ","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","2"
"No","2017","Baden-Württemberg","1-pers.-HH","","","","","2"
"No","2017","Baden-Württemberg","(Married) couple without C. ","","","","","2"
"No","2017","Baden-Württemberg","Single parent ","","","","","2"
"No","2017","Baden-Württemberg","Couple + C. LE 16 ","","","","","2"
"No","2017","Baden-Württemberg","Couple + C. GT 16 ","","","","","2"
"No","2017","Baden-Württemberg","Couple + C. LE and GT 16","","","","","2"
"No","2017","Bavaria","1-pers.-HH","","","","","2"
"No","2017","Bavaria","(Married) couple without C. ","","","","","2"
"No","2017","Bavaria","Single parent ","","","","","2"
"No","2017","Bavaria","Couple + C. LE 16 ","","","","","2"
"No","2017","Bavaria","Couple + C. GT 16 ","","","","","2"
"No","2017","Bavaria","Couple + C. LE and GT 16","","","","","2"
"No","2017","Berlin","1-pers.-HH","","","","","2"
"No","2017","Berlin","(Married) couple without C. ","","","","","2"
"No","2017","Berlin","Single parent ","","","","","2"
"No","2017","Berlin","Couple + C. LE 16 ","","","","","2"
"No","2017","Berlin","Couple + C. GT 16 ","","","","","2"
"No","2017","Brandenburg","Single parent ","","","","","2"
"No","2017","Brandenburg","Couple + C. LE 16 ","","","","","2"
"No","2017","Brandenburg","Couple + C. GT 16 ","","","","","2"
"No","2017","Brandenburg","Couple + C. LE and GT 16","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","Single parent ","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"No","2017","Saxony","1-pers.-HH","","","","","2"
"No","2017","Saxony","(Married) couple without C. ","","","","","2"
"No","2017","Saxony","Single parent ","","","","","2"
"No","2017","Saxony","Couple + C. LE 16 ","","","","","2"
"No","2017","Saxony","Couple + C. GT 16 ","","","","","2"
"No","2017","Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2017","Saxony-Anhalt","1-pers.-HH","","","","","2"
"No","2017","Saxony-Anhalt","(Married) couple without C. ","","","","","2"
"No","2017","Saxony-Anhalt","Single parent ","","","","","2"
"No","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","","","2"
"No","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","","","2"
"No","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","2"
"No","2017","Thuringia","1-pers.-HH","","","","","2"
"No","2017","Thuringia","(Married) couple without C. ","","","","","2"
"No","2017","Thuringia","Single parent ","","","","","2"
"No","2017","Thuringia","Couple + C. LE 16 ","","","","","2"
"No","2017","Thuringia","Couple + C. GT 16 ","","","","","2"
"No","2017","Thuringia","Couple + C. LE and GT 16","","","","","2"
"Yes","2017","Schleswig-Holstein","Single parent ","","","","","1"
"Yes","2017","Schleswig-Holstein","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Schleswig-Holstein","1-pers.-HH","","","","","1"
"Yes","2017","Schleswig-Holstein","(Married) couple without C. ","","","","","1"
"Yes","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Hamburg","1-pers.-HH","","","","","1"
"Yes","2017","Hamburg","(Married) couple without C. ","","","","","1"
"Yes","2017","Hamburg","Single parent ","","","","","1"
"Yes","2017","Hamburg","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Hamburg","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Lower Saxony","1-pers.-HH","","","","","1"
"Yes","2017","Lower Saxony","(Married) couple without C. ","","","","","1"
"Yes","2017","Lower Saxony","Single parent ","","","","","1"
"Yes","2017","Lower Saxony","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Lower Saxony","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Bavaria","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Bavaria","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Lower Saxony","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Bremen","1-pers.-HH","","","","","1"
"Yes","2017","Bremen","(Married) couple without C. ","","","","","1"
"Yes","2017","Bremen","Single parent ","","","","","1"
"Yes","2017","Bremen","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Bremen","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Bremen","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","North Rhine-Westphalia","1-pers.-HH","","","","","1"
"Yes","2017","North Rhine-Westphalia","(Married) couple without C. ","","","","","1"
"Yes","2017","Baden-Württemberg","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Baden-Württemberg","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Bavaria","1-pers.-HH","","","","","1"
"Yes","2017","Bavaria","(Married) couple without C. ","","","","","1"
"Yes","2017","Bavaria","Single parent ","","","","","1"
"Yes","2017","Bavaria","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Berlin","1-pers.-HH","","","","","1"
"Yes","2017","Berlin","(Married) couple without C. ","","","","","1"
"Yes","2017","Berlin","Single parent ","","","","","1"
"Yes","2017","Berlin","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Berlin","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Baden-Württemberg","(Married) couple without C. ","","","","","1"
"Yes","2017","Baden-Württemberg","Single parent ","","","","","1"
"Yes","2017","Baden-Württemberg","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Berlin","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Brandenburg","1-pers.-HH","","","","","1"
"Yes","2017","Brandenburg","(Married) couple without C. ","","","","","1"
"Yes","2017","Brandenburg","Single parent ","","","","","1"
"Yes","2017","Brandenburg","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Brandenburg","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Baden-Württemberg","1-pers.-HH","","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Saxony","1-pers.-HH","","","","","1"
"Yes","2017","Saxony","(Married) couple without C. ","","","","","1"
"Yes","2017","Saxony","Single parent ","","","","","1"
"Yes","2017","Saxony","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Single parent ","","","","","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","1"
"Yes","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Hesse","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","","","1"
"Yes","2017","North Rhine-Westphalia","Single parent ","","","","","1"
"Yes","2017","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","1"
"Yes","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Hesse","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","1"
"Yes","2017","Saxony-Anhalt","Single parent ","","","","","1"
"Yes","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Thuringia","1-pers.-HH","","","","","1"
"Yes","2017","Thuringia","(Married) couple without C. ","","","","","1"
"Yes","2017","Thuringia","Single parent ","","","","","1"
"Yes","2017","Thuringia","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Hesse","(Married) couple without C. ","","","","","1"
"Yes","2017","Hesse","Single parent ","","","","","1"
"Yes","2017","Hesse","Couple + C. LE 16 ","","","","","1"
"Yes","2017","Saxony","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Saxony","Couple + C. LE and GT 16","","","","","1"
"Yes","2017","Saxony-Anhalt","1-pers.-HH","","","","","1"
"Yes","2017","Saxony-Anhalt","(Married) couple without C. ","","","","","1"
"Yes","2017","Thuringia","Couple + C. GT 16 ","","","","","1"
"Yes","2017","Hesse","1-pers.-HH","","","","","1"
"Yes","2017","Thuringia","Couple + C. LE and GT 16","","","","","1"
"No","2018","Schleswig-Holstein","1-pers.-HH","","","","","2"
"No","2018","Schleswig-Holstein","(Married) couple without C. ","","","","","2"
"No","2018","Schleswig-Holstein","Single parent ","","","","","2"
"No","2018","Berlin","Couple + C. LE and GT 16","","","","","2"
"No","2018","Brandenburg","1-pers.-HH","","","","","2"
"No","2018","Brandenburg","(Married) couple without C. ","","","","","2"
"No","2018","Brandenburg","Single parent ","","","","","2"
"No","2018","Brandenburg","Couple + C. LE 16 ","","","","","2"
"No","2018","Brandenburg","Couple + C. GT 16 ","","","","","2"
"No","2018","Brandenburg","Couple + C. LE and GT 16","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","Single parent ","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"No","2018","Saxony","1-pers.-HH","","","","","2"
"No","2018","Saxony","(Married) couple without C. ","","","","","2"
"No","2018","Saxony","Single parent ","","","","","2"
"No","2018","Saxony","Couple + C. LE 16 ","","","","","2"
"No","2018","Saxony","Couple + C. GT 16 ","","","","","2"
"No","2018","Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2018","Saxony-Anhalt","1-pers.-HH","","","","","2"
"No","2018","Saxony-Anhalt","(Married) couple without C. ","","","","","2"
"No","2018","Saxony-Anhalt","Single parent ","","","","","2"
"No","2018","Saxony-Anhalt","Couple + C. LE 16 ","","","","","2"
"No","2018","Saxony-Anhalt","Couple + C. GT 16 ","","","","","2"
"No","2018","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","2"
"No","2018","Thuringia","1-pers.-HH","","","","","2"
"No","2018","Thuringia","(Married) couple without C. ","","","","","2"
"No","2018","Thuringia","Single parent ","","","","","2"
"No","2018","Thuringia","Couple + C. LE 16 ","","","","","2"
"No","2018","Thuringia","Couple + C. GT 16 ","","","","","2"
"No","2018","Thuringia","Couple + C. LE and GT 16","","","","","2"
"No","2018","Schleswig-Holstein","Couple + C. LE 16 ","","","","","2"
"No","2018","Schleswig-Holstein","Couple + C. GT 16 ","","","","","2"
"No","2018","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","2"
"No","2018","Hamburg","1-pers.-HH","","","","","2"
"No","2018","Hamburg","(Married) couple without C. ","","","","","2"
"No","2018","Hamburg","Single parent ","","","","","2"
"No","2018","Hamburg","Couple + C. LE 16 ","","","","","2"
"No","2018","Hamburg","Couple + C. GT 16 ","","","","","2"
"No","2018","Hamburg","Couple + C. LE and GT 16","","","","","2"
"No","2018","Lower Saxony","1-pers.-HH","","","","","2"
"No","2018","Lower Saxony","(Married) couple without C. ","","","","","2"
"No","2018","Lower Saxony","Single parent ","","","","","2"
"No","2018","Lower Saxony","Couple + C. LE 16 ","","","","","2"
"No","2018","Lower Saxony","Couple + C. GT 16 ","","","","","2"
"No","2018","Lower Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2018","Bremen","1-pers.-HH","","","","","2"
"No","2018","Bremen","(Married) couple without C. ","","","","","2"
"No","2018","Bremen","Single parent ","","","","","2"
"No","2018","Bremen","Couple + C. LE 16 ","","","","","2"
"No","2018","Bremen","Couple + C. GT 16 ","","","","","2"
"No","2018","Bremen","Couple + C. LE and GT 16","","","","","2"
"No","2018","North Rhine-Westphalia","1-pers.-HH","","","","","2"
"No","2018","North Rhine-Westphalia","(Married) couple without C. ","","","","","2"
"No","2018","North Rhine-Westphalia","Single parent ","","","","","2"
"No","2018","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","2"
"No","2018","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","2"
"No","2018","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","2"
"No","2018","Hesse","1-pers.-HH","","","","","2"
"No","2018","Hesse","(Married) couple without C. ","","","","","2"
"No","2018","Hesse","Single parent ","","","","","2"
"No","2018","Hesse","Couple + C. LE 16 ","","","","","2"
"No","2018","Hesse","Couple + C. GT 16 ","","","","","2"
"No","2018","Hesse","Couple + C. LE and GT 16","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","Single parent ","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","2"
"No","2018","Baden-Württemberg","1-pers.-HH","","","","","2"
"No","2018","Baden-Württemberg","(Married) couple without C. ","","","","","2"
"No","2018","Baden-Württemberg","Single parent ","","","","","2"
"No","2018","Baden-Württemberg","Couple + C. LE 16 ","","","","","2"
"No","2018","Baden-Württemberg","Couple + C. GT 16 ","","","","","2"
"No","2018","Baden-Württemberg","Couple + C. LE and GT 16","","","","","2"
"No","2018","Bavaria","1-pers.-HH","","","","","2"
"No","2018","Bavaria","(Married) couple without C. ","","","","","2"
"No","2018","Bavaria","Single parent ","","","","","2"
"No","2018","Bavaria","Couple + C. LE 16 ","","","","","2"
"No","2018","Bavaria","Couple + C. GT 16 ","","","","","2"
"No","2018","Bavaria","Couple + C. LE and GT 16","","","","","2"
"No","2018","Berlin","1-pers.-HH","","","","","2"
"No","2018","Berlin","(Married) couple without C. ","","","","","2"
"No","2018","Berlin","Single parent ","","","","","2"
"No","2018","Berlin","Couple + C. LE 16 ","","","","","2"
"No","2018","Berlin","Couple + C. GT 16 ","","","","","2"
"Yes","2018","Schleswig-Holstein","1-pers.-HH","","","","","1"
"Yes","2018","Schleswig-Holstein","(Married) couple without C. ","","","","","1"
"Yes","2018","Schleswig-Holstein","Single parent ","","","","","1"
"Yes","2018","Schleswig-Holstein","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Schleswig-Holstein","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","1"
