"plh0204_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"9","2017","66 and older","secondary school degree","15","","",""
"9","2017","66 and older","college entrance qualification","24","","",""
"9","2017","66 and older","Other degree","5","","",""
"9","2017","66 and older","no degree/no degree yet","3","","",""
"10 Very willing to take risks","2017","16-34 y.","lower secondary degree","53","0.060556759962594","0.0444844056561096","0.0766291142690785"
"10 Very willing to take risks","2017","16-34 y.","secondary school degree","50","0.0215809677872433","0.0140913121703391","0.0290706234041474"
"10 Very willing to take risks","2017","16-34 y.","college entrance qualification","25","","",""
"10 Very willing to take risks","2017","16-34 y.","Other degree","182","0.0557230975783327","0.0461896933492157","0.0652565018074498"
"10 Very willing to take risks","2017","16-34 y.","no degree/no degree yet","170","0.0735772971674939","0.0613520527735955","0.0858025415613923"
"10 Very willing to take risks","2017","35-65 y.","lower secondary degree","75","0.022033993184503","0.0167350063988113","0.0273329799701947"
"10 Very willing to take risks","2017","35-65 y.","secondary school degree","67","0.014309483662108","0.0110126443488835","0.0176063229753324"
"10 Very willing to take risks","2017","35-65 y.","college entrance qualification","36","0.00948847687735956","0.00672013605568338","0.0122568176990357"
"10 Very willing to take risks","2017","35-65 y.","Other degree","159","0.0313372968768632","0.0254749269973502","0.0371996667563762"
"10 Very willing to take risks","2017","35-65 y.","no degree/no degree yet","89","0.0306929877291158","0.0208682152914986","0.0405177601667331"
"10 Very willing to take risks","2017","66 and older","lower secondary degree","12","","",""
"10 Very willing to take risks","2017","66 and older","secondary school degree","5","","",""
"10 Very willing to take risks","2017","66 and older","college entrance qualification","13","","",""
"10 Very willing to take risks","2017","66 and older","Other degree","1","","",""
"10 Very willing to take risks","2017","66 and older","no degree/no degree yet","1","","",""
"0 Not at all Willing to take risks","2018","16-34 y.","lower secondary degree","34","0.0428153480888763","0.0291007537967899","0.0565299423809627"
"0 Not at all Willing to take risks","2018","16-34 y.","secondary school degree","35","0.014638606219809","0.00814234674095925","0.0211348656986587"
"0 Not at all Willing to take risks","2018","16-34 y.","college entrance qualification","39","0.00736622579835598","0.00375594076188824","0.0109765108348237"
"0 Not at all Willing to take risks","2018","16-34 y.","Other degree","400","0.109615760959375","0.0944121096886537","0.124819412230097"
"0 Not at all Willing to take risks","2018","16-34 y.","no degree/no degree yet","332","0.0840072324230897","0.0689105171604939","0.0991039476856856"
"0 Not at all Willing to take risks","2018","35-65 y.","lower secondary degree","176","0.0611463530295456","0.0520953899830221","0.0701973160760691"
"0 Not at all Willing to take risks","2018","35-65 y.","secondary school degree","220","0.0459938785596983","0.0400268301390854","0.0519609269803112"
"0 Not at all Willing to take risks","2018","35-65 y.","college entrance qualification","96","0.019052840421114","0.0150379318792183","0.0230677489630097"
"0 Not at all Willing to take risks","2018","35-65 y.","Other degree","590","0.0844508177041124","0.0746938793047897","0.094207756103435"
"0 Not at all Willing to take risks","2018","35-65 y.","no degree/no degree yet","382","0.233428210607108","0.208082218868076","0.25877420234614"
"0 Not at all Willing to take risks","2018","66 and older","lower secondary degree","221","0.105332654858346","0.0926595378838849","0.118005771832807"
"0 Not at all Willing to take risks","2018","66 and older","secondary school degree","89","0.0920900328274454","0.0759307068799629","0.108249358774928"
"0 Not at all Willing to take risks","2018","66 and older","college entrance qualification","41","0.038678444937839","0.0272206119916811","0.050136277883997"
"0 Not at all Willing to take risks","2018","66 and older","Other degree","47","0.0937631675870205","0.063525313086731","0.12400102208731"
"0 Not at all Willing to take risks","2018","66 and older","no degree/no degree yet","24","","",""
"1","2018","16-34 y.","lower secondary degree","29","","",""
"1","2018","16-34 y.","secondary school degree","43","0.0321370217315729","0.0225975246343229","0.0416765188288228"
"1","2018","16-34 y.","college entrance qualification","78","0.0341639962430083","0.0264946122652711","0.0418333802207455"
"1","2018","16-34 y.","Other degree","104","0.049333438015047","0.0387942423731825","0.0598726336569115"
"1","2018","16-34 y.","no degree/no degree yet","80","0.0390379682892186","0.0284971380070291","0.049578798571408"
"1","2018","35-65 y.","lower secondary degree","186","0.0724939271278123","0.0626985816581948","0.0822892725974298"
"1","2018","35-65 y.","secondary school degree","324","0.0698902836849308","0.0626273938544426","0.0771531735154191"
"1","2018","35-65 y.","college entrance qualification","225","0.0483728942008282","0.0420719240420401","0.0546738643596163"
"1","2018","35-65 y.","Other degree","242","0.0814167919498071","0.0718208626828578","0.0910127212167564"
"1","2018","35-65 y.","no degree/no degree yet","91","0.100242951172214","0.0822482038426129","0.118237698501815"
"1","2018","66 and older","lower secondary degree","208","0.093767399411151","0.0817332080963159","0.105801590725986"
"1","2018","66 and older","secondary school degree","89","0.0839143336967584","0.0684196878401502","0.0994089795533666"
"1","2018","66 and older","college entrance qualification","51","0.0474241665357427","0.0347947503070192","0.0600535827644662"
"1","2018","66 and older","Other degree","47","0.0839957137497672","0.0552223061226811","0.112769121376853"
"1","2018","66 and older","no degree/no degree yet","12","","",""
"2","2018","16-34 y.","lower secondary degree","68","0.0883650422637707","0.069136954666961","0.10759312986058"
"2","2018","16-34 y.","secondary school degree","118","0.0967408946371571","0.0807516866539585","0.112730102620356"
"2","2018","16-34 y.","college entrance qualification","220","0.100125395308604","0.0874521578145595","0.112798632802649"
"2","2018","16-34 y.","Other degree","113","0.0847542597505612","0.0712001096194474","0.0983084098816749"
"2","2018","16-34 y.","no degree/no degree yet","96","0.0903017925808881","0.074703575568521","0.105900009593255"
"2","2018","35-65 y.","lower secondary degree","346","0.123120947172811","0.110708815188654","0.135533079156967"
"2","2018","35-65 y.","secondary school degree","709","0.137485191253547","0.127675728885179","0.147294653621916"
"2","2018","35-65 y.","college entrance qualification","635","0.13178943961236","0.121855401488846","0.141723477735873"
"2","2018","35-65 y.","Other degree","355","0.135235313302718","0.123235767078386","0.147234859527051"
"2","2018","35-65 y.","no degree/no degree yet","86","0.056196835800833","0.0423976695120544","0.0699960020896117"
"2","2018","66 and older","lower secondary degree","404","0.181249079639685","0.165345864258685","0.197152295020685"
"2","2018","66 and older","secondary school degree","166","0.136214347836274","0.117044884440255","0.155383811232292"
"2","2018","66 and older","college entrance qualification","121","0.116851793047049","0.0977634544745332","0.135940131619565"
"2","2018","66 and older","Other degree","61","0.230985796680366","0.18726643610534","0.274705157255392"
"2","2018","66 and older","no degree/no degree yet","9","","",""
"3","2018","16-34 y.","lower secondary degree","80","0.106525834332762","0.0856254710936598","0.127426197571864"
"3","2018","16-34 y.","secondary school degree","133","0.119764245133462","0.102202049062834","0.13732644120409"
"3","2018","16-34 y.","college entrance qualification","348","0.172379326478604","0.156432190081112","0.188326462876096"
"3","2018","16-34 y.","Other degree","116","0.0934283120905282","0.0792650597298284","0.107591564451228"
"3","2018","16-34 y.","no degree/no degree yet","89","0.0874125304945571","0.0720415277537633","0.102783533235351"
"3","2018","35-65 y.","lower secondary degree","359","0.14744809752002","0.134054706018713","0.160841489021327"
"3","2018","35-65 y.","secondary school degree","755","0.153140259679311","0.142881747052966","0.163398772305656"
"3","2018","35-65 y.","college entrance qualification","807","0.187616859894101","0.176151455771088","0.199082264017114"
"3","2018","35-65 y.","Other degree","269","0.0990642229222366","0.0885814511787233","0.10954699466575"
"3","2018","35-65 y.","no degree/no degree yet","68","0.0795036451298974","0.0632944758002254","0.0957128144595695"
"3","2018","66 and older","lower secondary degree","347","0.141678977104807","0.12728274909624","0.156075205113374"
"3","2018","66 and older","secondary school degree","183","0.132896801663423","0.113925890341423","0.151867712985423"
"3","2018","66 and older","college entrance qualification","190","0.181674684507933","0.158763695129657","0.204585673886209"
"3","2018","66 and older","Other degree","31","0.0617119538267185","0.0367506812399631","0.0866732264134739"
"3","2018","66 and older","no degree/no degree yet","11","","",""
"4","2018","16-34 y.","lower secondary degree","67","0.0847318055124893","0.0658656774611142","0.103597933563864"
"4","2018","16-34 y.","secondary school degree","127","0.0951988038066536","0.0793240113285869","0.11107359628472"
"4","2018","16-34 y.","college entrance qualification","262","0.138390269092915","0.123811108217437","0.152969429968392"
"4","2018","16-34 y.","Other degree","70","0.0707306159296127","0.0582539886731469","0.0832072431860785"
"4","2018","16-34 y.","no degree/no degree yet","78","0.095862383033023","0.0798402813837129","0.111884484682333"
"4","2018","35-65 y.","lower secondary degree","233","0.0875661843853775","0.0768884414168616","0.0982439273538934"
"4","2018","35-65 y.","secondary school degree","456","0.0945643337192114","0.0862289336994611","0.102899733738962"
"4","2018","35-65 y.","college entrance qualification","492","0.104990419661371","0.0959879500809482","0.113992889241794"
"4","2018","35-65 y.","Other degree","180","0.0780242837571871","0.0686130744887773","0.0874354930255969"
"4","2018","35-65 y.","no degree/no degree yet","45","0.0367981196184807","0.0255176371095251","0.0480786021274362"
"4","2018","66 and older","lower secondary degree","165","0.0777140620177498","0.0666617348198585","0.088766389215641"
"4","2018","66 and older","secondary school degree","130","0.0894646470599608","0.0735143172293451","0.105414976890576"
"4","2018","66 and older","college entrance qualification","107","0.101668198754895","0.0837107516839259","0.119625645825865"
"4","2018","66 and older","Other degree","23","","",""
"4","2018","66 and older","no degree/no degree yet","5","","",""
"5","2018","16-34 y.","lower secondary degree","131","0.122687419964372","0.100461356132686","0.144913483796059"
"5","2018","16-34 y.","secondary school degree","233","0.144273830832389","0.125268435120934","0.163279226543844"
"5","2018","16-34 y.","college entrance qualification","360","0.179936133343545","0.163717752891907","0.196154513795184"
"5","2018","16-34 y.","Other degree","280","0.197395176544131","0.178024632573288","0.216765720514974"
"5","2018","16-34 y.","no degree/no degree yet","198","0.144055901290505","0.124945652942295","0.163166149638715"
"5","2018","35-65 y.","lower secondary degree","544","0.201974613368257","0.18680874404379","0.217140482692723"
