"plh0204_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"6","2018","Couple + C. LE 16 ","West Germany","511","0.114310825806356","0.10618003071919","0.122441620893522"
"6","2018","Couple + C. LE 16 ","East Germany","116","0.112086020439008","0.0951949620305864","0.128977078847429"
"6","2018","Couple + C. GT 16 ","West Germany","280","0.109367817376","0.097529596875287","0.121206037876714"
"6","2018","Couple + C. GT 16 ","East Germany","48","0.116475633206936","0.0870641587733935","0.145887107640479"
"6","2018","Couple + C. LE and GT 16","West Germany","219","0.100691214340656","0.0885864053434039","0.112796023337907"
"6","2018","Couple + C. LE and GT 16","East Germany","46","0.113661118055058","0.083936457876031","0.143385778234086"
"7","2018","1-pers.-HH","West Germany","380","0.0990025894532878","0.089412741663413","0.108592437243163"
"7","2018","1-pers.-HH","East Germany","91","0.081695034097785","0.0659601736152205","0.0974298945803496"
"7","2018","(Married) couple without C. ","West Germany","646","0.101196482015444","0.0936194834275225","0.108773480603366"
"7","2018","(Married) couple without C. ","East Germany","198","0.0898061982413294","0.0774957658242688","0.10211663065839"
"7","2018","Single parent ","West Germany","188","0.0962081702995295","0.0834620879809638","0.108954252618095"
"7","2018","Single parent ","East Germany","49","0.0941743008633457","0.0686246627138093","0.119723939012882"
"7","2018","Couple + C. LE 16 ","West Germany","557","0.11119462760282","0.103161329102989","0.119227926102651"
"7","2018","Couple + C. LE 16 ","East Germany","154","0.109411322345807","0.0926978991461734","0.12612474554544"
"7","2018","Couple + C. GT 16 ","West Germany","334","0.122903103071888","0.110449423948398","0.135356782195378"
"7","2018","Couple + C. GT 16 ","East Germany","48","0.0983341856511449","0.0710340342310364","0.125634337071253"
"7","2018","Couple + C. LE and GT 16","West Germany","252","0.100906520327204","0.0887902271647323","0.113022813489676"
"7","2018","Couple + C. LE and GT 16","East Germany","49","0.145681089871485","0.11264241376103","0.17871976598194"
"8","2018","1-pers.-HH","West Germany","303","0.0823762073425896","0.0735482567271225","0.0912041579580567"
"8","2018","1-pers.-HH","East Germany","97","0.0874618701785214","0.071232319710649","0.103691420646394"
"8","2018","(Married) couple without C. ","West Germany","481","0.0819727374410132","0.0750807476494429","0.0888647272325835"
"8","2018","(Married) couple without C. ","East Germany","130","0.0702253731016295","0.0592229310905654","0.0812278151126936"
"8","2018","Single parent ","West Germany","186","0.09798676299756","0.0851360656114598","0.11083746038366"
"8","2018","Single parent ","East Germany","50","0.0891837085487159","0.0642518650911615","0.11411555200627"
"8","2018","Couple + C. LE 16 ","West Germany","449","0.081539547869482","0.0745465556227382","0.0885325401162258"
"8","2018","Couple + C. LE 16 ","East Germany","106","0.0818968049934512","0.0672151531615844","0.096578456825318"
"8","2018","Couple + C. GT 16 ","West Germany","223","0.0913488669507676","0.0804208180671239","0.102276915834411"
"8","2018","Couple + C. GT 16 ","East Germany","36","0.113510158184032","0.0844268210846048","0.14259349528346"
"8","2018","Couple + C. LE and GT 16","West Germany","211","0.10393417322081","0.091658173382845","0.116210173058774"
"8","2018","Couple + C. LE and GT 16","East Germany","36","0.0923320057652324","0.0652206846041404","0.119443326926324"
"9","2018","1-pers.-HH","West Germany","93","0.0220192118036521","0.0173073481816215","0.0267310754256826"
"9","2018","1-pers.-HH","East Germany","28","","",""
"9","2018","(Married) couple without C. ","West Germany","109","0.0186010389531773","0.0152065569141592","0.0219955209921955"
"9","2018","(Married) couple without C. ","East Germany","26","","",""
"9","2018","Single parent ","West Germany","82","0.0377515498709505","0.0295130613859056","0.0459900383559954"
"9","2018","Single parent ","East Germany","14","","",""
"9","2018","Couple + C. LE 16 ","West Germany","129","0.022439826371439","0.018655137677034","0.026224515065844"
"9","2018","Couple + C. LE 16 ","East Germany","28","","",""
"9","2018","Couple + C. GT 16 ","West Germany","79","0.0293900683236603","0.022983652507937","0.0357964841393837"
"9","2018","Couple + C. GT 16 ","East Germany","14","","",""
"9","2018","Couple + C. LE and GT 16","West Germany","69","0.0445357108414209","0.0362377924773567","0.0528336292054851"
"9","2018","Couple + C. LE and GT 16","East Germany","18","","",""
"10 Very willing to take risks","2018","1-pers.-HH","West Germany","101","0.0143176069266224","0.0105031704850499","0.018132043368195"
"10 Very willing to take risks","2018","1-pers.-HH","East Germany","29","","",""
"10 Very willing to take risks","2018","(Married) couple without C. ","West Germany","72","0.0107775930215665","0.00818347351436157","0.0133717125287714"
"10 Very willing to take risks","2018","(Married) couple without C. ","East Germany","20","","",""
"10 Very willing to take risks","2018","Single parent ","West Germany","58","0.023884195671785","0.0172842172087777","0.0304841741347923"
"10 Very willing to take risks","2018","Single parent ","East Germany","11","","",""
"10 Very willing to take risks","2018","Couple + C. LE 16 ","West Germany","157","0.017959250022607","0.0145656744914476","0.0213528255537664"
"10 Very willing to take risks","2018","Couple + C. LE 16 ","East Germany","34","0.0131380527670923","0.00704142900661226","0.0192346765275724"
"10 Very willing to take risks","2018","Couple + C. GT 16 ","West Germany","42","0.0166754477482124","0.0118183185717213","0.0215325769247035"
"10 Very willing to take risks","2018","Couple + C. GT 16 ","East Germany","7","","",""
"10 Very willing to take risks","2018","Couple + C. LE and GT 16","West Germany","70","0.0205525141150155","0.0148452129629944","0.0262598152670366"
"10 Very willing to take risks","2018","Couple + C. LE and GT 16","East Germany","23","","",""
"0 Not at all Willing to take risks","2019","1-pers.-HH","West Germany","285","0.0512652071052147","0.0442291247342116","0.0583012894762177"
"0 Not at all Willing to take risks","2019","1-pers.-HH","East Germany","48","0.0416352408709602","0.0299522463935091","0.0533182353484112"
"0 Not at all Willing to take risks","2019","(Married) couple without C. ","West Germany","255","0.0391448163382706","0.0344220798108651","0.0438675528656761"
"0 Not at all Willing to take risks","2019","(Married) couple without C. ","East Germany","59","0.032512260845452","0.0250603960633217","0.0399641256275824"
"0 Not at all Willing to take risks","2019","Single parent ","West Germany","121","0.0461942318256157","0.0366446808331491","0.0557437828180823"
"0 Not at all Willing to take risks","2019","Single parent ","East Germany","20","","",""
"0 Not at all Willing to take risks","2019","Couple + C. LE 16 ","West Germany","511","0.0291487441894898","0.0247213883266219","0.0335761000523576"
"0 Not at all Willing to take risks","2019","Couple + C. LE 16 ","East Germany","60","0.0256349027928684","0.0168735779823782","0.0343962276033587"
"0 Not at all Willing to take risks","2019","Couple + C. GT 16 ","West Germany","102","0.0324641221087594","0.0256971692341669","0.0392310749833518"
"0 Not at all Willing to take risks","2019","Couple + C. GT 16 ","East Germany","11","","",""
"0 Not at all Willing to take risks","2019","Couple + C. LE and GT 16","West Germany","219","0.0315571865624689","0.0245160402155103","0.0385983329094275"
"0 Not at all Willing to take risks","2019","Couple + C. LE and GT 16","East Germany","19","","",""
"1","2019","1-pers.-HH","West Germany","185","0.0490916102886869","0.0421984223151109","0.0559847982622629"
"1","2019","1-pers.-HH","East Germany","60","0.0586468062175837","0.0449045925667918","0.0723890198683757"
"1","2019","(Married) couple without C. ","West Germany","245","0.0371091090201453","0.0325059452974569","0.0417122727428337"
"1","2019","(Married) couple without C. ","East Germany","81","0.0390916069643679","0.0309482888484365","0.0472349250802993"
"1","2019","Single parent ","West Germany","111","0.0475156811041155","0.0378372157049014","0.0571941465033296"
"1","2019","Single parent ","East Germany","16","","",""
"1","2019","Couple + C. LE 16 ","West Germany","270","0.0369626864363764","0.0319972036613273","0.0419281692114255"
"1","2019","Couple + C. LE 16 ","East Germany","48","0.0279099045301515","0.0187787536482579","0.0370410554120452"
"1","2019","Couple + C. GT 16 ","West Germany","89","0.0327497167411607","0.0259540669761188","0.0395453665062026"
"1","2019","Couple + C. GT 16 ","East Germany","17","","",""
"1","2019","Couple + C. LE and GT 16","West Germany","101","0.0458321549899942","0.037409388329363","0.0542549216506254"
"1","2019","Couple + C. LE and GT 16","East Germany","15","","",""
"2","2019","1-pers.-HH","West Germany","322","0.096661854461401","0.0872342819945506","0.106089426928251"
"2","2019","1-pers.-HH","East Germany","127","0.126401090546703","0.106965861422222","0.145836319671183"
"2","2019","(Married) couple without C. ","West Germany","531","0.0905105407434856","0.0835237773845509","0.0974973041024204"
"2","2019","(Married) couple without C. ","East Germany","217","0.102540727490335","0.0897947185970673","0.115286736383603"
"2","2019","Single parent ","West Germany","155","0.0821828471401652","0.0696880910859501","0.0946776031943803"
"2","2019","Single parent ","East Germany","40","0.0575967638347252","0.0369260437621785","0.078267483907272"
"2","2019","Couple + C. LE 16 ","West Germany","492","0.0901314046072297","0.0825946293388303","0.097668179875629"
"2","2019","Couple + C. LE 16 ","East Germany","122","0.101560172754538","0.084814627323483","0.118305718185594"
"2","2019","Couple + C. GT 16 ","West Germany","205","0.0820687476514043","0.0715889773797537","0.0925485179230549"
"2","2019","Couple + C. GT 16 ","East Germany","35","0.0786497709401987","0.0537505347049317","0.103549007175466"
"2","2019","Couple + C. LE and GT 16","West Germany","159","0.0843636557385145","0.0731693684399874","0.0955579430370416"
"2","2019","Couple + C. LE and GT 16","East Germany","42","0.096392188127444","0.0688785599261968","0.123905816328691"
"3","2019","1-pers.-HH","West Germany","385","0.120195386583112","0.109820480837898","0.130570292328325"
"3","2019","1-pers.-HH","East Germany","118","0.0892566114645191","0.0725812051749815","0.105932017754057"
"3","2019","(Married) couple without C. ","West Germany","801","0.130284231355285","0.122087093878228","0.138481368832341"
"3","2019","(Married) couple without C. ","East Germany","238","0.114924407011444","0.101524093361702","0.128324720661186"
"3","2019","Single parent ","West Germany","183","0.11529199659001","0.100762229146907","0.129821764033113"
"3","2019","Single parent ","East Germany","40","0.125854735323337","0.096426463085832","0.155283007560842"
"3","2019","Couple + C. LE 16 ","West Germany","620","0.142243420777733","0.13305044149603","0.151436400059437"
"3","2019","Couple + C. LE 16 ","East Germany","148","0.141207091739587","0.12190228032177","0.160511903157405"
"3","2019","Couple + C. GT 16 ","West Germany","346","0.136556865576689","0.12344599828661","0.149667732866768"
"3","2019","Couple + C. GT 16 ","East Germany","44","0.138320821621738","0.106387690821528","0.170253952421948"
"3","2019","Couple + C. LE and GT 16","West Germany","222","0.0842203143934267","0.0730346657376393","0.0954059630492142"
"3","2019","Couple + C. LE and GT 16","East Germany","50","0.0986980102435595","0.0708927912487208","0.126503229238398"
"4","2019","1-pers.-HH","West Germany","318","0.095050001910369","0.0856930262495848","0.104406977571153"
"4","2019","1-pers.-HH","East Germany","92","0.0785878823584653","0.0628493958614438","0.0943263688554867"
"4","2019","(Married) couple without C. ","West Germany","640","0.0999455355864678","0.0926418223346013","0.107249248838334"
"4","2019","(Married) couple without C. ","East Germany","202","0.0908627370628472","0.078786648696651","0.102938825429043"
"4","2019","Single parent ","West Germany","150","0.0981829949793101","0.0846455578379119","0.111720432120708"
"4","2019","Single parent ","East Germany","38","0.0571445336375033","0.0365501836962217","0.0777388835787848"
"4","2019","Couple + C. LE 16 ","West Germany","462","0.104713082332708","0.096654850653896","0.112771314011521"
"4","2019","Couple + C. LE 16 ","East Germany","108","0.115890783376527","0.0981460085468438","0.133635558206209"
"4","2019","Couple + C. GT 16 ","West Germany","234","0.0802774694500597","0.0699025906725294","0.0906523482275899"
"4","2019","Couple + C. GT 16 ","East Germany","49","0.100359969606468","0.072566704698754","0.128153234514181"
"4","2019","Couple + C. LE and GT 16","West Germany","195","0.0830099602130575","0.0718976423920118","0.0941222780341032"
"4","2019","Couple + C. LE and GT 16","East Germany","34","0.0741843627764412","0.0497525665468819","0.0986161590060006"
"5","2019","1-pers.-HH","West Germany","688","0.188833995538666","0.17634745576139","0.201320535315942"
