"plh0204_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"1","2015","Part Time","college entrance qualification","64","0.0312639066289198","0.0240049714285278","0.0385228418293118"
"1","2015","Part Time","Other degree","52","0.0539981738240704","0.0391327556124184","0.0688635920357224"
"1","2015","Part Time","no degree/no degree yet","6","","",""
"1","2015","Not Working","lower secondary degree","247","0.0846918316595727","0.0752424236013011","0.0941412397178444"
"1","2015","Not Working","secondary school degree","104","0.0539019771834383","0.043919766089657","0.0638841882772196"
"1","2015","Not Working","college entrance qualification","65","0.0356872372416414","0.0269857919764584","0.0443886825068244"
"1","2015","Not Working","Other degree","172","0.0742219383426435","0.0632005116500069","0.08524336503528"
"1","2015","Not Working","no degree/no degree yet","45","0.057624972733725","0.0401612313633924","0.0750887141040576"
"2","2015","Full Time","lower secondary degree","118","0.0517028450108486","0.0413017718803301","0.0621039181413671"
"2","2015","Full Time","secondary school degree","222","0.0686756417386517","0.0596766853545328","0.0776745981227706"
"2","2015","Full Time","college entrance qualification","232","0.0637960085152354","0.0554132202631798","0.0721787967672911"
"2","2015","Full Time","Other degree","104","0.0915531641160592","0.0741590398113399","0.108947288420778"
"2","2015","Full Time","no degree/no degree yet","8","","",""
"2","2015","Part Time","lower secondary degree","117","0.0896332085435533","0.0742580711998864","0.10500834588722"
"2","2015","Part Time","secondary school degree","261","0.132408442616999","0.118274421676872","0.146542463557126"
"2","2015","Part Time","college entrance qualification","233","0.0887637594540138","0.0769011046680205","0.100626414240007"
"2","2015","Part Time","Other degree","100","0.111558953868735","0.0908523854328018","0.132265522304669"
"2","2015","Part Time","no degree/no degree yet","14","","",""
"2","2015","Not Working","lower secondary degree","402","0.118792204415029","0.107811421447324","0.129772987382734"
"2","2015","Not Working","secondary school degree","225","0.108188764432531","0.0944583424580878","0.121919186406974"
"2","2015","Not Working","college entrance qualification","168","0.093861759405102","0.0801823437480822","0.107541175062122"
"2","2015","Not Working","Other degree","253","0.122739935588629","0.108943231391536","0.136536639785722"
"2","2015","Not Working","no degree/no degree yet","90","0.114297667950397","0.0904534754705672","0.138141860430227"
"3","2015","Full Time","lower secondary degree","178","0.121014398047043","0.105694421215101","0.136334374878986"
"3","2015","Full Time","secondary school degree","335","0.112233312939363","0.101001480487742","0.123465145390984"
"3","2015","Full Time","college entrance qualification","443","0.142207763039243","0.130227697155217","0.154187828923269"
"3","2015","Full Time","Other degree","114","0.103030386140914","0.0846951013012413","0.121365670980587"
"3","2015","Full Time","no degree/no degree yet","15","","",""
"3","2015","Part Time","lower secondary degree","160","0.13557070761841","0.117145007528553","0.153996407708267"
"3","2015","Part Time","secondary school degree","314","0.135527777467582","0.121253967427666","0.149801587507498"
"3","2015","Part Time","college entrance qualification","319","0.138249175224178","0.123852218974874","0.152646131473481"
"3","2015","Part Time","Other degree","98","0.106444927500443","0.0861604065492148","0.126729448451671"
"3","2015","Part Time","no degree/no degree yet","16","","",""
"3","2015","Not Working","lower secondary degree","420","0.133535782062505","0.121991303668605","0.145080260456405"
"3","2015","Not Working","secondary school degree","233","0.137374394800111","0.122157697449003","0.152591092151219"
"3","2015","Not Working","college entrance qualification","227","0.132492397241786","0.1165901648756","0.148394629607972"
"3","2015","Not Working","Other degree","207","0.10939460636386","0.0962708293316898","0.122518383396031"
"3","2015","Not Working","no degree/no degree yet","62","0.0817481098402846","0.0612157051497131","0.102280514530856"
"4","2015","Full Time","lower secondary degree","143","0.0780942612285394","0.065490460589462","0.0906980618676169"
"4","2015","Full Time","secondary school degree","293","0.0953430073207545","0.0848927568856681","0.105793257755841"
"4","2015","Full Time","college entrance qualification","365","0.102452132355686","0.0920506362958309","0.112853628415541"
"4","2015","Full Time","Other degree","85","0.0872742592302708","0.0702515231107466","0.104296995349795"
"4","2015","Full Time","no degree/no degree yet","9","","",""
"4","2015","Part Time","lower secondary degree","132","0.105606030070563","0.089064140444004","0.122147919697122"
"4","2015","Part Time","secondary school degree","227","0.110610745679234","0.0975311345505518","0.123690356807917"
"4","2015","Part Time","college entrance qualification","270","0.130096677047891","0.116064755324334","0.144128598771448"
"4","2015","Part Time","Other degree","71","0.070034298784275","0.0532489462825211","0.086819651286029"
"4","2015","Part Time","no degree/no degree yet","8","","",""
"4","2015","Not Working","lower secondary degree","304","0.0921410341525379","0.0823250034861019","0.101957064818974"
"4","2015","Not Working","secondary school degree","194","0.103607788766055","0.0901367348642626","0.117078842667848"
"4","2015","Not Working","college entrance qualification","205","0.119438726695535","0.104227005936377","0.134650447454693"
"4","2015","Not Working","Other degree","146","0.0897760269931304","0.0777569102485826","0.101795143737678"
"4","2015","Not Working","no degree/no degree yet","42","0.0665530653187439","0.047874268902983","0.0852318617345048"
"5","2015","Full Time","lower secondary degree","324","0.208229842564646","0.189156809782766","0.227302875346527"
"5","2015","Full Time","secondary school degree","577","0.192050642368095","0.178034120631549","0.206067164104642"
"5","2015","Full Time","college entrance qualification","571","0.172250378046906","0.159298400417736","0.185202355676075"
"5","2015","Full Time","Other degree","194","0.169024578736845","0.146420586358294","0.191628571115397"
"5","2015","Full Time","no degree/no degree yet","18","","",""
"5","2015","Part Time","lower secondary degree","264","0.20748497326512","0.185659010681938","0.229310935848301"
"5","2015","Part Time","secondary school degree","421","0.178691421424044","0.162715891819315","0.194666951028774"
"5","2015","Part Time","college entrance qualification","413","0.192649203782674","0.176199302174055","0.209099105391294"
"5","2015","Part Time","Other degree","158","0.206720656427814","0.18008602945714","0.233355283398487"
"5","2015","Part Time","no degree/no degree yet","39","0.228524035413995","0.168503991520821","0.288544079307168"
"5","2015","Not Working","lower secondary degree","651","0.194771952750345","0.18133122365043","0.208212681850259"
"5","2015","Not Working","secondary school degree","426","0.221662598233239","0.20330201409044","0.240023182376037"
"5","2015","Not Working","college entrance qualification","295","0.167126437770415","0.149626436192125","0.184626439348706"
"5","2015","Not Working","Other degree","409","0.18722450130174","0.170822952114799","0.203626050488681"
"5","2015","Not Working","no degree/no degree yet","105","0.203718178011847","0.173534765959867","0.233901590063826"
"6","2015","Full Time","lower secondary degree","222","0.122418687520618","0.107022391651655","0.137814983389581"
"6","2015","Full Time","secondary school degree","429","0.150337233691771","0.137619876376153","0.16305459100739"
"6","2015","Full Time","college entrance qualification","514","0.174420538889084","0.161404322792916","0.187436754985253"
"6","2015","Full Time","Other degree","113","0.102658634791503","0.0843526659751573","0.120964603607849"
"6","2015","Full Time","no degree/no degree yet","9","","",""
"6","2015","Part Time","lower secondary degree","133","0.107895289173545","0.0911964805698473","0.124594097777244"
"6","2015","Part Time","secondary school degree","256","0.119955918874696","0.10640673030166","0.133505107447732"
"6","2015","Part Time","college entrance qualification","292","0.155756682524363","0.140631322646845","0.17088204240188"
"6","2015","Part Time","Other degree","86","0.0745010365311875","0.057230304968237","0.091771768094138"
"6","2015","Part Time","no degree/no degree yet","24","","",""
"6","2015","Not Working","lower secondary degree","306","0.0881580921460123","0.0785355230671273","0.0977806612248972"
"6","2015","Not Working","secondary school degree","204","0.0970738939486461","0.0839870879420354","0.110160699955257"
"6","2015","Not Working","college entrance qualification","251","0.150629593806871","0.133851999586718","0.167407188027024"
"6","2015","Not Working","Other degree","180","0.0750602554215812","0.0639817807900472","0.0861387300531151"
"6","2015","Not Working","no degree/no degree yet","78","0.12711247668502","0.102149678050167","0.152075275319873"
"7","2015","Full Time","lower secondary degree","298","0.173414031943539","0.155629811309474","0.191198252577605"
"7","2015","Full Time","secondary school degree","498","0.166496493113701","0.153240979388261","0.179752006839142"
"7","2015","Full Time","college entrance qualification","565","0.16981743736181","0.156938369155262","0.182696505568358"
"7","2015","Full Time","Other degree","125","0.138390880178172","0.117563961980412","0.159217798375933"
"7","2015","Full Time","no degree/no degree yet","11","","",""
"7","2015","Part Time","lower secondary degree","174","0.127844271268648","0.109871544008103","0.145816998529192"
"7","2015","Part Time","secondary school degree","264","0.122441198713605","0.108771714349022","0.136110683078187"
"7","2015","Part Time","college entrance qualification","326","0.138706031523948","0.124289129976826","0.153122933071071"
"7","2015","Part Time","Other degree","121","0.142945520609799","0.119924154154151","0.165966887065448"
"7","2015","Part Time","no degree/no degree yet","28","","",""
"7","2015","Not Working","lower secondary degree","333","0.094177536326355","0.084264758379386","0.104090314273324"
"7","2015","Not Working","secondary school degree","228","0.104404505552813","0.0908877672727316","0.117921243832895"
"7","2015","Not Working","college entrance qualification","246","0.140917119027951","0.124596922597693","0.157237315458208"
