"plh0204_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1","2019","(2c_gen) general maturity certificate","Female","43","0.0370034415324634","0.025220789288717","0.0487860937762098"
"1","2019","(2c_voc) vocational maturity certificate","Male","35","0.0296316441231906","0.019940152660919","0.0393231355854622"
"1","2019","(2c_voc) vocational maturity certificate","Female","105","0.0707025242325498","0.058051459359117","0.0833535891059825"
"1","2019","(3a) lower tertiary education","Male","15","","",""
"1","2019","(3a) lower tertiary education","Female","31","0.036840749086665","0.0252350552100135","0.0484464429633165"
"1","2019","(3b) higher tertiary education","Male","75","0.0179703501228341","0.0131253915702194","0.0228153086754489"
"1","2019","(3b) higher tertiary education","Female","108","0.0326668448161526","0.0257578233450332","0.039575866287272"
"2","2019","(0) in school","Male","4","","",""
"2","2019","(0) in school","Female","3","","",""
"2","2019","(1a) inadequately completed","Male","85","0.0975682818091049","0.0795688272061472","0.115567736412063"
"2","2019","(1a) inadequately completed","Female","73","0.102539225245575","0.0825077520301642","0.122570698460986"
"2","2019","(1b) general elementary school","Male","91","0.0945048187179461","0.0775608400453913","0.111448797390501"
"2","2019","(1b) general elementary school","Female","149","0.153440146988058","0.133460333864593","0.173419960111524"
"2","2019","(1c) basic vocational qualification","Male","184","0.0835061727991251","0.0726963933128356","0.0943159522854146"
"2","2019","(1c) basic vocational qualification","Female","240","0.12127432270415","0.107143018420488","0.135405626987812"
"2","2019","(2b) intermediate general qualification","Male","25","","",""
"2","2019","(2b) intermediate general qualification","Female","43","0.105124783729678","0.0774253152641644","0.132824252195192"
"2","2019","(2a) intermediate vocational","Male","173","0.0703903512065835","0.060324706742101","0.080455995671066"
"2","2019","(2a) intermediate vocational","Female","391","0.108656830988039","0.0982571538356178","0.119056508140461"
"2","2019","(2c_gen) general maturity certificate","Male","74","0.0518941537451498","0.0380066981746871","0.0657816093156124"
"2","2019","(2c_gen) general maturity certificate","Female","75","0.0675760060848732","0.0519080403173135","0.0832439718524328"
"2","2019","(2c_voc) vocational maturity certificate","Male","66","0.0653390717590161","0.0512150637735616","0.0794630797444706"
"2","2019","(2c_voc) vocational maturity certificate","Female","160","0.109082488288747","0.0936963897281027","0.124468586849391"
"2","2019","(3a) lower tertiary education","Male","51","0.0523031945684119","0.039632379203101","0.0649740099337228"
"2","2019","(3a) lower tertiary education","Female","97","0.100048450436632","0.0815611890085765","0.118535711864688"
"2","2019","(3b) higher tertiary education","Male","184","0.0783894696293058","0.0685866260273345","0.0881923132312771"
"2","2019","(3b) higher tertiary education","Female","284","0.106603532495672","0.0946090138355748","0.11859805115577"
"3","2019","(0) in school","Male","17","","",""
"3","2019","(0) in school","Female","11","","",""
"3","2019","(1a) inadequately completed","Male","67","0.0632196429211248","0.0484577262739721","0.0779815595682776"
"3","2019","(1a) inadequately completed","Female","62","0.077608727761151","0.0599413127284925","0.0952761427938096"
"3","2019","(1b) general elementary school","Male","91","0.0928714368496318","0.0760593799556658","0.109683493743598"
"3","2019","(1b) general elementary school","Female","120","0.101264623832553","0.0845407115959843","0.117988536069121"
"3","2019","(1c) basic vocational qualification","Male","255","0.117901689542594","0.105300507603482","0.130502871481706"
"3","2019","(1c) basic vocational qualification","Female","269","0.137154787008464","0.12226312767749","0.152046446339439"
"3","2019","(2b) intermediate general qualification","Male","25","","",""
"3","2019","(2b) intermediate general qualification","Female","44","0.0779729035713892","0.053758078668788","0.10218772847399"
"3","2019","(2a) intermediate vocational","Male","218","0.0944604332694787","0.0829520745351291","0.105968792003828"
"3","2019","(2a) intermediate vocational","Female","492","0.147933909026848","0.136069683938404","0.159798134115291"
"3","2019","(2c_gen) general maturity certificate","Male","81","0.0888315331003927","0.0710193162918515","0.106643749908934"
"3","2019","(2c_gen) general maturity certificate","Female","104","0.102421010416555","0.0834958094224884","0.121346211410623"
"3","2019","(2c_voc) vocational maturity certificate","Male","117","0.0906485304626866","0.0742392060683772","0.107057854856996"
"3","2019","(2c_voc) vocational maturity certificate","Female","256","0.179039375632904","0.160117347428421","0.197961403837387"
"3","2019","(3a) lower tertiary education","Male","120","0.11284974095806","0.0948421912777506","0.130857290638369"
"3","2019","(3a) lower tertiary education","Female","140","0.12834290801829","0.107735820930549","0.148949995106031"
"3","2019","(3b) higher tertiary education","Male","296","0.145438294334074","0.13258067402837","0.158295914639777"
"3","2019","(3b) higher tertiary education","Female","371","0.164461937198879","0.150054367436644","0.178869506961115"
"4","2019","(0) in school","Male","12","","",""
"4","2019","(0) in school","Female","15","","",""
"4","2019","(1a) inadequately completed","Male","59","0.0717287801273283","0.0560763415915718","0.0873812186630848"
"4","2019","(1a) inadequately completed","Female","65","0.0888280683472488","0.070042021010381","0.107614115684117"
"4","2019","(1b) general elementary school","Male","73","0.0668975732597538","0.0524260186084317","0.081369127911076"
"4","2019","(1b) general elementary school","Female","103","0.0778787729121595","0.0630229523776452","0.0927345934466738"
"4","2019","(1c) basic vocational qualification","Male","195","0.0850553700822939","0.074155004892241","0.0959557352723469"
"4","2019","(1c) basic vocational qualification","Female","191","0.0951621559022394","0.0824596713665314","0.107864640437947"
"4","2019","(2b) intermediate general qualification","Male","34","0.109091614720487","0.076752644140391","0.141430585300583"
"4","2019","(2b) intermediate general qualification","Female","40","0.101475052437518","0.0742052275232721","0.128744877351763"
"4","2019","(2a) intermediate vocational","Male","217","0.0949196624246601","0.0833862886617431","0.106453036187577"
"4","2019","(2a) intermediate vocational","Female","303","0.0933483136262004","0.0836266107214735","0.103070016530927"
"4","2019","(2c_gen) general maturity certificate","Male","79","0.0790187915985875","0.0621289479362185","0.0959086352609565"
"4","2019","(2c_gen) general maturity certificate","Female","101","0.106592018966487","0.0873302179713061","0.125853819961668"
"4","2019","(2c_voc) vocational maturity certificate","Male","105","0.0984462672773856","0.0814191994897481","0.115473335065023"
"4","2019","(2c_voc) vocational maturity certificate","Female","173","0.106527505665547","0.0913008783882044","0.121754132942889"
"4","2019","(3a) lower tertiary education","Male","117","0.100083120396954","0.0830031401485886","0.117163100645319"
"4","2019","(3a) lower tertiary education","Female","97","0.128523594105071","0.107904143832548","0.149143044377593"
"4","2019","(3b) higher tertiary education","Male","245","0.0934943229371458","0.0828766979724225","0.104111947901869"
"4","2019","(3b) higher tertiary education","Female","256","0.100580638651264","0.0888906733660591","0.112270603936468"
"5","2019","(0) in school","Male","21","","",""
"5","2019","(0) in school","Female","30","0.244426665381474","0.178453565381634","0.310399765381314"
"5","2019","(1a) inadequately completed","Male","152","0.208200359546053","0.183571390700537","0.23282932839157"
"5","2019","(1a) inadequately completed","Female","109","0.140873597289321","0.117901350556327","0.163845844022315"
"5","2019","(1b) general elementary school","Male","187","0.169824872871065","0.148076295424788","0.191573450317341"
"5","2019","(1b) general elementary school","Female","210","0.179204939853546","0.157943854057209","0.200466025649883"
"5","2019","(1c) basic vocational qualification","Male","499","0.214152125210185","0.198122505896265","0.230181744524104"
"5","2019","(1c) basic vocational qualification","Female","414","0.186672726384152","0.169805477092948","0.203539975675355"
"5","2019","(2b) intermediate general qualification","Male","65","0.166300790608367","0.127676026975985","0.204925554240748"
"5","2019","(2b) intermediate general qualification","Female","93","0.250146811428706","0.211033620819362","0.28926000203805"
"5","2019","(2a) intermediate vocational","Male","447","0.169410183776311","0.154649796017381","0.184170571535242"
"5","2019","(2a) intermediate vocational","Female","718","0.216523060294829","0.202759396447348","0.230286724142311"
"5","2019","(2c_gen) general maturity certificate","Male","155","0.199679761997323","0.174651310662398","0.224708213332249"
"5","2019","(2c_gen) general maturity certificate","Female","175","0.172602758245327","0.149014790038672","0.196190726451981"
"5","2019","(2c_voc) vocational maturity certificate","Male","198","0.18635729742026","0.164101943824258","0.208612651016263"
"5","2019","(2c_voc) vocational maturity certificate","Female","280","0.184169277836183","0.165038137177411","0.203300418494954"
"5","2019","(3a) lower tertiary education","Male","180","0.170238703319675","0.148848668835288","0.191628737804062"
"5","2019","(3a) lower tertiary education","Female","209","0.195324213833029","0.170898551795179","0.219749875870879"
"5","2019","(3b) higher tertiary education","Male","449","0.15677284913622","0.14351243117368","0.170033267098759"
"5","2019","(3b) higher tertiary education","Female","398","0.170609092725207","0.155988814661181","0.185229370789233"
"6","2019","(0) in school","Male","25","","",""
"6","2019","(0) in school","Female","20","","",""
"6","2019","(1a) inadequately completed","Male","64","0.075429808801013","0.0594106654124282","0.0914489521895978"
"6","2019","(1a) inadequately completed","Female","47","0.0954129787302718","0.0760135455739303","0.114812411886613"
"6","2019","(1b) general elementary school","Male","92","0.0972535297136981","0.0800910145695813","0.114416044857815"
"6","2019","(1b) general elementary school","Female","96","0.076823173178355","0.0620599341079339","0.091586412248776"
"6","2019","(1c) basic vocational qualification","Male","287","0.111823441013134","0.0995091658924653","0.124137716133802"
"6","2019","(1c) basic vocational qualification","Female","193","0.0906042976245505","0.0781785648866986","0.103030030362402"
"6","2019","(2b) intermediate general qualification","Male","36","0.0931922299283285","0.0630370828362636","0.123347377020393"
"6","2019","(2b) intermediate general qualification","Female","46","0.0826614485116388","0.0577926979806736","0.107530199042604"
