"plh0204_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1","2014","Not Employed","(1c) basic vocational qualification","195","0.0783895313323228","0.068288484780149","0.0884905778844966"
"1","2014","Not Employed","(2b) intermediate general qualification","15","","",""
"1","2014","Not Employed","(2a) intermediate vocational","83","0.0589700110218889","0.0471040616820719","0.0708359603617058"
"1","2014","Not Employed","(2c_gen) general maturity certificate","18","","",""
"1","2014","Not Employed","(2c_voc) vocational maturity certificate","26","","",""
"1","2014","Not Employed","(3a) lower tertiary education","22","","",""
"1","2014","Not Employed","(3b) higher tertiary education","51","0.0653963169677644","0.0501721423181185","0.0806204916174103"
"1","2014","Employed","(0) in school","","","",""
"1","2014","Employed","(1a) inadequately completed","16","","",""
"1","2014","Employed","(1b) general elementary school","62","0.0644752271336786","0.0500401275645782","0.078910326702779"
"1","2014","Employed","(1c) basic vocational qualification","127","0.0372658636014001","0.0306195692008454","0.0439121580019548"
"1","2014","Employed","(2b) intermediate general qualification","12","","",""
"1","2014","Employed","(2a) intermediate vocational","170","0.0398972422222157","0.0342066269253944","0.045587857519037"
"1","2014","Employed","(2c_gen) general maturity certificate","31","0.0209595654216168","0.0117281419061661","0.0301909889370674"
"1","2014","Employed","(2c_voc) vocational maturity certificate","72","0.024784553308027","0.0179435769283686","0.0316255296876853"
"1","2014","Employed","(3a) lower tertiary education","34","0.019812592050518","0.0127200368641589","0.0269051472368771"
"1","2014","Employed","(3b) higher tertiary education","110","0.0327005600702272","0.0265024889009359","0.0388986312395186"
"2","2014","Not Employed","(0) in school","19","","",""
"2","2014","Not Employed","(1a) inadequately completed","40","0.140539564298259","0.100190087562907","0.18088904103361"
"2","2014","Not Employed","(1b) general elementary school","179","0.150938116662989","0.13098860005224","0.170887633273737"
"2","2014","Not Employed","(1c) basic vocational qualification","317","0.123114066763582","0.110766282604818","0.135461850922345"
"2","2014","Not Employed","(2b) intermediate general qualification","25","","",""
"2","2014","Not Employed","(2a) intermediate vocational","162","0.0993697175665525","0.0843006821404896","0.114438752992615"
"2","2014","Not Employed","(2c_gen) general maturity certificate","48","0.083737661992523","0.0599070747005777","0.107568249284468"
"2","2014","Not Employed","(2c_voc) vocational maturity certificate","63","0.109547578632676","0.0824678447666605","0.136627312498691"
"2","2014","Not Employed","(3a) lower tertiary education","38","0.0744062574321711","0.0525927435578752","0.0962197713064671"
"2","2014","Not Employed","(3b) higher tertiary education","79","0.0661498173981909","0.0508443605519124","0.0814552742444694"
"2","2014","Employed","(0) in school","3","","",""
"2","2014","Employed","(1a) inadequately completed","27","","",""
"2","2014","Employed","(1b) general elementary school","92","0.0866572238998834","0.0701218133401103","0.103192634459656"
"2","2014","Employed","(1c) basic vocational qualification","300","0.099913984984697","0.0893913152120518","0.110436654757342"
"2","2014","Employed","(2b) intermediate general qualification","28","","",""
"2","2014","Employed","(2a) intermediate vocational","453","0.0905851146899345","0.0822398833920685","0.0989303459878006"
"2","2014","Employed","(2c_gen) general maturity certificate","79","0.0653122742284083","0.049389897409377","0.0812346510474396"
"2","2014","Employed","(2c_voc) vocational maturity certificate","210","0.0948187001757376","0.0819275388767961","0.107709861474679"
"2","2014","Employed","(3a) lower tertiary education","134","0.0724679810990001","0.0592728092096742","0.0856631529883261"
"2","2014","Employed","(3b) higher tertiary education","286","0.0925057367549057","0.0824084480850155","0.102603025424796"
"3","2014","Not Employed","(0) in school","22","","",""
"3","2014","Not Employed","(1a) inadequately completed","28","","",""
"3","2014","Not Employed","(1b) general elementary school","130","0.0986272196462188","0.0820117027685733","0.115242736523864"
"3","2014","Not Employed","(1c) basic vocational qualification","360","0.136055899655307","0.123171471450702","0.148940327859913"
"3","2014","Not Employed","(2b) intermediate general qualification","29","","",""
"3","2014","Not Employed","(2a) intermediate vocational","168","0.106575153534627","0.0910318921643129","0.122118414904942"
"3","2014","Not Employed","(2c_gen) general maturity certificate","65","0.116811294450233","0.0891779415292018","0.144444647371264"
"3","2014","Not Employed","(2c_voc) vocational maturity certificate","75","0.155545058270418","0.12412159916033","0.186968517380507"
"3","2014","Not Employed","(3a) lower tertiary education","77","0.131820157306634","0.103700730924143","0.159939583689125"
"3","2014","Not Employed","(3b) higher tertiary education","139","0.138987150944009","0.117684408783037","0.160289893104981"
"3","2014","Employed","(0) in school","8","","",""
"3","2014","Employed","(1a) inadequately completed","18","","",""
"3","2014","Employed","(1b) general elementary school","107","0.081039924365288","0.0650003243917128","0.0970795243388632"
"3","2014","Employed","(1c) basic vocational qualification","325","0.10370941362638","0.093011371568109","0.114407455684652"
"3","2014","Employed","(2b) intermediate general qualification","49","0.110863790875085","0.0836153276473312","0.138112254102838"
"3","2014","Employed","(2a) intermediate vocational","579","0.124111388142189","0.114524907799219","0.133697868485159"
"3","2014","Employed","(2c_gen) general maturity certificate","81","0.084378198763891","0.0664659376230186","0.102290459904763"
"3","2014","Employed","(2c_voc) vocational maturity certificate","251","0.132576098299641","0.117654148783081","0.1474980478162"
"3","2014","Employed","(3a) lower tertiary education","187","0.132934550017123","0.115655399369941","0.150213700664305"
"3","2014","Employed","(3b) higher tertiary education","452","0.141568353759269","0.129419524016055","0.153717183502484"
"4","2014","Not Employed","(0) in school","32","0.10068878527264","0.0699022643010646","0.131475306244215"
"4","2014","Not Employed","(1a) inadequately completed","16","","",""
"4","2014","Not Employed","(1b) general elementary school","83","0.0754954899885487","0.0607731018793281","0.0902178780977694"
"4","2014","Not Employed","(1c) basic vocational qualification","235","0.082467884653131","0.0721303565416666","0.0928054127645953"
"4","2014","Not Employed","(2b) intermediate general qualification","28","","",""
"4","2014","Not Employed","(2a) intermediate vocational","140","0.0924228044122121","0.0778341071510555","0.107011501673369"
"4","2014","Not Employed","(2c_gen) general maturity certificate","39","0.110907507099856","0.0838916745642993","0.137923339635413"
"4","2014","Not Employed","(2c_voc) vocational maturity certificate","45","0.104008693240409","0.0775404962076052","0.130476890273212"
"4","2014","Not Employed","(3a) lower tertiary education","53","0.105562914914519","0.0800217159049827","0.131104113924056"
"4","2014","Not Employed","(3b) higher tertiary education","99","0.115789161469147","0.096085123313384","0.135493199624911"
"4","2014","Employed","(0) in school","7","","",""
"4","2014","Employed","(1a) inadequately completed","21","","",""
"4","2014","Employed","(1b) general elementary school","84","0.0860420189769298","0.0695598596311025","0.102524178322757"
"4","2014","Employed","(1c) basic vocational qualification","247","0.0878366705494542","0.0779044802684188","0.0977688608304897"
"4","2014","Employed","(2b) intermediate general qualification","37","0.0579449957185561","0.0376677436017559","0.0782222478353562"
"4","2014","Employed","(2a) intermediate vocational","434","0.0904469294286473","0.0821074322583348","0.0987864265989598"
"4","2014","Employed","(2c_gen) general maturity certificate","97","0.101926156039452","0.082428784323567","0.121423527755337"
"4","2014","Employed","(2c_voc) vocational maturity certificate","200","0.107771580296643","0.094126772926409","0.121416387666877"
"4","2014","Employed","(3a) lower tertiary education","163","0.10895256715693","0.0930946311499555","0.124810503163904"
"4","2014","Employed","(3b) higher tertiary education","337","0.111219301094462","0.100262446879333","0.122176155309592"
"5","2014","Not Employed","(0) in school","72","0.163076616481726","0.125279927582782","0.20087330538067"
"5","2014","Not Employed","(1a) inadequately completed","38","0.129166408182297","0.0902289104076353","0.168103905956959"
"5","2014","Not Employed","(1b) general elementary school","206","0.168677078821165","0.147809303394389","0.189544854247941"
"5","2014","Not Employed","(1c) basic vocational qualification","573","0.202757796465804","0.187648384563429","0.217867208368178"
"5","2014","Not Employed","(2b) intermediate general qualification","77","0.28886279425065","0.237660744449336","0.340064844051963"
"5","2014","Not Employed","(2a) intermediate vocational","399","0.254831158356346","0.232880944231035","0.276781372481656"
"5","2014","Not Employed","(2c_gen) general maturity certificate","83","0.135269924019584","0.105845679747309","0.164694168291859"
"5","2014","Not Employed","(2c_voc) vocational maturity certificate","107","0.203801456987599","0.168875205852257","0.238727708122941"
"5","2014","Not Employed","(3a) lower tertiary education","117","0.202683966887999","0.169269414969197","0.236098518806802"
"5","2014","Not Employed","(3b) higher tertiary education","217","0.215688655925537","0.190360634278718","0.241016677572355"
"5","2014","Employed","(0) in school","17","","",""
"5","2014","Employed","(1a) inadequately completed","55","0.259532119920678","0.205620807798842","0.313443432042514"
"5","2014","Employed","(1b) general elementary school","210","0.193802041440949","0.170569553619145","0.217034529262753"
"5","2014","Employed","(1c) basic vocational qualification","667","0.222330091330484","0.207739679029833","0.236920503631134"
"5","2014","Employed","(2b) intermediate general qualification","99","0.201498271017005","0.166685660168345","0.236310881865665"
"5","2014","Employed","(2a) intermediate vocational","972","0.223713739144532","0.211596987454913","0.23583049083415"
"5","2014","Employed","(2c_gen) general maturity certificate","156","0.166284172264188","0.142289672271842","0.190278672256533"
"5","2014","Employed","(2c_voc) vocational maturity certificate","384","0.194857088596175","0.177428113528404","0.212286063663946"
"5","2014","Employed","(3a) lower tertiary education","300","0.219939185267895","0.198858095741219","0.241020274794571"
"5","2014","Employed","(3b) higher tertiary education","572","0.164574899614097","0.151652771149109","0.177497028079084"
