"plh0204_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"5","2009","(2c_gen) general maturity certificate","East Germany","28","","",""
"5","2009","(2c_voc) vocational maturity certificate","West Germany","231","0.206859204103183","0.183179432757163","0.230538975449203"
"5","2009","(2c_voc) vocational maturity certificate","East Germany","49","0.24584982479289","0.186322833540885","0.305376816044896"
"5","2009","(3a) lower tertiary education","West Germany","175","0.173951358809039","0.150145418740199","0.197757298877878"
"5","2009","(3a) lower tertiary education","East Germany","117","0.188245877547347","0.157199249886713","0.219292505207982"
"5","2009","(3b) higher tertiary education","West Germany","321","0.191780837942694","0.173874395275649","0.209687280609739"
"5","2009","(3b) higher tertiary education","East Germany","124","0.202373370841751","0.170145068397898","0.234601673285604"
"6","2009","(0) in school","West Germany","43","0.148233176124504","0.104874970036582","0.191591382212426"
"6","2009","(0) in school","East Germany","10","","",""
"6","2009","(1a) inadequately completed","West Germany","11","","",""
"6","2009","(1a) inadequately completed","East Germany","","","",""
"6","2009","(1b) general elementary school","West Germany","57","0.0324132664522607","0.0225001728213526","0.0423263600831688"
"6","2009","(1b) general elementary school","East Germany","9","","",""
"6","2009","(1c) basic vocational qualification","West Germany","259","0.0706746351141157","0.0626023573087092","0.0787469129195222"
"6","2009","(1c) basic vocational qualification","East Germany","52","0.0528354763518956","0.0386101639229393","0.0670607887808519"
"6","2009","(2b) intermediate general qualification","West Germany","43","0.118662656019917","0.0839807484659215","0.153344563573913"
"6","2009","(2b) intermediate general qualification","East Germany","12","","",""
"6","2009","(2a) intermediate vocational","West Germany","247","0.0962627001259275","0.0853630301553954","0.10716237009646"
"6","2009","(2a) intermediate vocational","East Germany","137","0.0807803552330642","0.0672883618138959","0.0942723486522326"
"6","2009","(2c_gen) general maturity certificate","West Germany","81","0.168811521786033","0.137334079170201","0.200288964401866"
"6","2009","(2c_gen) general maturity certificate","East Germany","23","","",""
"6","2009","(2c_voc) vocational maturity certificate","West Germany","122","0.121089060671256","0.102017342276566","0.140160779065945"
"6","2009","(2c_voc) vocational maturity certificate","East Germany","18","","",""
"6","2009","(3a) lower tertiary education","West Germany","122","0.128044162733271","0.107059801700829","0.149028523765714"
"6","2009","(3a) lower tertiary education","East Germany","64","0.102494161861926","0.0784057787350082","0.126582544988844"
"6","2009","(3b) higher tertiary education","West Germany","221","0.134274132505536","0.118767106547078","0.149781158463993"
"6","2009","(3b) higher tertiary education","East Germany","62","0.104580975343295","0.0800338619897267","0.129128088696862"
"7","2009","(0) in school","West Germany","33","0.118515552098764","0.0790758852962053","0.157955218901322"
"7","2009","(0) in school","East Germany","7","","",""
"7","2009","(1a) inadequately completed","West Germany","6","","",""
"7","2009","(1a) inadequately completed","East Germany","","","",""
"7","2009","(1b) general elementary school","West Germany","57","0.0512031173715079","0.038865318623589","0.0635409161194268"
"7","2009","(1b) general elementary school","East Germany","10","","",""
"7","2009","(1c) basic vocational qualification","West Germany","218","0.0537119562978837","0.0466108244164273","0.06081308817934"
"7","2009","(1c) basic vocational qualification","East Germany","41","0.0431716716514586","0.0302474995242899","0.0560958437786274"
"7","2009","(2b) intermediate general qualification","West Germany","30","0.0768601057688288","0.0482934694139346","0.105426742123723"
"7","2009","(2b) intermediate general qualification","East Germany","13","","",""
"7","2009","(2a) intermediate vocational","West Germany","193","0.070894906122688","0.0614106524506441","0.0803791597947318"
"7","2009","(2a) intermediate vocational","East Germany","112","0.0704314051647406","0.0577625465128283","0.0831002638166528"
"7","2009","(2c_gen) general maturity certificate","West Germany","75","0.153485645794583","0.123195616909832","0.183775674679334"
"7","2009","(2c_gen) general maturity certificate","East Germany","26","","",""
"7","2009","(2c_voc) vocational maturity certificate","West Germany","96","0.0855690791121719","0.069216027177482","0.101922131046862"
"7","2009","(2c_voc) vocational maturity certificate","East Germany","18","","",""
"7","2009","(3a) lower tertiary education","West Germany","81","0.0701596032436499","0.0541191594491028","0.0862000470381971"
"7","2009","(3a) lower tertiary education","East Germany","55","0.0899358775714524","0.0672141195835293","0.112657635559375"
"7","2009","(3b) higher tertiary education","West Germany","157","0.0778420449502567","0.0656563047156543","0.090027785184859"
"7","2009","(3b) higher tertiary education","East Germany","54","0.108803635390048","0.0838249641630287","0.133782306617067"
"8","2009","(0) in school","West Germany","12","","",""
"8","2009","(0) in school","East Germany","6","","",""
"8","2009","(1a) inadequately completed","West Germany","3","","",""
"8","2009","(1a) inadequately completed","East Germany","","","",""
"8","2009","(1b) general elementary school","West Germany","29","","",""
"8","2009","(1b) general elementary school","East Germany","6","","",""
"8","2009","(1c) basic vocational qualification","West Germany","106","0.0297598496773186","0.024407611832034","0.0351120875226032"
"8","2009","(1c) basic vocational qualification","East Germany","26","","",""
"8","2009","(2b) intermediate general qualification","West Germany","20","","",""
"8","2009","(2b) intermediate general qualification","East Germany","8","","",""
"8","2009","(2a) intermediate vocational","West Germany","97","0.0330130361548493","0.0264104166828531","0.0396156556268454"
"8","2009","(2a) intermediate vocational","East Germany","47","0.0340181385450245","0.0250427480763341","0.0429935290137149"
"8","2009","(2c_gen) general maturity certificate","West Germany","19","","",""
"8","2009","(2c_gen) general maturity certificate","East Germany","2","","",""
"8","2009","(2c_voc) vocational maturity certificate","West Germany","36","0.0345756663345674","0.023894729783695","0.0452566028854397"
"8","2009","(2c_voc) vocational maturity certificate","East Germany","8","","",""
"8","2009","(3a) lower tertiary education","West Germany","33","0.0368205887085483","0.0249937800146066","0.0486473974024899"
"8","2009","(3a) lower tertiary education","East Germany","19","","",""
"8","2009","(3b) higher tertiary education","West Germany","65","0.0322801083615208","0.0242414334633072","0.0403187832597345"
"8","2009","(3b) higher tertiary education","East Germany","20","","",""
"9","2009","(0) in school","West Germany","3","","",""
"9","2009","(0) in school","East Germany","","","",""
"9","2009","(1a) inadequately completed","West Germany","1","","",""
"9","2009","(1a) inadequately completed","East Germany","","","",""
"9","2009","(1b) general elementary school","West Germany","5","","",""
"9","2009","(1b) general elementary school","East Germany","2","","",""
"9","2009","(1c) basic vocational qualification","West Germany","17","","",""
"9","2009","(1c) basic vocational qualification","East Germany","4","","",""
"9","2009","(2b) intermediate general qualification","West Germany","3","","",""
"9","2009","(2b) intermediate general qualification","East Germany","1","","",""
"9","2009","(2a) intermediate vocational","West Germany","16","","",""
"9","2009","(2a) intermediate vocational","East Germany","7","","",""
"9","2009","(2c_gen) general maturity certificate","West Germany","2","","",""
"9","2009","(2c_gen) general maturity certificate","East Germany","2","","",""
"9","2009","(2c_voc) vocational maturity certificate","West Germany","8","","",""
"9","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"9","2009","(3a) lower tertiary education","West Germany","8","","",""
"9","2009","(3a) lower tertiary education","East Germany","1","","",""
"9","2009","(3b) higher tertiary education","West Germany","9","","",""
"9","2009","(3b) higher tertiary education","East Germany","1","","",""
"10 Very willing to take risks","2009","(0) in school","West Germany","","","",""
"10 Very willing to take risks","2009","(0) in school","East Germany","","","",""
"10 Very willing to take risks","2009","(1a) inadequately completed","West Germany","","","",""
"10 Very willing to take risks","2009","(1a) inadequately completed","East Germany","","","",""
"10 Very willing to take risks","2009","(1b) general elementary school","West Germany","9","","",""
"10 Very willing to take risks","2009","(1b) general elementary school","East Germany","","","",""
"10 Very willing to take risks","2009","(1c) basic vocational qualification","West Germany","17","","",""
"10 Very willing to take risks","2009","(1c) basic vocational qualification","East Germany","1","","",""
"10 Very willing to take risks","2009","(2b) intermediate general qualification","West Germany","3","","",""
"10 Very willing to take risks","2009","(2b) intermediate general qualification","East Germany","2","","",""
"10 Very willing to take risks","2009","(2a) intermediate vocational","West Germany","11","","",""
"10 Very willing to take risks","2009","(2a) intermediate vocational","East Germany","6","","",""
"10 Very willing to take risks","2009","(2c_gen) general maturity certificate","West Germany","4","","",""
"10 Very willing to take risks","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"10 Very willing to take risks","2009","(2c_voc) vocational maturity certificate","West Germany","1","","",""
"10 Very willing to take risks","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"10 Very willing to take risks","2009","(3a) lower tertiary education","West Germany","2","","",""
"10 Very willing to take risks","2009","(3a) lower tertiary education","East Germany","","","",""
