"plh0204_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"6","2010","general elemantary","West Germany","166","0.0777377423850337","0.0663452543472162","0.0891302304228513"
"6","2010","general elemantary","East Germany","28","","",""
"6","2010","middle vocational","West Germany","857","0.0935874132877536","0.0875100998302158","0.0996647267452914"
"6","2010","middle vocational","East Germany","322","0.106888147852516","0.0957063982738362","0.118069897431196"
"6","2010","vocational + Abi","West Germany","146","0.0843027896192815","0.0700216519330141","0.0985839273055489"
"6","2010","vocational + Abi","East Germany","26","","",""
"6","2010","higher vocational","West Germany","144","0.123673866983815","0.105070689518914","0.142277044448715"
"6","2010","higher vocational","East Germany","39","0.11923661016312","0.0880202431594393","0.150452977166801"
"6","2010","higher education","West Germany","532","0.131657357920905","0.121158149471621","0.142156566370189"
"6","2010","higher education","East Germany","165","0.102785834412923","0.0868442531279177","0.118727415697928"
"7","2010","in school","West Germany","70","0.197753659292896","0.157113907706022","0.238393410879769"
"7","2010","in school","East Germany","7","","",""
"7","2010","inadequately","West Germany","23","","",""
"7","2010","inadequately","East Germany","6","","",""
"7","2010","general elemantary","West Germany","189","0.0946494447482104","0.0821944708232717","0.107104418673149"
"7","2010","general elemantary","East Germany","35","0.120583903404813","0.0855554531426794","0.155612353666948"
"7","2010","middle vocational","West Germany","837","0.0911662564285926","0.0851600641141871","0.0971724487429981"
"7","2010","middle vocational","East Germany","300","0.0961538893125084","0.0854849134120061","0.106822865213011"
"7","2010","vocational + Abi","West Germany","177","0.131038814329599","0.113694143817252","0.148383484841947"
"7","2010","vocational + Abi","East Germany","29","","",""
"7","2010","higher vocational","West Germany","136","0.0913557827343191","0.0750748143723802","0.107636751096258"
"7","2010","higher vocational","East Germany","49","0.0801187476465557","0.0539681944542159","0.106269300838896"
"7","2010","higher education","West Germany","496","0.118990011313572","0.10893612210177","0.129043900525375"
"7","2010","higher education","East Germany","164","0.101864742494383","0.0859866063013497","0.117742878687415"
"8","2010","in school","West Germany","45","0.145275806436373","0.109322026659235","0.181229586213512"
"8","2010","in school","East Germany","9","","",""
"8","2010","inadequately","West Germany","18","","",""
"8","2010","inadequately","East Germany","4","","",""
"8","2010","general elemantary","West Germany","162","0.0588300463565024","0.0488183187838076","0.0688417739291971"
"8","2010","general elemantary","East Germany","33","0.070827932056294","0.0432329952962153","0.0984228688163727"
"8","2010","middle vocational","West Germany","586","0.0613106931591333","0.0563049449601602","0.0663164413581065"
"8","2010","middle vocational","East Germany","221","0.066863095241422","0.0578233127487147","0.0759028777341292"
"8","2010","vocational + Abi","West Germany","97","0.0729551674129478","0.0595878492307778","0.0863224855951178"
"8","2010","vocational + Abi","East Germany","14","","",""
"8","2010","higher vocational","West Germany","82","0.0532223292791841","0.0405374534736138","0.0659072050847544"
"8","2010","higher vocational","East Germany","19","","",""
"8","2010","higher education","West Germany","297","0.0754084373314767","0.0672092018463638","0.0836076728165896"
"8","2010","higher education","East Germany","110","0.0905477628266416","0.0754835822061189","0.105611943447164"
"9","2010","in school","West Germany","11","","",""
"9","2010","in school","East Germany","1","","",""
"9","2010","inadequately","West Germany","3","","",""
"9","2010","inadequately","East Germany","2","","",""
"9","2010","general elemantary","West Germany","34","0.0138018484723825","0.00883791307411249","0.0187657838706525"
"9","2010","general elemantary","East Germany","11","","",""
"9","2010","middle vocational","West Germany","132","0.0128612284070312","0.0105101328439158","0.0152123239701466"
"9","2010","middle vocational","East Germany","49","0.0100553076263722","0.00644457603193249","0.0136660392208119"
"9","2010","vocational + Abi","West Germany","16","","",""
"9","2010","vocational + Abi","East Germany","9","","",""
"9","2010","higher vocational","West Germany","19","","",""
"9","2010","higher vocational","East Germany","2","","",""
"9","2010","higher education","West Germany","49","0.0155537292711069","0.0117113369750723","0.0193961215671415"
"9","2010","higher education","East Germany","17","","",""
"10 Very willing to take risks","2010","in school","West Germany","17","","",""
"10 Very willing to take risks","2010","in school","East Germany","","","",""
"10 Very willing to take risks","2010","inadequately","West Germany","17","","",""
"10 Very willing to take risks","2010","inadequately","East Germany","1","","",""
"10 Very willing to take risks","2010","general elemantary","West Germany","50","0.0194777571820125","0.0135978076309224","0.0253577067331027"
"10 Very willing to take risks","2010","general elemantary","East Germany","10","","",""
"10 Very willing to take risks","2010","middle vocational","West Germany","119","0.0115912803543821","0.00935784215139765","0.0138247185573666"
"10 Very willing to take risks","2010","middle vocational","East Germany","35","0.0104043508295802","0.00673213293882562","0.0140765687203348"
"10 Very willing to take risks","2010","vocational + Abi","West Germany","12","","",""
"10 Very willing to take risks","2010","vocational + Abi","East Germany","3","","",""
"10 Very willing to take risks","2010","higher vocational","West Germany","16","","",""
"10 Very willing to take risks","2010","higher vocational","East Germany","3","","",""
"10 Very willing to take risks","2010","higher education","West Germany","30","0.00665176227361431","0.00412765650839259","0.00917586803883602"
"10 Very willing to take risks","2010","higher education","East Germany","9","","",""
"0 Not at all Willing to take risks","2011","in school","West Germany","4","","",""
"0 Not at all Willing to take risks","2011","in school","East Germany","","","",""
"0 Not at all Willing to take risks","2011","inadequately","West Germany","28","","",""
"0 Not at all Willing to take risks","2011","inadequately","East Germany","2","","",""
"0 Not at all Willing to take risks","2011","general elemantary","West Germany","195","0.113180355000754","0.0988708006188317","0.127489909382675"
"0 Not at all Willing to take risks","2011","general elemantary","East Germany","23","","",""
"0 Not at all Willing to take risks","2011","middle vocational","West Germany","444","0.0617588400144297","0.0564453289535873","0.0670723510752722"
"0 Not at all Willing to take risks","2011","middle vocational","East Germany","116","0.0374275372841145","0.0301830881311099","0.0446719864371191"
"0 Not at all Willing to take risks","2011","vocational + Abi","West Germany","36","0.0343736158476471","0.0232311826104692","0.0455160490848251"
"0 Not at all Willing to take risks","2011","vocational + Abi","East Germany","1","","",""
"0 Not at all Willing to take risks","2011","higher vocational","West Germany","31","0.0325489403538766","0.021789916377165","0.0433079643305882"
"0 Not at all Willing to take risks","2011","higher vocational","East Germany","20","","",""
"0 Not at all Willing to take risks","2011","higher education","West Germany","84","0.0224902281311462","0.0174352434562561","0.0275452128060363"
"0 Not at all Willing to take risks","2011","higher education","East Germany","20","","",""
"1","2011","in school","West Germany","7","","",""
"1","2011","in school","East Germany","1","","",""
"1","2011","inadequately","West Germany","23","","",""
"1","2011","inadequately","East Germany","1","","",""
"1","2011","general elemantary","West Germany","154","0.0920523015310249","0.0789944816776335","0.105110121384416"
"1","2011","general elemantary","East Germany","18","","",""
"1","2011","middle vocational","West Germany","452","0.0598022417155924","0.0545681283966516","0.0650363550345333"
"1","2011","middle vocational","East Germany","109","0.0450357377883802","0.0371204770310267","0.0529509985457338"
"1","2011","vocational + Abi","West Germany","51","0.0428682118554639","0.0304797775119347","0.0552566461989931"
"1","2011","vocational + Abi","East Germany","6","","",""
"1","2011","higher vocational","West Germany","40","0.0327815596760916","0.0219854562603839","0.0435776630917993"
"1","2011","higher vocational","East Germany","16","","",""
"1","2011","higher education","West Germany","120","0.0278309954411403","0.0222231296114656","0.033438861270815"
"1","2011","higher education","East Germany","37","0.0268103079699245","0.0179751314527347","0.0356454844871143"
"2","2011","in school","West Germany","14","","",""
"2","2011","in school","East Germany","2","","",""
"2","2011","inadequately","West Germany","29","","",""
"2","2011","inadequately","East Germany","3","","",""
"2","2011","general elemantary","West Germany","254","0.153083296779243","0.136820052569919","0.169346540988568"
"2","2011","general elemantary","East Germany","31","0.102272973647507","0.0678124035358821","0.136733543759131"
"2","2011","middle vocational","West Germany","870","0.106862811526947","0.100043395785497","0.113682227268397"
"2","2011","middle vocational","East Germany","246","0.0979309148946441","0.0865867421359928","0.109275087653295"
"2","2011","vocational + Abi","West Germany","110","0.107173976136484","0.0882552904864855","0.126092661786483"
"2","2011","vocational + Abi","East Germany","19","","",""
"2","2011","higher vocational","West Germany","110","0.117887683958468","0.0983359127548551","0.137439455162081"
