"plh0204_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"10 Very willing to take risks","2019","Not Employed","middle vocational","99","0.0150610494284897","0.011407052661198","0.0187150461957815","10"
"10 Very willing to take risks","2019","Not Employed","vocational + Abi","7","","","","10"
"10 Very willing to take risks","2019","Not Employed","higher vocational","6","","","","10"
"10 Very willing to take risks","2019","Not Employed","higher education","54","0.0147989383947499","0.00955790176691058","0.0200399750225893","10"
"10 Very willing to take risks","2019","Employed","in school","6","","","","10"
"10 Very willing to take risks","2019","Employed","inadequately","32","0.0962675564314883","0.0687386660055035","0.123796446857473","10"
"10 Very willing to take risks","2019","Employed","general elemantary","85","0.0632910735204509","0.0508820512348981","0.0757000958060036","10"
"10 Very willing to take risks","2019","Employed","middle vocational","215","0.0260278150442167","0.022412367308948","0.0296432627794854","10"
"10 Very willing to take risks","2019","Employed","vocational + Abi","34","0.0157237730436953","0.0100130429064904","0.0214345031809003","10"
"10 Very willing to take risks","2019","Employed","higher vocational","39","0.0156400282017698","0.00873113982099335","0.0225489165825462","10"
"10 Very willing to take risks","2019","Employed","higher education","123","0.0105104111192222","0.00783776691057933","0.013183055327865","10"
"2","2019","Not Employed","vocational + Abi","32","0.11203150248818","0.0824935834835911","0.141569421492768","2"
"2","2019","Not Employed","higher vocational","34","0.12146193681703","0.0906222578780155","0.152301615756044","2"
"2","2019","Not Employed","higher education","185","0.0913305787341824","0.0788265333987037","0.103834624069661","2"
"2","2019","Employed","in school","","","","","2"
"2","2019","Employed","inadequately","33","0.0908741762756664","0.0640478602198774","0.117700492331456","2"
"2","2019","Employed","general elemantary","123","0.084023811995869","0.0698851833994173","0.0981624405923207","2"
"2","2019","Employed","middle vocational","642","0.0875025375767281","0.0810860684167071","0.093919006736749","2"
"2","2019","Employed","vocational + Abi","164","0.0907699924454785","0.0775824829134096","0.103957501977547","2"
"2","2019","Employed","higher vocational","80","0.071886926691212","0.0575043121480619","0.086269541234362","2"
"2","2019","Employed","higher education","431","0.0841252862574073","0.0768507218517518","0.0913998506630629","2"
"2","2019","Not Employed","inadequately","121","0.11769327716976","0.100861406489567","0.134525147849952","2"
"2","2019","Not Employed","middle vocational","454","0.10171296608295","0.092644546404193","0.110781385761708","2"
"2","2019","Not Employed","in school","7","","","","2"
"2","2019","Not Employed","general elemantary","176","0.154290721849","0.137038004772235","0.171543438925766","2"
"3","2019","Employed","general elemantary","113","0.0787460461254841","0.0650192853555263","0.0924728068954419","3"
"3","2019","Employed","middle vocational","827","0.111440708532896","0.104295167898764","0.118586249167029","3"
"3","2019","Employed","vocational + Abi","241","0.121931522074639","0.106911279464528","0.13695176468475","3"
"3","2019","Employed","higher vocational","139","0.125329543006511","0.106893768187355","0.143765317825667","3"
"3","2019","Employed","higher education","702","0.146362582142568","0.137099032473299","0.155626131811836","3"
"3","2019","Not Employed","inadequately","92","0.0550471730286276","0.0431342225027413","0.0669601235545139","3"
"3","2019","Not Employed","general elemantary","165","0.108642320227124","0.0937794540054218","0.123505186448826","3"
"3","2019","Not Employed","middle vocational","514","0.136533562863523","0.126232587987274","0.146834537739772","3"
"3","2019","Not Employed","vocational + Abi","54","0.183621890180807","0.147362630043881","0.219881150317733","3"
"3","2019","Not Employed","higher vocational","56","0.131461444635281","0.0995605246949742","0.163362364575588","3"
"3","2019","Employed","in school","3","","","","3"
"3","2019","Employed","inadequately","29","","","","3"
"3","2019","Not Employed","in school","25","","","","3"
"3","2019","Not Employed","higher education","225","0.135989037630633","0.121110814942157","0.150867260319109","3"
"4","2019","Employed","inadequately","29","","","","4"
"4","2019","Employed","general elemantary","122","0.0869473296421049","0.0725878056474149","0.101306853636795","4"
"4","2019","Employed","middle vocational","620","0.089911603425526","0.083415998318413","0.0964072085326389","4"
"4","2019","Employed","vocational + Abi","185","0.106411223183607","0.0922559802504029","0.120566466116811","4"
"4","2019","Employed","higher vocational","114","0.110185743460118","0.092750628276446","0.12762085864379","4"
"4","2019","Employed","higher education","552","0.106554938360986","0.098468702611302","0.114641174110669","4"
"4","2019","Not Employed","general elemantary","125","0.0769065417765464","0.0641808463252532","0.0896322372278396","4"
"4","2019","Not Employed","middle vocational","397","0.097240536670342","0.0883516865372582","0.106129386803426","4"
"4","2019","Not Employed","vocational + Abi","50","0.0928245638150096","0.0656484010204333","0.120000726609586","4"
"4","2019","Not Employed","higher vocational","42","0.0800144682577773","0.0544000665417772","0.105628869973777","4"
"4","2019","Not Employed","in school","23","","","","4"
"4","2019","Not Employed","inadequately","90","0.0802975529408528","0.0661030042193021","0.0944921016624036","4"
"4","2019","Not Employed","higher education","163","0.088782448288792","0.0764367950376421","0.101128101539942","4"
"4","2019","Employed","in school","4","","","","4"
"5","2019","Not Employed","vocational + Abi","90","0.163955661784076","0.12928286293491","0.198628460633242","5"
"5","2019","Not Employed","higher vocational","104","0.232506899910031","0.192626030390602","0.27238776942946","5"
"5","2019","Not Employed","higher education","374","0.193324112390178","0.1761832752581","0.210464949522257","5"
"5","2019","Employed","in school","11","","","","5"
"5","2019","Employed","inadequately","67","0.225184741596527","0.1861997577663","0.264169725426753","5"
"5","2019","Employed","general elemantary","258","0.190668493605741","0.170648372725843","0.21068861448564","5"
"5","2019","Employed","middle vocational","1424","0.193728952624785","0.184754504483642","0.202703400765929","5"
"5","2019","Employed","vocational + Abi","297","0.183667467299804","0.165892679382941","0.201442255216667","5"
"5","2019","Employed","higher vocational","199","0.155980262384588","0.135776904245077","0.176183620524098","5"
"5","2019","Employed","higher education","864","0.160309584453396","0.150694236084514","0.169924932822278","5"
"5","2019","Not Employed","inadequately","179","0.120352450363592","0.103357160320478","0.137347740406706","5"
"5","2019","Not Employed","general elemantary","290","0.179302482222671","0.160980951367226","0.197624013078116","5"
"5","2019","Not Employed","in school","39","0.142930737826632","0.100550028316584","0.185311447336679","5"
"5","2019","Not Employed","middle vocational","840","0.206869245901915","0.194717008464981","0.21902148333885","5"
"6","2019","Not Employed","in school","33","0.135418742865689","0.0939863761000397","0.176851109631338","6"
"6","2019","Not Employed","inadequately","78","0.103033377847619","0.0871543513359113","0.118912404359327","6"
"6","2019","Not Employed","general elemantary","133","0.0815943481346803","0.0685198700974138","0.0946688261719469","6"
"6","2019","Not Employed","middle vocational","428","0.103038262782955","0.0939176901091505","0.11215883545676","6"
"6","2019","Not Employed","vocational + Abi","40","0.0895624415797042","0.0628201216151637","0.116304761544245","6"
"6","2019","Not Employed","higher vocational","48","0.127333175313428","0.0958626151228692","0.158803735503987","6"
"6","2019","Not Employed","higher education","233","0.121465094548275","0.107286122868813","0.135644066227738","6"
"6","2019","Employed","in school","11","","","","6"
"6","2019","Employed","inadequately","26","","","","6"
"6","2019","Employed","general elemantary","133","0.0881033771093107","0.0736578602465785","0.102548893972043","6"
"6","2019","Employed","middle vocational","934","0.129102816635343","0.121488669649479","0.136716963621206","6"
"6","2019","Employed","vocational + Abi","225","0.126431179721882","0.111175540339013","0.141686819104751","6"
"6","2019","Employed","higher vocational","184","0.167013447370027","0.146244850654352","0.187782044085703","6"
"6","2019","Employed","higher education","819","0.157464849658368","0.147919067767158","0.167010631549578","6"
"7","2019","Employed","general elemantary","198","0.122159022405767","0.105469853761998","0.138848191049536","7"
"7","2019","Employed","middle vocational","1083","0.147943443146206","0.139881271743644","0.156005614548768","7"
"7","2019","Employed","vocational + Abi","261","0.150385637615103","0.133977138418247","0.16679413681196","7"
"7","2019","Employed","higher vocational","203","0.148882588469484","0.129061425569597","0.168703751369371","7"
"7","2019","Employed","higher education","976","0.164284266622749","0.154573512514543","0.173995020730955","7"
"7","2019","Not Employed","in school","56","0.228840516944896","0.177973530724851","0.279707503164942","7"
"7","2019","Not Employed","inadequately","93","0.0898633123625905","0.0749253525917093","0.104801272133472","7"
"7","2019","Not Employed","general elemantary","156","0.0820988107562449","0.0689875804285336","0.0952100410839562","7"
"7","2019","Not Employed","middle vocational","431","0.109721710568519","0.10034511764694","0.119098303490098","7"
"7","2019","Not Employed","vocational + Abi","48","0.0936436511993233","0.0663601754680754","0.120927126930571","7"
"7","2019","Not Employed","higher vocational","64","0.128695172953576","0.0970814498649678","0.160308896042184","7"
"7","2019","Not Employed","higher education","296","0.180796031933747","0.164091667780444","0.19750039608705","7"
"7","2019","Employed","in school","8","","","","7"
"7","2019","Employed","inadequately","29","","","","7"
"8","2019","Not Employed","in school","42","0.135946067613484","0.0944457714795878","0.17744636374738","8"
"8","2019","Not Employed","inadequately","101","0.118021498895429","0.101169309703951","0.134873688086906","8"
"8","2019","Not Employed","general elemantary","126","0.0647240663816382","0.0529729311430679","0.0764752016202085","8"
"8","2019","Not Employed","middle vocational","389","0.0832253616690595","0.074938405793163","0.0915123175449559","8"
"8","2019","Not Employed","vocational + Abi","43","0.126114244244145","0.0950242646620136","0.157204223826276","8"
"8","2019","Not Employed","higher vocational","36","0.0696960560355971","0.0456565251503401","0.093735586920854","8"
"8","2019","Not Employed","higher education","214","0.0774412077932676","0.0658394828987202","0.089042932687815","8"
"8","2019","Employed","in school","15","","","","8"
"8","2019","Employed","inadequately","52","0.103466534636219","0.0750407801444939","0.131892289127944","8"
