"plh0204_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"6","2014","Employed","Couple + C. LE 16 ","715","0.127202727540309","0.118499130102367","0.13590632497825"
"6","2014","Employed","Couple + C. GT 16 ","259","0.116612682441991","0.103336035969698","0.129889328914284"
"6","2014","Employed","Couple + C. LE and GT 16","212","0.154857676493552","0.137354168573103","0.172361184414001"
"7","2014","Not Employed","1-pers.-HH","149","0.0810954767309171","0.0682468398751043","0.0939441135867299"
"7","2014","Not Employed","(Married) couple without C. ","382","0.100917744913502","0.0915002520973077","0.110335237729697"
"7","2014","Not Employed","Single parent ","95","0.133145387237958","0.10834738736322","0.157943387112695"
"7","2014","Not Employed","Couple + C. LE 16 ","151","0.126968371581341","0.108154505817461","0.145782237345222"
"7","2014","Not Employed","Couple + C. GT 16 ","94","0.104717925845307","0.0836966172933252","0.125739234397289"
"7","2014","Not Employed","Couple + C. LE and GT 16","86","0.167901602932212","0.137560694660298","0.198242511204127"
"7","2014","Employed","1-pers.-HH","314","0.166951679687782","0.150187298566584","0.18371606080898"
"7","2014","Employed","(Married) couple without C. ","588","0.150734737883931","0.139689627840771","0.161779847927091"
"7","2014","Employed","Single parent ","219","0.135170069906815","0.119021385682396","0.151318754131234"
"7","2014","Employed","Couple + C. LE 16 ","822","0.136342167060072","0.127378621134876","0.145305712985267"
"7","2014","Employed","Couple + C. GT 16 ","327","0.153682324350364","0.138764050187467","0.168600598513262"
"7","2014","Employed","Couple + C. LE and GT 16","234","0.144550018468457","0.127536262988596","0.161563773948319"
"8","2014","Not Employed","1-pers.-HH","115","0.0654378404342439","0.0537981315129324","0.0770775493555555"
"8","2014","Not Employed","(Married) couple without C. ","291","0.071026823750602","0.0629959166928007","0.0790577308084034"
"8","2014","Not Employed","Single parent ","79","0.0972478750844371","0.0756204518786187","0.118875298290255"
"8","2014","Not Employed","Couple + C. LE 16 ","106","0.0611987154595802","0.047653894516798","0.0747435364023623"
"8","2014","Not Employed","Couple + C. GT 16 ","75","0.102482011745107","0.0816603834860645","0.12330364000415"
"8","2014","Not Employed","Couple + C. LE and GT 16","71","0.109160730122934","0.0838475501920553","0.134473910053813"
"8","2014","Employed","1-pers.-HH","194","0.0942158010404839","0.0810837889105368","0.107347813170431"
"8","2014","Employed","(Married) couple without C. ","352","0.0933195351637135","0.0843399741714945","0.102299096155933"
"8","2014","Employed","Single parent ","162","0.111830823745014","0.0969454368233004","0.126716210666728"
"8","2014","Employed","Couple + C. LE 16 ","569","0.108439424465764","0.100317425618648","0.11656142331288"
"8","2014","Employed","Couple + C. GT 16 ","255","0.12760302021106","0.11380148264301","0.141404557779109"
"8","2014","Employed","Couple + C. LE and GT 16","168","0.113188556254799","0.0978596663478865","0.128517446161711"
"9","2014","Not Employed","1-pers.-HH","22","","",""
"9","2014","Not Employed","(Married) couple without C. ","56","0.0145122417538174","0.0107733345628831","0.0182511489447517"
"9","2014","Not Employed","Single parent ","33","0.030713249972023","0.0181190819247649","0.043307418019281"
"9","2014","Not Employed","Couple + C. LE 16 ","32","0.016615212460115","0.00939200697675925","0.0238384179434707"
"9","2014","Not Employed","Couple + C. GT 16 ","10","","",""
"9","2014","Not Employed","Couple + C. LE and GT 16","24","","",""
"9","2014","Employed","1-pers.-HH","43","0.021550169799431","0.0150225979338035","0.0280777416650585"
"9","2014","Employed","(Married) couple without C. ","93","0.0194628313425073","0.0151982467649836","0.0237274159200311"
"9","2014","Employed","Single parent ","47","0.0271027324411751","0.0194331530361562","0.0347723118461941"
"9","2014","Employed","Couple + C. LE 16 ","137","0.0213540531882151","0.0175779239073853","0.0251301824690449"
"9","2014","Employed","Couple + C. GT 16 ","60","0.0284231027143557","0.0215490279667115","0.0352971774619999"
"9","2014","Employed","Couple + C. LE and GT 16","60","0.0254004077947443","0.0177879086347486","0.0330129069547399"
"10 Very willing to take risks","2014","Not Employed","1-pers.-HH","25","","",""
"10 Very willing to take risks","2014","Not Employed","(Married) couple without C. ","41","0.0106641342013318","0.00745279268801822","0.0138754757146454"
"10 Very willing to take risks","2014","Not Employed","Single parent ","15","","",""
"10 Very willing to take risks","2014","Not Employed","Couple + C. LE 16 ","26","","",""
"10 Very willing to take risks","2014","Not Employed","Couple + C. GT 16 ","13","","",""
"10 Very willing to take risks","2014","Not Employed","Couple + C. LE and GT 16","15","","",""
"10 Very willing to take risks","2014","Employed","1-pers.-HH","38","0.0211748389549763","0.0147031199436848","0.0276465579662677"
"10 Very willing to take risks","2014","Employed","(Married) couple without C. ","54","0.0178779137605904","0.0137873529830843","0.0219684745380965"
"10 Very willing to take risks","2014","Employed","Single parent ","49","0.0385858191737619","0.0294887679184028","0.0476828704291209"
"10 Very willing to take risks","2014","Employed","Couple + C. LE 16 ","98","0.0153856043537457","0.0121705800206001","0.0186006286868912"
"10 Very willing to take risks","2014","Employed","Couple + C. GT 16 ","41","0.0155927209885494","0.0104677869459272","0.0207176550311715"
"10 Very willing to take risks","2014","Employed","Couple + C. LE and GT 16","34","0.0212205885407676","0.0142476646402622","0.0281935124412729"
"0 Not at all Willing to take risks","2015","Not Employed","1-pers.-HH","167","0.0954184851573801","0.0822600630196856","0.108576907295075"
"0 Not at all Willing to take risks","2015","Not Employed","(Married) couple without C. ","268","0.0692932916985528","0.0615501010394623","0.0770364823576434"
"0 Not at all Willing to take risks","2015","Not Employed","Single parent ","33","0.0522485796626259","0.0365104924555583","0.0679866668696936"
"0 Not at all Willing to take risks","2015","Not Employed","Couple + C. LE 16 ","146","0.0839273508946397","0.0703957985067124","0.097458903282567"
"0 Not at all Willing to take risks","2015","Not Employed","Couple + C. GT 16 ","50","0.0661996528277459","0.0488510517451972","0.0835482539102945"
"0 Not at all Willing to take risks","2015","Not Employed","Couple + C. LE and GT 16","40","0.0482096675132799","0.031140666016387","0.0652786690101727"
"0 Not at all Willing to take risks","2015","Employed","1-pers.-HH","49","0.0234081207206839","0.0164599325725453","0.0303563088688224"
"0 Not at all Willing to take risks","2015","Employed","(Married) couple without C. ","108","0.0270210788687941","0.0218751852349479","0.0321669725026402"
"0 Not at all Willing to take risks","2015","Employed","Single parent ","59","0.0388093191309492","0.0294331145149034","0.048185523746995"
"0 Not at all Willing to take risks","2015","Employed","Couple + C. LE 16 ","149","0.0265017386774169","0.0221221468771833","0.0308813304776505"
"0 Not at all Willing to take risks","2015","Employed","Couple + C. GT 16 ","65","0.0320412464537022","0.0246366506783952","0.0394458422290091"
"0 Not at all Willing to take risks","2015","Employed","Couple + C. LE and GT 16","48","0.0358512509060487","0.0268200590470173","0.0448824427650801"
"1","2015","Not Employed","1-pers.-HH","143","0.0815106372487772","0.0692557897386204","0.093765484758934"
"1","2015","Not Employed","(Married) couple without C. ","254","0.0633696949738389","0.0559413366347067","0.0707980533129711"
"1","2015","Not Employed","Single parent ","45","0.0856815413442527","0.0658863428910292","0.105476739797476"
"1","2015","Not Employed","Couple + C. LE 16 ","112","0.0598435017967565","0.0482680091672972","0.0714189944262159"
"1","2015","Not Employed","Couple + C. GT 16 ","47","0.0438827663749659","0.0295901360347429","0.0581753967151888"
"1","2015","Not Employed","Couple + C. LE and GT 16","24","","",""
"1","2015","Employed","1-pers.-HH","53","0.0228834376992353","0.0160117159979632","0.0297551594005074"
"1","2015","Employed","(Married) couple without C. ","133","0.0295935776332968","0.0242154226488286","0.0349717326177649"
"1","2015","Employed","Single parent ","71","0.032074015466855","0.0235203545420963","0.0406276763916137"
"1","2015","Employed","Couple + C. LE 16 ","192","0.0410951386941741","0.0356824650066738","0.0465078123816745"
"1","2015","Employed","Couple + C. GT 16 ","83","0.0306769371288153","0.0234265950261708","0.0379272792314597"
"1","2015","Employed","Couple + C. LE and GT 16","64","0.0529944337516959","0.0421123444731671","0.0638765230302247"
"2","2015","Not Employed","1-pers.-HH","237","0.135177908695344","0.119864215181304","0.150491602209384"
"2","2015","Not Employed","(Married) couple without C. ","461","0.102526802235446","0.093277746756926","0.111775857713966"
"2","2015","Not Employed","Single parent ","83","0.0833286265056896","0.0637820174324363","0.102875235578943"
"2","2015","Not Employed","Couple + C. LE 16 ","211","0.122410560900817","0.10641549456925","0.138405627232385"
"2","2015","Not Employed","Couple + C. GT 16 ","79","0.0936663050878806","0.0733359320813186","0.113996678094443"
"2","2015","Not Employed","Couple + C. LE and GT 16","55","0.0616302334123181","0.0424676387463534","0.0807928280782828"
"2","2015","Employed","1-pers.-HH","140","0.0716762849569905","0.0598221680024243","0.0835304019115567"
"2","2015","Employed","(Married) couple without C. ","305","0.0748857830175966","0.0665325400865396","0.0832390259486537"
"2","2015","Employed","Single parent ","148","0.0734013245657311","0.0607407890791435","0.0860618600523186"
"2","2015","Employed","Couple + C. LE 16 ","506","0.0910843898062605","0.083239034482043","0.0989297451304781"
"2","2015","Employed","Couple + C. GT 16 ","197","0.0871972403725099","0.0753352362581927","0.0990592444868271"
"2","2015","Employed","Couple + C. LE and GT 16","136","0.0844152740593541","0.0709107066308171","0.0979198414878911"
"3","2015","Not Employed","1-pers.-HH","236","0.131544179993483","0.116406009719591","0.146682350267376"
"3","2015","Not Employed","(Married) couple without C. ","473","0.127350152282309","0.117185613493241","0.137514691071376"
"3","2015","Not Employed","Single parent ","72","0.104747753212209","0.0830900424724276","0.12640546395199"
"3","2015","Not Employed","Couple + C. LE 16 ","174","0.110547524759314","0.0952448695610399","0.125850179957589"
"3","2015","Not Employed","Couple + C. GT 16 ","108","0.153049246275731","0.127927243085892","0.178171249465569"
"3","2015","Not Employed","Couple + C. LE and GT 16","68","0.123051475459889","0.0968756209978025","0.149227329921976"
"3","2015","Employed","1-pers.-HH","231","0.12959252392227","0.114158363077029","0.145026684767511"
"3","2015","Employed","(Married) couple without C. ","519","0.135060535552947","0.124213405756852","0.145907665349042"
"3","2015","Employed","Single parent ","196","0.114968038433945","0.0994826420343992","0.130453434833491"
"3","2015","Employed","Couple + C. LE 16 ","618","0.126499502769427","0.117435816848644","0.13556318869021"
"3","2015","Employed","Couple + C. GT 16 ","241","0.11065494426145","0.0974651267395613","0.123844761783338"
"3","2015","Employed","Couple + C. LE and GT 16","194","0.10057909341972","0.0859688908224254","0.115189296017014"
"4","2015","Not Employed","1-pers.-HH","173","0.0873100987479702","0.0746668825571718","0.0999533149387686"
"4","2015","Not Employed","(Married) couple without C. ","440","0.116502224967138","0.106719997113049","0.126284452821227"
"4","2015","Not Employed","Single parent ","57","0.0802226341391512","0.0610113100217963","0.099433958256506"
"4","2015","Not Employed","Couple + C. LE 16 ","99","0.0768669048216919","0.0638672217406299","0.0898665879027539"
"4","2015","Not Employed","Couple + C. GT 16 ","66","0.0702401376987641","0.0524086465042741","0.0880716288932541"
"4","2015","Not Employed","Couple + C. LE and GT 16","51","0.0709691697430081","0.0505084772101437","0.0914298622758726"
"4","2015","Employed","1-pers.-HH","181","0.0998224223923296","0.0860468425163457","0.113598002268314"
"4","2015","Employed","(Married) couple without C. ","423","0.105074474014921","0.0953425254076763","0.114806422622167"
"4","2015","Employed","Single parent ","132","0.0793862682798126","0.0662622838401189","0.0925102527195063"
"4","2015","Employed","Couple + C. LE 16 ","529","0.111462430645448","0.102881566766049","0.120043294524847"
"4","2015","Employed","Couple + C. GT 16 ","187","0.0806594178565017","0.0692099847199586","0.0921088509930447"
"4","2015","Employed","Couple + C. LE and GT 16","152","0.0855746579785261","0.0719862804806385","0.0991630354764138"
"5","2015","Not Employed","1-pers.-HH","367","0.186736878692186","0.169282906126331","0.204190851258041"
"5","2015","Not Employed","(Married) couple without C. ","833","0.200047159405381","0.18784978593869","0.212244532872072"
"5","2015","Not Employed","Single parent ","152","0.185089093246635","0.157621983666726","0.212556202826544"
"5","2015","Not Employed","Couple + C. LE 16 ","283","0.190431064865478","0.171269687552211","0.209592442178745"
"5","2015","Not Employed","Couple + C. GT 16 ","145","0.214216831201528","0.185589046272203","0.242844616130854"
"5","2015","Not Employed","Couple + C. LE and GT 16","93","0.211157118377888","0.178635771592031","0.243678465163746"
"5","2015","Employed","1-pers.-HH","338","0.185682550820007","0.167812978487817","0.203552123152197"
"5","2015","Employed","(Married) couple without C. ","728","0.193774097426742","0.181230157035697","0.206318037817787"
