"plh0204_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"5","2015","Employed","lower secondary degree","588","0.207913417721601","0.193551289819005","0.222275545624197"
"5","2015","Employed","secondary school degree","998","0.187323131242133","0.176761942214928","0.197884320269338"
"5","2015","Employed","college entrance qualification","984","0.179536255378459","0.169368124074475","0.189704386682443"
"5","2015","Employed","Other degree","352","0.186723417478412","0.169400601649317","0.204046233307508"
"5","2015","Employed","no degree/no degree yet","57","0.187839139137424","0.143039889681386","0.232638388593461"
"6","2015","Not Employed","lower secondary degree","306","0.0881580921460123","0.0785355230671273","0.0977806612248972"
"6","2015","Not Employed","secondary school degree","204","0.0970738939486461","0.0839870879420354","0.110160699955257"
"6","2015","Not Employed","college entrance qualification","251","0.150629593806871","0.133851999586718","0.167407188027024"
"6","2015","Not Employed","Other degree","180","0.0750602554215812","0.0639817807900472","0.0861387300531151"
"6","2015","Not Employed","no degree/no degree yet","78","0.12711247668502","0.102149678050167","0.152075275319873"
"6","2015","Employed","lower secondary degree","355","0.116249062802056","0.104905463509357","0.127592662094756"
"6","2015","Employed","secondary school degree","685","0.139586007671885","0.130205359722989","0.148966655620781"
"6","2015","Employed","college entrance qualification","806","0.167754343012493","0.157855190348892","0.177653495676093"
"6","2015","Employed","Other degree","199","0.0894382463191355","0.07675249187399","0.102124000764281"
"6","2015","Employed","no degree/no degree yet","33","0.108972606780834","0.0732320870816054","0.144713126480062"
"7","2015","Not Employed","lower secondary degree","333","0.094177536326355","0.084264758379386","0.104090314273324"
"7","2015","Not Employed","secondary school degree","228","0.104404505552813","0.0908877672727316","0.117921243832895"
"7","2015","Not Employed","college entrance qualification","246","0.140917119027951","0.124596922597693","0.157237315458208"
"7","2015","Not Employed","Other degree","239","0.0964336147439776","0.0840224516151114","0.108844777872844"
"7","2015","Not Employed","no degree/no degree yet","76","0.0927078998458592","0.0709732836092178","0.114442516082501"
"7","2015","Employed","lower secondary degree","472","0.154055730590095","0.141279550985936","0.166831910194254"
"7","2015","Employed","secondary school degree","762","0.150906370358321","0.141217129760811","0.16059561095583"
"7","2015","Employed","college entrance qualification","891","0.158705332700346","0.149024667626578","0.168385997774113"
"7","2015","Employed","Other degree","246","0.140529347930336","0.125080396703426","0.155978299157245"
"7","2015","Employed","no degree/no degree yet","39","0.147795797519293","0.107089692968249","0.188501902070337"
"8","2015","Not Employed","lower secondary degree","268","0.0727906962864856","0.0639735712602294","0.0816078213127419"
"8","2015","Not Employed","secondary school degree","176","0.0876577368978022","0.0751571513068678","0.100158322488736"
"8","2015","Not Employed","college entrance qualification","169","0.0916645379147863","0.0781298021077379","0.105199273721835"
"8","2015","Not Employed","Other degree","201","0.0781031257518596","0.0668209306251263","0.0893853208785929"
"8","2015","Not Employed","no degree/no degree yet","78","0.113838977218278","0.0900365166299161","0.13764143780664"
"8","2015","Employed","lower secondary degree","349","0.101947660857215","0.0912391110745064","0.112656210639924"
"8","2015","Employed","secondary school degree","550","0.105385412663535","0.0970741616277786","0.113696663699292"
"8","2015","Employed","college entrance qualification","506","0.0940693711386176","0.0863353214335304","0.101803420843705"
"8","2015","Employed","Other degree","196","0.108541115702935","0.0947134853836382","0.122368746022231"
"8","2015","Employed","no degree/no degree yet","40","0.141527082216969","0.101547362842353","0.181506801591584"
"9","2015","Not Employed","lower secondary degree","60","0.0132888519957539","0.00940252873817396","0.0171751752533338"
"9","2015","Not Employed","secondary school degree","39","0.0121235144026646","0.00728600385825853","0.0169610249470706"
"9","2015","Not Employed","college entrance qualification","44","0.0227200956480754","0.0157306853862306","0.0297095059099203"
"9","2015","Not Employed","Other degree","69","0.0217752510739536","0.0156387737095548","0.0279117284383524"
"9","2015","Not Employed","no degree/no degree yet","23","","",""
"9","2015","Employed","lower secondary degree","124","0.0343344335483712","0.0278902260003857","0.0407786410963567"
"9","2015","Employed","secondary school degree","172","0.0337922381795035","0.0289011904385016","0.0386832859205055"
"9","2015","Employed","college entrance qualification","132","0.0252961194930399","0.021136068381296","0.0294561706047838"
"9","2015","Employed","Other degree","81","0.0400532098577691","0.0313367084595987","0.0487697112559395"
"9","2015","Employed","no degree/no degree yet","11","","",""
"10 Very willing to take risks","2015","Not Employed","lower secondary degree","66","0.0152345640099589","0.0110775490698437","0.0193915789500741"
"10 Very willing to take risks","2015","Not Employed","secondary school degree","28","","",""
"10 Very willing to take risks","2015","Not Employed","college entrance qualification","17","","",""
"10 Very willing to take risks","2015","Not Employed","Other degree","82","0.0340504594340801","0.0264251594100756","0.0416757594580847"
"10 Very willing to take risks","2015","Not Employed","no degree/no degree yet","24","","",""
"10 Very willing to take risks","2015","Employed","lower secondary degree","100","0.0242890987235124","0.0188408430260258","0.029737354420999"
"10 Very willing to take risks","2015","Employed","secondary school degree","96","0.0164612933497408","0.0130171131368062","0.0199054735626755"
"10 Very willing to take risks","2015","Employed","college entrance qualification","53","0.00966946880819892","0.00707692108552456","0.0122620165308733"
"10 Very willing to take risks","2015","Employed","Other degree","60","0.0254995081135073","0.0184921083601192","0.0325069078668954"
"10 Very willing to take risks","2015","Employed","no degree/no degree yet","16","","",""
"0 Not at all Willing to take risks","2016","Not Employed","lower secondary degree","255","0.0948828544578821","0.0844483208202145","0.10531738809555"
"0 Not at all Willing to take risks","2016","Not Employed","secondary school degree","91","0.0532409882702113","0.0430075302241333","0.0634744463162892"
"0 Not at all Willing to take risks","2016","Not Employed","college entrance qualification","49","0.0369865776613635","0.0276688882757331","0.0463042670469939"
"0 Not at all Willing to take risks","2016","Not Employed","Other degree","588","0.136441912794663","0.124633446053785","0.148250379535541"
"0 Not at all Willing to take risks","2016","Not Employed","no degree/no degree yet","470","0.100225867553456","0.0872199864729262","0.113231748633986"
"0 Not at all Willing to take risks","2016","Employed","lower secondary degree","107","0.0406802415555025","0.0334339051663085","0.0479265779446965"
"0 Not at all Willing to take risks","2016","Employed","secondary school degree","110","0.021886987104613","0.0177503852986486","0.0260235889105774"
"0 Not at all Willing to take risks","2016","Employed","college entrance qualification","83","0.0144391343409792","0.0112131913048909","0.0176650773770676"
"0 Not at all Willing to take risks","2016","Employed","Other degree","139","0.0501419100418357","0.0412518971036379","0.0590319229800335"
"0 Not at all Willing to take risks","2016","Employed","no degree/no degree yet","12","","",""
"1","2016","Not Employed","lower secondary degree","222","0.0790446460412779","0.0694377676152518","0.0886515244673039"
"1","2016","Not Employed","secondary school degree","109","0.0744345387686776","0.0624707026276204","0.0863983749097347"
"1","2016","Not Employed","college entrance qualification","57","0.0439885931434516","0.0338641403966483","0.0541130458902549"
"1","2016","Not Employed","Other degree","198","0.114156021779427","0.10321641114517","0.125095632413685"
"1","2016","Not Employed","no degree/no degree yet","107","0.0587095351098528","0.0485283281602158","0.0688907420594898"
"1","2016","Employed","lower secondary degree","106","0.0402631977987726","0.0330525340904928","0.0474738615070523"
"1","2016","Employed","secondary school degree","186","0.0392345504993263","0.0337454745883535","0.0447236264102991"
"1","2016","Employed","college entrance qualification","163","0.025342197764236","0.0210921617488659","0.0295922337796061"
"1","2016","Employed","Other degree","129","0.0516766505395825","0.042658904640606","0.060694396438559"
"1","2016","Employed","no degree/no degree yet","17","","",""
"2","2016","Not Employed","lower secondary degree","389","0.139734410193884","0.127389306684599","0.152079513703169"
"2","2016","Not Employed","secondary school degree","192","0.102563175642943","0.0887346045083472","0.11639174677754"
"2","2016","Not Employed","college entrance qualification","156","0.104920948719512","0.0897911975548407","0.120050699884183"
"2","2016","Not Employed","Other degree","270","0.127587281242657","0.116110013339771","0.139064549145542"
"2","2016","Not Employed","no degree/no degree yet","144","0.0721611553207178","0.0609546260692598","0.0833676845721758"
"2","2016","Employed","lower secondary degree","238","0.084552199744522","0.0743469348299977","0.0947574646590464"
"2","2016","Employed","secondary school degree","447","0.090858875283499","0.0827332734445768","0.0989844771224212"
"2","2016","Employed","college entrance qualification","470","0.0885402122580127","0.0808580508726297","0.0962223736433957"
"2","2016","Employed","Other degree","271","0.102473596927325","0.0901197504405821","0.114827443414068"
"2","2016","Employed","no degree/no degree yet","31","0.0854551311536285","0.0544350895997058","0.116475172707551"
"3","2016","Not Employed","lower secondary degree","340","0.118282006586082","0.10678324762493","0.129780765547234"
"3","2016","Not Employed","secondary school degree","261","0.135559052267805","0.119955928163878","0.151162176371732"
