"plh0175","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","2016","16-34 y.","indirect migration background","91","0.113835492986799","0.0925710651235299","0.135099920850069","6"
"6 on Scale 1 to 10","2016","35-65 y.","no migration background","1000","0.10265295099237","0.096749352179634","0.108556549805106","6"
"6 on Scale 1 to 10","2016","66 and older","direct migration background","47","0.105869849299128","0.0756049415130764","0.13613475708518","6"
"6 on Scale 1 to 10","2016","66 and older","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","2016","35-65 y.","direct migration background","359","0.115212460631917","0.103888905482577","0.126536015781257","6"
"7 on Scale 1 to 10","2016","16-34 y.","no migration background","570","0.183412205678284","0.169997154563536","0.196827256793033","7"
"7 on Scale 1 to 10","2016","16-34 y.","direct migration background","239","0.214621492568216","0.192388979578994","0.236854005557438","7"
"7 on Scale 1 to 10","2016","16-34 y.","indirect migration background","151","0.165042183629679","0.140188691016953","0.189895676242405","7"
"7 on Scale 1 to 10","2016","35-65 y.","direct migration background","554","0.164001909993296","0.150869613777481","0.177134206209112","7"
"7 on Scale 1 to 10","2016","35-65 y.","indirect migration background","113","0.188967068962359","0.15891761388208","0.219016524042637","7"
"7 on Scale 1 to 10","2016","35-65 y.","no migration background","1857","0.191381245079734","0.183729288609549","0.199033201549919","7"
"7 on Scale 1 to 10","2016","66 and older","no migration background","743","0.159711226539181","0.148790853442851","0.17063159963551","7"
"7 on Scale 1 to 10","2016","66 and older","direct migration background","72","0.169255643146739","0.132369935796115","0.206141350497364","7"
"7 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","7"
"8 on Scale 1 to 10","2016","16-34 y.","no migration background","704","0.213848613353394","0.199635700782166","0.228061525924623","8"
"8 on Scale 1 to 10","2016","16-34 y.","direct migration background","304","0.236938465275341","0.21391291544489","0.259964015105791","8"
"8 on Scale 1 to 10","2016","16-34 y.","indirect migration background","182","0.251610358204503","0.222557703528554","0.280663012880453","8"
"8 on Scale 1 to 10","2016","35-65 y.","direct migration background","660","0.205954610169846","0.191612204642953","0.220297015696738","8"
"8 on Scale 1 to 10","2016","66 and older","direct migration background","92","0.218892848591509","0.178218188609502","0.259567508573515","8"
"8 on Scale 1 to 10","2016","66 and older","indirect migration background","1","","","","8"
"8 on Scale 1 to 10","2016","66 and older","no migration background","1274","0.287903840011925","0.274406489571626","0.301401190452224","8"
"8 on Scale 1 to 10","2016","35-65 y.","no migration background","2534","0.247041348363727","0.238652134104526","0.255430562622929","8"
"8 on Scale 1 to 10","2016","35-65 y.","indirect migration background","160","0.235864868885934","0.203278122080077","0.268451615691792","8"
"9 on Scale 1 to 10","2016","35-65 y.","direct migration background","283","0.103444789320691","0.0926439773929062","0.114245601248475","9"
"9 on Scale 1 to 10","2016","16-34 y.","no migration background","432","0.132697596682428","0.12093796887664","0.144457224488216","9"
"9 on Scale 1 to 10","2016","16-34 y.","direct migration background","150","0.119520046460143","0.101953250534164","0.137086842386121","9"
"9 on Scale 1 to 10","2016","16-34 y.","indirect migration background","118","0.11760977223139","0.0960417794554696","0.13917776500731","9"
"9 on Scale 1 to 10","2016","35-65 y.","no migration background","1478","0.141714527606679","0.13493071308181","0.148498342131548","9"
"9 on Scale 1 to 10","2016","35-65 y.","indirect migration background","88","0.136633145516791","0.110269830912994","0.162996460120588","9"
"9 on Scale 1 to 10","2016","66 and older","no migration background","613","0.131873157973735","0.121787011548092","0.141959304399378","9"
"9 on Scale 1 to 10","2016","66 and older","direct migration background","33","0.0988377986447618","0.0694805160575271","0.128195081231996","9"
"9 on Scale 1 to 10","2016","66 and older","indirect migration background","2","","","","9"
"0 Completely dissatisfied","2017","16-34 y.","no migration background","48","0.0141849939408041","0.0104612434584","0.0179087444232082","0"
"0 Completely dissatisfied","2017","16-34 y.","direct migration background","13","","","","0"
"0 Completely dissatisfied","2017","16-34 y.","indirect migration background","9","","","","0"
"0 Completely dissatisfied","2017","35-65 y.","no migration background","126","0.0144628390935479","0.0122918163363926","0.0166338618507032","0"
"0 Completely dissatisfied","2017","35-65 y.","indirect migration background","11","","","","0"
"0 Completely dissatisfied","2017","66 and older","no migration background","19","","","","0"
"0 Completely dissatisfied","2017","66 and older","direct migration background","9","","","","0"
"0 Completely dissatisfied","2017","35-65 y.","direct migration background","64","0.0213978731132151","0.0162326056536055","0.0265631405728248","0"
"0 Completely dissatisfied","2017","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2017","35-65 y.","no migration background","125","0.0110498249196895","0.0091488954627017","0.0129507543766772","1"
"1 on Scale 1 to 10","2017","35-65 y.","direct migration background","45","0.0133486630250471","0.00925223647690453","0.0174450895731897","1"
"1 on Scale 1 to 10","2017","66 and older","no migration background","26","","","","1"
"1 on Scale 1 to 10","2017","66 and older","direct migration background","3","","","","1"
"1 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","direct migration background","12","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","indirect migration background","11","","","","1"
"1 on Scale 1 to 10","2017","35-65 y.","indirect migration background","9","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","no migration background","40","0.00827113973903255","0.00541915342031837","0.0111231260577467","1"
"10 Completely satisfied","2017","16-34 y.","no migration background","392","0.0970080654312599","0.0876881034581894","0.10632802740433","10"
"10 Completely satisfied","2017","16-34 y.","direct migration background","74","0.0555389137892877","0.0420594367528737","0.0690183908257017","10"
"10 Completely satisfied","2017","16-34 y.","indirect migration background","103","0.0843594731067968","0.0663316978694196","0.102387248344174","10"
"10 Completely satisfied","2017","35-65 y.","no migration background","961","0.0842184342839021","0.0791683267424391","0.0892685418253651","10"
"10 Completely satisfied","2017","35-65 y.","direct migration background","185","0.064231328669623","0.0554802389517038","0.0729824183875423","10"
"10 Completely satisfied","2017","35-65 y.","indirect migration background","57","0.0732683061326555","0.0542480858541123","0.0922885264111987","10"
"10 Completely satisfied","2017","66 and older","no migration background","577","0.122416095572741","0.112889248356188","0.131942942789293","10"
"10 Completely satisfied","2017","66 and older","direct migration background","30","0.0665274417544362","0.0428908234060736","0.0901640601027988","10"
"10 Completely satisfied","2017","66 and older","indirect migration background","3","","","","10"
"2 on Scale 1 to 10","2017","16-34 y.","no migration background","76","0.0197526342505365","0.0153708737522035","0.0241343947488696","2"
"2 on Scale 1 to 10","2017","16-34 y.","direct migration background","25","","","","2"
"2 on Scale 1 to 10","2017","35-65 y.","direct migration background","85","0.0294131714484349","0.023382126618313","0.0354442162785568","2"
"2 on Scale 1 to 10","2017","35-65 y.","indirect migration background","12","","","","2"
"2 on Scale 1 to 10","2017","66 and older","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2017","16-34 y.","indirect migration background","25","","","","2"
"2 on Scale 1 to 10","2017","35-65 y.","no migration background","274","0.0266790330555784","0.0237487189317216","0.0296093471794352","2"
"2 on Scale 1 to 10","2017","66 and older","direct migration background","21","","","","2"
"2 on Scale 1 to 10","2017","66 and older","no migration background","64","0.0186211413039213","0.0146919143845992","0.0225503682232435","2"
"3 on Scale 1 to 10","2017","16-34 y.","no migration background","146","0.0459946198694203","0.0393983682813529","0.0525908714574878","3"
"3 on Scale 1 to 10","2017","16-34 y.","direct migration background","42","0.0350586981116409","0.0242336294883339","0.0458837667349479","3"
"3 on Scale 1 to 10","2017","16-34 y.","indirect migration background","49","0.0407553727459423","0.027930005056793","0.0535807404350916","3"
"3 on Scale 1 to 10","2017","35-65 y.","no migration background","438","0.0414691537888159","0.0378436636376627","0.0450946439399691","3"
"3 on Scale 1 to 10","2017","35-65 y.","direct migration background","148","0.0568636279671915","0.0485973698529406","0.0651298860814424","3"
"3 on Scale 1 to 10","2017","35-65 y.","indirect migration background","33","0.0332778701506629","0.0201857780971479","0.0463699622041778","3"
"3 on Scale 1 to 10","2017","66 and older","no migration background","119","0.0376560239606255","0.0321229304393313","0.0431891174819197","3"
"3 on Scale 1 to 10","2017","66 and older","direct migration background","23","","","","3"
"3 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2017","16-34 y.","no migration background","187","0.0435720163342402","0.0371436850664689","0.0500003476020115","4"
"4 on Scale 1 to 10","2017","16-34 y.","direct migration background","58","0.0449331204731896","0.0327409086235164","0.0571253323228627","4"
"4 on Scale 1 to 10","2017","35-65 y.","direct migration background","193","0.0627052323743403","0.0540516801321341","0.0713587846165466","4"
"4 on Scale 1 to 10","2017","16-34 y.","indirect migration background","41","0.0371301124174271","0.0248653359656038","0.0493948888692503","4"
"4 on Scale 1 to 10","2017","35-65 y.","no migration background","552","0.0472110370076309","0.0433542893434299","0.0510677846718319","4"
"4 on Scale 1 to 10","2017","35-65 y.","indirect migration background","31","0.0434252039380159","0.0285483582268101","0.0583020496492217","4"
"4 on Scale 1 to 10","2017","66 and older","no migration background","156","0.0387140861152367","0.033106881440704","0.0443212907897695","4"
"4 on Scale 1 to 10","2017","66 and older","direct migration background","21","","","","4"
"4 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2017","35-65 y.","no migration background","1245","0.108537420940736","0.102880991110475","0.114193850770997","5"
"5 on Scale 1 to 10","2017","35-65 y.","direct migration background","426","0.135503944579053","0.123287019523266","0.14772086963484","5"
"5 on Scale 1 to 10","2017","35-65 y.","indirect migration background","102","0.13376407341636","0.108917397386521","0.158610749446199","5"
"5 on Scale 1 to 10","2017","66 and older","no migration background","452","0.108580090667732","0.099537312467147","0.117622868868317","5"
"5 on Scale 1 to 10","2017","16-34 y.","no migration background","419","0.11649171531165","0.106389395428116","0.126594035195183","5"
"5 on Scale 1 to 10","2017","16-34 y.","direct migration background","149","0.104815386183359","0.0867872370557345","0.122843535310984","5"
"5 on Scale 1 to 10","2017","16-34 y.","indirect migration background","115","0.118768327391353","0.0977833709843342","0.139753283798371","5"
