"ple0081_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Yes","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Yes","2017","Hamburg","1-pers.-HH","","","",""
"Yes","2017","Hamburg","(Married) couple without C. ","","","",""
"Yes","2017","Hamburg","Single parent ","","","",""
"Yes","2017","Hamburg","Couple + C. LE 16 ","","","",""
"Yes","2017","Hamburg","Couple + C. GT 16 ","","","",""
"Yes","2017","Hamburg","Couple + C. LE and GT 16","","","",""
"Yes","2017","Lower Saxony","1-pers.-HH","","","",""
"Yes","2017","Lower Saxony","(Married) couple without C. ","","","",""
"Yes","2017","Lower Saxony","Single parent ","","","",""
"Yes","2017","Lower Saxony","Couple + C. LE 16 ","","","",""
"Yes","2017","Lower Saxony","Couple + C. GT 16 ","","","",""
"Yes","2017","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2017","Bremen","1-pers.-HH","","","",""
"Yes","2017","Bremen","(Married) couple without C. ","","","",""
"Yes","2017","Bremen","Single parent ","","","",""
"Yes","2017","Bremen","Couple + C. LE 16 ","","","",""
"Yes","2017","Bremen","Couple + C. GT 16 ","","","",""
"Yes","2017","Bremen","Couple + C. LE and GT 16","","","",""
"Yes","2017","North Rhine-Westphalia","1-pers.-HH","","","",""
"Yes","2017","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Yes","2017","North Rhine-Westphalia","Single parent ","","","",""
"Yes","2017","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Yes","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Yes","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Yes","2017","Hesse","1-pers.-HH","","","",""
"Yes","2017","Hesse","(Married) couple without C. ","","","",""
"Yes","2017","Hesse","Single parent ","","","",""
"Yes","2017","Hesse","Couple + C. LE 16 ","","","",""
"Yes","2017","Hesse","Couple + C. GT 16 ","","","",""
"Yes","2017","Hesse","Couple + C. LE and GT 16","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Yes","2017","Baden-Württemberg","1-pers.-HH","","","",""
"Yes","2017","Baden-Württemberg","(Married) couple without C. ","","","",""
"Yes","2017","Baden-Württemberg","Single parent ","","","",""
"Yes","2017","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Yes","2017","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Yes","2017","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Yes","2017","Bavaria","1-pers.-HH","","","",""
"Yes","2017","Bavaria","(Married) couple without C. ","","","",""
"Yes","2017","Bavaria","Single parent ","","","",""
"Yes","2017","Bavaria","Couple + C. LE 16 ","","","",""
"Yes","2017","Bavaria","Couple + C. GT 16 ","","","",""
"Yes","2017","Bavaria","Couple + C. LE and GT 16","","","",""
"Yes","2017","Berlin","1-pers.-HH","","","",""
"Yes","2017","Berlin","(Married) couple without C. ","","","",""
"Yes","2017","Berlin","Single parent ","","","",""
"Yes","2017","Berlin","Couple + C. LE 16 ","","","",""
"Yes","2017","Berlin","Couple + C. GT 16 ","","","",""
"Yes","2017","Berlin","Couple + C. LE and GT 16","","","",""
"Yes","2017","Brandenburg","1-pers.-HH","","","",""
"Yes","2017","Brandenburg","(Married) couple without C. ","","","",""
"Yes","2017","Brandenburg","Single parent ","","","",""
"Yes","2017","Brandenburg","Couple + C. LE 16 ","","","",""
"Yes","2017","Brandenburg","Couple + C. GT 16 ","","","",""
"Yes","2017","Brandenburg","Couple + C. LE and GT 16","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Yes","2017","Saxony","1-pers.-HH","","","",""
"Yes","2017","Saxony","(Married) couple without C. ","","","",""
"Yes","2017","Saxony","Single parent ","","","",""
"Yes","2017","Saxony","Couple + C. LE 16 ","","","",""
"Yes","2017","Saxony","Couple + C. GT 16 ","","","",""
"Yes","2017","Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2017","Saxony-Anhalt","1-pers.-HH","","","",""
"Yes","2017","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Yes","2017","Saxony-Anhalt","Single parent ","","","",""
"Yes","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Yes","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Yes","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Yes","2017","Thuringia","1-pers.-HH","","","",""
"Yes","2017","Thuringia","(Married) couple without C. ","","","",""
"Yes","2017","Thuringia","Single parent ","","","",""
"Yes","2017","Thuringia","Couple + C. LE 16 ","","","",""
"Yes","2017","Thuringia","Couple + C. GT 16 ","","","",""
"Yes","2017","Thuringia","Couple + C. LE and GT 16","","","",""
"No","2017","Schleswig-Holstein","1-pers.-HH","","","",""
"No","2017","Schleswig-Holstein","(Married) couple without C. ","","","",""
"No","2017","Schleswig-Holstein","Single parent ","","","",""
"No","2017","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"No","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"No","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"No","2017","Hamburg","1-pers.-HH","","","",""
"No","2017","Hamburg","(Married) couple without C. ","","","",""
"No","2017","Hamburg","Single parent ","","","",""
"No","2017","Hamburg","Couple + C. LE 16 ","","","",""
"No","2017","Hamburg","Couple + C. GT 16 ","","","",""
"No","2017","Hamburg","Couple + C. LE and GT 16","","","",""
"No","2017","Lower Saxony","1-pers.-HH","","","",""
"No","2017","Lower Saxony","(Married) couple without C. ","","","",""
"No","2017","Lower Saxony","Single parent ","","","",""
"No","2017","Lower Saxony","Couple + C. LE 16 ","","","",""
"No","2017","Lower Saxony","Couple + C. GT 16 ","","","",""
"No","2017","Lower Saxony","Couple + C. LE and GT 16","","","",""
"No","2017","Bremen","1-pers.-HH","","","",""
"No","2017","Bremen","(Married) couple without C. ","","","",""
"No","2017","Bremen","Single parent ","","","",""
"No","2017","Bremen","Couple + C. LE 16 ","","","",""
"No","2017","Bremen","Couple + C. GT 16 ","","","",""
"No","2017","Bremen","Couple + C. LE and GT 16","","","",""
"No","2017","North Rhine-Westphalia","1-pers.-HH","","","",""
"No","2017","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"No","2017","North Rhine-Westphalia","Single parent ","","","",""
"No","2017","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"No","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"No","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"No","2017","Hesse","1-pers.-HH","","","",""
"No","2017","Hesse","(Married) couple without C. ","","","",""
"No","2017","Hesse","Single parent ","","","",""
"No","2017","Hesse","Couple + C. LE 16 ","","","",""
"No","2017","Hesse","Couple + C. GT 16 ","","","",""
"No","2017","Hesse","Couple + C. LE and GT 16","","","",""
"No","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"No","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"No","2017","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"No","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"No","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"No","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"No","2017","Baden-Württemberg","1-pers.-HH","","","",""
"No","2017","Baden-Württemberg","(Married) couple without C. ","","","",""
"No","2017","Baden-Württemberg","Single parent ","","","",""
"No","2017","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"No","2017","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"No","2017","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"No","2017","Bavaria","1-pers.-HH","","","",""
"No","2017","Bavaria","(Married) couple without C. ","","","",""
"No","2017","Bavaria","Single parent ","","","",""
"No","2017","Bavaria","Couple + C. LE 16 ","","","",""
"No","2017","Bavaria","Couple + C. GT 16 ","","","",""
"No","2017","Bavaria","Couple + C. LE and GT 16","","","",""
"No","2017","Berlin","1-pers.-HH","","","",""
"No","2017","Berlin","(Married) couple without C. ","","","",""
"No","2017","Berlin","Single parent ","","","",""
"No","2017","Berlin","Couple + C. LE 16 ","","","",""
"No","2017","Berlin","Couple + C. GT 16 ","","","",""
"No","2017","Berlin","Couple + C. LE and GT 16","","","",""
"No","2017","Brandenburg","1-pers.-HH","","","",""
"No","2017","Brandenburg","(Married) couple without C. ","","","",""
"No","2017","Brandenburg","Single parent ","","","",""
"No","2017","Brandenburg","Couple + C. LE 16 ","","","",""
"No","2017","Brandenburg","Couple + C. GT 16 ","","","",""
"No","2017","Brandenburg","Couple + C. LE and GT 16","","","",""
"No","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"No","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"No","2017","Mecklenburg-Western Pomerania","Single parent ","","","",""
"No","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"No","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"No","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"No","2017","Saxony","1-pers.-HH","","","",""
"No","2017","Saxony","(Married) couple without C. ","","","",""
"No","2017","Saxony","Single parent ","","","",""
"No","2017","Saxony","Couple + C. LE 16 ","","","",""
"No","2017","Saxony","Couple + C. GT 16 ","","","",""
"No","2017","Saxony","Couple + C. LE and GT 16","","","",""
"No","2017","Saxony-Anhalt","1-pers.-HH","","","",""
"No","2017","Saxony-Anhalt","(Married) couple without C. ","","","",""
"No","2017","Saxony-Anhalt","Single parent ","","","",""
"No","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"No","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"No","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"No","2017","Thuringia","1-pers.-HH","","","",""
"No","2017","Thuringia","(Married) couple without C. ","","","",""
"No","2017","Thuringia","Single parent ","","","",""
"No","2017","Thuringia","Couple + C. LE 16 ","","","",""
"No","2017","Thuringia","Couple + C. GT 16 ","","","",""
"No","2017","Thuringia","Couple + C. LE and GT 16","","","",""
"Yes","2018","Schleswig-Holstein","1-pers.-HH","46","0.331662593977684","0.251947268667595","0.411377919287773"
"Yes","2018","Schleswig-Holstein","(Married) couple without C. ","46","0.191666207299786","0.145562354770992","0.23777005982858"
"Yes","2018","Schleswig-Holstein","Single parent ","25","","",""
"Yes","2018","Schleswig-Holstein","Couple + C. LE 16 ","75","0.343635794794615","0.285230411959015","0.402041177630215"
"Yes","2018","Schleswig-Holstein","Couple + C. GT 16 ","25","","",""
"Yes","2018","Schleswig-Holstein","Couple + C. LE and GT 16","18","","",""
"Yes","2018","Hamburg","1-pers.-HH","22","","",""
"Yes","2018","Hamburg","(Married) couple without C. ","29","","",""
"Yes","2018","Hamburg","Single parent ","16","","",""
"Yes","2018","Hamburg","Couple + C. LE 16 ","19","","",""
"Yes","2018","Hamburg","Couple + C. GT 16 ","7","","",""
"Yes","2018","Hamburg","Couple + C. LE and GT 16","9","","",""
"Yes","2018","Lower Saxony","1-pers.-HH","94","0.249480351974661","0.205508391569093","0.293452312380229"
"Yes","2018","Lower Saxony","(Married) couple without C. ","162","0.203072600463363","0.174859058036351","0.231286142890376"
"Yes","2018","Lower Saxony","Single parent ","80","0.360589071893185","0.298533543113205","0.422644600673165"
"Yes","2018","Lower Saxony","Couple + C. LE 16 ","168","0.332079051551588","0.292208800661549","0.371949302441626"
"Yes","2018","Lower Saxony","Couple + C. GT 16 ","65","0.172037894396197","0.131131471474404","0.212944317317991"
"Yes","2018","Lower Saxony","Couple + C. LE and GT 16","58","0.220034507616815","0.165904271152581","0.27416474408105"
"Yes","2018","Bremen","1-pers.-HH","11","","",""
"Yes","2018","Bremen","(Married) couple without C. ","13","","",""
"Yes","2018","Bremen","Single parent ","9","","",""
"Yes","2018","Bremen","Couple + C. LE 16 ","10","","",""
"Yes","2018","Bremen","Couple + C. GT 16 ","9","","",""
"Yes","2018","Bremen","Couple + C. LE and GT 16","3","","",""
"Yes","2018","North Rhine-Westphalia","1-pers.-HH","217","0.298996452333375","0.266554237263335","0.331438667403415"
"Yes","2018","North Rhine-Westphalia","(Married) couple without C. ","307","0.205957400207987","0.185941014380306","0.225973786035667"
"Yes","2018","North Rhine-Westphalia","Single parent ","176","0.418122340727965","0.374581966302163","0.461662715153767"
"Yes","2018","North Rhine-Westphalia","Couple + C. LE 16 ","313","0.238660425182832","0.213673857836831","0.263646992528833"
"Yes","2018","North Rhine-Westphalia","Couple + C. GT 16 ","192","0.291091329863264","0.257887098991315","0.324295560735212"
"Yes","2018","North Rhine-Westphalia","Couple + C. LE and GT 16","154","0.227899576230892","0.193731741057069","0.262067411404716"
"Yes","2018","Hesse","1-pers.-HH","72","0.277529213047019","0.222677195530128","0.33238123056391"
"Yes","2018","Hesse","(Married) couple without C. ","106","0.190970133568137","0.155320534174785","0.226619732961489"
"Yes","2018","Hesse","Single parent ","63","0.369051621885267","0.29672627769102","0.441376966079514"
"Yes","2018","Hesse","Couple + C. LE 16 ","78","0.23288284989841","0.188411229572178","0.277354470224643"
"Yes","2018","Hesse","Couple + C. GT 16 ","54","0.30238280585294","0.242369995306639","0.362395616399241"
"Yes","2018","Hesse","Couple + C. LE and GT 16","40","0.278652199202252","0.210654620404704","0.346649777999801"
"Yes","2018","Rhineland-Palatinate,Saarland","1-pers.-HH","66","0.263837875970387","0.207249733794628","0.320426018146146"
"Yes","2018","Rhineland-Palatinate,Saarland","(Married) couple without C. ","96","0.222649355957782","0.183995992672198","0.261302719243366"
"Yes","2018","Rhineland-Palatinate,Saarland","Single parent ","49","0.325664510274511","0.24479655523701","0.406532465312013"
"Yes","2018","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","94","0.306683084764394","0.254240912127579","0.359125257401209"
"Yes","2018","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","41","0.160504399049078","0.105325083054164","0.215683715043993"
"Yes","2018","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","34","0.198590111104271","0.131787418884522","0.26539280332402"
"Yes","2018","Baden-Württemberg","1-pers.-HH","88","0.208878273848965","0.167898412774615","0.249858134923316"
"Yes","2018","Baden-Württemberg","(Married) couple without C. ","132","0.177404213348775","0.151080385883928","0.203728040813622"
"Yes","2018","Baden-Württemberg","Single parent ","72","0.442209232744526","0.372141349095816","0.512277116393237"
"Yes","2018","Baden-Württemberg","Couple + C. LE 16 ","110","0.180198129429012","0.151540605810957","0.208855653047067"
"Yes","2018","Baden-Württemberg","Couple + C. GT 16 ","91","0.252810899055136","0.209340298555073","0.2962814995552"
"Yes","2018","Baden-Württemberg","Couple + C. LE and GT 16","41","0.161397988434349","0.115884697522134","0.206911279346563"
"Yes","2018","Bavaria","1-pers.-HH","168","0.251473543132452","0.217404981690626","0.285542104574277"
"Yes","2018","Bavaria","(Married) couple without C. ","236","0.211025148091012","0.187684509731208","0.234365786450817"
"Yes","2018","Bavaria","Single parent ","110","0.318424373090488","0.269687831272023","0.367160914908953"
