"m11125","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"0 Completely dissatisfied","2018","Single parent ","West Germany","39","0.0159763457961668","0.0105645019661601","0.0213881896261735"
"0 Completely dissatisfied","2018","Single parent ","East Germany","10","","",""
"0 Completely dissatisfied","2018","Couple + C. LE 16 ","West Germany","34","0.003705756539662","0.00215728592243142","0.00525422715689258"
"0 Completely dissatisfied","2018","Couple + C. LE 16 ","East Germany","15","","",""
"0 Completely dissatisfied","2018","Couple + C. GT 16 ","West Germany","30","0.008999287027457","0.00541386304068363","0.0125847110142304"
"0 Completely dissatisfied","2018","Couple + C. GT 16 ","East Germany","2","","",""
"0 Completely dissatisfied","2018","Couple + C. LE and GT 16","West Germany","25","","",""
"0 Completely dissatisfied","2018","Couple + C. LE and GT 16","East Germany","3","","",""
"1 on Scale 1 to 10","2018","1-pers.-HH","West Germany","64","0.0188996944582765","0.0145466207063473","0.0232527682102056"
"1 on Scale 1 to 10","2018","1-pers.-HH","East Germany","18","","",""
"1 on Scale 1 to 10","2018","(Married) couple without C. ","West Germany","71","0.0139429420995256","0.010992971027572","0.0168929131714792"
"1 on Scale 1 to 10","2018","(Married) couple without C. ","East Germany","32","0.0226775572203718","0.0162627306806911","0.0290923837600525"
"1 on Scale 1 to 10","2018","Single parent ","West Germany","21","","",""
"1 on Scale 1 to 10","2018","Single parent ","East Germany","8","","",""
"1 on Scale 1 to 10","2018","Couple + C. LE 16 ","West Germany","50","0.00582890411911435","0.00388893534937339","0.0077688728888553"
"1 on Scale 1 to 10","2018","Couple + C. LE 16 ","East Germany","10","","",""
"1 on Scale 1 to 10","2018","Couple + C. GT 16 ","West Germany","28","","",""
"1 on Scale 1 to 10","2018","Couple + C. GT 16 ","East Germany","3","","",""
"1 on Scale 1 to 10","2018","Couple + C. LE and GT 16","West Germany","22","","",""
"1 on Scale 1 to 10","2018","Couple + C. LE and GT 16","East Germany","5","","",""
"2 on Scale 1 to 10","2018","1-pers.-HH","West Germany","117","0.0357747468735823","0.0298374404457449","0.0417120533014197"
"2 on Scale 1 to 10","2018","1-pers.-HH","East Germany","59","0.0650428793290589","0.0508944448154935","0.0791913138426244"
"2 on Scale 1 to 10","2018","(Married) couple without C. ","West Germany","185","0.0273152678556952","0.0232143761239808","0.0314161595874095"
"2 on Scale 1 to 10","2018","(Married) couple without C. ","East Germany","87","0.0468786948309067","0.0377705549809686","0.0559868346808449"
"2 on Scale 1 to 10","2018","Single parent ","West Germany","50","0.0278240786434454","0.0207252517355811","0.0349229055513097"
"2 on Scale 1 to 10","2018","Single parent ","East Germany","16","","",""
"2 on Scale 1 to 10","2018","Couple + C. LE 16 ","West Germany","90","0.0159130095327999","0.0127239426817525","0.0191020763838473"
"2 on Scale 1 to 10","2018","Couple + C. LE 16 ","East Germany","21","","",""
"2 on Scale 1 to 10","2018","Couple + C. GT 16 ","West Germany","58","0.0264605797420438","0.0203669518185891","0.0325542076654985"
"2 on Scale 1 to 10","2018","Couple + C. GT 16 ","East Germany","8","","",""
"2 on Scale 1 to 10","2018","Couple + C. LE and GT 16","West Germany","40","0.0115777039169824","0.00728174916351802","0.0158736586704468"
"2 on Scale 1 to 10","2018","Couple + C. LE and GT 16","East Germany","5","","",""
"3 on Scale 1 to 10","2018","1-pers.-HH","West Germany","220","0.0723329666064355","0.0640520935238264","0.0806138396890446"
"3 on Scale 1 to 10","2018","1-pers.-HH","East Germany","90","0.0740358480231394","0.0590137435699871","0.0890579524762918"
"3 on Scale 1 to 10","2018","(Married) couple without C. ","West Germany","324","0.0615875262847206","0.0555392337463776","0.0676358188230637"
"3 on Scale 1 to 10","2018","(Married) couple without C. ","East Germany","135","0.0554617324355529","0.0455995202921249","0.0653239445789808"
"3 on Scale 1 to 10","2018","Single parent ","West Germany","112","0.0472072672664175","0.0380533410216152","0.0563611935112198"
"3 on Scale 1 to 10","2018","Single parent ","East Germany","27","","",""
"3 on Scale 1 to 10","2018","Couple + C. LE 16 ","West Germany","175","0.0309829183112142","0.0265672383015037","0.0353985983209247"
"3 on Scale 1 to 10","2018","Couple + C. LE 16 ","East Germany","47","0.0372618941948157","0.0271321931167915","0.04739159527284"
"3 on Scale 1 to 10","2018","Couple + C. GT 16 ","West Germany","119","0.0570023178686406","0.048199918784275","0.0658047169530062"
"3 on Scale 1 to 10","2018","Couple + C. GT 16 ","East Germany","27","","",""
"3 on Scale 1 to 10","2018","Couple + C. LE and GT 16","West Germany","92","0.0350368560221627","0.027652797334452","0.0424209147098733"
"3 on Scale 1 to 10","2018","Couple + C. LE and GT 16","East Germany","17","","",""
"4 on Scale 1 to 10","2018","1-pers.-HH","West Germany","232","0.0780217585056796","0.0694478245990335","0.0865956924123257"
"4 on Scale 1 to 10","2018","1-pers.-HH","East Germany","82","0.0779733430159968","0.06258976073085","0.0933569253011437"
"4 on Scale 1 to 10","2018","(Married) couple without C. ","West Germany","371","0.0584961858607678","0.0525919412895397","0.0644004304319959"
"4 on Scale 1 to 10","2018","(Married) couple without C. ","East Germany","145","0.0711307944931511","0.0600550237425734","0.0822065652437288"
"4 on Scale 1 to 10","2018","Single parent ","West Germany","127","0.0716167585210749","0.0604872820198374","0.0827462350223124"
"4 on Scale 1 to 10","2018","Single parent ","East Germany","39","0.0769874093688814","0.0536916021338601","0.100283216603903"
"4 on Scale 1 to 10","2018","Couple + C. LE 16 ","West Germany","249","0.0477336610013594","0.0423003782660222","0.0531669437366965"
"4 on Scale 1 to 10","2018","Couple + C. LE 16 ","East Germany","57","0.0474739594765459","0.0361009280092583","0.0588469909438336"
"4 on Scale 1 to 10","2018","Couple + C. GT 16 ","West Germany","139","0.0459190196421517","0.0379722905642503","0.0538657487200532"
"4 on Scale 1 to 10","2018","Couple + C. GT 16 ","East Germany","24","","",""
"4 on Scale 1 to 10","2018","Couple + C. LE and GT 16","West Germany","91","0.0324285712207753","0.0253150826594979","0.0395420597820527"
"4 on Scale 1 to 10","2018","Couple + C. LE and GT 16","East Germany","11","","",""
"5 on Scale 1 to 10","2018","1-pers.-HH","West Germany","481","0.148190660038373","0.13683287765673","0.159548442420016"
"5 on Scale 1 to 10","2018","1-pers.-HH","East Germany","171","0.151282829417941","0.13072444528844","0.171841213547443"
"5 on Scale 1 to 10","2018","(Married) couple without C. ","West Germany","869","0.149116414989929","0.140154778535061","0.158078051444796"
"5 on Scale 1 to 10","2018","(Married) couple without C. ","East Germany","334","0.161895638421637","0.146023535519692","0.177767741323582"
"5 on Scale 1 to 10","2018","Single parent ","West Germany","232","0.140935548062479","0.125917035953405","0.155954060171552"
"5 on Scale 1 to 10","2018","Single parent ","East Germany","65","0.136345924775504","0.106357400642045","0.166334448908964"
"5 on Scale 1 to 10","2018","Couple + C. LE 16 ","West Germany","516","0.0960233813844875","0.0885151471484553","0.10353161562052"
"5 on Scale 1 to 10","2018","Couple + C. LE 16 ","East Germany","122","0.0956623509411589","0.0799317282156706","0.111392973666647"
"5 on Scale 1 to 10","2018","Couple + C. GT 16 ","West Germany","260","0.10549641210447","0.0938334363546624","0.117159387854277"
"5 on Scale 1 to 10","2018","Couple + C. GT 16 ","East Germany","53","0.109584414011954","0.0809765044939108","0.138192323529997"
"5 on Scale 1 to 10","2018","Couple + C. LE and GT 16","West Germany","243","0.0952326632545824","0.083444703778384","0.107020622730781"
"5 on Scale 1 to 10","2018","Couple + C. LE and GT 16","East Germany","45","0.125248616631836","0.0943207089274597","0.156176524336211"
"6 on Scale 1 to 10","2018","1-pers.-HH","West Germany","345","0.10288077164623","0.093168873540951","0.112592669751509"
"6 on Scale 1 to 10","2018","1-pers.-HH","East Germany","123","0.120065926402439","0.101417266933766","0.138714585871112"
"6 on Scale 1 to 10","2018","(Married) couple without C. ","West Germany","652","0.112600111084929","0.104647337527846","0.120552884642011"
"6 on Scale 1 to 10","2018","(Married) couple without C. ","East Germany","266","0.133953114105263","0.119276869037603","0.148629359172923"
"6 on Scale 1 to 10","2018","Single parent ","West Germany","194","0.0860279444181553","0.0739250291668075","0.0981308596695032"
"6 on Scale 1 to 10","2018","Single parent ","East Germany","47","0.088208796408161","0.0634250049743029","0.112992587842019"
"6 on Scale 1 to 10","2018","Couple + C. LE 16 ","West Germany","488","0.0953559849353087","0.0878711271696776","0.10284084270094"
"6 on Scale 1 to 10","2018","Couple + C. LE 16 ","East Germany","119","0.0646959390194426","0.0515399044779509","0.0778519735609343"
"6 on Scale 1 to 10","2018","Couple + C. GT 16 ","West Germany","298","0.121450586064888","0.109048852740082","0.133852319389695"
"6 on Scale 1 to 10","2018","Couple + C. GT 16 ","East Germany","54","0.0882662931492924","0.0622858352203807","0.114246751078204"
"6 on Scale 1 to 10","2018","Couple + C. LE and GT 16","West Germany","204","0.0823500307310737","0.071310576012572","0.0933894854495753"
"6 on Scale 1 to 10","2018","Couple + C. LE and GT 16","East Germany","39","0.0836892287479815","0.0578143733490296","0.109564084146933"
"7 on Scale 1 to 10","2018","1-pers.-HH","West Germany","589","0.170007352093862","0.15799901412404","0.182015690063685"
"7 on Scale 1 to 10","2018","1-pers.-HH","East Germany","194","0.187059637728997","0.164686234451207","0.209433041006787"
"7 on Scale 1 to 10","2018","(Married) couple without C. ","West Germany","1136","0.192714294606867","0.182790903271589","0.202637685942146"
"7 on Scale 1 to 10","2018","(Married) couple without C. ","East Germany","414","0.200485486302634","0.183234159958115","0.217736812647153"
"7 on Scale 1 to 10","2018","Single parent ","West Germany","310","0.156848845297639","0.141152550634932","0.172545139960346"
"7 on Scale 1 to 10","2018","Single parent ","East Germany","82","0.136929852119845","0.106887342027356","0.166972362212334"
"7 on Scale 1 to 10","2018","Couple + C. LE 16 ","West Germany","1066","0.210932580354114","0.200535782376331","0.221329378331897"
"7 on Scale 1 to 10","2018","Couple + C. LE 16 ","East Germany","267","0.26234014119193","0.238812925488603","0.285867356895258"
"7 on Scale 1 to 10","2018","Couple + C. GT 16 ","West Germany","467","0.171687175744454","0.157369728047419","0.18600462344149"
"7 on Scale 1 to 10","2018","Couple + C. GT 16 ","East Germany","93","0.198122657077862","0.161618998378247","0.234626315777478"
"7 on Scale 1 to 10","2018","Couple + C. LE and GT 16","West Germany","378","0.199955843587167","0.183893783675805","0.216017903498528"
"7 on Scale 1 to 10","2018","Couple + C. LE and GT 16","East Germany","64","0.148515641011998","0.115288254206697","0.1817430278173"
"8 on Scale 1 to 10","2018","1-pers.-HH","West Germany","732","0.205539405580063","0.192621394380927","0.218457416779199"
"8 on Scale 1 to 10","2018","1-pers.-HH","East Germany","211","0.182309903038456","0.160157942858098","0.204461863218814"
"8 on Scale 1 to 10","2018","(Married) couple without C. ","West Germany","1363","0.214505411464601","0.204178267116602","0.2248325558126"
"8 on Scale 1 to 10","2018","(Married) couple without C. ","East Germany","444","0.215036637248101","0.197333559807034","0.232739714689168"
"8 on Scale 1 to 10","2018","Single parent ","West Germany","402","0.198795607461601","0.181569830749528","0.216021384173673"
"8 on Scale 1 to 10","2018","Single parent ","East Germany","100","0.234166133640467","0.197158320300238","0.271173946980695"
"8 on Scale 1 to 10","2018","Couple + C. LE 16 ","West Germany","1400","0.264654668896787","0.253412343114972","0.275896994678603"
"8 on Scale 1 to 10","2018","Couple + C. LE 16 ","East Germany","343","0.26703813889855","0.243376903319043","0.290699374478058"
"8 on Scale 1 to 10","2018","Couple + C. GT 16 ","West Germany","640","0.237705428578397","0.221543973930391","0.253866883226403"
"8 on Scale 1 to 10","2018","Couple + C. GT 16 ","East Germany","116","0.315387461122791","0.272831540700911","0.357943381544671"
"8 on Scale 1 to 10","2018","Couple + C. LE and GT 16","West Germany","545","0.260050268933029","0.242434282205978","0.277666255660079"
"8 on Scale 1 to 10","2018","Couple + C. LE and GT 16","East Germany","113","0.280451304625726","0.238477283173625","0.322425326077827"
"9 on Scale 1 to 10","2018","1-pers.-HH","West Germany","422","0.088442899369359","0.0793660453046506","0.0975197534340674"
"9 on Scale 1 to 10","2018","1-pers.-HH","East Germany","88","0.0711078730830776","0.0563625549067253","0.0858531912594299"
"9 on Scale 1 to 10","2018","(Married) couple without C. ","West Germany","640","0.0988149322940992","0.0913072168367166","0.106322647751482"
"9 on Scale 1 to 10","2018","(Married) couple without C. ","East Germany","131","0.0620354519733572","0.0516414921698957","0.0724294117768186"
"9 on Scale 1 to 10","2018","Single parent ","West Germany","267","0.133238354405377","0.118570444512572","0.147906264298183"
"9 on Scale 1 to 10","2018","Single parent ","East Germany","59","0.161613427232727","0.129445359414997","0.193781495050457"
"9 on Scale 1 to 10","2018","Couple + C. LE 16 ","West Germany","857","0.146954434163679","0.137931491889542","0.155977376437816"
"9 on Scale 1 to 10","2018","Couple + C. LE 16 ","East Germany","170","0.118899284971029","0.101588670549052","0.136209899393005"
"9 on Scale 1 to 10","2018","Couple + C. GT 16 ","West Germany","381","0.131518475946643","0.118687102055143","0.144349849838142"
"9 on Scale 1 to 10","2018","Couple + C. GT 16 ","East Germany","49","0.0931045887846356","0.0664924672975481","0.119716710271723"
"9 on Scale 1 to 10","2018","Couple + C. LE and GT 16","West Germany","352","0.139978807794161","0.126045220778961","0.153912394809361"
"9 on Scale 1 to 10","2018","Couple + C. LE and GT 16","East Germany","73","0.183701198639459","0.14751838567821","0.219884011600708"
"10 Completely satisfied","2018","1-pers.-HH","West Germany","493","0.0629122777927405","0.0551503471674279","0.0706742084180531"
"10 Completely satisfied","2018","1-pers.-HH","East Germany","112","0.0423004448730716","0.0307526310548598","0.0538482586912833"
"10 Completely satisfied","2018","(Married) couple without C. ","West Germany","374","0.055748230239294","0.0499759292530768","0.0615205312255111"
"10 Completely satisfied","2018","(Married) couple without C. ","East Germany","53","0.0209914346831124","0.0148143699529646","0.0271684994132602"
"10 Completely satisfied","2018","Single parent ","West Germany","308","0.110738144910881","0.0971935127757088","0.124282777046052"
"10 Completely satisfied","2018","Single parent ","East Germany","50","0.0672646951715407","0.0453751420514904","0.089154248291591"
"10 Completely satisfied","2018","Couple + C. LE 16 ","West Germany","990","0.0819147007614739","0.0749260529060582","0.0889033486168896"
