"m11125","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"0 Completely dissatisfied","2005","Couple + C. GT 16 ","34","0.00988521130349598","0.00667395099743735","0.0130964716095546"
"0 Completely dissatisfied","2005","Couple + C. LE 16 ","14","","",""
"0 Completely dissatisfied","2005","Couple + C. LE and GT 16","7","","",""
"0 Completely dissatisfied","2005","Single parent ","13","","",""
"1 on Scale 1 to 10","2005","(Married) couple without C. ","119","0.0200156154233237","0.0167461376634092","0.0232850931832383"
"1 on Scale 1 to 10","2005","1-pers.-HH","57","0.0209815363770518","0.0158235926223295","0.0261394801317742"
"1 on Scale 1 to 10","2005","Couple + C. GT 16 ","45","0.0142221570560247","0.0103787886106284","0.0180655255014211"
"1 on Scale 1 to 10","2005","Couple + C. LE 16 ","20","","",""
"1 on Scale 1 to 10","2005","Couple + C. LE and GT 16","11","","",""
"1 on Scale 1 to 10","2005","Single parent ","12","","",""
"10 Completely satisfied","2005","(Married) couple without C. ","339","0.0481504778734961","0.0431527939638567","0.0531481617831355"
"10 Completely satisfied","2005","1-pers.-HH","178","0.0643646560154613","0.0555330527067125","0.07319625932421"
"10 Completely satisfied","2005","Couple + C. GT 16 ","338","0.101714408408312","0.0919028450093875","0.111525971807236"
"10 Completely satisfied","2005","Couple + C. LE 16 ","320","0.0876385961892714","0.078548196705153","0.0967289956733899"
"10 Completely satisfied","2005","Couple + C. LE and GT 16","219","0.132613290504369","0.116500594238079","0.148725986770658"
"10 Completely satisfied","2005","Single parent ","113","0.113074856139632","0.0944196184828662","0.131730093796398"
"2 on Scale 1 to 10","2005","(Married) couple without C. ","233","0.0354937287410522","0.0311744356307043","0.0398130218514001"
"2 on Scale 1 to 10","2005","1-pers.-HH","133","0.0554110501207915","0.0471775946995226","0.0636445055420604"
"2 on Scale 1 to 10","2005","Couple + C. GT 16 ","70","0.0208669748235601","0.0162272699712507","0.0255066796758695"
"2 on Scale 1 to 10","2005","Couple + C. LE 16 ","74","0.0244009385623256","0.019440834784547","0.0293610423401041"
"2 on Scale 1 to 10","2005","Couple + C. LE and GT 16","19","","",""
"2 on Scale 1 to 10","2005","Single parent ","24","","",""
"3 on Scale 1 to 10","2005","(Married) couple without C. ","452","0.0727762652649669","0.0667120935825811","0.0788404369473528"
"3 on Scale 1 to 10","2005","1-pers.-HH","207","0.07371579495008","0.0643117450785263","0.0831198448216338"
"3 on Scale 1 to 10","2005","Couple + C. GT 16 ","163","0.0460551385360849","0.0392515123837205","0.0528587646884493"
"3 on Scale 1 to 10","2005","Couple + C. LE 16 ","124","0.0325509125479845","0.0268460201917239","0.0382558049042451"
"3 on Scale 1 to 10","2005","Couple + C. LE and GT 16","52","0.0408782875068069","0.0314712793333864","0.0502852956802273"
"3 on Scale 1 to 10","2005","Single parent ","51","0.0542326361621463","0.0408913776362499","0.0675738946880428"
"4 on Scale 1 to 10","2005","(Married) couple without C. ","492","0.0669549880441127","0.0611201728945162","0.0727898031937091"
"4 on Scale 1 to 10","2005","1-pers.-HH","204","0.0716370172525654","0.0623561155546973","0.0809179189504335"
"4 on Scale 1 to 10","2005","Couple + C. GT 16 ","177","0.0501202467474639","0.0430378431070423","0.0572026503878855"
"4 on Scale 1 to 10","2005","Couple + C. LE 16 ","169","0.0468622513214951","0.0400680060646602","0.05365649657833"
"4 on Scale 1 to 10","2005","Couple + C. LE and GT 16","83","0.050064962275271","0.039704426538358","0.060425498012184"
"4 on Scale 1 to 10","2005","Single parent ","65","0.0631788461268313","0.04884745100297","0.0775102412506926"
"5 on Scale 1 to 10","2005","(Married) couple without C. ","1138","0.164580612277286","0.15592443888023","0.173236785674341"
"5 on Scale 1 to 10","2005","1-pers.-HH","483","0.166167257737882","0.152771270769893","0.17956324470587"
"5 on Scale 1 to 10","2005","Couple + C. GT 16 ","401","0.110909330505871","0.100716452484581","0.121102208527161"
"5 on Scale 1 to 10","2005","Couple + C. LE 16 ","354","0.11968176791542","0.10924693122226","0.13011660460858"
"5 on Scale 1 to 10","2005","Couple + C. LE and GT 16","170","0.108799203163253","0.0940057706943647","0.123592635632142"
"5 on Scale 1 to 10","2005","Single parent ","150","0.137424479713846","0.117142754439897","0.157706204987794"
"6 on Scale 1 to 10","2005","(Married) couple without C. ","835","0.116285932137661","0.108802448571536","0.123769415703787"
"6 on Scale 1 to 10","2005","1-pers.-HH","280","0.0909199581766675","0.0805734645887262","0.101266451764609"
"6 on Scale 1 to 10","2005","Couple + C. GT 16 ","380","0.109949361052363","0.0997952134531625","0.120103508651563"
"6 on Scale 1 to 10","2005","Couple + C. LE 16 ","346","0.090065674991328","0.080862525245373","0.099268824737283"
"6 on Scale 1 to 10","2005","Couple + C. LE and GT 16","166","0.109392415687519","0.0945636461987249","0.124221185176313"
"6 on Scale 1 to 10","2005","Single parent ","95","0.0864070862506914","0.0698560449661787","0.102958127535204"
"7 on Scale 1 to 10","2005","(Married) couple without C. ","1225","0.171359000779299","0.16256227599153","0.180155725567069"
"7 on Scale 1 to 10","2005","1-pers.-HH","468","0.158634322403914","0.145486510194997","0.171782134612831"
"7 on Scale 1 to 10","2005","Couple + C. GT 16 ","610","0.153505030004958","0.141804291995296","0.165205768014621"
"7 on Scale 1 to 10","2005","Couple + C. LE 16 ","705","0.184427121199308","0.171959155704149","0.196895086694467"
"7 on Scale 1 to 10","2005","Couple + C. LE and GT 16","280","0.167423455329739","0.14968611294038","0.185160797719097"
"7 on Scale 1 to 10","2005","Single parent ","169","0.128734479578509","0.109005846976968","0.14846311218005"
"8 on Scale 1 to 10","2005","(Married) couple without C. ","1533","0.21159339909472","0.202058622554985","0.221128175634454"
"8 on Scale 1 to 10","2005","1-pers.-HH","639","0.199993093390539","0.185597920515277","0.214388266265801"
"8 on Scale 1 to 10","2005","Couple + C. GT 16 ","874","0.234952089723204","0.221190337585616","0.248713841860791"
"8 on Scale 1 to 10","2005","Couple + C. LE 16 ","1038","0.25699681622645","0.242948928765067","0.271044703687834"
"8 on Scale 1 to 10","2005","Couple + C. LE and GT 16","427","0.212900787969605","0.193452933930401","0.232348642008809"
"8 on Scale 1 to 10","2005","Single parent ","251","0.238401693343531","0.213300640766984","0.263502745920079"
"9 on Scale 1 to 10","2005","(Married) couple without C. ","576","0.0741360970290839","0.0680200224695028","0.080252171588665"
"9 on Scale 1 to 10","2005","1-pers.-HH","268","0.0817943166241713","0.0719316564341853","0.0916569768141573"
"9 on Scale 1 to 10","2005","Couple + C. GT 16 ","554","0.147820051838663","0.136299531645704","0.159340572031622"
"9 on Scale 1 to 10","2005","Couple + C. LE 16 ","553","0.143295414395141","0.132031651429836","0.154559177360446"
"9 on Scale 1 to 10","2005","Couple + C. LE and GT 16","268","0.149802513332181","0.132847904615117","0.166757122049245"
"9 on Scale 1 to 10","2005","Single parent ","164","0.132275517457982","0.112318072475652","0.152232962440312"
"0 Completely dissatisfied","2006","(Married) couple without C. ","141","0.021514810881038","0.0183094345224677","0.0247201872396083"
"0 Completely dissatisfied","2006","1-pers.-HH","62","0.0189706860727844","0.0143475940200956","0.0235937781254733"
"0 Completely dissatisfied","2006","Couple + C. GT 16 ","32","0.00847454200393228","0.00550845225328627","0.0114406317545783"
"0 Completely dissatisfied","2006","Couple + C. LE 16 ","15","","",""
"0 Completely dissatisfied","2006","Couple + C. LE and GT 16","7","","",""
"0 Completely dissatisfied","2006","Single parent ","15","","",""
"1 on Scale 1 to 10","2006","(Married) couple without C. ","94","0.016731165230577","0.0138976055383377","0.0195647249228162"
"1 on Scale 1 to 10","2006","1-pers.-HH","66","0.0226027345012734","0.0175658025726419","0.0276396664299048"
"1 on Scale 1 to 10","2006","Couple + C. GT 16 ","39","0.0119113782996364","0.00840100588451637","0.0154217507147563"
"1 on Scale 1 to 10","2006","Couple + C. LE 16 ","10","","",""
"1 on Scale 1 to 10","2006","Couple + C. LE and GT 16","7","","",""
"1 on Scale 1 to 10","2006","Single parent ","15","","",""
"10 Completely satisfied","2006","(Married) couple without C. ","373","0.0451912415162926","0.0406022371784479","0.0497802458541372"
"10 Completely satisfied","2006","1-pers.-HH","222","0.064102987270409","0.0558025075127154","0.0724034670281026"
"10 Completely satisfied","2006","Couple + C. GT 16 ","332","0.100275062831407","0.0905559732423703","0.109994152420444"
"10 Completely satisfied","2006","Couple + C. LE 16 ","372","0.0933177289938786","0.0842212777955216","0.102414180192236"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","168","0.140963520740877","0.123324004637746","0.158603036844009"
"10 Completely satisfied","2006","Single parent ","117","0.100062724697764","0.0828458251507619","0.117279624244766"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","261","0.0379871299855442","0.0337639283485907","0.0422103316224977"
"2 on Scale 1 to 10","2006","1-pers.-HH","159","0.0515360905819738","0.0440437731292087","0.0590284080347389"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","66","0.0157686882095861","0.0117376157309482","0.0197997606882239"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","56","0.0178439802590878","0.0137039981918796","0.0219839623262961"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","28","","",""
"2 on Scale 1 to 10","2006","Single parent ","26","","",""
"3 on Scale 1 to 10","2006","(Married) couple without C. ","510","0.0715043457965332","0.0658120259949456","0.0771966655981209"
"3 on Scale 1 to 10","2006","1-pers.-HH","216","0.0676317028926252","0.059121910985294","0.0761414947999563"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","160","0.0454961532734207","0.0387531958755166","0.0522391106713249"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","139","0.0414283637092902","0.0351964199008848","0.0476603075176955"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","48","0.0329242121505198","0.0238790689784698","0.0419693553225698"
"3 on Scale 1 to 10","2006","Single parent ","54","0.0476431851205758","0.03542201178303","0.0598643584581216"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","537","0.0706983440998508","0.0650357411447989","0.0763609470549026"
"4 on Scale 1 to 10","2006","1-pers.-HH","202","0.0638253611554674","0.0555416469621106","0.0721090753488242"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","212","0.0698804005089806","0.061631020197891","0.0781297808200703"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","165","0.0517762270366634","0.0448470290406108","0.0587054250327159"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","65","0.0566002743599272","0.044886829548823","0.0683137191710314"
"4 on Scale 1 to 10","2006","Single parent ","71","0.0625648557425249","0.0486701772441782","0.0764595342408717"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","1292","0.171035644696921","0.162717157018318","0.179354132375523"
"5 on Scale 1 to 10","2006","1-pers.-HH","530","0.158607607269927","0.146227872869482","0.170987341670371"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","455","0.114619206746895","0.104311359296698","0.124927054197091"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","371","0.105872974262919","0.0962512142750268","0.115494734250812"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","148","0.101770638663147","0.0864445134898291","0.117096763836465"
"5 on Scale 1 to 10","2006","Single parent ","137","0.11530558178985","0.0969809831012506","0.133630180478449"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","869","0.106032320244234","0.0992306875352145","0.112833952953254"
"6 on Scale 1 to 10","2006","1-pers.-HH","339","0.0910408092533194","0.0812922535555869","0.100789364951052"
"6 on Scale 1 to 10","2006","Couple + C. GT 16 ","371","0.0999359355793474","0.0902314663407817","0.109640404817913"
"6 on Scale 1 to 10","2006","Couple + C. LE 16 ","353","0.09167568646564","0.082651461643493","0.100699911287787"
"6 on Scale 1 to 10","2006","Couple + C. LE and GT 16","119","0.0906854083545794","0.0761290318141187","0.10524178489504"
"6 on Scale 1 to 10","2006","Single parent ","114","0.0888905819233398","0.0725628520934182","0.105218311753261"
"7 on Scale 1 to 10","2006","(Married) couple without C. ","1327","0.163008869868906","0.154848700349259","0.171169039388554"
"7 on Scale 1 to 10","2006","1-pers.-HH","520","0.16000038373879","0.147576708621977","0.172424058855603"
"7 on Scale 1 to 10","2006","Couple + C. GT 16 ","640","0.176970112514101","0.164621106507391","0.189319118520811"
"7 on Scale 1 to 10","2006","Couple + C. LE 16 ","706","0.166225722488027","0.154583504882515","0.17786794009354"
"7 on Scale 1 to 10","2006","Couple + C. LE and GT 16","264","0.154759782711834","0.136426230199495","0.173093335224172"
"7 on Scale 1 to 10","2006","Single parent ","185","0.149834183604792","0.12935701362616","0.170311353583423"
"8 on Scale 1 to 10","2006","(Married) couple without C. ","1752","0.209969247803206","0.200971517337884","0.218966978268527"
"8 on Scale 1 to 10","2006","1-pers.-HH","705","0.207883799680913","0.194132149982546","0.221635449379279"
"8 on Scale 1 to 10","2006","Couple + C. GT 16 ","878","0.232997369083845","0.219318563703005","0.246676174464686"
"8 on Scale 1 to 10","2006","Couple + C. LE 16 ","1129","0.266930032900783","0.253096478408966","0.2807635873926"
"8 on Scale 1 to 10","2006","Couple + C. LE and GT 16","418","0.264513402873229","0.242155106049467","0.286871699696991"
"8 on Scale 1 to 10","2006","Single parent ","274","0.245609577489053","0.220913192024348","0.270305962953758"
"9 on Scale 1 to 10","2006","(Married) couple without C. ","715","0.0863268798768973","0.0801224542755189","0.0925313054782758"
"9 on Scale 1 to 10","2006","1-pers.-HH","324","0.0937978375825182","0.0839177910459841","0.103677884119052"
"9 on Scale 1 to 10","2006","Couple + C. GT 16 ","484","0.123671150948848","0.113018885238343","0.134323416659353"
"9 on Scale 1 to 10","2006","Couple + C. LE 16 ","612","0.154315922406418","0.143018696898481","0.165613147914356"
"9 on Scale 1 to 10","2006","Couple + C. LE and GT 16","223","0.125957409890258","0.109138197565859","0.142776622214658"
"9 on Scale 1 to 10","2006","Single parent ","159","0.138759007148489","0.11892522213981","0.158592792157168"
"0 Completely dissatisfied","2007","(Married) couple without C. ","117","0.0171587545546227","0.0141939305730448","0.0201235785362006"
"0 Completely dissatisfied","2007","1-pers.-HH","55","0.0186589378382506","0.0139461541783719","0.0233717214981293"
"0 Completely dissatisfied","2007","Couple + C. GT 16 ","24","","",""
"0 Completely dissatisfied","2007","Couple + C. LE 16 ","7","","",""
"0 Completely dissatisfied","2007","Couple + C. LE and GT 16","6","","",""
"0 Completely dissatisfied","2007","Single parent ","9","","",""
"1 on Scale 1 to 10","2007","(Married) couple without C. ","102","0.0157217633255089","0.0128817268658894","0.0185617997851283"
"1 on Scale 1 to 10","2007","1-pers.-HH","63","0.0219261725789538","0.016825924602716","0.0270264205551915"
"1 on Scale 1 to 10","2007","Couple + C. GT 16 ","30","0.00941109969139524","0.00622866955448154","0.0125935298283089"
"1 on Scale 1 to 10","2007","Couple + C. LE 16 ","25","","",""
"1 on Scale 1 to 10","2007","Couple + C. LE and GT 16","6","","",""
"1 on Scale 1 to 10","2007","Single parent ","12","","",""
"10 Completely satisfied","2007","(Married) couple without C. ","282","0.0368951602854347","0.0325915213256626","0.0411987992452068"
"10 Completely satisfied","2007","1-pers.-HH","164","0.0554496183779615","0.0474791121765761","0.0634201245793468"
"10 Completely satisfied","2007","Couple + C. GT 16 ","274","0.0873875034427718","0.0780794292854956","0.096695577600048"
"10 Completely satisfied","2007","Couple + C. LE 16 ","284","0.091944969638531","0.082491713333443","0.101398225943619"
