"m11125","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","2018","Not Employed","direct migration background","361","0.117690645381076","0.108857983438278","0.126523307323873","6"
"6 on Scale 1 to 10","2018","Employed","direct migration background","301","0.0941705239905875","0.0846259051461295","0.103715142835045","6"
"6 on Scale 1 to 10","2018","Employed","indirect migration background","127","0.109272687686068","0.0923719187204678","0.126173456651669","6"
"6 on Scale 1 to 10","2018","Employed","no migration background","1358","0.10598647753518","0.100712052835645","0.111260902234714","6"
"6 on Scale 1 to 10","2018","Not Employed","indirect migration background","26","","","","6"
"7 on Scale 1 to 10","2018","Not Employed","no migration background","1075","0.15837534125772","0.149512752287472","0.167237930227968","7"
"7 on Scale 1 to 10","2018","Not Employed","direct migration background","587","0.168323063444129","0.158067504454185","0.178578622434073","7"
"7 on Scale 1 to 10","2018","Not Employed","indirect migration background","44","0.115371584593478","0.0837058488055157","0.147037320381439","7"
"7 on Scale 1 to 10","2018","Employed","direct migration background","662","0.201541069974811","0.188431575547695","0.214650564401927","7"
"7 on Scale 1 to 10","2018","Employed","no migration background","2630","0.205658640020973","0.198733080101144","0.212584199940802","7"
"7 on Scale 1 to 10","2018","Employed","indirect migration background","244","0.17781594409157","0.157102699050409","0.198529189132731","7"
"8 on Scale 1 to 10","2018","Employed","direct migration background","820","0.239966730703743","0.226010450152452","0.253923011255033","8"
"8 on Scale 1 to 10","2018","Not Employed","direct migration background","765","0.131825163711575","0.12255231976124","0.141098007661909","8"
"8 on Scale 1 to 10","2018","Not Employed","indirect migration background","86","0.21978264640382","0.178737272676928","0.260828020130713","8"
"8 on Scale 1 to 10","2018","Not Employed","no migration background","1210","0.178987890046033","0.169682293779581","0.188293486312485","8"
"8 on Scale 1 to 10","2018","Employed","no migration background","3433","0.255967058937394","0.248489394977857","0.26344472289693","8"
"8 on Scale 1 to 10","2018","Employed","indirect migration background","309","0.22585381141876","0.203201972236065","0.248505650601456","8"
"9 on Scale 1 to 10","2018","Not Employed","no migration background","533","0.0720651628098972","0.065787774036258","0.0783425515835363","9"
"9 on Scale 1 to 10","2018","Not Employed","direct migration background","572","0.07119246518426","0.0641440727658744","0.0782408576026456","9"
"9 on Scale 1 to 10","2018","Employed","direct migration background","492","0.123824191007635","0.11306012751411","0.134588254501161","9"
"9 on Scale 1 to 10","2018","Employed","indirect migration background","208","0.174344352803364","0.15379104681244","0.194897658794288","9"
"9 on Scale 1 to 10","2018","Not Employed","indirect migration background","53","0.152893030020818","0.117221422282675","0.188564637758961","9"
"9 on Scale 1 to 10","2018","Employed","no migration background","1772","0.121539159977679","0.115940331774317","0.127137988181041","9"
"0 Completely dissatisfied","2019","Not Employed","direct migration background","66","0.019010922958685","0.0148358807844751","0.0231859651328948","0"
"0 Completely dissatisfied","2019","Not Employed","indirect migration background","6","","","","0"
"0 Completely dissatisfied","2019","Not Employed","no migration background","139","0.0230967498274836","0.0194678885671037","0.0267256110878636","0"
"0 Completely dissatisfied","2019","Employed","no migration background","67","0.00583316051658779","0.00455845177546992","0.00710786925770566","0"
"0 Completely dissatisfied","2019","Employed","indirect migration background","7","","","","0"
"0 Completely dissatisfied","2019","Employed","direct migration background","22","","","","0"
"1 on Scale 1 to 10","2019","Not Employed","no migration background","133","0.0215040880691388","0.0179997243547397","0.025008451783538","1"
"1 on Scale 1 to 10","2019","Not Employed","indirect migration background","7","","","","1"
"1 on Scale 1 to 10","2019","Not Employed","direct migration background","68","0.0198311619515179","0.0155687864573871","0.0240935374456487","1"
"1 on Scale 1 to 10","2019","Employed","no migration background","86","0.00782022734221812","0.00634576312501775","0.00929469155941849","1"
"1 on Scale 1 to 10","2019","Employed","direct migration background","21","","","","1"
"1 on Scale 1 to 10","2019","Employed","indirect migration background","10","","","","1"
"10 Completely satisfied","2019","Not Employed","no migration background","371","0.0458445498876223","0.0407918607874832","0.0508972389877614","10"
"10 Completely satisfied","2019","Not Employed","direct migration background","913","0.100862511387107","0.0916557874388454","0.110069235335369","10"
"10 Completely satisfied","2019","Not Employed","indirect migration background","76","0.186412667172345","0.147958821467154","0.224866512877536","10"
"10 Completely satisfied","2019","Employed","no migration background","1004","0.0641664988608614","0.0600646200096362","0.0682683777120866","10"
"10 Completely satisfied","2019","Employed","direct migration background","611","0.11529557593424","0.104858393055939","0.12573275881254","10"
"10 Completely satisfied","2019","Employed","indirect migration background","204","0.162850105782859","0.142908926439522","0.182791285126197","10"
"2 on Scale 1 to 10","2019","Not Employed","no migration background","295","0.0496932429190825","0.0444433586432214","0.0549431271949436","2"
"2 on Scale 1 to 10","2019","Not Employed","direct migration background","123","0.046284769787976","0.0398615084358893","0.0527080311400627","2"
"2 on Scale 1 to 10","2019","Not Employed","indirect migration background","11","","","","2"
"2 on Scale 1 to 10","2019","Employed","direct migration background","39","0.0110174005927007","0.00760616458176206","0.0144286366036392","2"
"2 on Scale 1 to 10","2019","Employed","no migration background","250","0.0214915782006183","0.0190641533048548","0.0239190030963817","2"
"2 on Scale 1 to 10","2019","Employed","indirect migration background","13","","","","2"
"3 on Scale 1 to 10","2019","Not Employed","no migration background","498","0.0803878428630565","0.0738193354940842","0.0869563502320288","3"
"3 on Scale 1 to 10","2019","Not Employed","direct migration background","183","0.074573744443697","0.0665423480074295","0.0826051408799644","3"
"3 on Scale 1 to 10","2019","Not Employed","indirect migration background","13","","","","3"
"3 on Scale 1 to 10","2019","Employed","no migration background","542","0.0426877403774509","0.0393039164485249","0.0460715643063769","3"
"3 on Scale 1 to 10","2019","Employed","direct migration background","71","0.020020565613084","0.0154431059661688","0.0245980252599992","3"
"3 on Scale 1 to 10","2019","Employed","indirect migration background","51","0.0401650214623579","0.0295608316841027","0.0507692112406131","3"
"4 on Scale 1 to 10","2019","Not Employed","no migration background","447","0.07337394657824","0.0670746458061912","0.0796732473502887","4"
"4 on Scale 1 to 10","2019","Not Employed","direct migration background","199","0.0511512932857227","0.0444160393488229","0.0578865472226226","4"
"4 on Scale 1 to 10","2019","Employed","indirect migration background","54","0.0315251323329105","0.0220882652041238","0.0409619994616972","4"
"4 on Scale 1 to 10","2019","Employed","no migration background","611","0.0558999090980499","0.0520544877394108","0.059745330456689","4"
"4 on Scale 1 to 10","2019","Employed","direct migration background","124","0.0404594873811123","0.0340204682123363","0.0468985065498882","4"
"4 on Scale 1 to 10","2019","Not Employed","indirect migration background","15","","","","4"
"5 on Scale 1 to 10","2019","Not Employed","direct migration background","495","0.169366205090942","0.157899322739391","0.180833087442494","5"
"5 on Scale 1 to 10","2019","Not Employed","indirect migration background","44","0.128212903075302","0.0952009616789826","0.161224844471621","5"
"5 on Scale 1 to 10","2019","Employed","no migration background","1289","0.0994496596953811","0.0944402677672068","0.104459051623555","5"
"5 on Scale 1 to 10","2019","Not Employed","no migration background","1034","0.172268362309459","0.1631458030715","0.181390921547419","5"
"5 on Scale 1 to 10","2019","Employed","direct migration background","317","0.107981123246983","0.0978387680731508","0.118123478420815","5"
"5 on Scale 1 to 10","2019","Employed","indirect migration background","88","0.0811679274587888","0.0664188279728988","0.0959170269446788","5"
"6 on Scale 1 to 10","2019","Not Employed","no migration background","694","0.108637184762564","0.101119473183062","0.116154896342066","6"
"6 on Scale 1 to 10","2019","Not Employed","direct migration background","304","0.0913554861312353","0.0825471982353983","0.100163774027072","6"
"6 on Scale 1 to 10","2019","Employed","indirect migration background","100","0.0678049064925108","0.0542268012474828","0.0813830117375387","6"
"6 on Scale 1 to 10","2019","Employed","no migration background","1354","0.101677185038869","0.0966182705849965","0.106736099492741","6"
"6 on Scale 1 to 10","2019","Not Employed","indirect migration background","25","","","","6"
"6 on Scale 1 to 10","2019","Employed","direct migration background","324","0.114782146234116","0.10436520714046","0.125199085327772","6"
"7 on Scale 1 to 10","2019","Not Employed","no migration background","1123","0.174190505735327","0.165027850873908","0.183353160596747","7"
"7 on Scale 1 to 10","2019","Not Employed","direct migration background","510","0.153967486213081","0.142933429380313","0.16500154304585","7"
"7 on Scale 1 to 10","2019","Not Employed","indirect migration background","56","0.158122610429774","0.12209616695798","0.194149053901568","7"
"7 on Scale 1 to 10","2019","Employed","indirect migration background","240","0.209859317728246","0.187866972546972","0.231851662909521","7"
"7 on Scale 1 to 10","2019","Employed","no migration background","2703","0.20232851054891","0.195603856595888","0.209053164501932","7"
"7 on Scale 1 to 10","2019","Employed","direct migration background","611","0.179853484202217","0.167302348591054","0.19240461981338","7"
"8 on Scale 1 to 10","2019","Not Employed","no migration background","1286","0.172259102606602","0.163136737523289","0.181381467689916","8"
"8 on Scale 1 to 10","2019","Not Employed","direct migration background","714","0.195731739708877","0.183601810307293","0.207861669110461","8"
"8 on Scale 1 to 10","2019","Not Employed","indirect migration background","80","0.209610465884845","0.169419628750386","0.249801303019305","8"
"8 on Scale 1 to 10","2019","Employed","no migration background","3739","0.261957738148984","0.254597606286202","0.269317870011767","8"
