"m11125","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"7 on Scale 1 to 10","2006","inadequately","East Germany","2","","",""
"7 on Scale 1 to 10","2006","general elemantary","West Germany","281","0.115492212780261","0.101896553397715","0.129087872162807"
"7 on Scale 1 to 10","2006","general elemantary","East Germany","60","0.122153091577387","0.0888765453461447","0.15542963780863"
"7 on Scale 1 to 10","2006","middle vocational","West Germany","1369","0.160472224647229","0.152577299017788","0.16836715027667"
"7 on Scale 1 to 10","2006","middle vocational","East Germany","472","0.162377231592963","0.148751091559563","0.176003371626364"
"7 on Scale 1 to 10","2006","vocational + Abi","West Germany","199","0.207462718476003","0.182865968628909","0.232059468323097"
"7 on Scale 1 to 10","2006","vocational + Abi","East Germany","37","0.186949877069174","0.128515113971874","0.245384640166475"
"7 on Scale 1 to 10","2006","higher vocational","West Germany","235","0.199963892493779","0.177593196667273","0.222334588320285"
"7 on Scale 1 to 10","2006","higher vocational","East Germany","53","0.112699970175181","0.0827412431985828","0.142658697151779"
"7 on Scale 1 to 10","2006","higher education","West Germany","625","0.191369321315686","0.17783243026453","0.204906212366843"
"7 on Scale 1 to 10","2006","higher education","East Germany","253","0.169624879587759","0.149500300656229","0.189749458519289"
"8 on Scale 1 to 10","2006","in school","West Germany","75","0.264028354148354","0.216029440115557","0.312027268181151"
"8 on Scale 1 to 10","2006","in school","East Germany","21","","",""
"8 on Scale 1 to 10","2006","inadequately","West Germany","34","0.121696585682139","0.0780969663081413","0.165296205056137"
"8 on Scale 1 to 10","2006","inadequately","East Germany","9","","",""
"8 on Scale 1 to 10","2006","general elemantary","West Germany","414","0.196371810381562","0.179473618115343","0.213270002647781"
"8 on Scale 1 to 10","2006","general elemantary","East Germany","64","0.147466311213532","0.111435104746072","0.183497517680992"
"8 on Scale 1 to 10","2006","middle vocational","West Germany","2012","0.233611373295706","0.224510101400639","0.242712645190774"
"8 on Scale 1 to 10","2006","middle vocational","East Germany","621","0.202560384444173","0.187710871672042","0.217409897216303"
"8 on Scale 1 to 10","2006","vocational + Abi","West Germany","276","0.251623174252219","0.225300299013069","0.277946049491369"
"8 on Scale 1 to 10","2006","vocational + Abi","East Germany","49","0.236630366494014","0.172928418385355","0.300332314602673"
"8 on Scale 1 to 10","2006","higher vocational","West Germany","298","0.218273362046086","0.195169917635929","0.241376806456244"
"8 on Scale 1 to 10","2006","higher vocational","East Germany","95","0.211567452255913","0.172874407402909","0.250260497108917"
"8 on Scale 1 to 10","2006","higher education","West Germany","907","0.264763145623181","0.249580408643505","0.279945882602857"
"8 on Scale 1 to 10","2006","higher education","East Germany","321","0.237020967493091","0.214217833099688","0.259824101886493"
"9 on Scale 1 to 10","2006","in school","West Germany","78","0.188114070792652","0.145560722885893","0.230667418699412"
"9 on Scale 1 to 10","2006","in school","East Germany","20","","",""
"9 on Scale 1 to 10","2006","inadequately","West Germany","15","","",""
"9 on Scale 1 to 10","2006","inadequately","East Germany","3","","",""
"9 on Scale 1 to 10","2006","general elemantary","West Germany","189","0.0846501790411757","0.0728093916022203","0.096490966480131"
"9 on Scale 1 to 10","2006","general elemantary","East Germany","44","0.106950907293813","0.0755453485494479","0.138356466038178"
"9 on Scale 1 to 10","2006","middle vocational","West Germany","934","0.108147471931739","0.101467336277913","0.114827607585564"
"9 on Scale 1 to 10","2006","middle vocational","East Germany","235","0.0837433890825273","0.0735088127034657","0.0939779654615889"
"9 on Scale 1 to 10","2006","vocational + Abi","West Germany","146","0.129661174559676","0.109283857812745","0.150038491306608"
"9 on Scale 1 to 10","2006","vocational + Abi","East Germany","23","","",""
"9 on Scale 1 to 10","2006","higher vocational","West Germany","158","0.124174476978414","0.105729680145724","0.142619273811103"
"9 on Scale 1 to 10","2006","higher vocational","East Germany","30","0.077761006718343","0.0523905150278571","0.103131498408829"
"9 on Scale 1 to 10","2006","higher education","West Germany","507","0.137525911378924","0.12567442116372","0.149377401594127"
"9 on Scale 1 to 10","2006","higher education","East Germany","126","0.0916738443754047","0.0762003467007171","0.107147342050092"
"10 Completely satisfied","2006","in school","West Germany","81","0.277613868610162","0.228851941065673","0.32637579615465"
"10 Completely satisfied","2006","in school","East Germany","15","","",""
"10 Completely satisfied","2006","inadequately","West Germany","15","","",""
"10 Completely satisfied","2006","inadequately","East Germany","2","","",""
"10 Completely satisfied","2006","general elemantary","West Germany","190","0.0859740112286471","0.0740496270129045","0.0978983954443898"
"10 Completely satisfied","2006","general elemantary","East Germany","37","0.126295589407565","0.0925394340372316","0.160051744777899"
"10 Completely satisfied","2006","middle vocational","West Germany","620","0.0726772541959434","0.0670932558138507","0.0782612525780362"
"10 Completely satisfied","2006","middle vocational","East Germany","134","0.0515988502768221","0.0434254627113899","0.0597722378422542"
"10 Completely satisfied","2006","vocational + Abi","West Germany","93","0.0773729592101398","0.0611658508882398","0.0935800675320397"
"10 Completely satisfied","2006","vocational + Abi","East Germany","9","","",""
"10 Completely satisfied","2006","higher vocational","West Germany","71","0.0562124411027889","0.0433298787117574","0.0690950034938205"
"10 Completely satisfied","2006","higher vocational","East Germany","19","","",""
"10 Completely satisfied","2006","higher education","West Germany","245","0.0690882169016506","0.0603612380397411","0.07781519576356"
"10 Completely satisfied","2006","higher education","East Germany","41","0.035553845543752","0.0256243509080316","0.0454833401794724"
"0 Completely dissatisfied","2007","in school","West Germany","","","",""
"0 Completely dissatisfied","2007","in school","East Germany","","","",""
"0 Completely dissatisfied","2007","inadequately","West Germany","7","","",""
"0 Completely dissatisfied","2007","inadequately","East Germany","","","",""
"0 Completely dissatisfied","2007","general elemantary","West Germany","39","0.0223600167402852","0.0156908337216835","0.0290291997588868"
"0 Completely dissatisfied","2007","general elemantary","East Germany","11","","",""
"0 Completely dissatisfied","2007","middle vocational","West Germany","81","0.0109760318071053","0.00865232590918097","0.0132997377050296"
"0 Completely dissatisfied","2007","middle vocational","East Germany","40","0.0162938434685176","0.0114663004887387","0.0211213864482965"
"0 Completely dissatisfied","2007","vocational + Abi","West Germany","6","","",""
"0 Completely dissatisfied","2007","vocational + Abi","East Germany","3","","",""
"0 Completely dissatisfied","2007","higher vocational","West Germany","8","","",""
"0 Completely dissatisfied","2007","higher vocational","East Germany","3","","",""
"0 Completely dissatisfied","2007","higher education","West Germany","17","","",""
"0 Completely dissatisfied","2007","higher education","East Germany","13","","",""
"1 on Scale 1 to 10","2007","in school","West Germany","1","","",""
"1 on Scale 1 to 10","2007","in school","East Germany","","","",""
"1 on Scale 1 to 10","2007","inadequately","West Germany","4","","",""
"1 on Scale 1 to 10","2007","inadequately","East Germany","","","",""
"1 on Scale 1 to 10","2007","general elemantary","West Germany","36","0.0187022645871518","0.0125915135134824","0.0248130156608213"
"1 on Scale 1 to 10","2007","general elemantary","East Germany","7","","",""
"1 on Scale 1 to 10","2007","middle vocational","West Germany","101","0.0146766756437717","0.0119946785463175","0.0173586727412259"
"1 on Scale 1 to 10","2007","middle vocational","East Germany","42","0.0224685333996848","0.0168174148225408","0.0281196519768289"
"1 on Scale 1 to 10","2007","vocational + Abi","West Germany","10","","",""
"1 on Scale 1 to 10","2007","vocational + Abi","East Germany","2","","",""
"1 on Scale 1 to 10","2007","higher vocational","West Germany","7","","",""
"1 on Scale 1 to 10","2007","higher vocational","East Germany","5","","",""
"1 on Scale 1 to 10","2007","higher education","West Germany","24","","",""
"1 on Scale 1 to 10","2007","higher education","East Germany","12","","",""
"2 on Scale 1 to 10","2007","in school","West Germany","1","","",""
"2 on Scale 1 to 10","2007","in school","East Germany","1","","",""
"2 on Scale 1 to 10","2007","inadequately","West Germany","15","","",""
"2 on Scale 1 to 10","2007","inadequately","East Germany","","","",""
"2 on Scale 1 to 10","2007","general elemantary","West Germany","96","0.0621677875924633","0.0512761702459043","0.0730594049390222"
"2 on Scale 1 to 10","2007","general elemantary","East Germany","13","","",""
"2 on Scale 1 to 10","2007","middle vocational","West Germany","224","0.0320099534198018","0.028084109398706","0.0359357974408977"
"2 on Scale 1 to 10","2007","middle vocational","East Germany","88","0.0336579900569138","0.0267811139005681","0.0405348662132594"
"2 on Scale 1 to 10","2007","vocational + Abi","West Germany","19","","",""
"2 on Scale 1 to 10","2007","vocational + Abi","East Germany","4","","",""
"2 on Scale 1 to 10","2007","higher vocational","West Germany","31","0.0382934206662601","0.0270895133388979","0.0494973279936222"
"2 on Scale 1 to 10","2007","higher vocational","East Germany","17","","",""
"2 on Scale 1 to 10","2007","higher education","West Germany","65","0.0232062347831363","0.0179028712824056","0.028509598283867"
"2 on Scale 1 to 10","2007","higher education","East Germany","39","0.0339152247832481","0.0240679577807557","0.0437624917857406"
"3 on Scale 1 to 10","2007","in school","West Germany","5","","",""
"3 on Scale 1 to 10","2007","in school","East Germany","1","","",""
"3 on Scale 1 to 10","2007","inadequately","West Germany","14","","",""
"3 on Scale 1 to 10","2007","inadequately","East Germany","2","","",""
"3 on Scale 1 to 10","2007","general elemantary","West Germany","133","0.0772833649298498","0.0652378801633022","0.0893288496963974"
"3 on Scale 1 to 10","2007","general elemantary","East Germany","18","","",""
"3 on Scale 1 to 10","2007","middle vocational","West Germany","382","0.0505428981476629","0.0456572429041103","0.0554285533912154"
"3 on Scale 1 to 10","2007","middle vocational","East Germany","153","0.0652734782870133","0.0558547483388402","0.0746922082351865"
"3 on Scale 1 to 10","2007","vocational + Abi","West Germany","45","0.0540041486040608","0.040023110724902","0.0679851864832196"
"3 on Scale 1 to 10","2007","vocational + Abi","East Germany","7","","",""
"3 on Scale 1 to 10","2007","higher vocational","West Germany","81","0.058951779390188","0.0452005815276954","0.0727029772526805"
"3 on Scale 1 to 10","2007","higher vocational","East Germany","32","0.0709668133075769","0.045959683671107","0.0959739429440469"
"3 on Scale 1 to 10","2007","higher education","West Germany","151","0.0534989258941087","0.0455724398019803","0.0614254119862371"
"3 on Scale 1 to 10","2007","higher education","East Germany","75","0.0574225220215951","0.0447661158008782","0.0700789282423121"
"4 on Scale 1 to 10","2007","in school","West Germany","3","","",""
"4 on Scale 1 to 10","2007","in school","East Germany","2","","",""
"4 on Scale 1 to 10","2007","inadequately","West Germany","18","","",""
"4 on Scale 1 to 10","2007","inadequately","East Germany","1","","",""
"4 on Scale 1 to 10","2007","general elemantary","West Germany","131","0.0779990582711938","0.0659026215479807","0.0900954949944069"
"4 on Scale 1 to 10","2007","general elemantary","East Germany","27","","",""
"4 on Scale 1 to 10","2007","middle vocational","West Germany","492","0.0654330427505387","0.0599178735254629","0.0709482119756145"
"4 on Scale 1 to 10","2007","middle vocational","East Germany","152","0.0579074932923181","0.0490012236010369","0.0668137629835992"
"4 on Scale 1 to 10","2007","vocational + Abi","West Germany","63","0.075988962943494","0.0595983546037186","0.0923795712832694"
"4 on Scale 1 to 10","2007","vocational + Abi","East Germany","8","","",""
"4 on Scale 1 to 10","2007","higher vocational","West Germany","60","0.0638849127181681","0.049607487034148","0.0781623384021883"
"4 on Scale 1 to 10","2007","higher vocational","East Germany","35","0.0893310227203926","0.0615529568403858","0.117109088600399"
