"m11125","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"10 Completely satisfied","2016","Not Employed","(Married) couple without C. ","141","0.0258165671844643","0.020652599204053","0.0309805351648756"
"10 Completely satisfied","2016","Not Employed","Single parent ","165","0.0831262270730868","0.065806262802304","0.10044619134387"
"10 Completely satisfied","2016","Not Employed","Couple + C. LE 16 ","813","0.131158515070831","0.118630209022558","0.143686821119105"
"10 Completely satisfied","2016","Not Employed","Couple + C. GT 16 ","85","0.0933795472368103","0.0728147913230495","0.113944303150571"
"10 Completely satisfied","2016","Not Employed","Couple + C. LE and GT 16","224","0.186999827811528","0.161940319884899","0.212059335738157"
"10 Completely satisfied","2016","Employed","1-pers.-HH","140","0.0635009247340834","0.0523644694034683","0.0746373800646985"
"10 Completely satisfied","2016","Employed","(Married) couple without C. ","231","0.0623146399291158","0.0547047246901406","0.0699245551680911"
"10 Completely satisfied","2016","Employed","Single parent ","119","0.0780105468532083","0.0645810931589821","0.0914400005474345"
"10 Completely satisfied","2016","Employed","Couple + C. LE 16 ","409","0.0722275582604538","0.0649720830567535","0.0794830334641542"
"10 Completely satisfied","2016","Employed","Couple + C. GT 16 ","170","0.0822793398165437","0.0703870382254065","0.0941716414076808"
"10 Completely satisfied","2016","Employed","Couple + C. LE and GT 16","148","0.086528883625347","0.0726265419260379","0.100431225324656"
"0 Completely dissatisfied","2017","Not Employed","1-pers.-HH","68","0.0254380539484359","0.0195714039639496","0.0313047039329223"
"0 Completely dissatisfied","2017","Not Employed","(Married) couple without C. ","82","0.0237338655718629","0.0189393054597287","0.028528425683997"
"0 Completely dissatisfied","2017","Not Employed","Single parent ","27","","",""
"0 Completely dissatisfied","2017","Not Employed","Couple + C. LE 16 ","43","0.0108712725058935","0.00716860151166924","0.0145739435001177"
"0 Completely dissatisfied","2017","Not Employed","Couple + C. GT 16 ","11","","",""
"0 Completely dissatisfied","2017","Not Employed","Couple + C. LE and GT 16","18","","",""
"0 Completely dissatisfied","2017","Employed","1-pers.-HH","16","","",""
"0 Completely dissatisfied","2017","Employed","(Married) couple without C. ","23","","",""
"0 Completely dissatisfied","2017","Employed","Single parent ","9","","",""
"0 Completely dissatisfied","2017","Employed","Couple + C. LE 16 ","15","","",""
"0 Completely dissatisfied","2017","Employed","Couple + C. GT 16 ","15","","",""
"0 Completely dissatisfied","2017","Employed","Couple + C. LE and GT 16","8","","",""
"1 on Scale 1 to 10","2017","Not Employed","1-pers.-HH","60","0.0261609165503036","0.0202137022324005","0.0321081308682066"
"1 on Scale 1 to 10","2017","Not Employed","(Married) couple without C. ","71","0.0189964965110297","0.0146966549614047","0.0232963380606547"
"1 on Scale 1 to 10","2017","Not Employed","Single parent ","22","","",""
"1 on Scale 1 to 10","2017","Not Employed","Couple + C. LE 16 ","25","","",""
"1 on Scale 1 to 10","2017","Not Employed","Couple + C. GT 16 ","11","","",""
"1 on Scale 1 to 10","2017","Not Employed","Couple + C. LE and GT 16","9","","",""
"1 on Scale 1 to 10","2017","Employed","1-pers.-HH","15","","",""
"1 on Scale 1 to 10","2017","Employed","(Married) couple without C. ","40","0.00944923289962487","0.00663533078347221","0.0122631350157775"
"1 on Scale 1 to 10","2017","Employed","Single parent ","15","","",""
"1 on Scale 1 to 10","2017","Employed","Couple + C. LE 16 ","24","","",""
"1 on Scale 1 to 10","2017","Employed","Couple + C. GT 16 ","17","","",""
"1 on Scale 1 to 10","2017","Employed","Couple + C. LE and GT 16","16","","",""
"2 on Scale 1 to 10","2017","Not Employed","1-pers.-HH","130","0.0677669157239403","0.0584017681064051","0.0771320633414754"
"2 on Scale 1 to 10","2017","Not Employed","(Married) couple without C. ","174","0.0493399436104518","0.0425182475679626","0.0561616396529411"
"2 on Scale 1 to 10","2017","Not Employed","Single parent ","41","0.0386445421035585","0.0268848940731946","0.0504041901339224"
"2 on Scale 1 to 10","2017","Not Employed","Couple + C. LE 16 ","59","0.0194735574493833","0.0145395383272944","0.0244075765714723"
"2 on Scale 1 to 10","2017","Not Employed","Couple + C. GT 16 ","33","0.0435698381967046","0.0301509413058662","0.056988735087543"
"2 on Scale 1 to 10","2017","Not Employed","Couple + C. LE and GT 16","35","0.0199654873234488","0.0119296295166079","0.0280013451302896"
"2 on Scale 1 to 10","2017","Employed","1-pers.-HH","63","0.0261681285617922","0.0196441504186051","0.0326921067049793"
"2 on Scale 1 to 10","2017","Employed","(Married) couple without C. ","103","0.0242521731077614","0.0197779620564934","0.0287263841590294"
"2 on Scale 1 to 10","2017","Employed","Single parent ","40","0.0291700008947412","0.0209191351850178","0.0374208666044646"
"2 on Scale 1 to 10","2017","Employed","Couple + C. LE 16 ","74","0.0135032851766654","0.0103635709702359","0.0166429993830949"
"2 on Scale 1 to 10","2017","Employed","Couple + C. GT 16 ","56","0.0205446110583299","0.0149458382225353","0.0261433838941244"
"2 on Scale 1 to 10","2017","Employed","Couple + C. LE and GT 16","29","","",""
"3 on Scale 1 to 10","2017","Not Employed","1-pers.-HH","182","0.0913576264542482","0.0806223703839812","0.102092882524515"
"3 on Scale 1 to 10","2017","Not Employed","(Married) couple without C. ","284","0.0818684872280788","0.0732329125064009","0.0905040619497567"
"3 on Scale 1 to 10","2017","Not Employed","Single parent ","69","0.0829333568744434","0.0661076502145889","0.0997590635342979"
"3 on Scale 1 to 10","2017","Not Employed","Couple + C. LE 16 ","69","0.0419908202240539","0.0348292123261954","0.0491524281219124"
"3 on Scale 1 to 10","2017","Not Employed","Couple + C. GT 16 ","68","0.0962402408670574","0.0768536224984313","0.115626859235683"
"3 on Scale 1 to 10","2017","Not Employed","Couple + C. LE and GT 16","47","0.030255519537541","0.0204153503287575","0.0400956887463245"
"3 on Scale 1 to 10","2017","Employed","1-pers.-HH","126","0.0666936360025301","0.056497432752384","0.0768898392526763"
"3 on Scale 1 to 10","2017","Employed","(Married) couple without C. ","204","0.0432755319093865","0.0373573680174103","0.0491936958013626"
"3 on Scale 1 to 10","2017","Employed","Single parent ","79","0.044889949572223","0.0347377307544232","0.0550421683900227"
"3 on Scale 1 to 10","2017","Employed","Couple + C. LE 16 ","158","0.0324063087080198","0.0275892285515838","0.0372233888644558"
"3 on Scale 1 to 10","2017","Employed","Couple + C. GT 16 ","108","0.0356399241347869","0.028322814680258","0.0429570335893158"
"3 on Scale 1 to 10","2017","Employed","Couple + C. LE and GT 16","61","0.0304741242089553","0.0223176231570384","0.0386306252608722"
"4 on Scale 1 to 10","2017","Not Employed","1-pers.-HH","176","0.0847140095109974","0.0743387363983116","0.0950892826236833"
"4 on Scale 1 to 10","2017","Not Employed","(Married) couple without C. ","268","0.0730723982833768","0.064874925098331","0.0812698714684226"
"4 on Scale 1 to 10","2017","Not Employed","Single parent ","60","0.0830807842467298","0.0662414827321179","0.0999200857613416"
"4 on Scale 1 to 10","2017","Not Employed","Couple + C. LE 16 ","107","0.0664599920718109","0.0575660328237948","0.075353951319827"
"4 on Scale 1 to 10","2017","Not Employed","Couple + C. GT 16 ","57","0.0637865721190659","0.0477227356118725","0.0798504086262593"
"4 on Scale 1 to 10","2017","Not Employed","Couple + C. LE and GT 16","57","0.0520320556651645","0.0392734293137185","0.0647906820166105"
"4 on Scale 1 to 10","2017","Employed","1-pers.-HH","125","0.059603524398556","0.0499279748847986","0.0692790739123133"
"4 on Scale 1 to 10","2017","Employed","(Married) couple without C. ","238","0.0533780462773007","0.0468400907342561","0.0599160018203454"
"4 on Scale 1 to 10","2017","Employed","Single parent ","105","0.0637986323289721","0.0518160609834024","0.0757812036745418"
"4 on Scale 1 to 10","2017","Employed","Couple + C. LE 16 ","199","0.0408920782558017","0.0355047193744976","0.0462794371371058"
"4 on Scale 1 to 10","2017","Employed","Couple + C. GT 16 ","125","0.0470974609771075","0.0387361467606773","0.0554587751935376"
"4 on Scale 1 to 10","2017","Employed","Couple + C. LE and GT 16","63","0.028126032860796","0.0202805840682139","0.0359714816533781"
"5 on Scale 1 to 10","2017","Not Employed","1-pers.-HH","393","0.198739761040024","0.183871071644429","0.213608450435619"
"5 on Scale 1 to 10","2017","Not Employed","(Married) couple without C. ","654","0.170313879370377","0.158473589087901","0.182154169652852"
"5 on Scale 1 to 10","2017","Not Employed","Single parent ","141","0.154223228988556","0.132188332492032","0.17625812548508"
"5 on Scale 1 to 10","2017","Not Employed","Couple + C. LE 16 ","272","0.117004219943206","0.105527214120444","0.128481225765968"
"5 on Scale 1 to 10","2017","Not Employed","Couple + C. GT 16 ","113","0.1533949922018","0.129706183658962","0.177083800744638"
"5 on Scale 1 to 10","2017","Not Employed","Couple + C. LE and GT 16","122","0.0903191365364616","0.0738524575643043","0.106785815508619"
"5 on Scale 1 to 10","2017","Employed","1-pers.-HH","224","0.0950788009897695","0.0830912241963694","0.10706637778317"
"5 on Scale 1 to 10","2017","Employed","(Married) couple without C. ","514","0.117106655383056","0.107754380776","0.126458929990112"
"5 on Scale 1 to 10","2017","Employed","Single parent ","186","0.120586623631586","0.104620267766989","0.136552979496183"
"5 on Scale 1 to 10","2017","Employed","Couple + C. LE 16 ","447","0.0856216482213749","0.0780100240570445","0.0932332723857052"
"5 on Scale 1 to 10","2017","Employed","Couple + C. GT 16 ","245","0.108837278955247","0.0965453823622444","0.121129175548249"
"5 on Scale 1 to 10","2017","Employed","Couple + C. LE and GT 16","158","0.0853561499901374","0.072097417881077","0.0986148820991977"
"6 on Scale 1 to 10","2017","Not Employed","1-pers.-HH","244","0.110227215888421","0.0985583811437131","0.121896050633129"
"6 on Scale 1 to 10","2017","Not Employed","(Married) couple without C. ","468","0.113800048959842","0.103797343010145","0.123802754909539"
"6 on Scale 1 to 10","2017","Not Employed","Single parent ","79","0.0613780235153348","0.0467340123551531","0.0760220346755165"
"6 on Scale 1 to 10","2017","Not Employed","Couple + C. LE 16 ","179","0.077821502736396","0.0682560434558423","0.0873869620169497"
"6 on Scale 1 to 10","2017","Not Employed","Couple + C. GT 16 ","65","0.0669763984103496","0.0505438689170096","0.0834089279036895"
"6 on Scale 1 to 10","2017","Not Employed","Couple + C. LE and GT 16","67","0.0444118021664302","0.0325771312045916","0.0562464731282689"
"6 on Scale 1 to 10","2017","Employed","1-pers.-HH","225","0.105568718370349","0.0930105793211926","0.118126857419505"
"6 on Scale 1 to 10","2017","Employed","(Married) couple without C. ","501","0.110313298825526","0.101201485253","0.119425112398051"
"6 on Scale 1 to 10","2017","Employed","Single parent ","133","0.0910671826140356","0.0769610960059435","0.105173269222128"
"6 on Scale 1 to 10","2017","Employed","Couple + C. LE 16 ","487","0.0920374087605302","0.0841734949329715","0.0999013225880888"
"6 on Scale 1 to 10","2017","Employed","Couple + C. GT 16 ","255","0.109987389416582","0.0976386939079494","0.122336084925214"
"6 on Scale 1 to 10","2017","Employed","Couple + C. LE and GT 16","148","0.0873446540185039","0.0739469572824794","0.100742350754528"
"7 on Scale 1 to 10","2017","Not Employed","1-pers.-HH","324","0.151839699204649","0.138468352514409","0.165211045894888"
"7 on Scale 1 to 10","2017","Not Employed","(Married) couple without C. ","702","0.182387948120278","0.170224628256769","0.194551267983788"
"7 on Scale 1 to 10","2017","Not Employed","Single parent ","123","0.127214830377584","0.106885138658006","0.147544522097162"
"7 on Scale 1 to 10","2017","Not Employed","Couple + C. LE 16 ","362","0.175712610752521","0.16212355380026","0.189301667704783"
"7 on Scale 1 to 10","2017","Not Employed","Couple + C. GT 16 ","138","0.1596804487316","0.135601067823955","0.183759829639245"
"7 on Scale 1 to 10","2017","Not Employed","Couple + C. LE and GT 16","142","0.158948962362732","0.13794449732824","0.179953427397224"
"7 on Scale 1 to 10","2017","Employed","1-pers.-HH","426","0.186302888764697","0.170390867349797","0.202214910179597"
"7 on Scale 1 to 10","2017","Employed","(Married) couple without C. ","929","0.206406265815098","0.194634736361242","0.218177795268953"
"7 on Scale 1 to 10","2017","Employed","Single parent ","272","0.177572496070025","0.158835655297781","0.19630933684227"
"7 on Scale 1 to 10","2017","Employed","Couple + C. LE 16 ","1077","0.205969636784194","0.194968369075163","0.216970904493224"
"7 on Scale 1 to 10","2017","Employed","Couple + C. GT 16 ","482","0.203502660402476","0.187612482289572","0.21939283851538"
"7 on Scale 1 to 10","2017","Employed","Couple + C. LE and GT 16","344","0.208212710877283","0.188945606075771","0.227479815678796"
"8 on Scale 1 to 10","2017","Not Employed","1-pers.-HH","394","0.134738706445225","0.1220164736987","0.147460939191751"
"8 on Scale 1 to 10","2017","Not Employed","(Married) couple without C. ","763","0.198732659592662","0.186163571801119","0.211301747384206"
"8 on Scale 1 to 10","2017","Not Employed","Single parent ","175","0.183776932084544","0.160147233968762","0.207406630200326"
"8 on Scale 1 to 10","2017","Not Employed","Couple + C. LE 16 ","566","0.208331938533365","0.193830936451937","0.222832940614793"
"8 on Scale 1 to 10","2017","Not Employed","Couple + C. GT 16 ","191","0.205565776516411","0.17900127996919","0.232130273063632"
"8 on Scale 1 to 10","2017","Not Employed","Couple + C. LE and GT 16","203","0.19233438279904","0.169692326678942","0.214976438919137"
"8 on Scale 1 to 10","2017","Employed","1-pers.-HH","548","0.241312128470093","0.223825530762136","0.25879872617805"
"8 on Scale 1 to 10","2017","Employed","(Married) couple without C. ","1128","0.235639377550509","0.223295675615661","0.247983079485358"
"8 on Scale 1 to 10","2017","Employed","Single parent ","380","0.243599666892996","0.222553456660466","0.264645877125527"
"8 on Scale 1 to 10","2017","Employed","Couple + C. LE 16 ","1482","0.293773662319179","0.281382816294348","0.306164508344011"
"8 on Scale 1 to 10","2017","Employed","Couple + C. GT 16 ","608","0.244838201688205","0.227867056401435","0.261809346974976"
"8 on Scale 1 to 10","2017","Employed","Couple + C. LE and GT 16","460","0.271622088660133","0.250515429193865","0.2927287481264"
"9 on Scale 1 to 10","2017","Not Employed","1-pers.-HH","235","0.0551005443383904","0.0465986783418818","0.0636024103348991"
"9 on Scale 1 to 10","2017","Not Employed","(Married) couple without C. ","255","0.0585872739140269","0.0511899932905747","0.0659845545374792"
"9 on Scale 1 to 10","2017","Not Employed","Single parent ","109","0.113928515383618","0.0945438262116028","0.133313204555634"
"9 on Scale 1 to 10","2017","Not Employed","Couple + C. LE 16 ","401","0.134836230737433","0.122640692028287","0.147031769446578"
"9 on Scale 1 to 10","2017","Not Employed","Couple + C. GT 16 ","114","0.108840703563712","0.0883682190275539","0.12931318809987"
"9 on Scale 1 to 10","2017","Not Employed","Couple + C. LE and GT 16","176","0.220995620043758","0.197159619656141","0.244831620431375"
"9 on Scale 1 to 10","2017","Employed","1-pers.-HH","302","0.127782855833619","0.114139136483486","0.141426575183753"
"9 on Scale 1 to 10","2017","Employed","(Married) couple without C. ","604","0.135958623362317","0.125989820919791","0.145927425804842"
