"m11125","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"7 on Scale 1 to 10","2017","higher vocational","Male","211","0.217776129745403","0.191502831706818","0.244049427783987"
"7 on Scale 1 to 10","2017","higher vocational","Female","122","0.175656129442753","0.145080495580404","0.206231763305102"
"7 on Scale 1 to 10","2017","higher education","Male","759","0.206248943573976","0.193511149271644","0.218986737876307"
"7 on Scale 1 to 10","2017","higher education","Female","666","0.194363916273569","0.181408798486191","0.207319034060946"
"8 on Scale 1 to 10","2017","in school","Male","44","0.188374332312985","0.134848933722746","0.241899730903225"
"8 on Scale 1 to 10","2017","in school","Female","52","0.221208700095462","0.165984444356825","0.276432955834099"
"8 on Scale 1 to 10","2017","inadequately","Male","225","0.1998192757737","0.178962677524262","0.220675874023137"
"8 on Scale 1 to 10","2017","inadequately","Female","174","0.169588718167207","0.148249182272437","0.190928254061977"
"8 on Scale 1 to 10","2017","general elemantary","Male","352","0.227646152795696","0.207955399527829","0.247336906063564"
"8 on Scale 1 to 10","2017","general elemantary","Female","368","0.169885662763741","0.153793494214271","0.185977831313212"
"8 on Scale 1 to 10","2017","middle vocational","Male","1341","0.222140903152408","0.211632433819242","0.232649372485574"
"8 on Scale 1 to 10","2017","middle vocational","Female","1479","0.197299656545187","0.187949593014076","0.206649720076298"
"8 on Scale 1 to 10","2017","vocational + Abi","Male","216","0.278414266264043","0.249082272683362","0.307746259844725"
"8 on Scale 1 to 10","2017","vocational + Abi","Female","369","0.235047102272026","0.213221869328136","0.256872335215917"
"8 on Scale 1 to 10","2017","higher vocational","Male","230","0.237070808874291","0.209998513538227","0.264143104210354"
"8 on Scale 1 to 10","2017","higher vocational","Female","139","0.240304561923564","0.20597325194079","0.274635871906338"
"8 on Scale 1 to 10","2017","higher education","Male","1069","0.273030925343424","0.259005369054645","0.287056481632203"
"8 on Scale 1 to 10","2017","higher education","Female","933","0.247455444516531","0.23332750892366","0.261583380109402"
"9 on Scale 1 to 10","2017","in school","Male","58","0.296778020846152","0.234241567730817","0.359314473961488"
"9 on Scale 1 to 10","2017","in school","Female","58","0.202847689803757","0.14934521001734","0.256350169590174"
"9 on Scale 1 to 10","2017","inadequately","Male","151","0.0714468421439399","0.0580122140824474","0.0848814702054324"
"9 on Scale 1 to 10","2017","inadequately","Female","103","0.0569609694525595","0.0437816376880463","0.0701403012170726"
"9 on Scale 1 to 10","2017","general elemantary","Male","227","0.118063942196545","0.102910852102326","0.133217032290765"
"9 on Scale 1 to 10","2017","general elemantary","Female","175","0.0647799204659566","0.0542325459423903","0.0753272949895229"
"9 on Scale 1 to 10","2017","middle vocational","Male","705","0.10242963364197","0.094764463669928","0.110094803614012"
"9 on Scale 1 to 10","2017","middle vocational","Female","789","0.0996648603169594","0.0926268839465927","0.106702836687326"
"9 on Scale 1 to 10","2017","vocational + Abi","Male","136","0.145241733052806","0.122183860435735","0.168299605669876"
"9 on Scale 1 to 10","2017","vocational + Abi","Female","224","0.128783175148927","0.111542400271886","0.146023950025968"
"9 on Scale 1 to 10","2017","higher vocational","Male","93","0.102604670979094","0.0832885733970467","0.12192076856114"
"9 on Scale 1 to 10","2017","higher vocational","Female","61","0.0990179837961104","0.0750183448113436","0.123017622780877"
"9 on Scale 1 to 10","2017","higher education","Male","541","0.139599411015124","0.128688818170628","0.15051000385962"
"9 on Scale 1 to 10","2017","higher education","Female","584","0.159816703738531","0.147819992747086","0.171813414729976"
"10 Completely satisfied","2017","in school","Male","52","0.216042628822719","0.159706485702038","0.272378771943401"
"10 Completely satisfied","2017","in school","Female","44","0.219185373028183","0.16414289487658","0.274227851179786"
"10 Completely satisfied","2017","inadequately","Male","546","0.207928151813514","0.186760646461117","0.229095657165911"
"10 Completely satisfied","2017","inadequately","Female","313","0.0940626518195889","0.0774630541527799","0.110662249486398"
"10 Completely satisfied","2017","general elemantary","Male","444","0.127973785252331","0.112286445805612","0.14366112469905"
"10 Completely satisfied","2017","general elemantary","Female","286","0.0674796273879531","0.0567302637918072","0.0782289909840989"
"10 Completely satisfied","2017","middle vocational","Male","573","0.0533321651967906","0.047651906105146","0.0590124242884352"
"10 Completely satisfied","2017","middle vocational","Female","532","0.0593427496941435","0.053791711579325","0.0648937878089619"
"10 Completely satisfied","2017","vocational + Abi","Male","89","0.064654197303505","0.0485612224575296","0.0807471721494804"
"10 Completely satisfied","2017","vocational + Abi","Female","113","0.0708356174466491","0.0576306842432738","0.0840405506500244"
"10 Completely satisfied","2017","higher vocational","Male","45","0.0419941770494568","0.0292261870392068","0.0547621670597068"
"10 Completely satisfied","2017","higher vocational","Female","19","","",""
"10 Completely satisfied","2017","higher education","Male","420","0.0664263584988994","0.0585866354639923","0.0742660815338065"
"10 Completely satisfied","2017","higher education","Female","320","0.079946413737229","0.0710672892451342","0.0888255382293237"
"0 Completely dissatisfied","2018","in school","Male","","","",""
"0 Completely dissatisfied","2018","in school","Female","1","","",""
"0 Completely dissatisfied","2018","inadequately","Male","18","","",""
"0 Completely dissatisfied","2018","inadequately","Female","30","0.0566571209810766","0.0422923538674902","0.071021888094663"
"0 Completely dissatisfied","2018","general elemantary","Male","23","","",""
"0 Completely dissatisfied","2018","general elemantary","Female","43","0.0275345195034472","0.020239809824375","0.0348292291825195"
"0 Completely dissatisfied","2018","middle vocational","Male","72","0.0101923151265785","0.0075665666002101","0.012818063652947"
"0 Completely dissatisfied","2018","middle vocational","Female","103","0.0143367801279752","0.0114673434774367","0.0172062167785137"
"0 Completely dissatisfied","2018","vocational + Abi","Male","8","","",""
"0 Completely dissatisfied","2018","vocational + Abi","Female","10","","",""
"0 Completely dissatisfied","2018","higher vocational","Male","9","","",""
"0 Completely dissatisfied","2018","higher vocational","Female","5","","",""
"0 Completely dissatisfied","2018","higher education","Male","17","","",""
"0 Completely dissatisfied","2018","higher education","Female","19","","",""
"1 on Scale 1 to 10","2018","in school","Male","","","",""
"1 on Scale 1 to 10","2018","in school","Female","2","","",""
"1 on Scale 1 to 10","2018","inadequately","Male","11","","",""
"1 on Scale 1 to 10","2018","inadequately","Female","21","","",""
"1 on Scale 1 to 10","2018","general elemantary","Male","20","","",""
"1 on Scale 1 to 10","2018","general elemantary","Female","19","","",""
"1 on Scale 1 to 10","2018","middle vocational","Male","82","0.0191742689235415","0.0155892072535213","0.0227593305935618"
"1 on Scale 1 to 10","2018","middle vocational","Female","92","0.0158388468865414","0.0128251370010352","0.0188525567720476"
"1 on Scale 1 to 10","2018","vocational + Abi","Male","6","","",""
"1 on Scale 1 to 10","2018","vocational + Abi","Female","11","","",""
"1 on Scale 1 to 10","2018","higher vocational","Male","8","","",""
"1 on Scale 1 to 10","2018","higher vocational","Female","2","","",""
"1 on Scale 1 to 10","2018","higher education","Male","27","","",""
"1 on Scale 1 to 10","2018","higher education","Female","29","","",""
"2 on Scale 1 to 10","2018","in school","Male","","","",""
"2 on Scale 1 to 10","2018","in school","Female","1","","",""
"2 on Scale 1 to 10","2018","inadequately","Male","24","","",""
"2 on Scale 1 to 10","2018","inadequately","Female","27","","",""
"2 on Scale 1 to 10","2018","general elemantary","Male","39","0.0283779796192936","0.0202032599531873","0.0365526992854"
"2 on Scale 1 to 10","2018","general elemantary","Female","72","0.0416538534469065","0.0327470686978724","0.0505606381959407"
"2 on Scale 1 to 10","2018","middle vocational","Male","149","0.0285631513332905","0.0242085174710309","0.0329177851955501"
"2 on Scale 1 to 10","2018","middle vocational","Female","194","0.0356516564699133","0.0311759316285048","0.0401273813113218"
"2 on Scale 1 to 10","2018","vocational + Abi","Male","14","","",""
"2 on Scale 1 to 10","2018","vocational + Abi","Female","28","","",""
"2 on Scale 1 to 10","2018","higher vocational","Male","29","","",""
"2 on Scale 1 to 10","2018","higher vocational","Female","24","","",""
"2 on Scale 1 to 10","2018","higher education","Male","69","0.0199386581490191","0.0153748193826652","0.024502496915373"
"2 on Scale 1 to 10","2018","higher education","Female","86","0.0278057258036771","0.0222969926450326","0.0333144589623217"
"3 on Scale 1 to 10","2018","in school","Male","","","",""
"3 on Scale 1 to 10","2018","in school","Female","","","",""
"3 on Scale 1 to 10","2018","inadequately","Male","38","0.0335680136465513","0.0229578336911475","0.0441781936019551"
"3 on Scale 1 to 10","2018","inadequately","Female","44","0.0678825770846108","0.0522528633329309","0.0835122908362907"
"3 on Scale 1 to 10","2018","general elemantary","Male","60","0.0496702805976331","0.0389743415350213","0.0603662196602449"
"3 on Scale 1 to 10","2018","general elemantary","Female","87","0.0510226804954058","0.0412132969475204","0.0608320640432912"
"3 on Scale 1 to 10","2018","middle vocational","Male","274","0.0566891205728241","0.0506438105204462","0.062734430625202"
"3 on Scale 1 to 10","2018","middle vocational","Female","408","0.0724548303843194","0.0661972309514711","0.0787124298171677"
"3 on Scale 1 to 10","2018","vocational + Abi","Male","45","0.0541907121312753","0.0389531888832391","0.0694282353793116"
"3 on Scale 1 to 10","2018","vocational + Abi","Female","62","0.0469124495874889","0.0356785773043528","0.0581463218706249"
"3 on Scale 1 to 10","2018","higher vocational","Male","53","0.0557027811857296","0.0405151922871304","0.0708903700843289"
"3 on Scale 1 to 10","2018","higher vocational","Female","44","0.0976488988428573","0.073365269447402","0.121932528238313"
"3 on Scale 1 to 10","2018","higher education","Male","143","0.0473417682200104","0.0404083643342181","0.0542751721058026"
"3 on Scale 1 to 10","2018","higher education","Female","144","0.0458214550535574","0.0388156612650338","0.052827248842081"
"4 on Scale 1 to 10","2018","in school","Male","2","","",""
"4 on Scale 1 to 10","2018","in school","Female","8","","",""
"4 on Scale 1 to 10","2018","inadequately","Male","31","0.0340604479891751","0.0233754502853139","0.0447454456930363"
"4 on Scale 1 to 10","2018","inadequately","Female","56","0.12019283959028","0.0999873399291092","0.140398339251452"
"4 on Scale 1 to 10","2018","general elemantary","Male","71","0.0615966603102545","0.049760609712017","0.0734327109084921"
"4 on Scale 1 to 10","2018","general elemantary","Female","135","0.0897261255994061","0.0769858840897814","0.102466367109031"
"4 on Scale 1 to 10","2018","middle vocational","Male","348","0.0632995556276682","0.056933916828722","0.0696651944266144"
"4 on Scale 1 to 10","2018","middle vocational","Female","413","0.0663962718414293","0.060386476413272","0.0724060672695866"
"4 on Scale 1 to 10","2018","vocational + Abi","Male","32","0.055074607426364","0.0397204980557891","0.0704287167969389"
"4 on Scale 1 to 10","2018","vocational + Abi","Female","81","0.0629353156383996","0.0500334943739155","0.0758371369028837"
"4 on Scale 1 to 10","2018","higher vocational","Male","53","0.0525619733077531","0.0377842587197547","0.0673396878957515"
"4 on Scale 1 to 10","2018","higher vocational","Female","36","0.051882721946722","0.033738658676898","0.070026785216546"
"4 on Scale 1 to 10","2018","higher education","Male","148","0.0485934358626414","0.0415735900147823","0.0556132817105005"
"4 on Scale 1 to 10","2018","higher education","Female","152","0.0472009862286303","0.0400956558806149","0.0543063165766456"
"5 on Scale 1 to 10","2018","in school","Male","3","","",""
"5 on Scale 1 to 10","2018","in school","Female","13","","",""
"5 on Scale 1 to 10","2018","inadequately","Male","123","0.188918142353523","0.165858983699315","0.211977301007732"
"5 on Scale 1 to 10","2018","inadequately","Female","123","0.204667884656695","0.179598962552025","0.229736806761365"
"5 on Scale 1 to 10","2018","general elemantary","Male","173","0.136162894463281","0.119278761149183","0.153047027777379"
"5 on Scale 1 to 10","2018","general elemantary","Female","319","0.196952610505557","0.179223635730426","0.214681585280688"
"5 on Scale 1 to 10","2018","middle vocational","Male","752","0.154557707905349","0.14510777734733","0.164007638463367"
"5 on Scale 1 to 10","2018","middle vocational","Female","899","0.150982951017441","0.142340663440697","0.159625238594184"
"5 on Scale 1 to 10","2018","vocational + Abi","Male","72","0.102062999832687","0.0816875473009909","0.122438452364384"
"5 on Scale 1 to 10","2018","vocational + Abi","Female","137","0.123933119521883","0.106427344197609","0.141438894846157"
