"m11125","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","2015","16-34 y.","Male","702","0.27526581552299","0.258208694944148","0.292322936101832","8"
"8 on Scale 1 to 10","2015","35-65 y.","Female","1982","0.236097468908164","0.226776793471847","0.245418144344482","8"
"8 on Scale 1 to 10","2015","16-34 y.","Female","820","0.279187858534893","0.263446938797804","0.294928778271983","8"
"8 on Scale 1 to 10","2015","35-65 y.","Male","1591","0.224710758679597","0.214529296746712","0.234892220612483","8"
"8 on Scale 1 to 10","2015","66 and older","Female","445","0.170017827359851","0.155406207878445","0.184629446841258","8"
"8 on Scale 1 to 10","2015","66 and older","Male","548","0.220306972920548","0.203746366865934","0.236867578975161","8"
"9 on Scale 1 to 10","2015","16-34 y.","Female","626","0.212926067616644","0.198561486198608","0.22729064903468","9"
"9 on Scale 1 to 10","2015","16-34 y.","Male","584","0.214119444475784","0.19845386257653","0.229785026375039","9"
"9 on Scale 1 to 10","2015","35-65 y.","Female","997","0.114215244146404","0.107234384886724","0.121196103406084","9"
"9 on Scale 1 to 10","2015","35-65 y.","Male","752","0.101319452298347","0.0939588150080868","0.108680089588606","9"
"9 on Scale 1 to 10","2015","66 and older","Female","165","0.0606796692089876","0.0513933158735506","0.0699660225444245","9"
"9 on Scale 1 to 10","2015","66 and older","Male","141","0.0564753649341196","0.047251638273262","0.0656990915949772","9"
"0 Completely dissatisfied","2016","16-34 y.","Female","34","0.00290287032165058","0.00123101669242033","0.00457472395088083","0"
"0 Completely dissatisfied","2016","16-34 y.","Male","27","","","","0"
"0 Completely dissatisfied","2016","35-65 y.","Female","117","0.0125733887312836","0.0101904499489272","0.0149563275136399","0"
"0 Completely dissatisfied","2016","35-65 y.","Male","109","0.0127847261593001","0.0102168891369383","0.0153525631816618","0"
"0 Completely dissatisfied","2016","66 and older","Male","32","0.0142016589926907","0.00940349316487778","0.0189998248205037","0"
"0 Completely dissatisfied","2016","66 and older","Female","50","0.0268047958790592","0.0204210578145232","0.0331885339435951","0"
"1 on Scale 1 to 10","2016","16-34 y.","Female","19","","","","1"
"1 on Scale 1 to 10","2016","16-34 y.","Male","26","","","","1"
"1 on Scale 1 to 10","2016","66 and older","Female","56","0.0247782108126774","0.0186341501289942","0.0309222714963607","1"
"1 on Scale 1 to 10","2016","35-65 y.","Male","72","0.0126193911422504","0.010067998458677","0.0151707838258237","1"
"1 on Scale 1 to 10","2016","35-65 y.","Female","104","0.0108542350683466","0.00863826413384124","0.0130702060028519","1"
"1 on Scale 1 to 10","2016","66 and older","Male","36","0.0181527321289341","0.0127389018178014","0.0235665624400669","1"
"10 Completely satisfied","2016","16-34 y.","Female","803","0.127210031692705","0.116855481086657","0.137564582298752","10"
"10 Completely satisfied","2016","16-34 y.","Male","1261","0.168942870598158","0.157561931352122","0.180323809844194","10"
"10 Completely satisfied","2016","66 and older","Female","78","0.030550585739465","0.0237485145390014","0.0373526569399285","10"
"10 Completely satisfied","2016","35-65 y.","Female","541","0.0464991293121236","0.0419959705581985","0.0510022880660487","10"
"10 Completely satisfied","2016","35-65 y.","Male","696","0.0447677937320835","0.0400411471337461","0.0494944403304209","10"
"10 Completely satisfied","2016","66 and older","Male","74","0.0351587454016691","0.0276898515226564","0.0426276392806819","10"
"2 on Scale 1 to 10","2016","16-34 y.","Female","47","0.00792522689088334","0.00516976913614689","0.0106806846456198","2"
"2 on Scale 1 to 10","2016","16-34 y.","Male","36","0.0080404433715143","0.00532788112907397","0.0107530056139546","2"
"2 on Scale 1 to 10","2016","35-65 y.","Female","257","0.0336242986453849","0.0297692139992666","0.0374793832915031","2"
"2 on Scale 1 to 10","2016","66 and older","Female","121","0.0522849913543705","0.0434867428136486","0.0610832398950923","2"
"2 on Scale 1 to 10","2016","35-65 y.","Male","155","0.0274457129312779","0.0237114061561122","0.0311800197064437","2"
"2 on Scale 1 to 10","2016","66 and older","Male","90","0.0410711959048895","0.0330234634817531","0.049118928328026","2"
"3 on Scale 1 to 10","2016","16-34 y.","Female","111","0.0379143909629674","0.0319793379443886","0.0438494439815462","3"
"3 on Scale 1 to 10","2016","16-34 y.","Male","80","0.0242123273465111","0.0195437058793289","0.0288809488136933","3"
"3 on Scale 1 to 10","2016","35-65 y.","Female","440","0.0570175152565804","0.0520585592306615","0.0619764712824993","3"
"3 on Scale 1 to 10","2016","35-65 y.","Male","322","0.0542552262505925","0.0490776849428749","0.05943276755831","3"
"3 on Scale 1 to 10","2016","66 and older","Female","189","0.0842972060842545","0.073315933129504","0.0952784790390049","3"
"3 on Scale 1 to 10","2016","66 and older","Male","159","0.0708522024585948","0.0604474740087676","0.081256930908422","3"
"4 on Scale 1 to 10","2016","16-34 y.","Female","117","0.0309967615703841","0.0256111320202972","0.036382391120471","4"
"4 on Scale 1 to 10","2016","16-34 y.","Male","92","0.0312334941411762","0.0259501053044946","0.0365168829778578","4"
"4 on Scale 1 to 10","2016","35-65 y.","Female","512","0.0640657050224652","0.058828859226284","0.0693025508186463","4"
"4 on Scale 1 to 10","2016","35-65 y.","Male","375","0.0534302170924532","0.0482899510677508","0.0585704831171556","4"
"4 on Scale 1 to 10","2016","66 and older","Female","212","0.0862825155474531","0.0751847334430184","0.0973802976518878","4"
"4 on Scale 1 to 10","2016","66 and older","Male","148","0.0609562526476378","0.0512541980413314","0.0706583072539441","4"
"5 on Scale 1 to 10","2016","16-34 y.","Female","295","0.0666686029398589","0.0589169500606094","0.0744202558191084","5"
"5 on Scale 1 to 10","2016","16-34 y.","Male","209","0.0546575529302827","0.0477533682159493","0.061561737644616","5"
"5 on Scale 1 to 10","2016","35-65 y.","Male","842","0.127358933563455","0.119739049940996","0.134978817185913","5"
"5 on Scale 1 to 10","2016","66 and older","Female","474","0.191104987322899","0.17556499084344","0.206644983802358","5"
"5 on Scale 1 to 10","2016","66 and older","Male","389","0.164185634469219","0.149163412832896","0.179207856105541","5"
"5 on Scale 1 to 10","2016","35-65 y.","Female","1074","0.135381380972358","0.128064498788514","0.142698263156202","5"
"6 on Scale 1 to 10","2016","16-34 y.","Female","275","0.0715553238514147","0.0635456525764035","0.0795649951264258","6"
"6 on Scale 1 to 10","2016","35-65 y.","Male","781","0.112930145378457","0.105695792949291","0.120164497807624","6"
"6 on Scale 1 to 10","2016","16-34 y.","Male","232","0.0674515544087717","0.0598338448009691","0.0750692640165743","6"
"6 on Scale 1 to 10","2016","35-65 y.","Female","842","0.104438009268005","0.0978975021986435","0.110978516337366","6"
"6 on Scale 1 to 10","2016","66 and older","Female","314","0.127566379197809","0.114380680796198","0.140752077599421","6"
"6 on Scale 1 to 10","2016","66 and older","Male","311","0.139782468946791","0.125720628370245","0.153844309523336","6"
"7 on Scale 1 to 10","2016","16-34 y.","Female","587","0.169578554681527","0.157917161340836","0.181239948022217","7"
"7 on Scale 1 to 10","2016","66 and older","Female","380","0.143136407141831","0.129294379000706","0.156978435282956","7"
"7 on Scale 1 to 10","2016","35-65 y.","Male","1365","0.212308591664854","0.202961475351028","0.22165570797868","7"
"7 on Scale 1 to 10","2016","66 and older","Male","471","0.201444528989858","0.185179982620458","0.217709075359258","7"
"7 on Scale 1 to 10","2016","16-34 y.","Male","499","0.165955792560201","0.154655661677225","0.177255923443177","7"
"7 on Scale 1 to 10","2016","35-65 y.","Female","1574","0.202289060590097","0.193698069411849","0.210880051768344","7"
"8 on Scale 1 to 10","2016","16-34 y.","Female","940","0.279172068280141","0.265231916988164","0.293112219572119","8"
"8 on Scale 1 to 10","2016","16-34 y.","Male","935","0.280894710845794","0.267243827576063","0.294545594115524","8"
"8 on Scale 1 to 10","2016","66 and older","Female","462","0.184134117514617","0.168814590908939","0.199453644120295","8"
"8 on Scale 1 to 10","2016","35-65 y.","Female","1965","0.223942655279501","0.215027074920523","0.232858235638479","8"
"8 on Scale 1 to 10","2016","66 and older","Male","491","0.199572210511621","0.183364458438512","0.215779962584729","8"
"8 on Scale 1 to 10","2016","35-65 y.","Male","1769","0.241223782605632","0.231445046531524","0.25100251867974","8"
"9 on Scale 1 to 10","2016","16-34 y.","Female","750","0.202943995422937","0.190445773736664","0.21544221710921","9"
"9 on Scale 1 to 10","2016","16-34 y.","Male","767","0.191314254481438","0.179367325295693","0.203261183667182","9"
"9 on Scale 1 to 10","2016","35-65 y.","Female","973","0.109314621853856","0.102641399587993","0.115987844119719","9"
"9 on Scale 1 to 10","2016","35-65 y.","Male","867","0.100875479479644","0.0939918333718881","0.1077591255874","9"
"9 on Scale 1 to 10","2016","66 and older","Male","135","0.0546223695480951","0.0454072791317686","0.0638374599644216","9"
"9 on Scale 1 to 10","2016","66 and older","Female","123","0.0490598034055638","0.0405227434550715","0.0575968633560562","9"
"0 Completely dissatisfied","2017","16-34 y.","Female","26","","","","0"
"0 Completely dissatisfied","2017","16-34 y.","Male","30","0.00491609722612336","0.00295594706903712","0.0068762473832096","0"
"0 Completely dissatisfied","2017","35-65 y.","Male","98","0.0101225519985751","0.00796096400012995","0.0122841399970203","0"
"0 Completely dissatisfied","2017","35-65 y.","Female","129","0.0166774985049295","0.0140881528380684","0.0192668441717907","0"
"0 Completely dissatisfied","2017","66 and older","Male","39","0.0177768637660144","0.0125898236867405","0.0229639038452883","0"
"0 Completely dissatisfied","2017","66 and older","Female","56","0.0154648386231784","0.0107090543927698","0.020220622853587","0"
"1 on Scale 1 to 10","2017","16-34 y.","Female","19","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","Male","18","","","","1"
"1 on Scale 1 to 10","2017","66 and older","Female","56","0.0235248259051811","0.0176832820304966","0.0293663697798656","1"
"1 on Scale 1 to 10","2017","66 and older","Male","40","0.0138056217183574","0.00922529774197818","0.0183859456947365","1"
"1 on Scale 1 to 10","2017","35-65 y.","Male","80","0.0129372113577232","0.0104969860677474","0.015377436647699","1"
"1 on Scale 1 to 10","2017","35-65 y.","Female","124","0.0120744282118107","0.00986605745622826","0.0142827989673931","1"
"10 Completely satisfied","2017","16-34 y.","Female","963","0.139755178536549","0.129641382248497","0.149868974824602","10"
"10 Completely satisfied","2017","16-34 y.","Male","1466","0.154966337571212","0.14482477325952","0.165107901882905","10"
"10 Completely satisfied","2017","66 and older","Female","88","0.0333651132625928","0.0264434356891128","0.0402867908360728","10"
"10 Completely satisfied","2017","66 and older","Male","67","0.0266339453698123","0.0203135710138449","0.0329543197257798","10"
"10 Completely satisfied","2017","35-65 y.","Male","788","0.0496119294568913","0.0449229239355565","0.0543009349782262","10"
"10 Completely satisfied","2017","35-65 y.","Female","649","0.0560280035226867","0.0513779418160614","0.060678065229312","10"
"2 on Scale 1 to 10","2017","16-34 y.","Female","60","0.00956506136928267","0.00672599156828379","0.0124041311702815","2"
"2 on Scale 1 to 10","2017","16-34 y.","Male","44","0.00954814042100121","0.00682277121715817","0.0122735096248443","2"
"2 on Scale 1 to 10","2017","35-65 y.","Female","305","0.0380201566644058","0.0341532247619625","0.0418870885668491","2"
"2 on Scale 1 to 10","2017","66 and older","Female","134","0.0532601372547216","0.0446054714358172","0.0619148030736259","2"
"2 on Scale 1 to 10","2017","35-65 y.","Male","234","0.0328813953706021","0.0290305845296469","0.0367322062115573","2"
"2 on Scale 1 to 10","2017","66 and older","Male","93","0.0408291414620504","0.033060947452291","0.0485973354718098","2"
"3 on Scale 1 to 10","2017","16-34 y.","Male","88","0.0259370057500009","0.0214824674132027","0.0303915440867992","3"
"3 on Scale 1 to 10","2017","35-65 y.","Female","506","0.0542512724777762","0.0496712307545954","0.0588313142009571","3"
"3 on Scale 1 to 10","2017","66 and older","Male","179","0.0718410854059579","0.0617046661674922","0.0819775046444236","3"
"3 on Scale 1 to 10","2017","16-34 y.","Female","129","0.03440697442574","0.0290903067373989","0.0397236421140812","3"
"3 on Scale 1 to 10","2017","66 and older","Female","212","0.0914358723330873","0.0803270011714108","0.102544743494764","3"
"3 on Scale 1 to 10","2017","35-65 y.","Male","404","0.0655191524132032","0.0601758896119621","0.0708624152144444","3"
"4 on Scale 1 to 10","2017","16-34 y.","Female","161","0.0417795943924317","0.0359433424573651","0.0476158463274982","4"
"4 on Scale 1 to 10","2017","16-34 y.","Male","109","0.0337322431780687","0.0286725915568734","0.0387918947992639","4"
"4 on Scale 1 to 10","2017","35-65 y.","Female","582","0.0642409135523104","0.0592833936364724","0.0691984334681484","4"
"4 on Scale 1 to 10","2017","35-65 y.","Male","432","0.0598723356518605","0.0547491072988319","0.0649955640048891","4"
"4 on Scale 1 to 10","2017","66 and older","Female","198","0.0861675868577507","0.075352274293365","0.0969828994221364","4"
"4 on Scale 1 to 10","2017","66 and older","Male","163","0.0631780319703841","0.0536281384017997","0.0727279255389686","4"
"5 on Scale 1 to 10","2017","16-34 y.","Female","322","0.0627030429312596","0.0556316963097542","0.069774389552765","5"
"5 on Scale 1 to 10","2017","16-34 y.","Male","228","0.053536409492662","0.0472279134339932","0.0598449055513307","5"
"5 on Scale 1 to 10","2017","66 and older","Female","484","0.195491113931185","0.180206208217622","0.210776019644747","5"
"5 on Scale 1 to 10","2017","35-65 y.","Male","951","0.125039166951022","0.117896596392082","0.132181737509962","5"
"5 on Scale 1 to 10","2017","66 and older","Male","405","0.163010936538989","0.14851136347623","0.177510509601748","5"
"5 on Scale 1 to 10","2017","35-65 y.","Female","1248","0.1449811954103","0.137862174668324","0.152100216152276","5"
"6 on Scale 1 to 10","2017","16-34 y.","Female","309","0.0842605338315328","0.0761580666123381","0.0923630010507275","6"
"6 on Scale 1 to 10","2017","35-65 y.","Male","817","0.114994074929727","0.108105204468832","0.121882945390621","6"
"6 on Scale 1 to 10","2017","16-34 y.","Male","256","0.0637534840859149","0.0569065471354082","0.0706004210364216","6"
"6 on Scale 1 to 10","2017","35-65 y.","Female","950","0.101820344086877","0.0957056395870808","0.107935048586673","6"
"6 on Scale 1 to 10","2017","66 and older","Female","321","0.118867340048022","0.106393914117414","0.13134076597863","6"
"6 on Scale 1 to 10","2017","66 and older","Male","315","0.118830358626067","0.106128115567534","0.1315326016846","6"
"7 on Scale 1 to 10","2017","16-34 y.","Female","649","0.167723915740829","0.15682582504595","0.178622006435708","7"
"7 on Scale 1 to 10","2017","66 and older","Female","445","0.1706697931324","0.15616952931583","0.18517005694897","7"
"7 on Scale 1 to 10","2017","66 and older","Male","495","0.218155292591472","0.201943535833726","0.234367049349218","7"
"7 on Scale 1 to 10","2017","35-65 y.","Male","1578","0.191894472276997","0.183390879227943","0.200398065326052","7"
