"plb0219","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2018","Full Time","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2018","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2018","Full Time","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2018","Full Time","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2018","Part Time","(0) in school","","","",""
"Yes, every 2 weeks","2018","Part Time","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2018","Part Time","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2018","Part Time","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2018","Part Time","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2018","Part Time","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2018","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2018","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2018","Part Time","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2018","Part Time","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2018","Not Working","(0) in school","","","",""
"Yes, every 2 weeks","2018","Not Working","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2018","Not Working","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2018","Not Working","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2018","Not Working","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2018","Not Working","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2018","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2018","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2018","Not Working","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2018","Not Working","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Full Time","(0) in school","","","",""
"Yes, every 3-4 weeks","2018","Full Time","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2018","Full Time","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2018","Full Time","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2018","Full Time","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2018","Full Time","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2018","Full Time","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Full Time","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Full Time","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Part Time","(0) in school","","","",""
"Yes, every 3-4 weeks","2018","Part Time","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2018","Part Time","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2018","Part Time","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2018","Part Time","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2018","Part Time","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2018","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Part Time","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Part Time","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Not Working","(0) in school","","","",""
"Yes, every 3-4 weeks","2018","Not Working","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2018","Not Working","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2018","Not Working","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2018","Not Working","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2018","Not Working","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2018","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2018","Not Working","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2018","Not Working","(3b) higher tertiary education","","","",""
"Rarely","2018","Full Time","(0) in school","","","",""
"Rarely","2018","Full Time","(1a) inadequately completed","","","",""
"Rarely","2018","Full Time","(1b) general elementary school","","","",""
"Rarely","2018","Full Time","(1c) basic vocational qualification","","","",""
"Rarely","2018","Full Time","(2b) intermediate general qualification","","","",""
"Rarely","2018","Full Time","(2a) intermediate vocational","","","",""
"Rarely","2018","Full Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","Full Time","(3a) lower tertiary education","","","",""
"Rarely","2018","Full Time","(3b) higher tertiary education","","","",""
"Rarely","2018","Part Time","(0) in school","","","",""
"Rarely","2018","Part Time","(1a) inadequately completed","","","",""
"Rarely","2018","Part Time","(1b) general elementary school","","","",""
"Rarely","2018","Part Time","(1c) basic vocational qualification","","","",""
"Rarely","2018","Part Time","(2b) intermediate general qualification","","","",""
"Rarely","2018","Part Time","(2a) intermediate vocational","","","",""
"Rarely","2018","Part Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","Part Time","(3a) lower tertiary education","","","",""
"Rarely","2018","Part Time","(3b) higher tertiary education","","","",""
"Rarely","2018","Not Working","(0) in school","","","",""
"Rarely","2018","Not Working","(1a) inadequately completed","","","",""
"Rarely","2018","Not Working","(1b) general elementary school","","","",""
"Rarely","2018","Not Working","(1c) basic vocational qualification","","","",""
"Rarely","2018","Not Working","(2b) intermediate general qualification","","","",""
"Rarely","2018","Not Working","(2a) intermediate vocational","","","",""
"Rarely","2018","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","Not Working","(3a) lower tertiary education","","","",""
"Rarely","2018","Not Working","(3b) higher tertiary education","","","",""
"No, never","2019","Full Time","(0) in school","1","","",""
"No, never","2019","Full Time","(1a) inadequately completed","54","0.684196573221723","0.585954451824995","0.782438694618452"
"No, never","2019","Full Time","(1b) general elementary school","239","0.670409676098505","0.6222520675884","0.718567284608609"
"No, never","2019","Full Time","(1c) basic vocational qualification","853","0.631267650250455","0.605607417364393","0.656927883136517"
"No, never","2019","Full Time","(2b) intermediate general qualification","176","0.71149046304313","0.656206029196308","0.766774896889951"
"No, never","2019","Full Time","(2a) intermediate vocational","1601","0.648037232586533","0.629767517341637","0.666306947831429"
"No, never","2019","Full Time","(2c_gen) general maturity certificate","205","0.563151969480793","0.513671657031534","0.612632281930052"
"No, never","2019","Full Time","(2c_voc) vocational maturity certificate","730","0.620564573677879","0.593718012991727","0.64741113436403"
"No, never","2019","Full Time","(3a) lower tertiary education","597","0.553881593903193","0.524303733185539","0.583459454620848"
"No, never","2019","Full Time","(3b) higher tertiary education","1019","0.494653308109318","0.474140012267619","0.515166603951017"
"No, never","2019","Part Time","(0) in school","23","","",""
"No, never","2019","Part Time","(1a) inadequately completed","68","0.711854732147871","0.621725917800974","0.801983546494768"
"No, never","2019","Part Time","(1b) general elementary school","248","0.759282739890257","0.713295808741847","0.805269671038666"
"No, never","2019","Part Time","(1c) basic vocational qualification","569","0.738730120417994","0.70751655793133","0.769943682904657"
"No, never","2019","Part Time","(2b) intermediate general qualification","140","0.796771698262443","0.739703987547192","0.853839408977694"
"No, never","2019","Part Time","(2a) intermediate vocational","1060","0.698067540683601","0.674526448529193","0.721608632838008"
"No, never","2019","Part Time","(2c_gen) general maturity certificate","324","0.700609735980478","0.659160303333421","0.742059168627536"
"No, never","2019","Part Time","(2c_voc) vocational maturity certificate","553","0.711395210544363","0.679535280555304","0.743255140533422"
"No, never","2019","Part Time","(3a) lower tertiary education","311","0.680503058054098","0.637799531114597","0.7232065849936"
"No, never","2019","Part Time","(3b) higher tertiary education","671","0.598918591563029","0.570455216735428","0.627381966390629"
"No, never","2019","Not Working","(0) in school","14","","",""
"No, never","2019","Not Working","(1a) inadequately completed","5","","",""
"No, never","2019","Not Working","(1b) general elementary school","35","0.680190162381896","0.554624399703312","0.80575592506048"
"No, never","2019","Not Working","(1c) basic vocational qualification","45","0.421444554419223","0.316470651555055","0.526418457283391"
"No, never","2019","Not Working","(2b) intermediate general qualification","24","","",""
"No, never","2019","Not Working","(2a) intermediate vocational","67","0.575654835983935","0.483710007088366","0.667599664879504"
"No, never","2019","Not Working","(2c_gen) general maturity certificate","60","0.4730299104353","0.368117769698251","0.577942051172349"
"No, never","2019","Not Working","(2c_voc) vocational maturity certificate","38","0.447409102389244","0.32922803563153","0.565590169146959"
"No, never","2019","Not Working","(3a) lower tertiary education","20","","",""
"No, never","2019","Not Working","(3b) higher tertiary education","54","0.438233680645916","0.350189855895959","0.526277505395873"
"Yes, every week","2019","Full Time","(0) in school","1","","",""
"Yes, every week","2019","Full Time","(1a) inadequately completed","7","","",""
"Yes, every week","2019","Full Time","(1b) general elementary school","22","","",""
"Yes, every week","2019","Full Time","(1c) basic vocational qualification","89","0.0600666332242425","0.0474290687414894","0.0727041977069957"
"Yes, every week","2019","Full Time","(2b) intermediate general qualification","23","","",""
"Yes, every week","2019","Full Time","(2a) intermediate vocational","151","0.0494965957433842","0.0411990827609313","0.057794108725837"
"Yes, every week","2019","Full Time","(2c_gen) general maturity certificate","55","0.126050104958399","0.0929393325744483","0.159160877342349"
"Yes, every week","2019","Full Time","(2c_voc) vocational maturity certificate","76","0.056402480453583","0.0436390115314662","0.0691659493756999"
"Yes, every week","2019","Full Time","(3a) lower tertiary education","76","0.0511578357171353","0.038048330789803","0.0642673406444677"
"Yes, every week","2019","Full Time","(3b) higher tertiary education","278","0.118322922070263","0.105070981207295","0.131574862933232"
