"pgoeffd","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2015","no degree/no degree yet","Couple + C. LE and GT 16","41","0.865426818394081","0.767861919958724","0.962991716829438"
"Yes","2016","lower secondary degree","1-pers.-HH","51","0.155264280109744","0.111986182962305","0.198542377257184"
"Yes","2016","lower secondary degree","(Married) couple without C. ","108","0.184078660977546","0.15288641741468","0.215270904540412"
"Yes","2016","lower secondary degree","Single parent ","54","0.184826389899456","0.138782308425223","0.230870471373688"
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","88","0.142925000256697","0.115851519741376","0.169998480772018"
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","59","0.163964455997931","0.125718627980427","0.202210284015435"
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","34","0.128291703207267","0.0878755391284373","0.168707867286096"
"Yes","2016","secondary school degree","1-pers.-HH","115","0.265100472851355","0.223669600135223","0.306531345567487"
"Yes","2016","secondary school degree","(Married) couple without C. ","273","0.251658229510415","0.225471731486029","0.277844727534801"
"Yes","2016","secondary school degree","Single parent ","101","0.213006358309638","0.17653035002024","0.249482366599036"
"Yes","2016","secondary school degree","Couple + C. LE 16 ","269","0.220725220529636","0.197298789069279","0.244151651989994"
"Yes","2016","secondary school degree","Couple + C. GT 16 ","108","0.170969048872847","0.139787463111243","0.202150634634452"
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","108","0.242241850698765","0.200971532609708","0.283512168787823"
"Yes","2016","college entrance qualification","1-pers.-HH","193","0.349661390615983","0.309291338933194","0.390031442298772"
"Yes","2016","college entrance qualification","(Married) couple without C. ","414","0.393786549331474","0.363624485967412","0.423948612695535"
"Yes","2016","college entrance qualification","Single parent ","142","0.36088030157179","0.312656849809524","0.409103753334056"
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","522","0.334315461233709","0.310784649501088","0.357846272966331"
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","171","0.326599537678409","0.285697316777637","0.367501758579181"
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","163","0.410344037385078","0.36278855504809","0.457899519722066"
"Yes","2016","Other degree","1-pers.-HH","37","0.198709858858025","0.151803653546172","0.245616064169878"
"Yes","2016","Other degree","(Married) couple without C. ","78","0.183945428564619","0.149357171944067","0.218533685185171"
"Yes","2016","Other degree","Single parent ","28","","",""
"Yes","2016","Other degree","Couple + C. LE 16 ","117","0.111172062889704","0.0904384770187941","0.131905648760613"
"Yes","2016","Other degree","Couple + C. GT 16 ","32","0.139244084454021","0.0921956898883038","0.186292479019738"
"Yes","2016","Other degree","Couple + C. LE and GT 16","37","0.146936259342425","0.101181170375863","0.192691348308987"
"Yes","2016","no degree/no degree yet","1-pers.-HH","5","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Yes","2016","no degree/no degree yet","Single parent ","3","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"No","2016","lower secondary degree","1-pers.-HH","218","0.844735719890256","0.801457622742816","0.888013817037695"
"No","2016","lower secondary degree","(Married) couple without C. ","485","0.815921339022454","0.784729095459588","0.84711358258532"
"No","2016","lower secondary degree","Single parent ","219","0.815173610100544","0.769129528626312","0.861217691574777"
"No","2016","lower secondary degree","Couple + C. LE 16 ","554","0.857074999743303","0.830001519227982","0.884148480258624"
"No","2016","lower secondary degree","Couple + C. GT 16 ","301","0.836035544002069","0.797789715984564","0.874281372019573"
"No","2016","lower secondary degree","Couple + C. LE and GT 16","229","0.871708296792733","0.831292132713904","0.912124460871563"
"No","2016","secondary school degree","1-pers.-HH","321","0.734899527148645","0.693468654432513","0.776330399864777"
"No","2016","secondary school degree","(Married) couple without C. ","782","0.748341770489585","0.722155272465199","0.774528268513971"
"No","2016","secondary school degree","Single parent ","383","0.786993641690362","0.750517633400964","0.82346964997976"
"No","2016","secondary school degree","Couple + C. LE 16 ","935","0.779274779470364","0.755848348010006","0.802701210930721"
"No","2016","secondary school degree","Couple + C. GT 16 ","452","0.829030951127153","0.797849365365548","0.860212536888757"
"No","2016","secondary school degree","Couple + C. LE and GT 16","306","0.757758149301234","0.716487831212177","0.799028467390292"
"No","2016","college entrance qualification","1-pers.-HH","343","0.650338609384017","0.609968557701228","0.690708661066806"
"No","2016","college entrance qualification","(Married) couple without C. ","594","0.606213450668526","0.576051387304465","0.636375514032588"
"No","2016","college entrance qualification","Single parent ","239","0.63911969842821","0.590896246665944","0.687343150190475"
"No","2016","college entrance qualification","Couple + C. LE 16 ","1022","0.665684538766291","0.642153727033669","0.689215350498912"
"No","2016","college entrance qualification","Couple + C. GT 16 ","334","0.673400462321591","0.632498241420819","0.714302683222363"
"No","2016","college entrance qualification","Couple + C. LE and GT 16","248","0.589655962614922","0.542100480277934","0.63721144495191"
"No","2016","Other degree","1-pers.-HH","241","0.801290141141975","0.754383935830122","0.848196346453827"
"No","2016","Other degree","(Married) couple without C. ","404","0.816054571435381","0.781466314814829","0.850642828055933"
"No","2016","Other degree","Single parent ","86","0.796496340875685","0.722591366780619","0.870401314970751"
"No","2016","Other degree","Couple + C. LE 16 ","766","0.888827937110296","0.868094351239387","0.909561522981206"
"No","2016","Other degree","Couple + C. GT 16 ","176","0.860755915545979","0.813707520980262","0.907804310111696"
"No","2016","Other degree","Couple + C. LE and GT 16","193","0.853063740657575","0.807308651691013","0.898818829624137"
"No","2016","no degree/no degree yet","1-pers.-HH","57","0.901165503372864","0.826879190533971","0.975451816211758"
"No","2016","no degree/no degree yet","(Married) couple without C. ","28","","",""
"No","2016","no degree/no degree yet","Single parent ","43","0.774478590725347","0.653706169795683","0.895251011655011"
"No","2016","no degree/no degree yet","Couple + C. LE 16 ","119","0.878477491486653","0.821874838356451","0.935080144616855"
"No","2016","no degree/no degree yet","Couple + C. GT 16 ","30","0.871641084733818","0.760826752372328","0.982455417095309"
"No","2016","no degree/no degree yet","Couple + C. LE and GT 16","57","0.936869349057536","0.87681596776154","0.996922730353533"
"Yes","2017","lower secondary degree","1-pers.-HH","61","0.163094592804872","0.123649670143213","0.202539515466531"
"Yes","2017","lower secondary degree","(Married) couple without C. ","132","0.18400880925237","0.155054319601797","0.212963298902943"
"Yes","2017","lower secondary degree","Single parent ","46","0.158969730194525","0.116064620030235","0.201874840358815"
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","86","0.117376591403211","0.0924205251783701","0.142332657628051"
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","69","0.158550959627433","0.123660604466359","0.193441314788508"
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","35","0.111498837859189","0.0746322243670986","0.148365451351279"
"Yes","2017","secondary school degree","1-pers.-HH","146","0.26140132203004","0.225105883633814","0.297696760426265"
"Yes","2017","secondary school degree","(Married) couple without C. ","329","0.226218090540618","0.203622267980456","0.248813913100779"
"Yes","2017","secondary school degree","Single parent ","113","0.263320171789106","0.224122644090862","0.30251769948735"
"Yes","2017","secondary school degree","Couple + C. LE 16 ","270","0.199029831071541","0.177266965140975","0.220792697002107"
"Yes","2017","secondary school degree","Couple + C. GT 16 ","178","0.227338591524956","0.195532055970479","0.259145127079432"
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","131","0.261185204957885","0.222604025726457","0.299766384189312"
"Yes","2017","college entrance qualification","1-pers.-HH","268","0.367166938997786","0.331278229828046","0.403055648167526"
"Yes","2017","college entrance qualification","(Married) couple without C. ","466","0.3833010944533","0.356240092854562","0.410362096052038"
"Yes","2017","college entrance qualification","Single parent ","148","0.28387676079862","0.240704987906481","0.327048533690758"
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","578","0.346578207844328","0.324036145638349","0.369120270050308"
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","253","0.356025409543796","0.319660221338705","0.392390597748886"
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","173","0.397238133410305","0.351723090472763","0.442753176347848"
"Yes","2017","Other degree","1-pers.-HH","38","0.141637312993743","0.105160340334413","0.178114285653072"
"Yes","2017","Other degree","(Married) couple without C. ","67","0.208141358037777","0.170919931541032","0.245362784534522"
"Yes","2017","Other degree","Single parent ","19","","",""
"Yes","2017","Other degree","Couple + C. LE 16 ","115","0.149689912711367","0.126420300328596","0.172959525094138"
"Yes","2017","Other degree","Couple + C. GT 16 ","34","0.14153717566858","0.0974371868715226","0.185637164465638"
"Yes","2017","Other degree","Couple + C. LE and GT 16","34","0.130508630314912","0.0849478978591661","0.176069362770658"
"Yes","2017","no degree/no degree yet","1-pers.-HH","4","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Yes","2017","no degree/no degree yet","Single parent ","3","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","19","","",""
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"No","2017","lower secondary degree","1-pers.-HH","276","0.836905407195128","0.797460484533469","0.876350329856787"
"No","2017","lower secondary degree","(Married) couple without C. ","556","0.81599119074763","0.787036701097057","0.844945680398203"
"No","2017","lower secondary degree","Single parent ","233","0.841030269805475","0.798125159641185","0.883935379969765"
"No","2017","lower secondary degree","Couple + C. LE 16 ","553","0.882623408596789","0.857667342371949","0.90757947482163"
"No","2017","lower secondary degree","Couple + C. GT 16 ","352","0.841449040372567","0.806558685211492","0.876339395533641"
"No","2017","lower secondary degree","Couple + C. LE and GT 16","245","0.888501162140811","0.851634548648721","0.925367775632901"
"No","2017","secondary school degree","1-pers.-HH","417","0.73859867796996","0.702303239573735","0.774894116366186"
"No","2017","secondary school degree","(Married) couple without C. ","988","0.773781909459383","0.751186086899221","0.796377732019544"
"No","2017","secondary school degree","Single parent ","372","0.736679828210894","0.69748230051265","0.775877355909138"
"No","2017","secondary school degree","Couple + C. LE 16 ","1023","0.800970168928459","0.779207302997893","0.822733034859025"
"No","2017","secondary school degree","Couple + C. GT 16 ","489","0.772661408475044","0.740854872920568","0.804467944029521"
"No","2017","secondary school degree","Couple + C. LE and GT 16","367","0.738814795042115","0.700233615810688","0.777395974273542"
"No","2017","college entrance qualification","1-pers.-HH","425","0.632833061002214","0.596944351832473","0.668721770171954"
