"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2017","Hamburg","Female","102","0.677021962123617","0.599562951112583","0.75448097313465","2"
"No","2017","Lower Saxony","Male","671","0.750791037613498","0.721797153283258","0.779784921943738","2"
"No","2017","Lower Saxony","Female","567","0.681204602238724","0.649577465664641","0.712831738812806","2"
"No","2017","Bremen","Male","45","0.752197635242068","0.639121024555405","0.86527424592873","2"
"No","2017","Bremen","Female","51","0.500702520323692","0.388290987313583","0.613114053333802","2"
"No","2017","North Rhine-Westphalia","Male","1345","0.777296363877337","0.757436499522691","0.797156228231983","2"
"No","2017","North Rhine-Westphalia","Female","1152","0.678087504150099","0.65577954057667","0.700395467723528","2"
"No","2017","Hesse","Male","478","0.810151298986704","0.778744652861066","0.841557945112341","2"
"No","2017","Brandenburg","Male","227","0.801154824029956","0.754320770811725","0.847988877248187","2"
"No","2017","Brandenburg","Female","200","0.750614027697806","0.699478105455682","0.801749949939929","2"
"No","2017","Mecklenburg-Western Pomerania","Male","119","0.808268531494258","0.744193530066587","0.87234353292193","2"
"No","2017","Mecklenburg-Western Pomerania","Female","108","0.638839704542458","0.564872955080408","0.712806454004508","2"
"No","2017","Saxony","Male","381","0.82811398540307","0.793895957088692","0.862332013717449","2"
"No","2017","Saxony","Female","343","0.739431813893483","0.699999308121941","0.778864319665024","2"
"No","2017","Saxony-Anhalt","Male","206","0.865853415327869","0.823264896640432","0.908441934015306","2"
"No","2017","Saxony-Anhalt","Female","185","0.654746119749583","0.59782329482611","0.711668944673056","2"
"No","2017","Thuringia","Male","227","0.736769843460352","0.685279158055241","0.788260528865463","2"
"No","2017","Thuringia","Female","231","0.720755114262116","0.669988997540078","0.771521230984155","2"
"No","2017","Hesse","Female","397","0.685004859484236","0.647298676845248","0.722711042123225","2"
"No","2017","Rhineland-Palatinate,Saarland","Male","418","0.826293641859087","0.792952358244374","0.859634925473799","2"
"No","2017","Rhineland-Palatinate,Saarland","Female","335","0.720954622485974","0.680099268550921","0.761809976421027","2"
"No","2017","Baden-Württemberg","Male","859","0.80432689810775","0.780181155101992","0.828472641113508","2"
"No","2017","Baden-Württemberg","Female","698","0.682435317001245","0.653824223248473","0.711046410754017","2"
"No","2017","Bavaria","Male","1127","0.848927951729718","0.829817559903347","0.868038343556089","2"
"No","2017","Bavaria","Female","1048","0.737514641911388","0.714734162443909","0.760295121378866","2"
"No","2017","Berlin","Male","201","0.681970522369264","0.626625301051924","0.737315743686604","2"
"No","2017","Berlin","Female","206","0.732077020126937","0.681366548397521","0.782787491856353","2"
"Yes","2017","Schleswig-Holstein","Male","71","0.222532806475159","0.175620943699971","0.269444669250347","1"
"Yes","2017","Schleswig-Holstein","Female","85","0.289577668172238","0.238338074286123","0.340817262058352","1"
"Yes","2017","Hamburg","Male","23","","","","1"
"Yes","2017","Hamburg","Female","38","0.322978037876383","0.24551902686535","0.400437048887417","1"
"Yes","2017","Bremen","Male","11","","","","1"
"Yes","2017","Bremen","Female","25","","","","1"
"Yes","2017","Lower Saxony","Male","184","0.249208962386502","0.220215078056261","0.278202846716742","1"
"Yes","2017","Lower Saxony","Female","267","0.318795397761276","0.287168261187194","0.350422534335358","1"
"Yes","2017","North Rhine-Westphalia","Male","341","0.222703636122663","0.202843771768017","0.242563500477309","1"
"Yes","2017","North Rhine-Westphalia","Female","533","0.321912495849901","0.299604532276472","0.34422045942333","1"
"Yes","2017","Hesse","Male","121","0.189848701013296","0.158442054887658","0.221255347138934","1"
"Yes","2017","Hesse","Female","186","0.314995140515764","0.277288957876775","0.352701323154752","1"
"Yes","2017","Bavaria","Male","222","0.151072048270282","0.131961656443911","0.170182440096653","1"
"Yes","2017","Bavaria","Female","385","0.262485358088612","0.239704878621134","0.285265837556091","1"
"Yes","2017","Berlin","Male","71","0.318029477630736","0.262684256313396","0.373374698948076","1"
"Yes","2017","Berlin","Female","87","0.267922979873063","0.217212508143647","0.318633451602479","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Male","78","0.173706358140913","0.140365074526201","0.207047641755626","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Female","128","0.279045377514026","0.238190023578973","0.319900731449079","1"
"Yes","2017","Baden-Württemberg","Male","178","0.19567310189225","0.171527358886492","0.219818844898008","1"
"Yes","2017","Brandenburg","Male","52","0.198845175970044","0.152011122751813","0.245679229188275","1"
"Yes","2017","Baden-Württemberg","Female","319","0.317564682998755","0.288953589245983","0.346175776751528","1"
"Yes","2017","Brandenburg","Female","75","0.249385972302194","0.198250050060071","0.300521894544318","1"
"Yes","2017","Mecklenburg-Western Pomerania","Male","26","","","","1"
"Yes","2017","Saxony","Male","86","0.17188601459693","0.137667986282551","0.206104042911308","1"
"Yes","2017","Mecklenburg-Western Pomerania","Female","54","0.361160295457542","0.287193545995492","0.435127044919592","1"
"Yes","2017","Saxony","Female","133","0.260568186106517","0.221135680334976","0.300000691878059","1"
"Yes","2017","Saxony-Anhalt","Male","40","0.134146584672131","0.0915580659846938","0.176735103359568","1"
"Yes","2017","Saxony-Anhalt","Female","83","0.345253880250417","0.288331055326945","0.40217670517389","1"
"Yes","2017","Thuringia","Female","69","0.279244885737884","0.228478769015845","0.330011002459922","1"
"Yes","2017","Thuringia","Male","54","0.263230156539648","0.211739471134537","0.314720841944759","1"
"No","2018","Schleswig-Holstein","Male","228","0.779550766245017","0.732718913295858","0.826382619194176","2"
"No","2018","Schleswig-Holstein","Female","210","0.715337637515605","0.664189118952767","0.766486156078444","2"
"No","2018","Hamburg","Male","118","0.767679283602739","0.698702851748065","0.836655715457413","2"
"No","2018","Hamburg","Female","114","0.708214465236479","0.633707933464521","0.782720997008437","2"
"No","2018","Lower Saxony","Male","659","0.774857494659249","0.746304487874836","0.803410501443663","2"
"No","2018","Lower Saxony","Female","539","0.651847992006068","0.618691458766798","0.685004525245339","2"
"No","2018","Bremen","Male","49","0.696042793257004","0.584223792822754","0.807861793691255","2"
"No","2018","Bremen","Female","48","0.46194236375225","0.345151904325202","0.578732823179298","2"
"No","2018","North Rhine-Westphalia","Male","1295","0.77632410786008","0.756019717330719","0.796628498389441","2"
"No","2018","North Rhine-Westphalia","Female","1110","0.683428730628007","0.660771489244339","0.706085972011674","2"
"No","2018","Hesse","Male","459","0.76813534647889","0.734168369779942","0.802102323177839","2"
"No","2018","Hesse","Female","369","0.69554557871839","0.656840129166261","0.734251028270519","2"
"No","2018","Brandenburg","Male","236","0.794923010354235","0.74804742951425","0.84179859119422","2"
"No","2018","Brandenburg","Female","190","0.720150189883519","0.666503120915995","0.773797258851044","2"
"No","2018","Mecklenburg-Western Pomerania","Male","116","0.808859787609481","0.743018174559819","0.874701400659143","2"
"No","2018","Mecklenburg-Western Pomerania","Female","113","0.590373608978137","0.515338666980782","0.665408550975493","2"
"No","2018","Saxony","Male","365","0.770447474714618","0.731974629641439","0.808920319787796","2"
"No","2018","Saxony","Female","346","0.757573437275172","0.718705443726743","0.796441430823601","2"
"No","2018","Saxony-Anhalt","Male","200","0.799983702570446","0.749270340634945","0.850697064505946","2"
"No","2018","Saxony-Anhalt","Female","178","0.672999326548031","0.616410880783017","0.729587772313046","2"
"No","2018","Thuringia","Male","221","0.761211152698455","0.710072173911331","0.812350131485578","2"
"No","2018","Thuringia","Female","218","0.761757574389255","0.71176978503599","0.811745363742521","2"
"No","2018","Rhineland-Palatinate,Saarland","Male","420","0.83599705470316","0.803311728108237","0.868682381298083","2"
"No","2018","Rhineland-Palatinate,Saarland","Female","331","0.670151093539344","0.627417884804252","0.712884302274437","2"
"No","2018","Baden-Württemberg","Male","780","0.799284505506561","0.773868046175028","0.824700964838095","2"
"No","2018","Baden-Württemberg","Female","631","0.691618667026663","0.661645815264951","0.721591518788375","2"
"No","2018","Bavaria","Male","1031","0.814336589893771","0.792746512167557","0.835926667619984","2"
"No","2018","Bavaria","Female","943","0.722109956278633","0.697852201400983","0.746367711156283","2"
"No","2018","Berlin","Male","215","0.702974137518838","0.650563013724955","0.75538526131272","2"
"No","2018","Berlin","Female","187","0.724314938351293","0.671880535372442","0.776749341330144","2"
"Yes","2018","Schleswig-Holstein","Male","73","0.220449233754983","0.173617380805824","0.267281086704142","1"
"Yes","2018","Schleswig-Holstein","Female","89","0.284662362484395","0.233513843921556","0.335810881047233","1"
"Yes","2018","Hamburg","Male","26","","","","1"
"Yes","2018","Hamburg","Female","29","","","","1"
"Yes","2018","Bremen","Male","16","","","","1"
"Yes","2018","Bremen","Female","22","","","","1"
"Yes","2018","Lower Saxony","Male","163","0.225142505340751","0.196589498556337","0.253695512125164","1"
"Yes","2018","North Rhine-Westphalia","Male","323","0.22367589213992","0.203371501610559","0.243980282669281","1"
"Yes","2018","Lower Saxony","Female","254","0.348152007993932","0.314995474754662","0.381308541233202","1"
"Yes","2018","North Rhine-Westphalia","Female","509","0.316571269371993","0.293914027988326","0.33922851075566","1"
"Yes","2018","Hesse","Male","134","0.23186465352111","0.197897676822161","0.265831630220058","1"
"Yes","2018","Hesse","Female","174","0.30445442128161","0.265748971729481","0.343159870833739","1"
"Yes","2018","Bavaria","Male","215","0.185663410106229","0.164073332380016","0.207253487832443","1"
"Yes","2018","Bavaria","Female","367","0.277890043721367","0.253632288843717","0.302147798599017","1"
"Yes","2018","Berlin","Female","92","0.275685061648707","0.223250658669856","0.328119464627558","1"
"Yes","2018","Berlin","Male","77","0.297025862481162","0.24461473868728","0.349436986275045","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Male","73","0.16400294529684","0.131317618701917","0.196688271891763","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Female","134","0.329848906460656","0.287115697725563","0.372582115195748","1"
"Yes","2018","Baden-Württemberg","Male","174","0.200715494493439","0.175299035161905","0.226131953824972","1"
"Yes","2018","Brandenburg","Male","49","0.205076989645765","0.15820140880578","0.25195257048575","1"
"Yes","2018","Baden-Württemberg","Female","281","0.308381332973337","0.278408481211625","0.338354184735049","1"
"Yes","2018","Brandenburg","Female","79","0.279849810116481","0.226202741148956","0.333496879084005","1"
"Yes","2018","Mecklenburg-Western Pomerania","Male","21","","","","1"
"Yes","2018","Mecklenburg-Western Pomerania","Female","52","0.409626391021863","0.334591449024507","0.484661333019218","1"
"Yes","2018","Saxony","Male","94","0.229552525285382","0.191079680212204","0.268025370358561","1"
"Yes","2018","Saxony","Female","121","0.242426562724828","0.203558569176399","0.281294556273257","1"
"Yes","2018","Thuringia","Female","61","0.238242425610745","0.188254636257479","0.28823021496401","1"
"Yes","2018","Saxony-Anhalt","Male","39","0.200016297429554","0.149302935494054","0.250729659365055","1"
"Yes","2018","Saxony-Anhalt","Female","86","0.327000673451969","0.270412227686955","0.383589119216983","1"
"Yes","2018","Thuringia","Male","46","0.238788847301545","0.187649868514422","0.289927826088669","1"
"No","2019","Schleswig-Holstein","Male","228","0.801126023087553","0.755577271115788","0.846674775059319","2"
"No","2019","Schleswig-Holstein","Female","213","0.761925080468417","0.712736441604052","0.811113719332783","2"
"No","2019","Hamburg","Male","113","0.791415983616898","0.724114134810124","0.858717832423672","2"
"No","2019","Hamburg","Female","113","0.646544207980514","0.568735043113336","0.724353372847691","2"
"No","2019","Lower Saxony","Male","629","0.774497893004211","0.745188420896774","0.803807365111648","2"
"No","2019","Lower Saxony","Female","533","0.660625168727968","0.627669595461198","0.693580741994738","2"
"No","2019","Bremen","Male","49","0.835751125093125","0.741211957986467","0.930290292199783","2"
"No","2019","Bremen","Female","45","0.503695708064795","0.382147222168617","0.625244193960973","2"
"No","2019","North Rhine-Westphalia","Male","1284","0.76043195672945","0.739557271129088","0.781306642329811","2"
"No","2019","North Rhine-Westphalia","Female","1098","0.673112767693097","0.650178596718011","0.696046938668184","2"
"No","2019","Hesse","Male","449","0.797668128614528","0.764394715921808","0.830941541307248","2"
"No","2019","Hesse","Female","366","0.713388885234072","0.674373767331127","0.752404003137016","2"
"No","2019","Rhineland-Palatinate,Saarland","Male","357","0.802276733380319","0.764891866926602","0.839661599834037","2"
"No","2019","Rhineland-Palatinate,Saarland","Female","308","0.681534313163328","0.63810208177213","0.724966544554525","2"
"No","2019","Baden-Württemberg","Male","763","0.822520962544434","0.797724045351767","0.847317879737102","2"
"No","2019","Baden-Württemberg","Female","607","0.687031110836139","0.656376737697231","0.717685483975047","2"
"No","2019","Bavaria","Male","989","0.785673290600207","0.762580477888244","0.808766103312169","2"
"No","2019","Bavaria","Female","880","0.711743910356697","0.686430733073635","0.737057087639759","2"
"No","2019","Berlin","Male","224","0.726026077452076","0.67504545313049","0.777006701773662","2"
"No","2019","Berlin","Female","201","0.733692810241426","0.682464072879267","0.784921547603586","2"
