"pgoeffd","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Yes","1996","Schleswig-Holstein","Full Time","35","0.333436959092579","0.24727280000372","0.419601118181438","1"
"Yes","1996","Schleswig-Holstein","Part Time","13","","","","1"
"Yes","1996","Schleswig-Holstein","Not Working","1","","","","1"
"Yes","1996","Hamburg","Full Time","11","","","","1"
"Yes","1996","Hamburg","Part Time","4","","","","1"
"Yes","1996","Hamburg","Not Working","1","","","","1"
"Yes","1996","Lower Saxony","Full Time","104","0.295409857729791","0.250588260557465","0.340231454902117","1"
"Yes","1996","Lower Saxony","Part Time","35","0.187479688163563","0.132558306973063","0.242401069354064","1"
"Yes","1996","Baden-Württemberg","Not Working","3","","","","1"
"Yes","1996","Bavaria","Full Time","157","0.242636064959834","0.211389021627205","0.273883108292462","1"
"Yes","1996","Bavaria","Part Time","59","0.22370624169415","0.172049122285747","0.275363361102553","1"
"Yes","1996","Bavaria","Not Working","4","","","","1"
"Yes","1996","Berlin","Full Time","89","0.39617802287773","0.33442770212408","0.45792834363138","1"
"Yes","1996","Berlin","Part Time","18","","","","1"
"Yes","1996","Berlin","Not Working","","","","","1"
"Yes","1996","Brandenburg","Full Time","76","0.290277027031601","0.236036647989749","0.344517406073453","1"
"Yes","1996","Brandenburg","Part Time","22","","","","1"
"Yes","1996","Brandenburg","Not Working","","","","","1"
"Yes","1996","Mecklenburg-Western Pomerania","Full Time","60","0.290163706359295","0.222923395569216","0.357404017149374","1"
"Yes","1996","Mecklenburg-Western Pomerania","Part Time","17","","","","1"
"Yes","1996","Mecklenburg-Western Pomerania","Not Working","4","","","","1"
"Yes","1996","Lower Saxony","Not Working","1","","","","1"
"Yes","1996","Bremen","Full Time","8","","","","1"
"Yes","1996","Rhineland-Palatinate,Saarland","Not Working","2","","","","1"
"Yes","1996","Baden-Württemberg","Full Time","115","0.205534686747928","0.17502777991768","0.236041593578176","1"
"Yes","1996","Baden-Württemberg","Part Time","67","0.279963612125961","0.228728805734646","0.331198418517276","1"
"Yes","1996","Saxony","Full Time","168","0.343268296100402","0.301650993598014","0.38488559860279","1"
"Yes","1996","Saxony","Part Time","37","0.270323549847068","0.188071603116523","0.352575496577613","1"
"Yes","1996","Saxony","Not Working","4","","","","1"
"Yes","1996","Saxony-Anhalt","Full Time","92","0.308588315288941","0.256406048683243","0.360770581894638","1"
"Yes","1996","Saxony-Anhalt","Part Time","28","","","","1"
"Yes","1996","Bremen","Part Time","4","","","","1"
"Yes","1996","Bremen","Not Working","","","","","1"
"Yes","1996","North Rhine-Westphalia","Full Time","241","0.258979272797732","0.231949014899563","0.286009530695902","1"
"Yes","1996","North Rhine-Westphalia","Part Time","124","0.309353729051298","0.266115156872329","0.352592301230268","1"
"Yes","1996","North Rhine-Westphalia","Not Working","1","","","","1"
"Yes","1996","Hesse","Not Working","","","","","1"
"Yes","1996","Rhineland-Palatinate,Saarland","Full Time","60","0.251267276377849","0.199143167162839","0.303391385592859","1"
"Yes","1996","Rhineland-Palatinate,Saarland","Part Time","24","","","","1"
"Yes","1996","Saxony-Anhalt","Not Working","3","","","","1"
"Yes","1996","Thuringia","Full Time","70","0.231212277074409","0.18381864810254","0.278605906046278","1"
"Yes","1996","Thuringia","Part Time","15","","","","1"
"Yes","1996","Thuringia","Not Working","1","","","","1"
"Yes","1996","Hesse","Full Time","100","0.306841294925322","0.259722147254231","0.353960442596413","1"
"Yes","1996","Hesse","Part Time","37","0.30802488687899","0.232879516224512","0.383170257533467","1"
"No","1997","Schleswig-Holstein","Full Time","83","0.724125221208329","0.641349701580407","0.806900740836251","2"
"No","1997","Schleswig-Holstein","Part Time","27","","","","2"
"No","1997","Schleswig-Holstein","Not Working","1","","","","2"
"No","1997","Hamburg","Full Time","44","0.844293105198369","0.747587476127131","0.940998734269607","2"
"No","1997","Hamburg","Part Time","13","","","","2"
"No","1997","Hamburg","Not Working","","","","","2"
"No","1997","Lower Saxony","Full Time","301","0.707401626228752","0.663470891785114","0.75133236067239","2"
"No","1997","Lower Saxony","Part Time","136","0.786411250923172","0.725162404603415","0.847660097242929","2"
"No","1997","Lower Saxony","Not Working","12","","","","2"
"No","1997","Bremen","Full Time","21","","","","2"
"No","1997","Bremen","Part Time","7","","","","2"
"No","1997","Rhineland-Palatinate,Saarland","Part Time","75","0.733294526513605","0.647889257566786","0.818699795460424","2"
"No","1997","Rhineland-Palatinate,Saarland","Not Working","6","","","","2"
"No","1997","Baden-Württemberg","Part Time","218","0.706170974455759","0.65419060500808","0.758151343903438","2"
"No","1997","Baden-Württemberg","Not Working","18","","","","2"
"No","1997","Bavaria","Full Time","546","0.733499749172062","0.700886464869837","0.766113033474287","2"
"No","1997","Bremen","Not Working","","","","","2"
"No","1997","North Rhine-Westphalia","Full Time","774","0.7221904304156","0.694782649371582","0.749598211459617","2"
"No","1997","North Rhine-Westphalia","Part Time","301","0.731461939576215","0.688974677983369","0.77394920116906","2"
"No","1997","North Rhine-Westphalia","Not Working","17","","","","2"
"No","1997","Hesse","Full Time","254","0.708171397008371","0.659778529062771","0.756564264953971","2"
"No","1997","Hesse","Part Time","114","0.709406506798541","0.636746909242118","0.782066104354964","2"
"No","1997","Hesse","Not Working","4","","","","2"
"No","1997","Rhineland-Palatinate,Saarland","Full Time","217","0.768866653161991","0.719042656617825","0.818690649706157","2"
"No","1997","Baden-Württemberg","Full Time","568","0.81908894774525","0.790027568260269","0.848150327230231","2"
"No","1997","Bavaria","Part Time","205","0.805708690225613","0.75743017002056","0.853987210430666","2"
"No","1997","Bavaria","Not Working","8","","","","2"
"No","1997","Berlin","Full Time","138","0.587785886522772","0.522593476069234","0.65297829697631","2"
"No","1997","Berlin","Part Time","60","0.792267739619218","0.700454477349092","0.884081001889343","2"
"No","1997","Berlin","Not Working","3","","","","2"
"No","1997","Brandenburg","Full Time","180","0.678715325830909","0.622385947235506","0.735044704426311","2"
"No","1997","Brandenburg","Part Time","47","0.754123646497423","0.653249764996091","0.854997527998756","2"
"No","1997","Brandenburg","Not Working","6","","","","2"
"No","1997","Mecklenburg-Western Pomerania","Full Time","111","0.699821776142508","0.630923723315484","0.768719828969533","2"
"No","1997","Mecklenburg-Western Pomerania","Part Time","23","","","","2"
"No","1997","Mecklenburg-Western Pomerania","Not Working","4","","","","2"
"No","1997","Saxony","Full Time","332","0.670574740039463","0.629295141661091","0.711854338417835","2"
"No","1997","Saxony-Anhalt","Part Time","44","0.652302885660614","0.542299250794099","0.76230652052713","2"
"No","1997","Saxony","Part Time","79","0.693537114423426","0.609276820901969","0.777797407944884","2"
"No","1997","Saxony","Not Working","6","","","","2"
"No","1997","Saxony-Anhalt","Full Time","205","0.720214233639908","0.66828034993943","0.772148117340385","2"
"No","1997","Saxony-Anhalt","Not Working","4","","","","2"
"No","1997","Thuringia","Full Time","223","0.758256225939336","0.708895128007386","0.807617323871285","2"
"No","1997","Thuringia","Part Time","51","0.696378162209768","0.587882438825309","0.804873885594226","2"
"No","1997","Thuringia","Not Working","7","","","","2"
"Yes","1997","Schleswig-Holstein","Full Time","29","","","","1"
"Yes","1997","Schleswig-Holstein","Part Time","17","","","","1"
"Yes","1997","Schleswig-Holstein","Not Working","2","","","","1"
"Yes","1997","Hamburg","Full Time","10","","","","1"
"Yes","1997","Hamburg","Part Time","3","","","","1"
"Yes","1997","Hamburg","Not Working","","","","","1"
"Yes","1997","Lower Saxony","Full Time","111","0.292598373771248","0.248667639327609","0.336529108214886","1"
"Yes","1997","Lower Saxony","Part Time","36","0.213588749076828","0.152339902757071","0.274837595396585","1"
"Yes","1997","Lower Saxony","Not Working","3","","","","1"
"Yes","1997","Bremen","Full Time","12","","","","1"
"Yes","1997","Bremen","Part Time","1","","","","1"
"Yes","1997","Bremen","Not Working","","","","","1"
"Yes","1997","Baden-Württemberg","Not Working","2","","","","1"
"Yes","1997","Bavaria","Full Time","160","0.266500250827938","0.233886966525713","0.299113535130163","1"
"Yes","1997","Bavaria","Part Time","53","0.194291309774387","0.146012789569333","0.24256982997944","1"
"Yes","1997","Bavaria","Not Working","2","","","","1"
"Yes","1997","Berlin","Full Time","81","0.412214113477228","0.34702170302369","0.477406523930766","1"
"Yes","1997","Berlin","Part Time","15","","","","1"
"Yes","1997","Berlin","Not Working","","","","","1"
"Yes","1997","Brandenburg","Full Time","84","0.321284674169091","0.264955295573689","0.377614052764494","1"
"Yes","1997","Brandenburg","Part Time","23","","","","1"
"Yes","1997","Brandenburg","Not Working","2","","","","1"
"Yes","1997","Mecklenburg-Western Pomerania","Full Time","59","0.300178223857492","0.231280171030467","0.369076276684516","1"
"Yes","1997","Mecklenburg-Western Pomerania","Part Time","19","","","","1"
"Yes","1997","Mecklenburg-Western Pomerania","Not Working","4","","","","1"
"Yes","1997","North Rhine-Westphalia","Full Time","252","0.2778095695844","0.250401788540383","0.305217350628418","1"
"Yes","1997","North Rhine-Westphalia","Part Time","117","0.268538060423785","0.226050798830939","0.311025322016631","1"
"Yes","1997","Hesse","Not Working","","","","","1"
"Yes","1997","Rhineland-Palatinate,Saarland","Full Time","58","0.231133346838009","0.181309350293843","0.280957343382175","1"
"Yes","1997","Rhineland-Palatinate,Saarland","Not Working","","","","","1"
"Yes","1997","Baden-Württemberg","Full Time","106","0.18091105225475","0.151849672769769","0.209972431739731","1"
"Yes","1997","Baden-Württemberg","Part Time","77","0.293829025544241","0.241848656096562","0.34580939499192","1"
"Yes","1997","Saxony","Full Time","166","0.329425259960537","0.288145661582165","0.370704858338909","1"
"Yes","1997","Saxony","Part Time","36","0.306462885576574","0.222202592055116","0.390723179098031","1"
"Yes","1997","Saxony","Not Working","5","","","","1"
"Yes","1997","Saxony-Anhalt","Full Time","82","0.279785766360092","0.227851882659615","0.33171965006057","1"
"Yes","1997","Saxony-Anhalt","Part Time","28","","","","1"
"Yes","1997","North Rhine-Westphalia","Not Working","3","","","","1"
"Yes","1997","Hesse","Full Time","85","0.291828602991629","0.24343573504603","0.340221470937229","1"
"Yes","1997","Hesse","Part Time","36","0.290593493201459","0.217933895645036","0.363253090757882","1"
"Yes","1997","Rhineland-Palatinate,Saarland","Part Time","28","","","","1"
"Yes","1997","Saxony-Anhalt","Not Working","","","","","1"
"Yes","1997","Thuringia","Full Time","66","0.241743774060664","0.192382676128715","0.291104871992614","1"
"Yes","1997","Thuringia","Part Time","18","","","","1"
"Yes","1997","Thuringia","Not Working","","","","","1"
"No","1998","Schleswig-Holstein","Full Time","108","0.706723060454899","0.633127263463647","0.780318857446151","2"
"No","1998","Schleswig-Holstein","Part Time","40","0.774661052064966","0.663225132052779","0.886096972077153","2"
"No","1998","Schleswig-Holstein","Not Working","4","","","","2"
"No","1998","Hamburg","Full Time","48","0.804826291099851","0.70193647328477","0.907716108914932","2"
"No","1998","Hamburg","Part Time","23","","","","2"
"No","1998","Hamburg","Not Working","","","","","2"
"No","1998","Lower Saxony","Full Time","336","0.686720723238144","0.644787806432909","0.728653640043379","2"
"No","1998","Lower Saxony","Part Time","167","0.758725195692709","0.701929152158423","0.815521239226995","2"
"No","1998","Lower Saxony","Not Working","14","","","","2"
"No","1998","Bremen","Full Time","28","","","","2"
"No","1998","Rhineland-Palatinate,Saarland","Part Time","88","0.747116506386513","0.669020465539431","0.825212547233594","2"
"No","1998","Baden-Württemberg","Part Time","273","0.771718911257007","0.727364848280167","0.816072974233847","2"
"No","1998","Baden-Württemberg","Not Working","16","","","","2"
"No","1998","Bavaria","Full Time","589","0.735474978140992","0.704461183125616","0.766488773156368","2"
"No","1998","Bremen","Part Time","8","","","","2"
"No","1998","Bremen","Not Working","2","","","","2"
"No","1998","North Rhine-Westphalia","Full Time","854","0.742962709127419","0.717392561333821","0.768532856921017","2"
"No","1998","North Rhine-Westphalia","Part Time","339","0.74163338302544","0.701847000933699","0.781419765117182","2"
"No","1998","North Rhine-Westphalia","Not Working","16","","","","2"
"No","1998","Hesse","Part Time","146","0.817751579046553","0.761354784397753","0.874148373695353","2"
"No","1998","Hesse","Not Working","6","","","","2"
"No","1998","Rhineland-Palatinate,Saarland","Full Time","231","0.716068161134039","0.665547199636643","0.766589122631435","2"
"No","1998","Rhineland-Palatinate,Saarland","Not Working","4","","","","2"
"No","1998","Baden-Württemberg","Full Time","565","0.779806244806314","0.748954670726635","0.810657818885994","2"
"No","1998","Bavaria","Part Time","235","0.802674727530015","0.757714759530643","0.847634695529387","2"
"No","1998","Bavaria","Not Working","12","","","","2"
"No","1998","Berlin","Full Time","146","0.604365928915656","0.541713632881875","0.667018224949437","2"
"No","1998","Berlin","Part Time","58","0.766823608764271","0.668465777853439","0.865181439675102","2"
"No","1998","Hesse","Full Time","276","0.732400283460745","0.686605296139247","0.778195270782243","2"
"No","1998","Berlin","Not Working","3","","","","2"
"No","1998","Brandenburg","Full Time","181","0.684393906258871","0.62790187717472","0.740885935343022","2"
"No","1998","Brandenburg","Part Time","50","0.634808274961612","0.525106416530674","0.74451013339255","2"
"No","1998","Brandenburg","Not Working","3","","","","2"
"No","1998","Mecklenburg-Western Pomerania","Full Time","115","0.683230089622458","0.614303860431062","0.752156318813855","2"
"No","1998","Mecklenburg-Western Pomerania","Part Time","29","","","","2"
"No","1998","Mecklenburg-Western Pomerania","Not Working","1","","","","2"
"No","1998","Saxony","Full Time","372","0.70514827310608","0.666365139919012","0.743931406293148","2"
"No","1998","Saxony","Part Time","79","0.58602330383294","0.504724543185045","0.667322064480834","2"
"No","1998","Saxony","Not Working","5","","","","2"
"No","1998","Saxony-Anhalt","Full Time","205","0.696174173466848","0.643058444630632","0.749289902303065","2"
"No","1998","Saxony-Anhalt","Part Time","50","0.691552642903009","0.589708116077092","0.793397169728926","2"
"No","1998","Saxony-Anhalt","Not Working","3","","","","2"
"No","1998","Thuringia","Full Time","239","0.782055040855241","0.735415215298744","0.828694866411739","2"
