"pli0093_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2002","35-65 y.","higher education","","","","","5"
"Never","2002","16-34 y.","in school","","","","","5"
"Never","2002","16-34 y.","inadequately","","","","","5"
"Never","2002","16-34 y.","general elemantary","","","","","5"
"Never","2002","16-34 y.","middle vocational","","","","","5"
"Never","2002","16-34 y.","vocational + Abi","","","","","5"
"Never","2002","16-34 y.","higher vocational","","","","","5"
"Never","2002","16-34 y.","higher education","","","","","5"
"Rarely","2002","66 and older","middle vocational","","","","","4"
"Rarely","2002","66 and older","general elemantary","","","","","4"
"Rarely","2002","66 and older","vocational + Abi","","","","","4"
"Rarely","2002","66 and older","in school","","","","","4"
"Rarely","2002","66 and older","inadequately","","","","","4"
"Rarely","2002","66 and older","higher vocational","","","","","4"
"Rarely","2002","66 and older","higher education","","","","","4"
"Rarely","2002","35-65 y.","in school","","","","","4"
"Rarely","2002","35-65 y.","inadequately","","","","","4"
"Rarely","2002","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2002","35-65 y.","higher vocational","","","","","4"
"Rarely","2002","35-65 y.","higher education","","","","","4"
"Rarely","2002","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2002","16-34 y.","higher vocational","","","","","4"
"Rarely","2002","16-34 y.","higher education","","","","","4"
"Rarely","2002","35-65 y.","general elemantary","","","","","4"
"Rarely","2002","35-65 y.","middle vocational","","","","","4"
"Rarely","2002","16-34 y.","inadequately","","","","","4"
"Rarely","2002","16-34 y.","in school","","","","","4"
"Rarely","2002","16-34 y.","general elemantary","","","","","4"
"Rarely","2002","16-34 y.","middle vocational","","","","","4"
"Daily","2003","66 and older","vocational + Abi","4","","","","1"
"Daily","2003","66 and older","higher vocational","5","","","","1"
"Daily","2003","66 and older","higher education","33","0.0566950668483231","0.0377267530550512","0.0756633806415949","1"
"Daily","2003","66 and older","in school","","","","","1"
"Daily","2003","66 and older","inadequately","","","","","1"
"Daily","2003","66 and older","general elemantary","6","","","","1"
"Daily","2003","66 and older","middle vocational","28","","","","1"
"Daily","2003","16-34 y.","inadequately","2","","","","1"
"Daily","2003","16-34 y.","general elemantary","32","0.0338878645518988","0.0225478259320983","0.0452279031716993","1"
"Daily","2003","16-34 y.","middle vocational","85","0.0309640391414717","0.0244459252444973","0.0374821530384461","1"
"Daily","2003","16-34 y.","vocational + Abi","9","","","","1"
"Daily","2003","16-34 y.","higher vocational","7","","","","1"
"Daily","2003","16-34 y.","higher education","21","","","","1"
"Daily","2003","35-65 y.","in school","","","","","1"
"Daily","2003","35-65 y.","vocational + Abi","9","","","","1"
"Daily","2003","35-65 y.","higher vocational","33","0.0339355448906638","0.0235159805336861","0.0443551092476415","1"
"Daily","2003","35-65 y.","higher education","134","0.0461469221996784","0.0388856833242004","0.0534081610751565","1"
"Daily","2003","16-34 y.","in school","90","0.127488698010277","0.101086552070179","0.153890843950374","1"
"Daily","2003","35-65 y.","inadequately","","","","","1"
"Daily","2003","35-65 y.","general elemantary","11","","","","1"
"Daily","2003","35-65 y.","middle vocational","74","0.0110135512228012","0.00847442318534262","0.0135526792602598","1"
"Min 1x per month","2003","66 and older","in school","","","","","3"
"Min 1x per month","2003","66 and older","inadequately","","","","","3"
"Min 1x per month","2003","66 and older","general elemantary","20","","","","3"
"Min 1x per month","2003","66 and older","middle vocational","85","0.0486201557333569","0.0389520324757488","0.0582882789909649","3"
"Min 1x per month","2003","66 and older","vocational + Abi","8","","","","3"
"Min 1x per month","2003","66 and older","higher vocational","16","","","","3"
"Min 1x per month","2003","66 and older","higher education","67","0.107708465634179","0.0822806916344025","0.133136239633956","3"
"Min 1x per month","2003","16-34 y.","general elemantary","63","0.0756995616296156","0.059121569641891","0.0922775536173402","3"
"Min 1x per month","2003","16-34 y.","middle vocational","277","0.0939654753406483","0.0829860470869952","0.104944903594301","3"
"Min 1x per month","2003","16-34 y.","vocational + Abi","50","0.108789222693481","0.0799560631058214","0.137622382281141","3"
"Min 1x per month","2003","16-34 y.","higher vocational","28","","","","3"
"Min 1x per month","2003","16-34 y.","higher education","89","0.154952249588274","0.125114680684314","0.184789818492234","3"
"Min 1x per month","2003","35-65 y.","in school","","","","","3"
"Min 1x per month","2003","35-65 y.","inadequately","1","","","","3"
"Min 1x per month","2003","35-65 y.","general elemantary","45","0.0410791636284832","0.0286211742198624","0.0535371530371039","3"
"Min 1x per month","2003","35-65 y.","middle vocational","502","0.0790399110564836","0.0724758990164509","0.0856039230965162","3"
"Min 1x per month","2003","35-65 y.","vocational + Abi","70","0.116929912939776","0.0915129119687722","0.142346913910781","3"
"Min 1x per month","2003","35-65 y.","higher vocational","116","0.103441203008688","0.085916314414019","0.120966091603356","3"
"Min 1x per month","2003","35-65 y.","higher education","435","0.131175739249456","0.119491744826729","0.142859733672183","3"
"Min 1x per month","2003","16-34 y.","in school","77","0.137743302558496","0.110461605150025","0.165024999966968","3"
"Min 1x per month","2003","16-34 y.","inadequately","3","","","","3"
"Min 1x per week","2003","66 and older","vocational + Abi","7","","","","2"
"Min 1x per week","2003","66 and older","higher vocational","19","","","","2"
"Min 1x per week","2003","66 and older","middle vocational","89","0.0529864229899327","0.0429167020237055","0.0630561439561598","2"
"Min 1x per week","2003","66 and older","higher education","81","0.131243371827792","0.103547324531408","0.158939419124176","2"
"Min 1x per week","2003","66 and older","in school","","","","","2"
"Min 1x per week","2003","66 and older","inadequately","","","","","2"
"Min 1x per week","2003","66 and older","general elemantary","25","","","","2"
"Min 1x per week","2003","35-65 y.","in school","","","","","2"
"Min 1x per week","2003","35-65 y.","inadequately","1","","","","2"
"Min 1x per week","2003","35-65 y.","general elemantary","38","0.0434270521620868","0.0306336808271203","0.0562204234970533","2"
"Min 1x per week","2003","35-65 y.","middle vocational","472","0.0693731889937326","0.0631914686761141","0.0755549093113511","2"
"Min 1x per week","2003","35-65 y.","vocational + Abi","76","0.126768649717834","0.100451763836279","0.153085535599389","2"
"Min 1x per week","2003","35-65 y.","higher vocational","117","0.0914725983202839","0.0748830859966704","0.108062110643897","2"
"Min 1x per week","2003","35-65 y.","higher education","475","0.144558208170412","0.1323875175994","0.156728898741424","2"
"Min 1x per week","2003","16-34 y.","in school","147","0.229700089291127","0.196401306423265","0.262998872158989","2"
"Min 1x per week","2003","16-34 y.","inadequately","1","","","","2"
"Min 1x per week","2003","16-34 y.","general elemantary","94","0.0862203195340462","0.0686287647198298","0.103811874348263","2"
"Min 1x per week","2003","16-34 y.","middle vocational","293","0.0975260402479213","0.0863625286074716","0.108689551888371","2"
"Min 1x per week","2003","16-34 y.","vocational + Abi","68","0.141960129209593","0.109642014997826","0.174278243421361","2"
"Min 1x per week","2003","16-34 y.","higher vocational","36","0.146556882346286","0.104527400281357","0.188586364411216","2"
"Min 1x per week","2003","16-34 y.","higher education","104","0.188788958657364","0.156520435515234","0.221057481799495","2"
"Never","2003","66 and older","higher education","258","0.468930529787348","0.427998813145563","0.509862246429132","5"
"Never","2003","66 and older","higher vocational","152","0.600391909274358","0.539182936744151","0.661600881804565","5"
"Never","2003","66 and older","vocational + Abi","57","0.575225443731798","0.476855932114052","0.673594955349544","5"
"Never","2003","66 and older","middle vocational","1414","0.733284990918564","0.71340495528971","0.753165026547418","5"
"Never","2003","66 and older","general elemantary","645","0.807355479947588","0.779819805981091","0.834891153914085","5"
"Never","2003","35-65 y.","middle vocational","3690","0.576110237523415","0.56408745467946","0.588133020367371","5"
"Never","2003","35-65 y.","vocational + Abi","281","0.443593285370067","0.404296903231644","0.48288966750849","5"
"Never","2003","66 and older","in school","","","","","5"
"Never","2003","66 and older","inadequately","49","0.966377139198578","0.917383796161845","1.01537048223531","5"
"Never","2003","35-65 y.","in school","","","","","5"
"Never","2003","35-65 y.","inadequately","140","0.916241037365665","0.872201087925345","0.960280986805985","5"
"Never","2003","35-65 y.","general elemantary","734","0.735773876206864","0.708097715608534","0.763450036805194","5"
"Never","2003","35-65 y.","higher vocational","535","0.463639572391077","0.434942492360857","0.492336652421297","5"
"Never","2003","35-65 y.","higher education","1068","0.352433743888645","0.335899685848506","0.368967801928784","5"
"Never","2003","16-34 y.","in school","187","0.317299334217439","0.28045526433452","0.354143404100358","5"
"Never","2003","16-34 y.","inadequately","47","0.778677597275601","0.676970881126785","0.880384313424418","5"
"Never","2003","16-34 y.","general elemantary","580","0.602767864583692","0.572100539531282","0.633435189636102","5"
"Never","2003","16-34 y.","middle vocational","1331","0.48810418081843","0.469294984073684","0.506913377563176","5"
"Never","2003","16-34 y.","vocational + Abi","170","0.407810722931765","0.362304721716458","0.453316724147071","5"
"Never","2003","16-34 y.","higher vocational","105","0.342828901920384","0.286420787782214","0.399237016058553","5"
"Never","2003","16-34 y.","higher education","171","0.303112065780252","0.265214880767626","0.341009250792878","5"
"Rarely","2003","66 and older","in school","","","","","4"
"Rarely","2003","66 and older","inadequately","3","","","","4"
"Rarely","2003","66 and older","general elemantary","92","0.121628682851633","0.0988072947362971","0.144450070966969","4"
"Rarely","2003","66 and older","middle vocational","285","0.15112293886992","0.135022243729555","0.167223634010285","4"
"Rarely","2003","66 and older","vocational + Abi","21","","","","4"
"Rarely","2003","66 and older","higher vocational","54","0.243384989011079","0.189760284916682","0.297009693105476","4"
"Rarely","2003","66 and older","higher education","132","0.235422565902358","0.200623721728219","0.270221410076498","4"
"Rarely","2003","35-65 y.","in school","","","","","4"
"Rarely","2003","35-65 y.","inadequately","10","","","","4"
"Rarely","2003","16-34 y.","middle vocational","727","0.289440264451529","0.272375395228786","0.306505133674271","4"
"Rarely","2003","16-34 y.","vocational + Abi","151","0.328342765530316","0.284857046208212","0.371828484852419","4"
"Rarely","2003","16-34 y.","higher vocational","96","0.373414500671097","0.315930180660235","0.430898820681959","4"
"Rarely","2003","16-34 y.","higher education","180","0.326483968570398","0.287818011333142","0.365149925807654","4"
"Rarely","2003","35-65 y.","general elemantary","147","0.171522555482457","0.147860811718779","0.195184299246136","4"
"Rarely","2003","35-65 y.","middle vocational","1752","0.264463111203567","0.253732844336452","0.275193378070683","4"
"Rarely","2003","35-65 y.","vocational + Abi","178","0.293297727557937","0.25728661836839","0.329308836747484","4"
"Rarely","2003","35-65 y.","higher vocational","359","0.307511081389288","0.280955495003382","0.334066667775194","4"
"Rarely","2003","35-65 y.","higher education","1095","0.325685386491809","0.309466201287047","0.34190457169657","4"
"Rarely","2003","16-34 y.","inadequately","11","","","","4"
"Rarely","2003","16-34 y.","general elemantary","209","0.201424389700747","0.176288589657362","0.226560189744132","4"
"Rarely","2003","16-34 y.","in school","112","0.187768575922661","0.15685357926588","0.218683572579442","4"
"Daily","2004","66 and older","in school","","","","","1"
"Daily","2004","66 and older","inadequately","","","","","1"
"Daily","2004","66 and older","general elemantary","","","","","1"
"Daily","2004","66 and older","middle vocational","","","","","1"
"Daily","2004","66 and older","vocational + Abi","","","","","1"
