"party","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"FDP","2014","66 and older","Couple + C. LE and GT 16","","","","","3"
"FDP","2014","16-34 y.","Couple + C. LE and GT 16","8","","","","3"
"FDP","2014","35-65 y.","1-pers.-HH","19","","","","3"
"FDP","2014","35-65 y.","(Married) couple without C. ","51","0.0250593780461415","0.0178082895114761","0.0323104665808069","3"
"FDP","2014","35-65 y.","Couple + C. GT 16 ","18","","","","3"
"FDP","2014","35-65 y.","Couple + C. LE and GT 16","18","","","","3"
"FDP","2014","66 and older","(Married) couple without C. ","54","0.0245945845269096","0.0179936529405748","0.0311955161132443","3"
"FDP","2014","66 and older","Single parent ","","","","","3"
"FDP","2014","66 and older","Couple + C. LE 16 ","2","","","","3"
"FDP","2014","16-34 y.","Couple + C. GT 16 ","12","","","","3"
"FDP","2014","16-34 y.","1-pers.-HH","9","","","","3"
"FDP","2014","16-34 y.","Couple + C. LE 16 ","11","","","","3"
"FDP","2014","66 and older","1-pers.-HH","22","","","","3"
"FDP","2014","16-34 y.","Single parent ","5","","","","3"
"FDP","2014","16-34 y.","(Married) couple without C. ","17","","","","3"
"NPD Combination","2014","16-34 y.","Single parent ","4","","","","6"
"NPD Combination","2014","16-34 y.","Couple + C. LE 16 ","17","","","","6"
"NPD Combination","2014","35-65 y.","Couple + C. LE 16 ","15","","","","6"
"NPD Combination","2014","35-65 y.","Couple + C. GT 16 ","8","","","","6"
"NPD Combination","2014","35-65 y.","Couple + C. LE and GT 16","8","","","","6"
"NPD Combination","2014","66 and older","1-pers.-HH","3","","","","6"
"NPD Combination","2014","16-34 y.","1-pers.-HH","6","","","","6"
"NPD Combination","2014","16-34 y.","(Married) couple without C. ","5","","","","6"
"NPD Combination","2014","35-65 y.","(Married) couple without C. ","10","","","","6"
"NPD Combination","2014","66 and older","Couple + C. GT 16 ","","","","","6"
"NPD Combination","2014","16-34 y.","Couple + C. GT 16 ","6","","","","6"
"NPD Combination","2014","16-34 y.","Couple + C. LE and GT 16","2","","","","6"
"NPD Combination","2014","35-65 y.","1-pers.-HH","6","","","","6"
"NPD Combination","2014","35-65 y.","Single parent ","5","","","","6"
"NPD Combination","2014","66 and older","(Married) couple without C. ","1","","","","6"
"NPD Combination","2014","66 and older","Single parent ","","","","","6"
"NPD Combination","2014","66 and older","Couple + C. LE 16 ","","","","","6"
"NPD Combination","2014","66 and older","Couple + C. LE and GT 16","","","","","6"
"Other","2014","35-65 y.","Couple + C. LE 16 ","40","0.016524159894364","0.0111899350038887","0.0218583847848392","8"
"Other","2014","35-65 y.","Couple + C. GT 16 ","8","","","","8"
"Other","2014","35-65 y.","Couple + C. LE and GT 16","14","","","","8"
"Other","2014","66 and older","1-pers.-HH","3","","","","8"
"Other","2014","66 and older","(Married) couple without C. ","10","","","","8"
"Other","2014","66 and older","Single parent ","","","","","8"
"Other","2014","66 and older","Couple + C. LE 16 ","","","","","8"
"Other","2014","66 and older","Couple + C. GT 16 ","","","","","8"
"Other","2014","66 and older","Couple + C. LE and GT 16","","","","","8"
"Other","2014","16-34 y.","1-pers.-HH","10","","","","8"
"Other","2014","16-34 y.","(Married) couple without C. ","19","","","","8"
"Other","2014","16-34 y.","Single parent ","17","","","","8"
"Other","2014","16-34 y.","Couple + C. LE 16 ","9","","","","8"
"Other","2014","16-34 y.","Couple + C. GT 16 ","13","","","","8"
"Other","2014","16-34 y.","Couple + C. LE and GT 16","9","","","","8"
"Other","2014","35-65 y.","1-pers.-HH","14","","","","8"
"Other","2014","35-65 y.","(Married) couple without C. ","25","","","","8"
"Other","2014","35-65 y.","Single parent ","14","","","","8"
"PDS/Linke","2014","35-65 y.","Couple + C. GT 16 ","53","0.0412316501040608","0.0277700004362172","0.0546932997719044","5"
"PDS/Linke","2014","35-65 y.","Couple + C. LE and GT 16","34","0.0505534757714255","0.0337498784685198","0.0673570730743313","5"
"PDS/Linke","2014","16-34 y.","Single parent ","21","","","","5"
"PDS/Linke","2014","16-34 y.","(Married) couple without C. ","27","","","","5"
"PDS/Linke","2014","16-34 y.","Couple + C. LE 16 ","47","0.0855824250951578","0.0618109106150919","0.109353939575224","5"
"PDS/Linke","2014","16-34 y.","Couple + C. GT 16 ","27","","","","5"
"PDS/Linke","2014","66 and older","1-pers.-HH","54","0.0613886886208676","0.0445967695476747","0.0781806076940605","5"
"PDS/Linke","2014","16-34 y.","1-pers.-HH","33","0.107398066511232","0.07212612395533","0.142670009067134","5"
"PDS/Linke","2014","35-65 y.","Couple + C. LE 16 ","138","0.0597906318519845","0.0498695590180185","0.0697117046859506","5"
"PDS/Linke","2014","16-34 y.","Couple + C. LE and GT 16","12","","","","5"
"PDS/Linke","2014","35-65 y.","1-pers.-HH","85","0.133311297041161","0.106620034785747","0.160002559296575","5"
"PDS/Linke","2014","35-65 y.","(Married) couple without C. ","147","0.067800776310976","0.0561380339315149","0.0794635186904371","5"
"PDS/Linke","2014","35-65 y.","Single parent ","68","0.0869312718935946","0.0641593765442307","0.109703167242959","5"
"PDS/Linke","2014","66 and older","Single parent ","1","","","","5"
"PDS/Linke","2014","66 and older","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","2014","66 and older","(Married) couple without C. ","160","0.0555080152530085","0.0457498112531796","0.0652662192528373","5"
"PDS/Linke","2014","66 and older","Couple + C. LE and GT 16","","","","","5"
"PDS/Linke","2014","66 and older","Couple + C. GT 16 ","2","","","","5"
"SPD","2014","16-34 y.","1-pers.-HH","90","0.362158916320078","0.307405897267307","0.416911935372849","2"
"SPD","2014","16-34 y.","(Married) couple without C. ","100","0.234945265574813","0.193705643498871","0.276184887650754","2"
"SPD","2014","16-34 y.","Single parent ","63","0.289535223785766","0.225214135197069","0.353856312374463","2"
"SPD","2014","16-34 y.","Couple + C. LE 16 ","138","0.250320997555713","0.213509915064416","0.28713208004701","2"
"SPD","2014","35-65 y.","(Married) couple without C. ","563","0.332712857755806","0.310854368051076","0.354571347460537","2"
"SPD","2014","16-34 y.","Couple + C. GT 16 ","98","0.276087302467874","0.228981288611227","0.323193316324521","2"
"SPD","2014","16-34 y.","Couple + C. LE and GT 16","49","0.345191535951608","0.277049595106712","0.413333476796505","2"
"SPD","2014","35-65 y.","1-pers.-HH","174","0.281142304897236","0.24584117296993","0.316443436824541","2"
"SPD","2014","35-65 y.","Couple + C. LE 16 ","545","0.248865164578554","0.230773822477526","0.266956506679582","2"
"SPD","2014","66 and older","Couple + C. LE 16 ","4","","","","2"
"SPD","2014","35-65 y.","Single parent ","202","0.379536891022805","0.340313565867629","0.418760216177981","2"
"SPD","2014","35-65 y.","Couple + C. LE and GT 16","178","0.273846333480331","0.239643724691763","0.308048942268898","2"
"SPD","2014","66 and older","Single parent ","8","","","","2"
"SPD","2014","66 and older","(Married) couple without C. ","701","0.34738367623352","0.327091595812292","0.367675756654749","2"
"SPD","2014","66 and older","1-pers.-HH","279","0.346679676313661","0.313387626319827","0.379971726307496","2"
"SPD","2014","66 and older","Couple + C. GT 16 ","33","0.292771269092765","0.202217527585173","0.383325010600357","2"
"SPD","2014","66 and older","Couple + C. LE and GT 16","1","","","","2"
"SPD","2014","35-65 y.","Couple + C. GT 16 ","288","0.350609158738301","0.318302593320459","0.382915724156143","2"
"AfD","2015","16-34 y.","1-pers.-HH","9","","","","7"
"AfD","2015","16-34 y.","(Married) couple without C. ","11","","","","7"
"AfD","2015","16-34 y.","Single parent ","6","","","","7"
"AfD","2015","35-65 y.","(Married) couple without C. ","49","0.0347510304987134","0.0255225086635237","0.0439795523339031","7"
"AfD","2015","35-65 y.","Couple + C. LE and GT 16","18","","","","7"
"AfD","2015","66 and older","Couple + C. LE 16 ","1","","","","7"
"AfD","2015","16-34 y.","Couple + C. GT 16 ","14","","","","7"
"AfD","2015","16-34 y.","Couple + C. LE and GT 16","2","","","","7"
"AfD","2015","35-65 y.","1-pers.-HH","19","","","","7"
"AfD","2015","35-65 y.","Single parent ","10","","","","7"
"AfD","2015","35-65 y.","Couple + C. LE 16 ","41","0.0207421550474015","0.0142123830966504","0.0272719269981526","7"
"AfD","2015","35-65 y.","Couple + C. GT 16 ","19","","","","7"
"AfD","2015","66 and older","1-pers.-HH","16","","","","7"
"AfD","2015","66 and older","(Married) couple without C. ","44","0.0245309818986945","0.0176509938408909","0.0314109699564982","7"
"AfD","2015","66 and older","Single parent ","","","","","7"
"AfD","2015","66 and older","Couple + C. GT 16 ","2","","","","7"
"AfD","2015","66 and older","Couple + C. LE and GT 16","","","","","7"
"AfD","2015","16-34 y.","Couple + C. LE 16 ","13","","","","7"
"CDU/CSU","2015","16-34 y.","1-pers.-HH","67","0.32015546948849","0.261736981039541","0.378573957937439","1"
"CDU/CSU","2015","16-34 y.","(Married) couple without C. ","126","0.359061713789426","0.309298703955354","0.408824723623499","1"
"CDU/CSU","2015","16-34 y.","Single parent ","30","0.208142935796115","0.143173858758103","0.273112012834127","1"
"CDU/CSU","2015","16-34 y.","Couple + C. GT 16 ","92","0.425668513118317","0.364621432914233","0.4867155933224","1"
"CDU/CSU","2015","16-34 y.","Couple + C. LE and GT 16","60","0.283730886321071","0.215358415439627","0.352103357202514","1"
"CDU/CSU","2015","35-65 y.","1-pers.-HH","179","0.317044137607549","0.278742905602067","0.355345369613032","1"
"CDU/CSU","2015","35-65 y.","Single parent ","115","0.273723869249821","0.234001729867358","0.313446008632283","1"
"CDU/CSU","2015","35-65 y.","Couple + C. LE 16 ","735","0.420901463144519","0.398281650798013","0.443521275491025","1"
"CDU/CSU","2015","35-65 y.","Couple + C. GT 16 ","300","0.426884056319199","0.391003193863396","0.462764918775003","1"
"CDU/CSU","2015","35-65 y.","Couple + C. LE and GT 16","207","0.398840901531217","0.357231944325089","0.440449858737345","1"
"CDU/CSU","2015","66 and older","(Married) couple without C. ","972","0.519628792041086","0.497408049563662","0.54184953451851","1"
"CDU/CSU","2015","66 and older","Single parent ","16","","","","1"
"CDU/CSU","2015","66 and older","Couple + C. LE 16 ","2","","","","1"
"CDU/CSU","2015","66 and older","Couple + C. GT 16 ","58","0.553472659626826","0.457928634098482","0.649016685155169","1"
"CDU/CSU","2015","66 and older","Couple + C. LE and GT 16","1","","","","1"
"CDU/CSU","2015","35-65 y.","(Married) couple without C. ","605","0.36719153124319","0.342902449501588","0.391480612984792","1"
"CDU/CSU","2015","16-34 y.","Couple + C. LE 16 ","155","0.323738823068057","0.278112861720426","0.369364784415688","1"
"CDU/CSU","2015","66 and older","1-pers.-HH","352","0.470889458461069","0.435949470511608","0.50582944641053","1"
"FDP","2015","66 and older","1-pers.-HH","28","","","","3"
"FDP","2015","66 and older","Single parent ","2","","","","3"
"FDP","2015","66 and older","Couple + C. LE 16 ","1","","","","3"
"FDP","2015","66 and older","(Married) couple without C. ","61","0.0323011431522849","0.0244378849165117","0.040164401388058","3"
"FDP","2015","16-34 y.","Couple + C. LE 16 ","9","","","","3"
"FDP","2015","16-34 y.","Couple + C. GT 16 ","10","","","","3"
"FDP","2015","35-65 y.","1-pers.-HH","13","","","","3"
"FDP","2015","35-65 y.","(Married) couple without C. ","39","0.0256625130440729","0.0176948139441835","0.0336302121439623","3"
"FDP","2015","35-65 y.","Couple + C. GT 16 ","12","","","","3"
"FDP","2015","35-65 y.","Couple + C. LE and GT 16","20","","","","3"
"FDP","2015","16-34 y.","Couple + C. LE and GT 16","4","","","","3"
"FDP","2015","16-34 y.","1-pers.-HH","4","","","","3"
"FDP","2015","16-34 y.","(Married) couple without C. ","13","","","","3"
"FDP","2015","16-34 y.","Single parent ","1","","","","3"
"FDP","2015","35-65 y.","Single parent ","7","","","","3"
"FDP","2015","35-65 y.","Couple + C. LE 16 ","49","0.019607793525036","0.0132554082001571","0.025960178849915","3"
"FDP","2015","66 and older","Couple + C. LE and GT 16","","","","","3"
"FDP","2015","66 and older","Couple + C. GT 16 ","3","","","","3"
"NPD Combination","2015","16-34 y.","1-pers.-HH","2","","","","6"
"NPD Combination","2015","16-34 y.","(Married) couple without C. ","7","","","","6"
"NPD Combination","2015","16-34 y.","Single parent ","8","","","","6"
"NPD Combination","2015","16-34 y.","Couple + C. LE 16 ","12","","","","6"
"NPD Combination","2015","35-65 y.","Couple + C. LE 16 ","14","","","","6"
"NPD Combination","2015","35-65 y.","Couple + C. GT 16 ","5","","","","6"
"NPD Combination","2015","35-65 y.","Couple + C. LE and GT 16","7","","","","6"
"NPD Combination","2015","66 and older","1-pers.-HH","1","","","","6"
"NPD Combination","2015","35-65 y.","(Married) couple without C. ","12","","","","6"
"NPD Combination","2015","66 and older","Couple + C. GT 16 ","","","","","6"
"NPD Combination","2015","66 and older","Single parent ","","","","","6"
"NPD Combination","2015","66 and older","(Married) couple without C. ","3","","","","6"
"NPD Combination","2015","66 and older","Couple + C. LE 16 ","","","","","6"
"NPD Combination","2015","16-34 y.","Couple + C. GT 16 ","7","","","","6"
"NPD Combination","2015","16-34 y.","Couple + C. LE and GT 16","1","","","","6"
"NPD Combination","2015","35-65 y.","1-pers.-HH","10","","","","6"
"NPD Combination","2015","35-65 y.","Single parent ","5","","","","6"
"NPD Combination","2015","66 and older","Couple + C. LE and GT 16","","","","","6"
"Other","2015","35-65 y.","Couple + C. LE 16 ","36","0.0190715311934041","0.0128049020091168","0.0253381603776913","8"
"Other","2015","35-65 y.","Couple + C. GT 16 ","7","","","","8"
"Other","2015","35-65 y.","Couple + C. LE and GT 16","6","","","","8"
"Other","2015","66 and older","1-pers.-HH","6","","","","8"
"Other","2015","66 and older","(Married) couple without C. ","8","","","","8"
"Other","2015","66 and older","Single parent ","","","","","8"
"Other","2015","66 and older","Couple + C. LE 16 ","","","","","8"
"Other","2015","66 and older","Couple + C. GT 16 ","","","","","8"
"Other","2015","66 and older","Couple + C. LE and GT 16","","","","","8"
"Other","2015","16-34 y.","1-pers.-HH","7","","","","8"
"Other","2015","16-34 y.","(Married) couple without C. ","15","","","","8"
"Other","2015","16-34 y.","Single parent ","8","","","","8"
"Other","2015","16-34 y.","Couple + C. LE 16 ","9","","","","8"
"Other","2015","16-34 y.","Couple + C. GT 16 ","16","","","","8"
"Other","2015","16-34 y.","Couple + C. LE and GT 16","9","","","","8"
"Other","2015","35-65 y.","1-pers.-HH","11","","","","8"
"Other","2015","35-65 y.","(Married) couple without C. ","16","","","","8"
"Other","2015","35-65 y.","Single parent ","6","","","","8"
"PDS/Linke","2015","16-34 y.","(Married) couple without C. ","29","","","","5"
"PDS/Linke","2015","16-34 y.","Single parent ","24","","","","5"
"PDS/Linke","2015","16-34 y.","Couple + C. LE 16 ","37","0.104097267536868","0.0743184462119025","0.133876088861833","5"
"PDS/Linke","2015","16-34 y.","Couple + C. GT 16 ","14","","","","5"
"PDS/Linke","2015","35-65 y.","Couple + C. LE 16 ","115","0.0535427219913642","0.0432288134321162","0.0638566305506122","5"
"PDS/Linke","2015","35-65 y.","Couple + C. GT 16 ","44","0.0366928121458668","0.0230545334756163","0.0503310908161173","5"
"PDS/Linke","2015","35-65 y.","Couple + C. LE and GT 16","34","0.0567696426484293","0.0371062142989636","0.0764330709978949","5"
"PDS/Linke","2015","66 and older","1-pers.-HH","50","0.0552491573794966","0.0392568351031461","0.0712414796558471","5"
"PDS/Linke","2015","16-34 y.","1-pers.-HH","29","","","","5"
"PDS/Linke","2015","66 and older","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","2015","16-34 y.","Couple + C. LE and GT 16","27","","","","5"
"PDS/Linke","2015","35-65 y.","1-pers.-HH","78","0.133692091740975","0.105679998697971","0.161704184783978","5"
"PDS/Linke","2015","35-65 y.","(Married) couple without C. ","132","0.0706834427194997","0.0577691890884556","0.0835976963505438","5"
"PDS/Linke","2015","35-65 y.","Single parent ","62","0.0998326918535882","0.0731257956147575","0.126539588092419","5"
"PDS/Linke","2015","66 and older","Single parent ","3","","","","5"
"PDS/Linke","2015","66 and older","(Married) couple without C. ","133","0.0474730600701065","0.0380153559017755","0.0569307642384374","5"
"PDS/Linke","2015","66 and older","Couple + C. GT 16 ","2","","","","5"
"PDS/Linke","2015","66 and older","Couple + C. LE and GT 16","","","","","5"
"SPD","2015","16-34 y.","1-pers.-HH","66","0.207802020106353","0.156996980212682","0.258607060000023","2"
"SPD","2015","16-34 y.","(Married) couple without C. ","75","0.224060011462621","0.180807609847454","0.267312413077788","2"
"SPD","2015","16-34 y.","Single parent ","35","0.177382964443954","0.116252560535727","0.238513368352181","2"
