"party","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"FDP","2018","(3a) lower tertiary education","Male","36","0.0577245237022698","0.0387605585741017","0.0766884888304379"
"FDP","2018","(3a) lower tertiary education","Female","","","",""
"FDP","2018","(3b) higher tertiary education","Male","129","0.104653348037315","0.0886073521833781","0.120699343891252"
"FDP","2018","(3b) higher tertiary education","Female","66","0.0662424679592354","0.0520761315435534","0.0804088043749173"
"Grüne","2018","(0) in school","Male","","","",""
"Grüne","2018","(0) in school","Female","","","",""
"Grüne","2018","(1a) inadequately completed","Male","","","",""
"Grüne","2018","(1a) inadequately completed","Female","","","",""
"Grüne","2018","(1b) general elementary school","Male","","","",""
"Grüne","2018","(1b) general elementary school","Female","","","",""
"Grüne","2018","(1c) basic vocational qualification","Male","38","0.0342591056030314","0.0235295465169012","0.0449886646891616"
"Grüne","2018","(1c) basic vocational qualification","Female","65","0.0728669265257109","0.0552373810265757","0.090496472024846"
"Grüne","2018","(2b) intermediate general qualification","Male","","","",""
"Grüne","2018","(2b) intermediate general qualification","Female","","","",""
"Grüne","2018","(2a) intermediate vocational","Male","71","0.0810632457116489","0.0642059400707337","0.097920551352564"
"Grüne","2018","(2a) intermediate vocational","Female","166","0.120435393612158","0.102305355819951","0.138565431404366"
"Grüne","2018","(2c_gen) general maturity certificate","Male","66","0.202465233716437","0.160001428280611","0.244929039152264"
"Grüne","2018","(2c_gen) general maturity certificate","Female","82","0.366019513029578","0.309895988298107","0.422143037761048"
"Grüne","2018","(2c_voc) vocational maturity certificate","Male","74","0.15356764705873","0.122091699337039","0.185043594780421"
"Grüne","2018","(2c_voc) vocational maturity certificate","Female","135","0.204859410678738","0.172961630976647","0.23675719038083"
"Grüne","2018","(3a) lower tertiary education","Male","98","0.148097329822041","0.119215239040125","0.176979420603957"
"Grüne","2018","(3a) lower tertiary education","Female","142","0.326567164568919","0.284394145918218","0.36874018321962"
"Grüne","2018","(3b) higher tertiary education","Male","306","0.220270675877226","0.198546426412189","0.241994925342263"
"Grüne","2018","(3b) higher tertiary education","Female","378","0.323595724379573","0.296946977038947","0.350244471720199"
"PDS/Linke","2018","(0) in school","Male","","","",""
"PDS/Linke","2018","(0) in school","Female","","","",""
"PDS/Linke","2018","(1a) inadequately completed","Male","","","",""
"PDS/Linke","2018","(1a) inadequately completed","Female","","","",""
"PDS/Linke","2018","(1b) general elementary school","Male","","","",""
"PDS/Linke","2018","(1b) general elementary school","Female","","","",""
"PDS/Linke","2018","(1c) basic vocational qualification","Male","53","0.0395846190916544","0.0280830698599019","0.051086168323407"
"PDS/Linke","2018","(1c) basic vocational qualification","Female","42","0.0474024365113586","0.0329892529043292","0.061815620118388"
"PDS/Linke","2018","(2b) intermediate general qualification","Male","","","",""
"PDS/Linke","2018","(2b) intermediate general qualification","Female","","","",""
"PDS/Linke","2018","(2a) intermediate vocational","Male","92","0.0726102708839503","0.0565828543050386","0.0886376874628619"
"PDS/Linke","2018","(2a) intermediate vocational","Female","127","0.0885054960811056","0.0726839137263805","0.104327078435831"
"PDS/Linke","2018","(2c_gen) general maturity certificate","Male","48","0.159298634638759","0.120626711238786","0.197970558038733"
"PDS/Linke","2018","(2c_gen) general maturity certificate","Female","41","0.10123248261694","0.0660895094359868","0.136375455797892"
"PDS/Linke","2018","(2c_voc) vocational maturity certificate","Male","52","0.111575312248005","0.0840883220602151","0.139062302435794"
"PDS/Linke","2018","(2c_voc) vocational maturity certificate","Female","45","0.0587656860529495","0.0401781718132676","0.0773532002926315"
"PDS/Linke","2018","(3a) lower tertiary education","Male","41","0.0635125995733192","0.0436817674260571","0.0833434317205813"
"PDS/Linke","2018","(3a) lower tertiary education","Female","51","0.107014210128825","0.0792142428106512","0.134814177446999"
"PDS/Linke","2018","(3b) higher tertiary education","Male","146","0.101438833563524","0.0856128594356524","0.117264807691395"
"PDS/Linke","2018","(3b) higher tertiary education","Female","130","0.112472551925646","0.0944761198765604","0.130468983974731"
"NPD Combination","2018","(0) in school","Male","","","",""
"NPD Combination","2018","(0) in school","Female","","","",""
"NPD Combination","2018","(1a) inadequately completed","Male","","","",""
"NPD Combination","2018","(1a) inadequately completed","Female","","","",""
"NPD Combination","2018","(1b) general elementary school","Male","","","",""
"NPD Combination","2018","(1b) general elementary school","Female","","","",""
"NPD Combination","2018","(1c) basic vocational qualification","Male","","","",""
"NPD Combination","2018","(1c) basic vocational qualification","Female","","","",""
"NPD Combination","2018","(2b) intermediate general qualification","Male","","","",""
"NPD Combination","2018","(2b) intermediate general qualification","Female","","","",""
"NPD Combination","2018","(2a) intermediate vocational","Male","","","",""
"NPD Combination","2018","(2a) intermediate vocational","Female","","","",""
"NPD Combination","2018","(2c_gen) general maturity certificate","Male","","","",""
"NPD Combination","2018","(2c_gen) general maturity certificate","Female","","","",""
"NPD Combination","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"NPD Combination","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"NPD Combination","2018","(3a) lower tertiary education","Male","","","",""
"NPD Combination","2018","(3a) lower tertiary education","Female","","","",""
"NPD Combination","2018","(3b) higher tertiary education","Male","","","",""
"NPD Combination","2018","(3b) higher tertiary education","Female","","","",""
"AfD","2018","(0) in school","Male","","","",""
"AfD","2018","(0) in school","Female","","","",""
"AfD","2018","(1a) inadequately completed","Male","","","",""
"AfD","2018","(1a) inadequately completed","Female","","","",""
"AfD","2018","(1b) general elementary school","Male","","","",""
"AfD","2018","(1b) general elementary school","Female","","","",""
"AfD","2018","(1c) basic vocational qualification","Male","136","0.119686970357257","0.100539757901598","0.138834182812915"
"AfD","2018","(1c) basic vocational qualification","Female","51","0.0389587384760995","0.0258343730792976","0.0520831038729013"
"AfD","2018","(2b) intermediate general qualification","Male","","","",""
"AfD","2018","(2b) intermediate general qualification","Female","","","",""
"AfD","2018","(2a) intermediate vocational","Male","147","0.151152718423705","0.129029102111693","0.173276334735716"
"AfD","2018","(2a) intermediate vocational","Female","91","0.0576021043257552","0.0446236164057232","0.0705805922457873"
"AfD","2018","(2c_gen) general maturity certificate","Male","","","",""
"AfD","2018","(2c_gen) general maturity certificate","Female","","","",""
"AfD","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"AfD","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"AfD","2018","(3a) lower tertiary education","Male","32","0.0586584146205076","0.0395511372655371","0.0777656919754781"
"AfD","2018","(3a) lower tertiary education","Female","","","",""
"AfD","2018","(3b) higher tertiary education","Male","47","0.0373488037751822","0.0274092398533622","0.0472883676970022"
"AfD","2018","(3b) higher tertiary education","Female","","","",""
"Other","2018","(0) in school","Male","","","",""
"Other","2018","(0) in school","Female","","","",""
"Other","2018","(1a) inadequately completed","Male","","","",""
"Other","2018","(1a) inadequately completed","Female","","","",""
"Other","2018","(1b) general elementary school","Male","","","",""
"Other","2018","(1b) general elementary school","Female","","","",""
"Other","2018","(1c) basic vocational qualification","Male","","","",""
"Other","2018","(1c) basic vocational qualification","Female","","","",""
"Other","2018","(2b) intermediate general qualification","Male","","","",""
"Other","2018","(2b) intermediate general qualification","Female","","","",""
"Other","2018","(2a) intermediate vocational","Male","","","",""
"Other","2018","(2a) intermediate vocational","Female","","","",""
"Other","2018","(2c_gen) general maturity certificate","Male","","","",""
"Other","2018","(2c_gen) general maturity certificate","Female","","","",""
"Other","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Other","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Other","2018","(3a) lower tertiary education","Male","","","",""
"Other","2018","(3a) lower tertiary education","Female","","","",""
"Other","2018","(3b) higher tertiary education","Male","","","",""
"Other","2018","(3b) higher tertiary education","Female","","","",""
"CDU/CSU","2019","(0) in school","Male","","","",""
"CDU/CSU","2019","(0) in school","Female","","","",""
"CDU/CSU","2019","(1a) inadequately completed","Male","","","",""
"CDU/CSU","2019","(1a) inadequately completed","Female","","","",""
"CDU/CSU","2019","(1b) general elementary school","Male","49","0.240258693622345","0.176777381887711","0.303740005356979"
"CDU/CSU","2019","(1b) general elementary school","Female","109","0.439360660555051","0.380487258049461","0.498234063060642"
"CDU/CSU","2019","(1c) basic vocational qualification","Male","432","0.373380375128347","0.344247868700535","0.402512881556159"
"CDU/CSU","2019","(1c) basic vocational qualification","Female","339","0.46868662246352","0.433208718874647","0.504164526052393"
"CDU/CSU","2019","(2b) intermediate general qualification","Male","","","",""
"CDU/CSU","2019","(2b) intermediate general qualification","Female","42","0.420241858154852","0.340719304915164","0.499764411394539"
"CDU/CSU","2019","(2a) intermediate vocational","Male","434","0.355277870020649","0.327410017528296","0.383145722513003"
"CDU/CSU","2019","(2a) intermediate vocational","Female","460","0.354882396142849","0.328690571565849","0.381074220719849"
"CDU/CSU","2019","(2c_gen) general maturity certificate","Male","61","0.154817959488217","0.11325682479019","0.196379094186244"
"CDU/CSU","2019","(2c_gen) general maturity certificate","Female","58","0.207417235323851","0.161382601643435","0.253451869004267"
"CDU/CSU","2019","(2c_voc) vocational maturity certificate","Male","195","0.290705566656744","0.253718596327678","0.32769253698581"
"CDU/CSU","2019","(2c_voc) vocational maturity certificate","Female","203","0.289413649356043","0.254710882173516","0.324116416538571"
"CDU/CSU","2019","(3a) lower tertiary education","Male","279","0.34678463299429","0.311800476313418","0.381768789675163"
"CDU/CSU","2019","(3a) lower tertiary education","Female","151","0.253805751521094","0.216825577269455","0.290785925772732"
"CDU/CSU","2019","(3b) higher tertiary education","Male","478","0.315882049547442","0.292694630561203","0.33906946853368"
"CDU/CSU","2019","(3b) higher tertiary education","Female","331","0.23254171004171","0.209150624495867","0.255932795587554"
"SPD","2019","(0) in school","Male","","","",""
"SPD","2019","(0) in school","Female","","","",""
"SPD","2019","(1a) inadequately completed","Male","","","",""
"SPD","2019","(1a) inadequately completed","Female","","","",""
"SPD","2019","(1b) general elementary school","Male","63","0.391012962501258","0.318507109088291","0.463518815914225"
"SPD","2019","(1b) general elementary school","Female","94","0.340671510661857","0.284452189588063","0.396890831735652"
