"party","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"FDP","2012","lower secondary degree","(1a) inadequately completed","","","",""
"FDP","2012","lower secondary degree","(1b) general elementary school","","","",""
"FDP","2012","lower secondary degree","(1c) basic vocational qualification","30","0.0148248785496238","0.00968535186886692","0.0199644052303807"
"FDP","2012","lower secondary degree","(2b) intermediate general qualification","","","",""
"FDP","2012","lower secondary degree","(2a) intermediate vocational","","","",""
"FDP","2012","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"FDP","2012","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"FDP","2012","lower secondary degree","(3a) lower tertiary education","","","",""
"FDP","2012","lower secondary degree","(3b) higher tertiary education","","","",""
"FDP","2012","secondary school degree","(0) in school","","","",""
"FDP","2012","secondary school degree","(1a) inadequately completed","","","",""
"FDP","2012","secondary school degree","(1b) general elementary school","","","",""
"FDP","2012","secondary school degree","(1c) basic vocational qualification","","","",""
"FDP","2012","secondary school degree","(2b) intermediate general qualification","","","",""
"FDP","2012","secondary school degree","(2a) intermediate vocational","42","0.0240297810567674","0.0170589201701385","0.0310006419433964"
"FDP","2012","secondary school degree","(2c_gen) general maturity certificate","","","",""
"FDP","2012","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"FDP","2012","secondary school degree","(3a) lower tertiary education","","","",""
"FDP","2012","secondary school degree","(3b) higher tertiary education","","","",""
"FDP","2012","college entrance qualification","(0) in school","","","",""
"FDP","2012","college entrance qualification","(1a) inadequately completed","","","",""
"FDP","2012","college entrance qualification","(1b) general elementary school","","","",""
"FDP","2012","college entrance qualification","(1c) basic vocational qualification","","","",""
"FDP","2012","college entrance qualification","(2b) intermediate general qualification","","","",""
"FDP","2012","college entrance qualification","(2a) intermediate vocational","","","",""
"FDP","2012","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"FDP","2012","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"FDP","2012","college entrance qualification","(3a) lower tertiary education","","","",""
"FDP","2012","college entrance qualification","(3b) higher tertiary education","79","0.0438464424648476","0.0336989036699822","0.053993981259713"
"FDP","2012","Other degree","(0) in school","","","",""
"FDP","2012","Other degree","(1a) inadequately completed","","","",""
"FDP","2012","Other degree","(1b) general elementary school","","","",""
"FDP","2012","Other degree","(1c) basic vocational qualification","","","",""
"FDP","2012","Other degree","(2b) intermediate general qualification","","","",""
"FDP","2012","Other degree","(2a) intermediate vocational","","","",""
"FDP","2012","Other degree","(2c_gen) general maturity certificate","","","",""
"FDP","2012","Other degree","(2c_voc) vocational maturity certificate","","","",""
"FDP","2012","Other degree","(3a) lower tertiary education","","","",""
"FDP","2012","Other degree","(3b) higher tertiary education","","","",""
"FDP","2012","no degree/no degree yet","(0) in school","","","",""
"FDP","2012","no degree/no degree yet","(1a) inadequately completed","","","",""
"FDP","2012","no degree/no degree yet","(1b) general elementary school","","","",""
"FDP","2012","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"FDP","2012","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"FDP","2012","no degree/no degree yet","(2a) intermediate vocational","","","",""
"FDP","2012","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"FDP","2012","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"FDP","2012","no degree/no degree yet","(3a) lower tertiary education","","","",""
"FDP","2012","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Grüne","2012","lower secondary degree","(0) in school","","","",""
"Grüne","2012","lower secondary degree","(1a) inadequately completed","","","",""
"Grüne","2012","lower secondary degree","(1b) general elementary school","","","",""
"Grüne","2012","lower secondary degree","(1c) basic vocational qualification","108","0.0496893819609214","0.0404480318652229","0.0589307320566198"
"Grüne","2012","lower secondary degree","(2b) intermediate general qualification","","","",""
"Grüne","2012","lower secondary degree","(2a) intermediate vocational","","","",""
"Grüne","2012","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Grüne","2012","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2012","lower secondary degree","(3a) lower tertiary education","","","",""
"Grüne","2012","lower secondary degree","(3b) higher tertiary education","","","",""
"Grüne","2012","secondary school degree","(0) in school","","","",""
"Grüne","2012","secondary school degree","(1a) inadequately completed","","","",""
"Grüne","2012","secondary school degree","(1b) general elementary school","","","",""
"Grüne","2012","secondary school degree","(1c) basic vocational qualification","","","",""
"Grüne","2012","secondary school degree","(2b) intermediate general qualification","","","",""
"Grüne","2012","secondary school degree","(2a) intermediate vocational","228","0.111616711727537","0.0972830210475388","0.125950402407535"
"Grüne","2012","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Grüne","2012","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2012","secondary school degree","(3a) lower tertiary education","","","",""
"Grüne","2012","secondary school degree","(3b) higher tertiary education","","","",""
"Grüne","2012","college entrance qualification","(0) in school","","","",""
"Grüne","2012","college entrance qualification","(1a) inadequately completed","","","",""
"Grüne","2012","college entrance qualification","(1b) general elementary school","","","",""
"Grüne","2012","college entrance qualification","(1c) basic vocational qualification","","","",""
"Grüne","2012","college entrance qualification","(2b) intermediate general qualification","","","",""
"Grüne","2012","college entrance qualification","(2a) intermediate vocational","","","",""
"Grüne","2012","college entrance qualification","(2c_gen) general maturity certificate","106","0.350591354667097","0.301369936291045","0.399812773043149"
"Grüne","2012","college entrance qualification","(2c_voc) vocational maturity certificate","134","0.213745303147548","0.182864849390635","0.24462575690446"
"Grüne","2012","college entrance qualification","(3a) lower tertiary education","170","0.275590918676894","0.240838453032986","0.310343384320802"
"Grüne","2012","college entrance qualification","(3b) higher tertiary education","455","0.312770630523478","0.289793618310042","0.335747642736914"
"Grüne","2012","Other degree","(0) in school","","","",""
"Grüne","2012","Other degree","(1a) inadequately completed","","","",""
"Grüne","2012","Other degree","(1b) general elementary school","","","",""
"Grüne","2012","Other degree","(1c) basic vocational qualification","","","",""
"Grüne","2012","Other degree","(2b) intermediate general qualification","","","",""
"Grüne","2012","Other degree","(2a) intermediate vocational","","","",""
"Grüne","2012","Other degree","(2c_gen) general maturity certificate","","","",""
"Grüne","2012","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2012","Other degree","(3a) lower tertiary education","","","",""
"Grüne","2012","Other degree","(3b) higher tertiary education","","","",""
"Grüne","2012","no degree/no degree yet","(0) in school","34","0.386444041083204","0.282927673326444","0.489960408839963"
"Grüne","2012","no degree/no degree yet","(1a) inadequately completed","","","",""
"Grüne","2012","no degree/no degree yet","(1b) general elementary school","","","",""
"Grüne","2012","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Grüne","2012","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Grüne","2012","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Grüne","2012","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Grüne","2012","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2012","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Grüne","2012","no degree/no degree yet","(3b) higher tertiary education","","","",""
"PDS/Linke","2012","lower secondary degree","(0) in school","","","",""
"PDS/Linke","2012","lower secondary degree","(1a) inadequately completed","","","",""
"PDS/Linke","2012","lower secondary degree","(1b) general elementary school","","","",""
"PDS/Linke","2012","lower secondary degree","(1c) basic vocational qualification","93","0.0410363236028702","0.0325999435452071","0.0494727036605332"
"PDS/Linke","2012","lower secondary degree","(2b) intermediate general qualification","","","",""
